gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,490,490,0.14002800840280097,0.2585101364878306,1.0,0.1700838520582094,0.46493987999065506,0.6882019330270133,0.7854342143075618,0.05835203129568822,0.0,0.5606149871899697,0.6219789499132272,0.1019647448170332
1,513,714,721,0.13483997249264842,0.2810414492632009,1.0,0.13728422281377867,0.4555745225620775,0.6950740058087101,0.7854342143075618,0.05693189406128525,0.0,0.5711589384556397,0.6228559438172698,0.05226253767980136
2,500,715,917,0.14002800840280097,0.2964016644031623,1.0,0.14460477682877013,0.4555745225620775,0.6982579126493798,0.7949244446582248,0.05930474179124276,0.0,0.5721908391403094,0.6228559438172698,0.05347262831041295
3,500,769,1139,0.14002800840280097,0.29781317878093116,1.0,0.14277565904049186,0.45310456298558605,0.7051964829534217,0.7949244446582248,0.05614219713914715,0.0,0.5757005161371758,0.6235731875439344,0.048926798147346844
4,500,806,1347,0.14285714285714285,0.31418385660920367,1.0,0.1442408995100126,0.45310456298558605,0.7039021163227569,0.7949244446582248,0.05674580639808272,0.0,0.5745220407561182,0.6235731875439344,0.05108804314354523
5,500,830,1544,0.14433756729740643,0.3257725139579528,1.0,0.1461733019356308,0.45310456298558605,0.7035655774598902,0.7956611751253916,0.05986118569213849,0.0,0.5730511503159801,0.6235731875439344,0.05321548827229193
6,500,851,1731,0.14433756729740643,0.32744131742476174,1.0,0.1516206430563416,0.45310456298558605,0.709378149849073,0.7956611751253916,0.05990975793156577,0.0,0.5725447464504484,0.6235731875439344,0.05487212433233459
7,500,875,1905,0.1414213562373095,0.32947662087857854,1.0,0.15185504333114483,0.45310456298558605,0.7133877396955622,0.7975851386705782,0.05738964677603833,0.0,0.574412665567611,0.6235731875439344,0.055426330886416963
8,500,892,2086,0.1386750490563073,0.31470468373865845,1.0,0.14629242172268228,0.45310456298558605,0.7212552800446622,0.8031381707900144,0.05516788595464164,0.0,0.5804779188524014,0.624190787443764,0.052135931584531114
9,500,869,2227,0.1386750490563073,0.3184784170196343,1.0,0.14835541221552065,0.45310456298558605,0.7233199510436346,0.8216053226426014,0.05497138308058722,0.0,0.5811570219898615,0.6244115163556082,0.052912804026685724
10,500,862,2372,0.1386750490563073,0.32634372780086085,1.0,0.14875393112222066,0.45310456298558605,0.7234542937810561,0.8216053226426014,0.0555522736315237,0.0,0.5804187980952034,0.6244115163556082,0.054276018308306695
11,500,875,2531,0.13608276348795434,0.32266451781115457,1.0,0.14275176577360085,0.45310456298558605,0.7264879893145512,0.8216053226426014,0.054350077077631474,0.0,0.5846029205830896,0.6244115163556082,0.05013451283090994
12,500,908,2683,0.13608276348795434,0.32544808489081367,1.0,0.13968142926018529,0.45310456298558605,0.7275877084030192,0.8216053226426014,0.052852929270901926,0.0,0.5856835843883123,0.6244115163556082,0.0496074731861762
13,500,882,2824,0.13736056394868904,0.3283996696012482,1.0,0.14325875115707223,0.45310456298558605,0.7291023361621742,0.8216053226426014,0.05476898207271592,0.0,0.5851255155581553,0.6253970187941281,0.05041951654102161
14,500,878,2962,0.13736056394868904,0.33279010460225383,1.0,0.14829082851801031,0.45310456298558605,0.7271586067379844,0.8216053226426014,0.0588975558863833,0.0,0.5862637554408461,0.6253970187941281,0.0515180485600972
15,500,893,3086,0.14002800840280097,0.3351244353451953,1.0,0.1496801225329989,0.44593728804349864,0.7298013446224041,0.8216839596756413,0.05907765689246782,0.0,0.5856777795438433,0.6253970187941281,0.05324520289285026
16,500,910,3227,0.13736056394868904,0.3320701874143207,1.0,0.14546968254878018,0.44593728804349864,0.7320734306630831,0.8216839596756413,0.058164877557093465,0.0,0.5883459074420175,0.6253970187941281,0.05003785786065696
17,500,884,3352,0.14744195615489714,0.3325378515202771,1.0,0.1413107926775164,0.44593728804349864,0.7350970279157981,0.8216839596756413,0.05817388199749831,0.0,0.589953166322759,0.6277970081618589,0.04795227589675495
18,500,857,3449,0.14744195615489714,0.3387986249084101,1.0,0.14148234846822527,0.44593728804349864,0.7360489633197344,0.8216839596756413,0.058635523738258845,0.0,0.5891186708989479,0.6277970081618589,0.04781927121631319
19,500,834,3546,0.14744195615489714,0.34163158292609036,1.0,0.1424328476920223,0.44593728804349864,0.738315894744778,0.8218274621939172,0.0586049068979845,0.0,0.588336640092017,0.6277970081618589,0.049251003686803095
20,500,873,3631,0.14744195615489714,0.34097392111320934,1.0,0.14168478898675427,0.44593728804349864,0.7399693960545506,0.824050377589344,0.059832415298397175,0.0,0.589938075630346,0.6277970081618589,0.048412348291629916
21,500,841,3715,0.14744195615489714,0.340377393607617,1.0,0.14176173625410252,0.44593728804349864,0.7427349012183262,0.8247235051340122,0.05991150886279532,0.0,0.5901713916131818,0.6277970081618589,0.049059485884170494
22,500,871,3816,0.14586499149789456,0.341186885556666,1.0,0.14668403178938083,0.44593728804349864,0.7439207986176958,0.8258253200299367,0.06305301846135367,0.0,0.5906469576442541,0.6277970081618589,0.04983567997815884
23,500,836,3911,0.14586499149789456,0.3394325288976933,1.0,0.14408039857324786,0.44593728804349864,0.7468154068793865,0.8261574749304277,0.06054057601698036,0.0,0.5910503322797658,0.6277970081618589,0.05012660296913538
24,500,840,3995,0.1543033499620919,0.34217672713462205,1.0,0.14064599819601495,0.44593728804349864,0.7478633926754713,0.8261574749304277,0.0610204237684842,0.0,0.5907792027977518,0.6277970081618589,0.049012316040230736
25,500,847,4066,0.1543033499620919,0.3456273308843582,1.0,0.14195287763561068,0.44593728804349864,0.7478778090460555,0.8261574749304277,0.06240652520784095,0.0,0.590199926558746,0.6277970081618589,0.0488592990171673
26,500,841,4135,0.1543033499620919,0.348169275051125,1.0,0.1448981516594086,0.44593728804349864,0.7473366578250416,0.8261574749304277,0.06418820300220328,0.0,0.5894073097562332,0.6277970081618589,0.04947834065354921
27,500,859,4231,0.1543033499620919,0.35185324743849294,1.0,0.14404905555800857,0.44593728804349864,0.7468817110352806,0.8294446248215196,0.06437287862540665,0.0,0.589326339267922,0.6277970081618589,0.049525018325473194
28,500,862,4306,0.1543033499620919,0.3501299806557776,1.0,0.14420035405184597,0.44593728804349864,0.7485778067935305,0.8294446248215196,0.0651919780450088,0.0,0.5892200257066865,0.6277970081618589,0.04918875711845319
29,500,844,4367,0.1543033499620919,0.3561691821738648,1.0,0.14372402208919707,0.44593728804349864,0.7467914410948829,0.8294446248215196,0.0653987056559209,0.0,0.5879950653192411,0.6277970081618589,0.0505462309430294
30,500,827,4436,0.1543033499620919,0.35456293627548296,1.0,0.1426198085174831,0.44593728804349864,0.7490182827574137,0.8294446248215196,0.06534131625798864,0.0,0.5884834423458303,0.6277970081618589,0.04954472078993068
31,500,838,4493,0.15617376188860607,0.3575459816811968,1.0,0.14425610117891977,0.44593728804349864,0.7482704811660225,0.8294446248215196,0.06709677855826277,0.0,0.5874038744345157,0.6277970081618589,0.04995333065197139
32,500,829,4548,0.15811388300841897,0.36085922872671883,1.0,0.1431637826229985,0.44593728804349864,0.7477699032255876,0.8317286258464361,0.0666117083993813,0.0,0.5867273663673709,0.6277970081618589,0.050551278806232586
33,500,827,4610,0.15617376188860607,0.3576043837327883,1.0,0.14499107539118142,0.44593728804349864,0.7495694579110637,0.8379204344665591,0.06710535317755095,0.0,0.5868407685408976,0.6277970081618589,0.05134607860694704
34,500,808,4665,0.15617376188860607,0.35927366010628864,1.0,0.1453813504602232,0.44593728804349864,0.748819064054303,0.8379204344665591,0.06782964665223835,0.0,0.587615571362527,0.6277970081618589,0.05167319915914856
35,500,866,4708,0.15811388300841897,0.35980070833644684,1.0,0.144757249076001,0.44593728804349864,0.7489891191036354,0.8379204344665591,0.06824634417418142,0.0,0.5886759395673276,0.6277970081618589,0.05152285856086276
36,500,791,4742,0.15617376188860607,0.36072707489676464,1.0,0.14669729341231555,0.44593728804349864,0.7485425335109738,0.8379204344665591,0.06883482474369679,0.0,0.5889315185716978,0.6277970081618589,0.052282536932072084
37,500,825,4790,0.15617376188860607,0.3614840538600338,1.0,0.1459506977744805,0.44593728804349864,0.7495239674675623,0.8379204344665591,0.068447377153314,0.0,0.5886564409582016,0.6285193225901746,0.052463998844344696
38,500,822,4838,0.15617376188860607,0.3590614749982061,1.0,0.14599476135969072,0.44593728804349864,0.751593138740026,0.8379204344665591,0.06763379970246662,0.0,0.5895243258947601,0.6285193225901746,0.0521006323200615
39,500,832,4874,0.15617376188860607,0.3571071326273576,1.0,0.14529929329957067,0.46836117721097753,0.7540690687735937,0.8385373897949054,0.06472506321944298,0.0,0.5900177901579112,0.6285193225901746,0.05210621671124002
40,500,832,4911,0.15617376188860607,0.3604411644061775,1.0,0.1437886459861917,0.46836117721097753,0.7538164038349225,0.8385373897949054,0.06498564896169215,0.0,0.5888565363913973,0.6285193225901746,0.05178594969409271
41,500,837,4948,0.15617376188860607,0.3605547294255769,1.0,0.14550441862342695,0.46836117721097753,0.7538859611952625,0.8385373897949054,0.06638350048789547,0.0,0.5894258360972952,0.6347082606900336,0.051544042937893546
42,500,822,4990,0.1543033499620919,0.36260788497684315,1.0,0.14423015813994125,0.46836117721097753,0.7527018103994748,0.8392770167385626,0.06628380458277923,0.0,0.5897236145423959,0.6347082606900336,0.05191991794281081
43,500,841,5026,0.1543033499620919,0.3633844878036765,1.0,0.14444082219066887,0.46836117721097753,0.7523246616969211,0.8392770167385626,0.06670894615352783,0.0,0.5899651091611509,0.6347082606900336,0.052052412172189935
44,500,845,5060,0.1543033499620919,0.3597361319469566,1.0,0.14631119066821224,0.46836117721097753,0.7539513676220555,0.8404221280452703,0.06709299628998384,0.0,0.5909117496109788,0.6347082606900336,0.05215895181586421
45,500,857,5090,0.1543033499620919,0.3560514548650746,1.0,0.14738242160377527,0.46836117721097753,0.7553563689139515,0.8404221280452703,0.06698230120761905,0.0,0.5925913875509478,0.6347082606900336,0.05171285017214729
46,500,826,5120,0.15249857033260467,0.3537215273137428,1.0,0.1470958726837436,0.46836117721097753,0.7563386755460412,0.8404221280452703,0.0673928158475707,0.0,0.5931012142896747,0.6347082606900336,0.051398559890319856
47,500,816,5142,0.15249857033260467,0.3496974269175829,1.0,0.14648642019244187,0.46836117721097753,0.7577677588391832,0.8404221280452703,0.06630804558637352,0.0,0.5944441886549592,0.6347082606900336,0.05134304936969413
48,500,806,5177,0.15249857033260467,0.3476461810610165,1.0,0.14364720231881595,0.46836117721097753,0.7589142106373606,0.8404221280452703,0.06557917296752652,0.0,0.5958699826152584,0.6347082606900336,0.05028575044277583
49,500,856,5210,0.1543033499620919,0.3375620375052648,1.0,0.13927756451514017,0.46836117721097753,0.7625056173885711,0.842398408390776,0.06371058086356354,0.0,0.5988472473527665,0.6347082606900336,0.04807573100839019
50,500,842,5230,0.1543033499620919,0.3295169147843545,1.0,0.13110688794013714,0.5,0.7662713967834,0.842398408390776,0.05908131057434168,0.0,0.6019479738116537,0.6347082606900336,0.04475679692759997
51,500,810,5264,0.15617376188860607,0.33144103829834876,1.0,0.131113558811427,0.5,0.7668928433256859,0.842398408390776,0.05874404623509033,0.0,0.6018833767681745,0.6347082606900336,0.04492674578757571
52,500,839,5290,0.15617376188860607,0.3331351538234303,1.0,0.1315031254803788,0.5,0.7660222183387015,0.842398408390776,0.05939235526089922,0.0,0.6021915669248014,0.6347082606900336,0.04532669053399624
53,500,833,5311,0.15617376188860607,0.3337116484803541,1.0,0.13186873691442724,0.5,0.7655284835787597,0.842398408390776,0.059436339831332424,0.0,0.6019496912653007,0.6347082606900336,0.0460304887483121
54,500,806,5335,0.15617376188860607,0.33710327486560915,1.0,0.13506499243078512,0.4533311899253729,0.763219655746244,0.842398408390776,0.06371398407917835,0.0,0.6019779072035751,0.6347082606900336,0.04698430655870732
55,500,806,5356,0.15617376188860607,0.33395325525140085,1.0,0.13349743385004112,0.4676230330605608,0.7652155006875982,0.842398408390776,0.061566549276694874,0.0,0.6029466405544899,0.6347082606900336,0.04572529318127938
56,500,834,5386,0.15617376188860607,0.3344020597057927,1.0,0.13139770483810548,0.5,0.7659756868828901,0.842398408390776,0.05953755776314314,0.0,0.6037048277165892,0.6347082606900336,0.04522571344841041
57,500,822,5408,0.15617376188860607,0.3348255500318329,1.0,0.13128973830764784,0.5,0.7659168545969263,0.842398408390776,0.05973038236543154,0.0,0.6039872761773367,0.6347082606900336,0.04526112995371225
58,500,827,5433,0.15617376188860607,0.3360666016211083,1.0,0.13161208774123193,0.5,0.7652756820195432,0.842398408390776,0.060246160113095235,0.0,0.6038827827412153,0.6347082606900336,0.045595461720918946
59,500,811,5441,0.15811388300841897,0.33628559477684394,1.0,0.1319919445083873,0.5,0.7657591233475264,0.8470283644755238,0.06028809685494948,0.0,0.6038657166753453,0.6347082606900336,0.045835327647503796
60,500,820,5458,0.15811388300841897,0.33877870886547806,1.0,0.13258203154789902,0.5,0.7651234548370667,0.8470283644755238,0.060636732407589086,0.0,0.6034127866175997,0.6347082606900336,0.04642886130705903
61,500,808,5468,0.15811388300841897,0.340036606930754,1.0,0.13254906707449135,0.5,0.7646120720020594,0.8470283644755238,0.060864779366668086,0.0,0.6034672364768108,0.6347082606900336,0.04656275183683645
62,500,802,5480,0.15617376188860607,0.3384594591895782,1.0,0.1324641033640385,0.5,0.7655021076522176,0.8470283644755238,0.06088925617331651,0.0,0.6038742697114616,0.6347082606900336,0.04662343843590052
63,500,800,5494,0.15617376188860607,0.33992270877936426,1.0,0.13332697105494723,0.5,0.764990131531209,0.8470283644755238,0.06149844981775658,0.0,0.6032579249296485,0.6347082606900336,0.04857676957222788
64,500,818,5503,0.15617376188860607,0.3341720248480505,1.0,0.12746935180143634,0.5,0.7682190950082068,0.8470283644755238,0.057618317561197605,0.0,0.6048351087301082,0.6347082606900336,0.047500524933355354
65,500,786,5521,0.15617376188860607,0.33476818304028905,1.0,0.12744531775037543,0.5,0.7677712760397997,0.8470283644755238,0.05800097469203997,0.0,0.6052142734447674,0.6347082606900336,0.047491112640860304
66,500,811,5538,0.15617376188860607,0.3362493682043414,1.0,0.12636473167304257,0.5,0.7679068124538844,0.8470283644755238,0.057184138892737185,0.0,0.604751896459369,0.6347082606900336,0.04798567056369929
67,500,790,5557,0.15617376188860607,0.3360830764323032,1.0,0.12766568008633303,0.5,0.7680105849557134,0.8470283644755238,0.05844739927291324,0.0,0.6048164545606894,0.6347082606900336,0.04795245398012057
68,500,784,5566,0.15617376188860607,0.3346068070597676,1.0,0.12850858930523212,0.5,0.7688931480714104,0.8508329613680067,0.058988468987500924,0.0,0.605086372029989,0.6347082606900336,0.04798151095540201
69,500,800,5572,0.15617376188860607,0.3361953483240508,1.0,0.12785957990446117,0.5,0.7685782956934217,0.8508329613680067,0.058951708776586384,0.0,0.6050089413389456,0.6347082606900336,0.04790387598122274
70,500,809,5583,0.15617376188860607,0.3346581447749828,1.0,0.12812712747176036,0.5,0.7691600516601788,0.8508329613680067,0.05912794849550613,0.0,0.6058438109117795,0.6347082606900336,0.04732037879385776
71,500,782,5592,0.15617376188860607,0.3342662332334079,1.0,0.12917218305050493,0.5,0.7693865988190854,0.8508329613680067,0.06005930726873468,0.0,0.6061533625723075,0.6347082606900336,0.04716457057269415
72,500,798,5603,0.15617376188860607,0.335888162835471,1.0,0.1289534966465703,0.5,0.7692992789204884,0.8508329613680067,0.06032354458102124,0.0,0.6061394593234863,0.6347082606900336,0.047089808318370494
73,500,783,5615,0.15617376188860607,0.3345322619963762,1.0,0.12749670766745813,0.5,0.7700996110580346,0.8508329613680067,0.059832725140005386,0.0,0.6068530980771542,0.6347082606900336,0.04680679027427061
74,500,788,5626,0.15617376188860607,0.33460000087133673,1.0,0.12791144235928528,0.5,0.7707231709587964,0.8508329613680067,0.06039109361396516,0.0,0.6065368946329179,0.6347082606900336,0.04690152933873648
75,500,812,5637,0.15617376188860607,0.3334347034963295,1.0,0.12762292331232197,0.5,0.7713937279217384,0.8508329613680067,0.05975039020963955,0.0,0.6070816068784209,0.6347082606900336,0.0468323795556814
76,500,772,5642,0.15617376188860607,0.33143611515465593,1.0,0.1281479187420445,0.5,0.7728682315151201,0.8508329613680067,0.05968742647647699,0.0,0.6073758849346832,0.6347082606900336,0.04617111972409885
77,500,809,5652,0.15617376188860607,0.3339398901714642,1.0,0.12762140245315637,0.5,0.7720718533074106,0.8508329613680067,0.0595613642912875,0.0,0.6074053206484475,0.6347082606900336,0.04599786162335499
78,500,797,5661,0.15617376188860607,0.3357744239970052,1.0,0.12723740376454493,0.5,0.7719076997467625,0.8508329613680067,0.05940796055349644,0.0,0.6069482204330389,0.6347082606900336,0.04613424995639154
79,500,772,5667,0.15617376188860607,0.3343143642341474,1.0,0.1276221425437988,0.5,0.7723897759042521,0.8508329613680067,0.059924905875178736,0.0,0.6078123152142016,0.6347082606900336,0.045778016907684654
