
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2998
Features active in total: 2998
Computing active features for outcome type
Features selected for this outcome: 5787
Features active in total: 5851
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 136
censored 1: 256
deceased 0: 68
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 6
censored 0 PRCC T1: 52
censored 0 PRCC T2: 18
censored 0 ccRCC: 60
censored 1 ChRCC: 37
censored 1 PRCC T1: 44
censored 1 PRCC T2: 18
censored 1 ccRCC: 157
deceased 0 ChRCC: 5
deceased 0 PRCC T1: 4
deceased 0 PRCC T2: 7
deceased 0 ccRCC: 52
deceased 1 ChRCC: 5
deceased 1 PRCC T1: 6
deceased 1 PRCC T2: 3
deceased 1 ccRCC: 54

RUNNING GENETIC ALGORITHM
Generations completed = 95
Generations completed = 195
Generations completed = 295
Generations completed = 392
Generations completed = 490
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min	avg     	max     	std      
0  	500  	399      	399     	0.140028	0.258903	1  	0.161991	0.5     	0.72893 	0.803873	0.0604119       	0  	0.571431	0.631644	0.0922075
1  	509  	616      	626     	0.140028	0.281999	1  	0.138997	0.5     	0.728943	0.808588	0.0589434       	0  	0.576686	0.632259	0.0570698
2  	500  	628      	822     	0.129099	0.300744	1  	0.148593	0.472915	0.725967	0.808588	0.0649771       	0  	0.575904	0.632259	0.0606053
3  	500  	701      	1045    	0.128037	0.315616	1  	0.149478	0.485212	0.725991	0.808588	0.0648568       	0  	0.574232	0.632259	0.0597835
4  	500  	709      	1256    	0.13484 	0.328384	1  	0.15301 	0.485212	0.724674	0.808588	0.0670598       	0  	0.572413	0.632259	0.0614904
5  	500  	717      	1461    	0.142857	0.325786	1  	0.151768	0.485212	0.730173	0.808588	0.0671889       	0  	0.577581	0.632259	0.058279 
6  	500  	737      	1647    	0.142857	0.337796	1  	0.15219 	0.485212	0.729079	0.808588	0.068689        	0  	0.575949	0.632259	0.0589432
7  	500  	750      	1844    	0.142857	0.347566	1  	0.149519	0.4847  	0.726441	0.82364 	0.0684269       	0  	0.576608	0.632259	0.0600188
8  	500  	767      	2053    	0.142857	0.357668	1  	0.150634	0.435133	0.726269	0.82364 	0.0683747       	0  	0.57575 	0.632259	0.0608551
9  	500  	765      	2212    	0.144338	0.351403	1  	0.148579	0.488158	0.730631	0.82364 	0.0673913       	0  	0.580018	0.632259	0.059843 
10 	500  	762      	2372    	0.144338	0.355381	1  	0.143915	0.488158	0.733298	0.82364 	0.0632886       	0  	0.581763	0.632259	0.0581664
11 	500  	761      	2509    	0.144338	0.338334	1  	0.134859	0.488158	0.743983	0.82364 	0.0552335       	0  	0.587847	0.632259	0.0541934
12 	500  	764      	2670    	0.149071	0.339653	1  	0.137085	0.488158	0.744393	0.82364 	0.0569128       	0  	0.589446	0.632259	0.0539024
13 	500  	768      	2829    	0.149071	0.346284	1  	0.136313	0.488158	0.744269	0.82364 	0.058914        	0  	0.589201	0.632259	0.0534762
14 	500  	736      	2955    	0.154303	0.357168	1  	0.139155	0.488158	0.74125 	0.82364 	0.0612518       	0  	0.58848 	0.632259	0.0563654
15 	500  	749      	3093    	0.152499	0.357715	1  	0.139418	0.488158	0.742413	0.826035	0.0619405       	0  	0.588783	0.632259	0.0561029
16 	500  	767      	3232    	0.152499	0.352634	1  	0.139587	0.488158	0.748137	0.826035	0.0583798       	0  	0.589801	0.632259	0.0567331
17 	500  	720      	3333    	0.149071	0.35243 	1  	0.13975 	0.488158	0.749578	0.827716	0.0591731       	0  	0.591127	0.632259	0.0566143
18 	500  	745      	3436    	0.149071	0.349271	1  	0.142447	0.488158	0.752131	0.827716	0.0598553       	0  	0.590563	0.632259	0.0580329
19 	500  	740      	3525    	0.147442	0.348211	1  	0.142877	0.488158	0.754484	0.828007	0.0599187       	0  	0.590427	0.632259	0.0574445
20 	500  	731      	3616    	0.147442	0.352227	1  	0.141813	0.488158	0.754057	0.828007	0.0604293       	0  	0.589776	0.632259	0.0574712
21 	500  	731      	3711    	0.149071	0.350569	1  	0.139394	0.488158	0.756927	0.828007	0.0587661       	0  	0.592137	0.632259	0.0532041
22 	500  	735      	3793    	0.149071	0.349728	1  	0.14014 	0.488158	0.759273	0.828007	0.0581939       	0  	0.592159	0.633307	0.052672 
23 	500  	719      	3863    	0.149071	0.351708	1  	0.140084	0.488158	0.759769	0.831669	0.0571184       	0  	0.593591	0.633307	0.052954 
24 	500  	747      	3944    	0.147442	0.350609	1  	0.141307	0.488158	0.761047	0.831669	0.0581116       	0  	0.594538	0.633307	0.0524555
25 	500  	743      	4030    	0.145865	0.351586	1  	0.139382	0.5     	0.762926	0.831669	0.0561865       	0  	0.593459	0.633473	0.0523894
26 	500  	775      	4123    	0.145865	0.356147	1  	0.138833	0.5     	0.763414	0.831669	0.0562702       	0  	0.591911	0.633473	0.0525854
27 	500  	755      	4192    	0.145865	0.357704	1  	0.137723	0.5     	0.763084	0.831669	0.0562484       	0  	0.59267 	0.634053	0.0522695
28 	500  	787      	4268    	0.144338	0.356605	1  	0.136213	0.5     	0.763931	0.831669	0.0562501       	0  	0.593509	0.634053	0.0512278
29 	500  	774      	4328    	0.169031	0.358753	1  	0.135388	0.5     	0.763737	0.832557	0.0566086       	0  	0.593308	0.634053	0.0518736
30 	500  	769      	4403    	0.166667	0.359003	1  	0.13786 	0.5     	0.76305 	0.832557	0.0580425       	0  	0.594509	0.634053	0.0519175
31 	500  	748      	4465    	0.166667	0.361221	1  	0.136835	0.5     	0.761879	0.832557	0.0587504       	0  	0.594568	0.634053	0.0519775
32 	500  	755      	4520    	0.166667	0.35876 	1  	0.136652	0.5     	0.763545	0.832557	0.0565925       	0  	0.595646	0.634053	0.0521811
33 	500  	763      	4579    	0.166667	0.362846	1  	0.134752	0.5     	0.762783	0.832557	0.0564837       	0  	0.595525	0.634082	0.05224  
34 	500  	743      	4627    	0.166667	0.361439	1  	0.134715	0.5     	0.762851	0.832557	0.0576527       	0  	0.595898	0.634082	0.051839 
35 	500  	757      	4696    	0.166667	0.361115	1  	0.136179	0.5     	0.763162	0.832557	0.0580498       	0  	0.595716	0.634082	0.0522566
36 	500  	728      	4734    	0.166667	0.358592	1  	0.137993	0.5     	0.764409	0.832557	0.0588399       	0  	0.596394	0.634082	0.0527638
37 	500  	761      	4783    	0.166667	0.362133	1  	0.138186	0.5     	0.763845	0.832557	0.0575065       	0  	0.595302	0.634082	0.0541948
38 	500  	757      	4838    	0.166667	0.362483	1  	0.139665	0.5     	0.763263	0.832557	0.0585698       	0  	0.596418	0.634082	0.0541516
39 	500  	747      	4882    	0.166667	0.364538	1  	0.139607	0.5     	0.763849	0.832557	0.0586396       	0  	0.595639	0.634082	0.0544761
40 	500  	761      	4934    	0.166667	0.362891	1  	0.14317 	0.5     	0.763793	0.832557	0.060597        	0  	0.596482	0.634082	0.0550088
41 	500  	748      	4973    	0.164399	0.360109	1  	0.144097	0.5     	0.765822	0.832557	0.0596303       	0  	0.597265	0.634082	0.0550828
42 	500  	733      	5005    	0.162221	0.353818	1  	0.142074	0.5     	0.768854	0.832557	0.058275        	0  	0.598734	0.634082	0.0542609
43 	500  	756      	5043    	0.162221	0.354839	1  	0.142315	0.5     	0.768545	0.832557	0.0586752       	0  	0.598304	0.634082	0.0545536
44 	500  	725      	5072    	0.162221	0.356831	1  	0.142964	0.5     	0.767921	0.832557	0.0589842       	0  	0.597853	0.634082	0.0553794
45 	500  	772      	5099    	0.169031	0.359911	1  	0.140283	0.5     	0.766561	0.832557	0.0590758       	0  	0.597808	0.634082	0.0551329
46 	500  	734      	5131    	0.169031	0.36453 	1  	0.140205	0.5     	0.765812	0.832557	0.058899        	0  	0.596094	0.634082	0.0553602
47 	500  	740      	5165    	0.169031	0.366178	1  	0.142022	0.5     	0.765718	0.832557	0.0593313       	0  	0.595166	0.634082	0.0559073
48 	500  	715      	5189    	0.164399	0.367152	1  	0.143801	0.5     	0.764728	0.832557	0.0605979       	0  	0.595163	0.634082	0.0564696
49 	500  	770      	5212    	0.164399	0.366659	1  	0.14438 	0.5     	0.765713	0.832557	0.0606535       	0  	0.594956	0.634082	0.0566267
50 	500  	738      	5235    	0.171499	0.368722	1  	0.142746	0.5     	0.765503	0.832557	0.0607234       	0  	0.59455 	0.634082	0.0564743
51 	500  	740      	5258    	0.166667	0.367968	1  	0.143772	0.5     	0.766127	0.832557	0.0608845       	0  	0.594242	0.634082	0.0567733
52 	500  	758      	5289    	0.166667	0.370727	1  	0.144588	0.5     	0.765207	0.833767	0.062702        	0  	0.593428	0.634082	0.0567901
53 	500  	737      	5310    	0.166667	0.366343	1  	0.144597	0.5     	0.766233	0.833767	0.0633252       	0  	0.594325	0.634082	0.0568317
54 	500  	717      	5323    	0.166667	0.367421	1  	0.145137	0.5     	0.765929	0.833767	0.0635798       	0  	0.593636	0.634082	0.0574997
55 	500  	749      	5351    	0.166667	0.368018	1  	0.144183	0.5     	0.766118	0.833767	0.0627522       	0  	0.594391	0.634082	0.0574622
56 	500  	737      	5372    	0.166667	0.367485	1  	0.144511	0.5     	0.766415	0.833767	0.0627989       	0  	0.594974	0.634082	0.0573785
57 	500  	731      	5392    	0.171499	0.368413	1  	0.144086	0.5     	0.766051	0.834964	0.0630447       	0  	0.595339	0.634082	0.0574258
58 	500  	734      	5402    	0.171499	0.370499	1  	0.142874	0.5     	0.765702	0.834964	0.0624682       	0  	0.595202	0.634082	0.0576417
59 	500  	707      	5413    	0.171499	0.374273	1  	0.142478	0.5     	0.76499 	0.834964	0.0621222       	0  	0.594406	0.634082	0.0583902
60 	500  	702      	5432    	0.171499	0.375875	1  	0.143452	0.5     	0.764528	0.836319	0.0627585       	0  	0.593723	0.634082	0.0591388
61 	500  	737      	5444    	0.171499	0.372785	1  	0.14527 	0.5     	0.765913	0.836319	0.0632181       	0  	0.593932	0.634082	0.0593502
62 	500  	728      	5458    	0.171499	0.373364	1  	0.145655	0.5     	0.765608	0.836319	0.0638482       	0  	0.593705	0.634082	0.0595075
63 	500  	753      	5474    	0.171499	0.373739	1  	0.145635	0.5     	0.765228	0.836583	0.0645106       	0  	0.593869	0.634082	0.0594888
64 	500  	748      	5492    	0.174078	0.37149 	1  	0.143621	0.5     	0.766556	0.836583	0.0636455       	0  	0.594359	0.634082	0.0591912
65 	500  	713      	5504    	0.174078	0.374293	1  	0.142577	0.5     	0.766255	0.836583	0.0634909       	0  	0.593311	0.634082	0.05972  
66 	500  	737      	5516    	0.174078	0.373106	1  	0.143707	0.5     	0.766048	0.836583	0.0642204       	0  	0.594734	0.637067	0.0593102
67 	500  	706      	5524    	0.171499	0.37639 	1  	0.142794	0.5     	0.765128	0.836583	0.0642267       	0  	0.594032	0.637067	0.0595157
68 	500  	723      	5532    	0.171499	0.377576	1  	0.14439 	0.5     	0.765116	0.836583	0.0647307       	0  	0.593955	0.637067	0.0597768
69 	500  	720      	5546    	0.171499	0.376074	1  	0.146125	0.5     	0.765872	0.836583	0.0654206       	0  	0.59399 	0.637067	0.0596978
70 	500  	750      	5565    	0.171499	0.376531	1  	0.144899	0.5     	0.7663  	0.837776	0.0645354       	0  	0.593657	0.637067	0.0596676
71 	500  	721      	5573    	0.171499	0.376242	1  	0.145566	0.5     	0.766249	0.837776	0.0649805       	0  	0.593926	0.637067	0.0603122
72 	500  	759      	5581    	0.171499	0.379372	1  	0.145953	0.5     	0.764699	0.837941	0.0654452       	0  	0.594003	0.637067	0.0602351
73 	500  	719      	5594    	0.169031	0.380085	1  	0.145316	0.5     	0.764192	0.837941	0.0657243       	0  	0.593898	0.637067	0.0597192
74 	500  	731      	5600    	0.169031	0.380488	1  	0.147268	0.5     	0.764806	0.837941	0.0665052       	0  	0.593892	0.637067	0.0599704
75 	500  	728      	5611    	0.169031	0.380879	1  	0.148086	0.5     	0.765062	0.837941	0.0667386       	0  	0.593963	0.637067	0.0604859
76 	500  	691      	5623    	0.169031	0.378715	1  	0.148528	0.5     	0.766089	0.837941	0.0669172       	0  	0.593997	0.637067	0.0605357
