inner_cv_svm_bal_acc,inner_cv_leanness,train_svm_bal_acc,train_leanness,test_svm_bal_acc,test_leanness
1.0,0.041666666666666664,1.0,0.041666666666666664,0.8312156593406593,0.041666666666666664
1.0,0.041666666666666664,1.0,0.041666666666666664,0.8504464285714286,0.041666666666666664
1.0,0.041666666666666664,1.0,0.041666666666666664,0.8106112637362637,0.041666666666666664
1.0,0.041666666666666664,1.0,0.041666666666666664,0.8312156593406593,0.041666666666666664
1.0,0.041666666666666664,1.0,0.041666666666666664,0.8133585164835164,0.041666666666666664
0.9959677419354839,0.045454545454545456,1.0,0.045454545454545456,0.8468406593406593,0.045454545454545456
0.9919354838709677,0.05,0.9959677419354839,0.05,0.7771291208791209,0.05
0.9835172608941709,0.05263157894736842,1.0,0.05263157894736842,0.7963598901098902,0.05263157894736842
0.9750990379173741,0.05555555555555555,0.9959677419354839,0.05555555555555555,0.7615041208791209,0.05555555555555555
0.9744143148498147,0.058823529411764705,0.9824788309788469,0.058823529411764705,0.7235576923076923,0.058823529411764705
0.9703820567852985,0.06666666666666667,0.9784465729143308,0.06666666666666667,0.7776442307692307,0.06666666666666667
0.9663497987207824,0.07142857142857142,0.9788002797620954,0.07142857142857142,0.7115384615384616,0.07142857142857142
0.9663497987207824,0.07142857142857142,0.9747680216975793,0.07142857142857142,0.7450206043956045,0.07142857142857142
0.9623175406562663,0.07692307692307693,0.9747680216975793,0.07692307692307693,0.7271634615384616,0.07692307692307693
0.954253024527234,0.08333333333333333,0.9710894704808277,0.08333333333333333,0.7115384615384616,0.08333333333333333
0.9444653554153185,0.09090909090909091,0.9700510405655038,0.09090909090909091,0.7785027472527473,0.09090909090909091
0.9441343391955238,0.1,0.9744370054777846,0.1,0.7664835164835164,0.1
0.9309991350866516,0.1111111111111111,0.9535909920876445,0.1111111111111111,0.7779876373626373,0.1111111111111111
0.9299833957992973,0.125,0.9441570298234936,0.125,0.7779876373626373,0.125
0.8963558851480496,0.14285714285714285,0.9404557879787723,0.14285714285714285,0.7972184065934066,0.14285714285714285
0.8910302612892548,0.16666666666666666,0.93746195982958,0.16666666666666666,0.7793612637362637,0.16666666666666666
0.8616672539535082,0.2,0.8963331945200799,0.2,0.7012362637362637,0.2
0.7974821411410449,0.25,0.8540552156410504,0.25,0.6699862637362637,0.25
0.6905211903770381,0.3333333333333333,0.7070039294828672,0.3333333333333333,0.4811126373626373,0.3333333333333333
0.5203334721465868,0.5,0.5540370631386744,0.5,0.47733516483516486,0.5
0.24596774193548387,1.0,0.25,1.0,0.25,1.0
