gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,406,406,0.2,0.8129759602070481,0.9217148239297541,0.13546289643716222,0.14002800840280097,0.24823008074313233,1.0,0.15682073298234012
1,526,619,626,0.2,0.8029271962234474,0.9217148239297541,0.13416134324665904,0.14002800840280097,0.2804688406648142,1.0,0.13821915491701833
2,535,702,861,0.2,0.8120307062523539,0.9217148239297541,0.12927627857287446,0.1386750490563073,0.28714870270441306,1.0,0.14169959651511804
3,542,689,1049,0.2,0.8175691282655684,0.9279988091696761,0.1205754696102407,0.13130643285972254,0.29465972196006596,1.0,0.13923720760459388
4,525,713,1249,0.2,0.8222468380699222,0.9315938990672379,0.1197946518630298,0.1270001270001905,0.30077265201990894,1.0,0.1400797962879309
5,529,698,1429,0.2,0.8261402870193135,0.9315938990672379,0.11667461420591327,0.13130643285972254,0.3065113828106097,1.0,0.14059700391988625
6,521,730,1609,0.2,0.83557957872022,0.933480691520068,0.11122082385066745,0.14002800840280097,0.30194267635264943,1.0,0.14032998615665981
7,525,767,1796,0.2,0.8401800945504203,0.933480691520068,0.10962408985030958,0.13608276348795434,0.3030043310187283,1.0,0.13866880683297567
8,532,789,1963,0.2,0.8428063673150993,0.933480691520068,0.1095847121270188,0.13608276348795434,0.30788323214891056,1.0,0.13919026925152678
9,533,774,2123,0.2,0.8456726648384972,0.9348238732274445,0.10827991277721168,0.13608276348795434,0.31341725417711663,1.0,0.1402079511005476
10,546,814,2293,0.2,0.8454622123111977,0.9348238732274445,0.10954637513296711,0.13608276348795434,0.32009704915218684,1.0,0.1403591474607599
11,532,788,2432,0.2,0.8502306444497674,0.9348856522610586,0.10809999556450768,0.13608276348795434,0.320219047418368,1.0,0.1406261970455045
12,540,789,2564,0.2,0.8511021632082891,0.9348856522610586,0.10813866120692218,0.13608276348795434,0.3287271322441398,1.0,0.13933731519251766
13,549,806,2705,0.2,0.8493573615383002,0.9348856522610586,0.11185429528926455,0.13608276348795434,0.3378191033578379,1.0,0.1395721546142609
14,547,784,2838,0.2,0.8514241017133024,0.9348856522610586,0.11053915214484285,0.13608276348795434,0.34420984037463664,1.0,0.13806331363633859
15,532,815,2971,0.2,0.8541929954870452,0.9348856522610586,0.11013516328096584,0.13608276348795434,0.345354827425838,1.0,0.13801927196386926
16,542,800,3112,0.2,0.8563866553518944,0.9348856522610586,0.10970943839859176,0.13608276348795434,0.34643803444768945,1.0,0.13782561056638945
17,537,787,3215,0.2,0.8598478470489618,0.93950438282557,0.10880177683335722,0.13608276348795434,0.346532965201499,1.0,0.13676683529718456
18,527,806,3315,0.2,0.8613975797833942,0.93950438282557,0.10992809253165706,0.13608276348795434,0.34954327093250925,1.0,0.13704639567940902
19,533,796,3402,0.2,0.8605344808264777,0.93950438282557,0.11218734234119968,0.13608276348795434,0.3564479742766771,1.0,0.1376125922515088
20,536,806,3497,0.2,0.8618455047450678,0.93950438282557,0.11126241066346758,0.13608276348795434,0.358447585478616,1.0,0.13701298928425518
21,532,806,3599,0.2,0.8642670747662912,0.93950438282557,0.11052795066048529,0.13608276348795434,0.3587141937648562,1.0,0.1370807692812894
22,535,797,3701,0.2,0.8636073070959686,0.93950438282557,0.11188052839607118,0.13608276348795434,0.3659687567216389,1.0,0.13581930371556605
23,535,743,3797,0.2,0.860375212452279,0.93950438282557,0.11797884319776218,0.1414213562373095,0.3738478006099752,1.0,0.13766625876290908
24,535,797,3894,0.2,0.8621870889592176,0.93950438282557,0.11558244559233793,0.1414213562373095,0.37425729709639916,1.0,0.1373717141773129
25,529,802,3980,0.2,0.864647528450034,0.9416514692128202,0.1139172597374468,0.1414213562373095,0.37434216391101394,1.0,0.137375093525709
26,525,819,4061,0.2,0.8639742706458676,0.9433947072585301,0.11521434769234574,0.14002800840280097,0.38011753664145537,1.0,0.13685524345177155
27,536,815,4147,0.2,0.8656640811092999,0.9433947072585301,0.11497484172200147,0.14002800840280097,0.37865163325942874,1.0,0.13689033406783271
28,524,794,4215,0.2,0.8668539836877913,0.9433947072585301,0.11502289114441125,0.1414213562373095,0.37861100898778804,1.0,0.13715852734521203
29,524,786,4282,0.2,0.8679633364635024,0.9433947072585301,0.11525786898946495,0.1414213562373095,0.37852404075018503,1.0,0.13681502157940595
30,529,804,4360,0.2,0.8690152710328404,0.9433947072585301,0.11517999627272686,0.1414213562373095,0.37813933351933104,1.0,0.13634161176218107
