inner_cv_RF_bal_acc,inner_cv_leanness,train_RF_bal_acc,train_leanness
0.25,1.0,0.25,1.0
0.6982339550442419,0.5,0.8850542354228574,0.5
0.6867274698966859,0.5,0.8840071993403833,0.5
0.6674560226687916,0.5,0.9032501999048204,0.5
0.6642752879597811,0.5,0.8731669973050895,0.5
0.6594120325409079,0.5,0.888684315011261,0.5
0.650987937922982,0.5,0.9083137838178085,0.5
0.6470968839749656,0.5,0.8980380102760761,0.5
0.6468517584707074,0.5,0.8845900879027842,0.5
0.6437259802945033,0.5,0.9046905954120115,0.5
0.6411320336753159,0.5,0.8789020608181018,0.5
0.6405256096059454,0.5,0.8706911259552546,0.5
0.6398872716658089,0.5,0.8902174518291637,0.5
0.6388658116412393,0.5,0.8638052435933619,0.5
0.6355380448616852,0.5,0.9032461706813641,0.5
0.6338855271676875,0.5,0.9151051004781116,0.5
0.6329656710161529,0.5,0.8960048693079005,0.5
0.6318691342807023,0.5,0.8927739941121459,0.5
0.6299105598856738,0.5,0.8970312491353597,0.5
0.6276326652085373,0.5,0.8876055812180775,0.5
0.6269893815263045,0.5,0.8782926796791563,0.5
0.624585975673866,0.5,0.89344261175302,0.5
0.6244108946743696,0.5,0.8737064982209163,0.5
0.789834312451926,0.3333333333333333,0.9394188095910045,0.3333333333333333
0.6219307260626082,0.5,0.8872219662887152,0.5
0.6216179078750048,0.5,0.8726320443968547,0.5
0.6210228192390059,0.5,0.8411705447510114,0.5
0.6209128024165657,0.5,0.8644116503699276,0.5
0.618700118905324,0.5,0.8762418568183453,0.5
0.6179139101936241,0.5,0.8840192870107519,0.5
0.6172906602254429,0.5,0.8916831899413982,0.5
0.6172192063571117,0.5,0.8756700183580413,0.5
0.61575855232941,0.5,0.8809304030330196,0.5
0.6150507232542568,0.5,0.8896632952614949,0.5
0.6147226787522619,0.5,0.8861628511822744,0.5
0.6141656515790406,0.5,0.8808498617959062,0.5
0.6134444119339719,0.5,0.8819683431003092,0.5
0.7800336154827321,0.3333333333333333,0.9347088375915136,0.3333333333333333
0.779959956781823,0.3333333333333333,0.9503044830558185,0.3333333333333333
0.7799334555588757,0.3333333333333333,0.9414731342447333,0.3333333333333333
0.6132664430361184,0.5,0.8996303922423096,0.5
0.6128278542811451,0.5,0.8633162808987831,0.5
0.7783697882945697,0.3333333333333333,0.9477456062442242,0.3333333333333333
0.6115042889613803,0.5,0.8745181532944868,0.5
0.6109646669959217,0.5,0.9110556963189845,0.5
0.6100546677429708,0.5,0.8664562218818997,0.5
0.6096688220418236,0.5,0.8727050546175938,0.5
0.6091704088295677,0.5,0.8887251087371549,0.5
0.7750086118166575,0.3333333333333333,0.9337884540094405,0.3333333333333333
0.7748370153172746,0.3333333333333333,0.9466266061556851,0.3333333333333333
