gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4639,4639,0.25,0.7594246552902064,0.8766251330202648,0.11220781034138805,0.14002800840280097,0.2466952593510338,1.0,0.13185839302737515,0.4711897066364985,0.6535552167483653,0.7428933373962026,0.04381446465038018
1,382,3719,4749,0.25,0.7358917526165943,0.8798138097257815,0.12406708341738176,0.14002800840280097,0.2933895476614381,1.0,0.13820994781937138,0.4350003850035827,0.6521656780207252,0.7428933373962026,0.05003917929216991
2,357,2438,4826,0.25,0.7283475632211348,0.8900217657979819,0.12425296508103455,0.14285714285714285,0.3178089411260799,1.0,0.13974966203891795,0.4711897066364985,0.6535577458689116,0.7428933373962026,0.05270314382612878
3,394,1868,4905,0.25,0.7300689527527258,0.8900217657979819,0.12586997737833466,0.1414213562373095,0.33454899392637893,1.0,0.1398084281347774,0.47842805488518786,0.6540015961412202,0.7428933373962026,0.05612689947419469
4,381,1668,4979,0.24226006191950464,0.7317836455552819,0.8968556422180288,0.13065310189303106,0.1414213562373095,0.3440512850403331,1.0,0.14283485520407843,0.4601760732414666,0.6558314305677618,0.7428933373962026,0.061998018577014466
5,378,1373,5055,0.24226006191950464,0.7418339430889146,0.8968556422180288,0.11520247452634783,0.14285714285714285,0.3477153920119634,1.0,0.1353378499389497,0.4975534403718275,0.661937455945929,0.7428933373962026,0.05767345726343764
6,370,1340,5132,0.24226006191950464,0.741705208044964,0.9015726233501042,0.12132634178672372,0.14002800840280097,0.35688922630107683,1.0,0.14448936334906176,0.4975534403718275,0.6632325230389318,0.7447321514213611,0.060202322866690056
7,400,1214,5182,0.25,0.7377588237833884,0.9015726233501042,0.12519955442527897,0.1414213562373095,0.36813980123052725,1.0,0.1511671950176025,0.49924188728237134,0.6640129803332095,0.7498813266110265,0.06165398508159614
8,388,1143,5229,0.25,0.7439868154377162,0.9015726233501042,0.1277656182348578,0.14002800840280097,0.35875065063251926,1.0,0.14932113333737898,0.49924188728237134,0.675962784094432,0.7498813266110265,0.05728316233658668
9,386,1075,5294,0.25,0.7382016491973068,0.9054791015322411,0.1305267019857679,0.14002800840280097,0.36892483451570945,1.0,0.15135645389746105,0.5,0.6777650670797366,0.7537320620774586,0.05711193362099496
10,374,1023,5334,0.25,0.7472873034538282,0.9125545732303543,0.13041545329330567,0.1414213562373095,0.3649096655770499,1.0,0.15512841209708123,0.5,0.6808557824371575,0.7537320620774586,0.058893885186620844
