gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,4628,4628,0.25,0.7460568373471703,0.8636660140363737,0.10831510086801972,0.14002800840280097,0.2439499331358309,1.0,0.12422007070749397,0.46345519380816574,0.6620649182498515,0.7372529722628532,0.042665487749034295
1,390,3775,4731,0.25,0.7303978320671877,0.8672611871441477,0.12808478887321942,0.14002800840280097,0.2863392087774362,1.0,0.13764573582227,0.46345519380816574,0.6672959871138112,0.7386980952048136,0.0464409377348843
2,381,2565,4840,0.25,0.721772131882758,0.8692215695919292,0.1377268506242899,0.14002800840280097,0.31366943255851426,1.0,0.14817769820176643,0.4769891099967365,0.6671634764748298,0.7386980952048136,0.05250456293398173
3,390,2044,4930,0.25,0.7228354065865292,0.8703716295503281,0.12925594002137433,0.14002800840280097,0.3320758207780157,1.0,0.14783447292289306,0.49660034853981205,0.6676150183863779,0.7535953118675457,0.048864529069073265
4,358,1641,5017,0.25,0.734594617086054,0.8797683537534815,0.11123776565702927,0.14433756729740643,0.33553321743074693,1.0,0.13704617916481998,0.5,0.6731793664282159,0.7535953118675457,0.046321956655208524
5,394,1502,5100,0.25,0.7304287760127824,0.8797683537534815,0.12897574757482513,0.1414213562373095,0.34417604842852806,1.0,0.15019706301369404,0.5,0.6774498908827914,0.7535953118675457,0.047771879255585424
6,361,1313,5157,0.25,0.7173096535165413,0.8797683537534815,0.1323578881419281,0.14285714285714285,0.369134337976917,1.0,0.1566900133426808,0.5,0.6763684190944387,0.7535953118675457,0.05361019469422629
7,376,1213,5218,0.25,0.7159483640305332,0.8797683537534815,0.14166778037731909,0.1414213562373095,0.3767558729921556,1.0,0.16607641894834732,0.5,0.6760602715292783,0.7566338685466544,0.05681974751094931
8,386,1121,5259,0.25,0.730488726749376,0.8797683537534815,0.1341473882159734,0.13245323570650439,0.36541924310872365,1.0,0.16551608101494472,0.4738765677894279,0.6832922529523334,0.7566338685466544,0.057692106344431865
9,364,1062,5311,0.25,0.7363136722831451,0.8807808148126716,0.1297132787075894,0.1414213562373095,0.36481789040150225,1.0,0.16186045455532538,0.4738765677894279,0.6880159345516543,0.7686700242119251,0.06074651582379288
