
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5787
Features active in total: 5787
Computing active features for outcome survival
Features selected for this outcome: 2998
Features active in total: 5851
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 136
censored 1: 256
deceased 0: 68
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 37
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 52
PRCC T1 censored 1: 44
PRCC T1 deceased 0: 4
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 18
PRCC T2 censored 1: 18
PRCC T2 deceased 0: 7
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 52
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 70
Generations completed = 143
Generations completed = 211
Generations completed = 275
Generations completed = 338
Generations completed = 397
Generations completed = 455
   	     	         	        	       type naive Bayes balanced accuracy       	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min 	avg     	max     	std        	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	4414     	4414    	0.25	0.760339	0.892324	0.118021   	0.140028	0.252283	1  	0.130141	0.446296	0.658145	0.750712	0.0457897       
1  	367  	3545     	4517    	0.25	0.723171	0.897097	0.134209   	0.145865	0.30953 	1  	0.133582	0.446296	0.658508	0.752552	0.0534954       
2  	346  	2083     	4624    	0.25	0.716798	0.906326	0.136952   	0.142857	0.336931	1  	0.142159	0.465373	0.661253	0.756653	0.0557576       
3  	388  	1592     	4721    	0.25	0.701227	0.906326	0.152056   	0.145865	0.367972	1  	0.158398	0.469631	0.66157 	0.756653	0.0586757       
4  	395  	1473     	4834    	0.25	0.720246	0.906326	0.146516   	0.152499	0.369118	1  	0.154979	0.5     	0.672024	0.764782	0.0533378       
5  	365  	1060     	4914    	0.25	0.716199	0.906326	0.145007   	0.150756	0.385247	1  	0.157289	0.5     	0.673102	0.765113	0.057739        
6  	362  	1090     	4993    	0.25	0.712966	0.912535	0.156269   	0.152499	0.393193	1  	0.166667	0.5     	0.680695	0.772283	0.0585053       
7  	369  	978      	5077    	0.25	0.726623	0.912535	0.150834   	0.154303	0.38371 	1  	0.164208	0.5     	0.686523	0.776223	0.0545736       
8  	392  	943      	5143    	0.25	0.727364	0.912535	0.143968   	0.156174	0.388269	1  	0.15491 	0.5     	0.693725	0.780389	0.0536573       
9  	371  	924      	5201    	0.25	0.738788	0.912535	0.134747   	0.152499	0.389439	1  	0.151057	0.5     	0.695431	0.780693	0.0520127       
10 	373  	798      	5252    	0.25	0.739701	0.912535	0.145831   	0.152499	0.394923	1  	0.155879	0.5     	0.693358	0.780693	0.0534939       
