
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5837
Features active in total: 5837
Computing active features for outcome survival
Features selected for this outcome: 3421
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 80
PRCC T1: 160
PRCC T2: 68
ccRCC: 485
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 206
censored 1: 382
deceased 0: 103
deceased 1: 102
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 10
ChRCC censored 1: 55
ChRCC deceased 0: 7
ChRCC deceased 1: 8
PRCC T1 censored 0: 79
PRCC T1 censored 1: 65
PRCC T1 deceased 0: 7
PRCC T1 deceased 1: 9
PRCC T2 censored 0: 27
PRCC T2 censored 1: 27
PRCC T2 deceased 0: 10
PRCC T2 deceased 1: 4
ccRCC censored 0: 90
ccRCC censored 1: 235
ccRCC deceased 0: 79
ccRCC deceased 1: 81

RUNNING GENETIC ALGORITHM
Generations completed = 200
Generations completed = 363
Generations completed = 490
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	4555     	4555    	0.248969	0.760171	0.890858	0.116058	0.140028	0.248851	1  	0.12562 	0.489856	0.671377	0.737908	0.0416939       
1  	375  	3701     	4651    	0.248969	0.737817	0.891374	0.126364	0.13484 	0.29662 	1  	0.131802	0.489856	0.664414	0.738774	0.0489981       
2  	357  	2390     	4753    	0.248969	0.710404	0.892972	0.149877	0.137361	0.330428	1  	0.14802 	0.489856	0.663667	0.738774	0.0556163       
3  	382  	1902     	4833    	0.25    	0.719465	0.892972	0.131959	0.137361	0.339842	1  	0.140408	0.5     	0.668392	0.750838	0.0513762       
4  	391  	1459     	4912    	0.25    	0.72618 	0.892972	0.132682	0.137361	0.345089	1  	0.143741	0.5     	0.668999	0.750838	0.0520133       
5  	376  	1280     	4996    	0.25    	0.725718	0.892972	0.135462	0.141421	0.34945 	1  	0.145047	0.5     	0.675863	0.750838	0.046866        
6  	384  	1162     	5080    	0.24797 	0.724212	0.892972	0.140099	0.145865	0.363203	1  	0.158634	0.475479	0.676265	0.750838	0.048997        
7  	384  	1024     	5159    	0.24797 	0.731803	0.892972	0.138709	0.138675	0.356625	1  	0.157203	0.475479	0.686587	0.750838	0.0454191       
8  	362  	990      	5204    	0.24797 	0.737692	0.892972	0.134894	0.133631	0.360146	1  	0.155535	0.475479	0.685792	0.752399	0.0452627       
9  	398  	1040     	5278    	0.24797 	0.727755	0.892972	0.155743	0.133631	0.376167	1  	0.169863	0.475479	0.68351 	0.753751	0.0486443       
10 	383  	918      	5323    	0.24797 	0.748074	0.89766 	0.147936	0.133631	0.35666 	1  	0.166927	0.475479	0.687633	0.753751	0.0505688       
11 	381  	944      	5363    	0.24797 	0.744336	0.89766 	0.146607	0.131306	0.364349	1  	0.163372	0.475479	0.688499	0.757516	0.0480831       
12 	372  	925      	5409    	0.24797 	0.752012	0.89766 	0.149443	0.131306	0.360855	1  	0.168111	0.475479	0.689855	0.760832	0.0503156       
13 	385  	931      	5453    	0.24797 	0.754163	0.89766 	0.15027 	0.131306	0.361162	1  	0.170819	0.475479	0.691756	0.763205	0.0516357       
14 	369  	922      	5488    	0.249485	0.769631	0.89766 	0.129007	0.144338	0.354149	1  	0.162487	0.5     	0.694534	0.763205	0.0503059       
15 	376  	908      	5522    	0.249485	0.771439	0.89766 	0.127996	0.144338	0.350054	1  	0.162375	0.5     	0.696607	0.761161	0.0495284       
16 	363  	874      	5553    	0.25    	0.790452	0.89766 	0.116605	0.144338	0.334369	1  	0.158622	0.5     	0.699642	0.761161	0.0484226       
17 	386  	847      	5582    	0.25    	0.776347	0.89766 	0.127805	0.144338	0.356448	1  	0.170198	0.5     	0.696684	0.761908	0.0477823       
18 	371  	858      	5608    	0.25    	0.768951	0.89766 	0.129281	0.144338	0.367463	1  	0.173637	0.5     	0.697438	0.766454	0.0490077       
19 	384  	846      	5635    	0.25    	0.777712	0.898642	0.128082	0.144338	0.364255	1  	0.172261	0.5     	0.695857	0.767067	0.0480371       
20 	379  	841      	5661    	0.25    	0.780594	0.898642	0.118797	0.142857	0.369373	1  	0.164076	0.5     	0.702418	0.767067	0.0485067       
21 	364  	767      	5675    	0.25    	0.771568	0.9091  	0.123143	0.142857	0.38995 	1  	0.16566 	0.5     	0.699041	0.771331	0.0508356       
22 	359  	743      	5688    	0.25    	0.794428	0.9091  	0.115738	0.142857	0.356351	1  	0.159405	0.5     	0.707346	0.771331	0.0479288       
23 	370  	803      	5709    	0.25    	0.794396	0.9091  	0.121986	0.142857	0.346138	1  	0.166755	0.5     	0.713509	0.773087	0.0472663       
24 	364  	773      	5720    	0.25    	0.783059	0.9091  	0.125009	0.141421	0.366234	1  	0.165826	0.5     	0.715816	0.773087	0.0445736       
25 	361  	753      	5732    	0.25    	0.777165	0.9091  	0.121188	0.141421	0.387276	1  	0.159279	0.5     	0.714867	0.774038	0.0451598       
26 	371  	699      	5746    	0.25    	0.78065 	0.91171 	0.120821	0.141421	0.381209	1  	0.159193	0.5     	0.717547	0.774038	0.044313        
27 	371  	732      	5755    	0.25    	0.77491 	0.91171 	0.123464	0.154303	0.393086	1  	0.162279	0.5     	0.716499	0.774038	0.0482332       
28 	395  	738      	5762    	0.25    	0.783203	0.913824	0.124604	0.158114	0.383634	1  	0.16273 	0.5     	0.717311	0.774038	0.0478121       
29 	371  	715      	5771    	0.25    	0.798443	0.913824	0.111517	0.162221	0.375811	1  	0.153403	0.5     	0.717268	0.774704	0.0497906       
30 	381  	686      	5786    	0.25    	0.796987	0.913824	0.111605	0.160128	0.377361	1  	0.152424	0.5     	0.716978	0.774704	0.0494421       
31 	376  	663      	5799    	0.25    	0.795829	0.913824	0.112681	0.160128	0.378583	1  	0.156509	0.5     	0.715868	0.775845	0.0541017       
32 	374  	656      	5806    	0.25    	0.796934	0.913824	0.111031	0.156174	0.374493	1  	0.153999	0.5     	0.718491	0.778334	0.0530193       
33 	365  	705      	5814    	0.25    	0.797775	0.913824	0.111415	0.156174	0.372652	1  	0.154434	0.5     	0.719339	0.778718	0.0530835       
34 	357  	644      	5820    	0.25    	0.798856	0.913824	0.107871	0.152499	0.375091	1  	0.153364	0.494929	0.717745	0.778718	0.0528522       
35 	389  	688      	5823    	0.25    	0.798515	0.910147	0.115869	0.154303	0.388352	1  	0.163754	0.494929	0.710165	0.785021	0.0580594       
36 	361  	663      	5827    	0.25    	0.804675	0.910147	0.112174	0.154303	0.384142	1  	0.159969	0.494929	0.706576	0.785021	0.0631339       
37 	376  	649      	5832    	0.25    	0.802346	0.910147	0.113888	0.154303	0.387184	1  	0.162102	0.494929	0.707668	0.785021	0.0615241       
38 	361  	666      	5840    	0.25    	0.801535	0.910147	0.110282	0.147442	0.388268	1  	0.155503	0.494929	0.709509	0.785021	0.0602565       
39 	388  	710      	5843    	0.25    	0.796204	0.910147	0.109981	0.147442	0.39682 	1  	0.154689	0.494929	0.709693	0.785021	0.0610942       
40 	388  	688      	5850    	0.25    	0.788001	0.910147	0.114517	0.147442	0.398748	1  	0.15955 	0.5     	0.717924	0.785021	0.0519281       
41 	364  	679      	5855    	0.25    	0.792228	0.9091  	0.109662	0.147442	0.393011	1  	0.155301	0.5     	0.720274	0.786735	0.0513713       
42 	382  	677      	5860    	0.25    	0.787389	0.9091  	0.111215	0.142857	0.394356	1  	0.157819	0.5     	0.723814	0.786735	0.0503497       
43 	381  	700      	5862    	0.25    	0.793273	0.909632	0.112333	0.145865	0.388565	1  	0.158104	0.5     	0.724473	0.786735	0.0492175       
44 	358  	664      	5865    	0.25    	0.796565	0.909632	0.110615	0.144338	0.390069	1  	0.162008	0.5     	0.723162	0.786735	0.0505416       
45 	352  	656      	5868    	0.25    	0.79573 	0.909632	0.108644	0.142857	0.390128	1  	0.159416	0.5     	0.723832	0.786735	0.051995        
46 	375  	676      	5871    	0.25    	0.795283	0.909632	0.104107	0.142857	0.391611	1  	0.152516	0.5     	0.724645	0.787476	0.0514883       
47 	373  	694      	5874    	0.25    	0.798996	0.909632	0.106926	0.140028	0.388212	1  	0.154307	0.5     	0.723338	0.787476	0.0531582       
48 	378  	728      	5874    	0.25    	0.800824	0.909632	0.103777	0.140028	0.384134	1  	0.151048	0.5     	0.724399	0.787476	0.052875        
49 	359  	651      	5876    	0.25    	0.800577	0.909632	0.102951	0.138675	0.382094	1  	0.149477	0.5     	0.725727	0.787476	0.0528195       
50 	374  	720      	5877    	0.25    	0.801849	0.911194	0.104644	0.138675	0.386974	1  	0.150702	0.5     	0.723193	0.788709	0.0535392       
51 	357  	674      	5879    	0.25    	0.802286	0.91171 	0.10494 	0.138675	0.387216	1  	0.151242	0.5     	0.722932	0.788709	0.0536652       
52 	381  	698      	5879    	0.25    	0.801368	0.914835	0.10483 	0.138675	0.391573	1  	0.147351	0.5     	0.722288	0.788709	0.0530426       
53 	360  	706      	5879    	0.25    	0.803509	0.914835	0.104753	0.138675	0.384537	1  	0.150501	0.5     	0.7244  	0.788709	0.0531369       
54 	370  	712      	5882    	0.25    	0.798415	0.916985	0.106226	0.137361	0.387575	1  	0.149982	0.5     	0.726266	0.788709	0.051107        
55 	362  	701      	5884    	0.25    	0.800148	0.916985	0.106669	0.137361	0.392922	1  	0.149862	0.5     	0.723221	0.789121	0.051678        
56 	368  	715      	5885    	0.25    	0.79585 	0.916985	0.110119	0.137361	0.392586	1  	0.146976	0.5     	0.724938	0.789121	0.0502072       
57 	374  	723      	5887    	0.25    	0.793363	0.91748 	0.117744	0.138675	0.400091	1  	0.156065	0.5     	0.722834	0.797242	0.051596        
58 	370  	664      	5887    	0.25    	0.797541	0.91748 	0.116366	0.137361	0.39588 	1  	0.153356	0.5     	0.723808	0.797242	0.0504616       
59 	379  	686      	5887    	0.25    	0.799369	0.91748 	0.116383	0.137361	0.394393	1  	0.15132 	0.5     	0.724285	0.797242	0.0506802       
60 	360  	696      	5887    	0.25    	0.799777	0.916985	0.118462	0.13484 	0.390095	1  	0.154639	0.5     	0.725316	0.797242	0.0505294       
61 	375  	656      	5888    	0.25    	0.797438	0.916985	0.116163	0.13484 	0.390436	1  	0.151143	0.5     	0.728392	0.797242	0.0505859       
62 	376  	656      	5891    	0.25    	0.794896	0.918547	0.114752	0.136083	0.394598	1  	0.151133	0.5     	0.728163	0.797242	0.0509511       
63 	382  	727      	5894    	0.25    	0.798573	0.918547	0.114496	0.136083	0.392203	1  	0.156013	0.5     	0.726514	0.797242	0.0519938       
64 	378  	706      	5895    	0.25    	0.798296	0.918547	0.116892	0.136083	0.388366	1  	0.159814	0.5     	0.727841	0.797242	0.0525258       
65 	370  	698      	5896    	0.25    	0.794584	0.918547	0.117258	0.136083	0.387207	1  	0.15433 	0.5     	0.730598	0.797242	0.0524376       
66 	361  	683      	5896    	0.25    	0.793675	0.919578	0.116363	0.136083	0.388451	1  	0.154175	0.5     	0.731073	0.797242	0.052645        
67 	351  	665      	5896    	0.25    	0.78679 	0.920094	0.116718	0.133631	0.396552	1  	0.152876	0.5     	0.732101	0.797242	0.0530592       
68 	381  	657      	5896    	0.25    	0.788853	0.920094	0.114568	0.133631	0.397824	1  	0.149254	0.5     	0.731691	0.797242	0.0533301       
69 	364  	653      	5897    	0.25    	0.790494	0.920094	0.113859	0.133631	0.398447	1  	0.152033	0.5     	0.730674	0.797967	0.0540223       
70 	365  	677      	5897    	0.25    	0.793554	0.920094	0.110873	0.133631	0.396075	1  	0.149239	0.5     	0.731614	0.797967	0.0530024       
71 	365  	633      	5897    	0.25    	0.791949	0.920094	0.115441	0.133631	0.395741	1  	0.152014	0.5     	0.73148 	0.8     	0.0539279       
72 	373  	694      	5897    	0.25    	0.791245	0.920094	0.113506	0.130189	0.394205	1  	0.149797	0.5     	0.734661	0.801013	0.0534324       
73 	373  	676      	5897    	0.25    	0.789468	0.920094	0.112961	0.150756	0.400825	1  	0.147175	0.5     	0.732081	0.801013	0.0539691       
74 	385  	688      	5897    	0.25    	0.790855	0.920094	0.115079	0.150756	0.398464	1  	0.149779	0.5     	0.73233 	0.801013	0.0537921       
75 	370  	640      	5897    	0.25    	0.788634	0.920094	0.114736	0.150756	0.400664	1  	0.148699	0.5     	0.732864	0.801013	0.0538353       
76 	383  	658      	5897    	0.25    	0.791405	0.920094	0.11422 	0.150756	0.398713	1  	0.149862	0.5     	0.733647	0.801013	0.0536402       
77 	371  	683      	5898    	0.25    	0.791303	0.920094	0.115178	0.150756	0.398033	1  	0.151947	0.5     	0.73351 	0.801228	0.0535778       
78 	369  	662      	5899    	0.25    	0.789468	0.920094	0.115232	0.150756	0.39772 	1  	0.15234 	0.5     	0.734503	0.8016  	0.0541215       
79 	368  	669      	5899    	0.25    	0.788292	0.920094	0.114868	0.150756	0.399095	1  	0.151582	0.5     	0.735188	0.8016  	0.0533263       
80 	353  	658      	5899    	0.25    	0.790336	0.919578	0.112764	0.152499	0.39411 	1  	0.147868	0.5     	0.73662 	0.8016  	0.05214         
81 	365  	655      	5900    	0.25    	0.791154	0.919578	0.11575 	0.150756	0.393078	1  	0.151814	0.5     	0.734914	0.8016  	0.0542444       
82 	376  	684      	5900    	0.25    	0.788822	0.919578	0.114766	0.150756	0.393414	1  	0.150078	0.5     	0.736364	0.8016  	0.0539231       
83 	364  	705      	5900    	0.25    	0.788519	0.919578	0.11479 	0.150756	0.396467	1  	0.153471	0.5     	0.73539 	0.801927	0.055501        
84 	397  	745      	5900    	0.25    	0.786199	0.919578	0.115636	0.152499	0.393018	1  	0.151613	0.5     	0.737565	0.801927	0.0546828       
85 	368  	652      	5900    	0.25    	0.789466	0.919578	0.115235	0.152499	0.389855	1  	0.153632	0.5     	0.737459	0.801927	0.0555382       
86 	379  	703      	5901    	0.25    	0.786182	0.917001	0.119463	0.171499	0.400592	1  	0.15776 	0.5     	0.733942	0.801927	0.0573783       
87 	360  	619      	5901    	0.25    	0.784621	0.917001	0.11983 	0.171499	0.404786	1  	0.158734	0.5     	0.732244	0.801927	0.0588166       
88 	372  	667      	5901    	0.25    	0.787664	0.917001	0.114779	0.171499	0.401796	1  	0.152021	0.5     	0.733513	0.80446 	0.0578511       
89 	378  	659      	5901    	0.25    	0.784725	0.917001	0.118785	0.171499	0.402583	1  	0.154524	0.5     	0.733444	0.80446 	0.0586986       
90 	385  	692      	5901    	0.25    	0.780936	0.916465	0.119693	0.171499	0.401957	1  	0.151314	0.5     	0.73434 	0.80446 	0.0574098       
91 	362  	674      	5901    	0.25    	0.777683	0.916465	0.12034 	0.171499	0.40468 	1  	0.14932 	0.5     	0.733391	0.80446 	0.0577916       
92 	394  	683      	5901    	0.25    	0.780592	0.916465	0.119153	0.171499	0.402758	1  	0.148876	0.5     	0.734286	0.80446 	0.0578562       
93 	374  	673      	5901    	0.25    	0.783095	0.920142	0.119294	0.171499	0.401302	1  	0.148978	0.5     	0.734027	0.804728	0.057975        
94 	378  	679      	5901    	0.25    	0.780763	0.920142	0.119561	0.169031	0.401599	1  	0.14845 	0.5     	0.734278	0.804728	0.0581243       
95 	381  	640      	5901    	0.25    	0.773346	0.920142	0.12143 	0.169031	0.408798	1  	0.154853	0.5     	0.736264	0.804728	0.0580716       
96 	370  	650      	5901    	0.25    	0.776326	0.920142	0.120432	0.174078	0.407119	1  	0.152433	0.5     	0.735666	0.804755	0.0585695       
