
OPTIMIZING ON FOLD NUMBER 2
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5775
Features active in total: 5775
Computing active features for outcome survival
Features selected for this outcome: 2984
Features active in total: 5850
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 37
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 53
PRCC T1 censored 1: 43
PRCC T1 deceased 1: 7
PRCC T2 censored 0: 18
PRCC T2 censored 1: 18
PRCC T2 deceased 0: 7
PRCC T2 deceased 1 + PRCC T1 deceased 0: 6
ccRCC censored 0: 60
ccRCC censored 1: 156
ccRCC deceased 0: 53
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 74
Generations completed = 150
Generations completed = 223
Generations completed = 291
Generations completed = 357
Generations completed = 422
Generations completed = 484
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	4649     	4649    	0.245356	0.758136	0.901991	0.130834	0.140028	0.250564	1  	0.135502	0.451678	0.659658	0.73671 	0.0443924       
1  	388  	3765     	4751    	0.245356	0.715844	0.901991	0.155129	0.136083	0.311056	1  	0.143064	0.451678	0.658111	0.741465	0.0523082       
2  	376  	2294     	4841    	0.245356	0.707707	0.901991	0.158349	0.138675	0.339483	1  	0.150962	0.5     	0.663877	0.744146	0.0521388       
3  	391  	1814     	4927    	0.245356	0.706669	0.901991	0.16072 	0.137361	0.352904	1  	0.153046	0.5     	0.666968	0.757094	0.0546438       
4  	357  	1584     	5002    	0.245356	0.707958	0.901991	0.157478	0.136083	0.362016	1  	0.155927	0.5     	0.672388	0.757629	0.0554317       
5  	393  	1402     	5066    	0.245356	0.714496	0.901991	0.153277	0.136083	0.366926	1  	0.151105	0.5     	0.673138	0.757629	0.0544174       
6  	384  	1225     	5124    	0.25    	0.73671 	0.901991	0.135698	0.13484 	0.354589	1  	0.146061	0.5     	0.684283	0.757629	0.0519322       
7  	374  	1138     	5208    	0.25    	0.735335	0.89888 	0.141783	0.141421	0.365798	1  	0.155768	0.495637	0.684432	0.763961	0.0549176       
8  	383  	1066     	5256    	0.25    	0.734425	0.901216	0.145839	0.141421	0.375697	1  	0.160053	0.495637	0.684934	0.763961	0.0562578       
9  	378  	1011     	5301    	0.25    	0.745785	0.901216	0.149806	0.141421	0.369468	1  	0.156516	0.495637	0.691406	0.779722	0.0514102       
10 	377  	1026     	5335    	0.25    	0.73453 	0.901216	0.152028	0.141421	0.387525	1  	0.159655	0.495637	0.690743	0.779722	0.0562168       
