gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2822,2822,0.14002800840280097,0.25665520557784816,1.0,0.15986506288032235,0.5,0.6553368558564846,0.7193827047602449,0.03818758163148554
1,377,2616,2834,0.1386750490563073,0.3306379233986086,1.0,0.17191858059089252,0.5,0.6615741662417299,0.7209080573009558,0.04467409186061816
2,358,1839,2844,0.13736056394868904,0.38482641103937193,1.0,0.18131576156366178,0.5,0.6623259504631855,0.721914855451569,0.04991918194588083
3,378,1467,2848,0.13483997249264842,0.42216333056206223,1.0,0.18903244478655226,0.5,0.664826036475044,0.7328201846165947,0.05440453842314165
4,355,1116,2855,0.14744195615489714,0.4280366461916807,1.0,0.18330286451960162,0.5,0.6728137742305232,0.7328201846165947,0.051427178277829444
5,388,1164,2859,0.14586499149789456,0.42601177999788886,1.0,0.17034348212449113,0.5,0.6829385526768615,0.7374017287937691,0.04684584924462028
6,373,960,2864,0.1543033499620919,0.4288379545276514,1.0,0.16815433375315347,0.5,0.6894996085034499,0.7426589331590906,0.0444232537084278
7,386,943,2869,0.1543033499620919,0.45516971700917364,1.0,0.17829162296162868,0.5,0.6891671810763735,0.7564681514385526,0.047753764514323054
8,381,865,2873,0.1543033499620919,0.4668816186016693,1.0,0.18830825934929377,0.5,0.6905077788634155,0.7564681514385526,0.051428842083909514
9,371,767,2874,0.18569533817705186,0.47185013501537776,1.0,0.20670759804087951,0.5,0.6917157736974813,0.7564681514385526,0.05842202407285936
10,346,716,2875,0.18569533817705186,0.45875747848843534,1.0,0.18540349947615234,0.5,0.7024725864598398,0.7564681514385526,0.05014724742488358
11,375,708,2879,0.18569533817705186,0.45882918686353813,1.0,0.18971135540313644,0.5,0.7046037809485065,0.763950747672895,0.05252075277399371
12,373,717,2883,0.18569533817705186,0.46560285913691596,1.0,0.19367098115811346,0.5,0.7057726753878718,0.763950747672895,0.056202303183197765
13,356,626,2884,0.19245008972987526,0.48116617703089126,1.0,0.20504843413769058,0.5,0.7037275006021816,0.763950747672895,0.06253889178895548
