
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2971
Features active in total: 2971
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 69
deceased 1: 68

RUNNING GENETIC ALGORITHM
Generations completed = 130
Generations completed = 218
Generations completed = 334
Generations completed = 462
   	     	         	        	                 root leanness                  	   survival SKSurv Cox model concordance index   
   	     	         	        	------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min	avg     	max     	std                  
0  	500  	2931     	2931    	0.140028	0.242668	1  	0.139746	0.5	0.674952	0.752035	0.0385569            
1  	363  	2681     	2940    	0.140028	0.297793	1  	0.140793	0.5	0.680639	0.752035	0.0433612            
2  	374  	2027     	2944    	0.140028	0.327031	1  	0.147831	0.5	0.687764	0.752035	0.0449238            
3  	359  	1576     	2949    	0.141421	0.360188	1  	0.162983	0.5	0.689434	0.752035	0.0517659            
4  	353  	1391     	2953    	0.141421	0.388056	1  	0.170479	0.5	0.690384	0.765429	0.0550821            
5  	383  	1169     	2953    	0.141421	0.389891	1  	0.168995	0.5	0.697745	0.765429	0.052505             
6  	351  	1036     	2955    	0.141421	0.387612	1  	0.17539 	0.5	0.70432 	0.765429	0.0524016            
7  	386  	969      	2956    	0.150756	0.398493	1  	0.175118	0.5	0.707012	0.765429	0.0507227            
8  	362  	870      	2960    	0.147442	0.418426	1  	0.191433	0.5	0.702883	0.765429	0.0581437            
9  	368  	870      	2962    	0.147442	0.441417	1  	0.189633	0.5	0.702655	0.768211	0.061684             
10 	367  	820      	2963    	0.160128	0.439391	1  	0.171693	0.5	0.711475	0.774498	0.0544564            
11 	376  	745      	2965    	0.169031	0.437249	1  	0.184073	0.5	0.714905	0.774498	0.0569639            
12 	363  	721      	2967    	0.169031	0.453504	1  	0.18682 	0.5	0.714905	0.775619	0.0598184            
13 	370  	688      	2967    	0.169031	0.480595	1  	0.179042	0.5	0.711707	0.777181	0.0604422            
14 	373  	691      	2968    	0.162221	0.464229	1  	0.185126	0.5	0.719082	0.785359	0.0612792            
15 	397  	680      	2968    	0.162221	0.472251	1  	0.196872	0.5	0.717854	0.785359	0.0666559            
16 	356  	626      	2968    	0.164399	0.461577	1  	0.192172	0.5	0.724897	0.785359	0.0636883            
17 	387  	656      	2969    	0.162221	0.455494	1  	0.188741	0.5	0.729569	0.785359	0.0623831            
18 	360  	603      	2969    	0.162221	0.453827	1  	0.187745	0.5	0.732977	0.786009	0.0596157            
19 	360  	566      	2969    	0.162221	0.460195	1  	0.18588 	0.5	0.733172	0.786009	0.0590987            
20 	375  	559      	2970    	0.162221	0.460247	1  	0.187497	0.5	0.734407	0.78649 	0.0610748            
21 	345  	550      	2970    	0.162221	0.460328	1  	0.196002	0.5	0.734082	0.789756	0.0617157            
22 	385  	609      	2970    	0.164399	0.449451	1  	0.182497	0.5	0.740373	0.789756	0.0581734            
23 	363  	566      	2970    	0.166667	0.443266	1  	0.178189	0.5	0.744973	0.791887	0.0504147            
24 	372  	585      	2970    	0.182574	0.442104	1  	0.182733	0.5	0.746827	0.802544	0.0513087            
25 	364  	559      	2970    	0.182574	0.428323	1  	0.179086	0.5	0.751562	0.802544	0.0500078            
26 	352  	536      	2970    	0.182574	0.448491	1  	0.184213	0.5	0.74823 	0.802544	0.052614             
27 	376  	574      	2970    	0.171499	0.441768	1  	0.187093	0.5	0.74951 	0.802544	0.055442             
28 	381  	562      	2971    	0.164399	0.433477	1  	0.192032	0.5	0.752215	0.803795	0.0571098            
29 	375  	574      	2971    	0.176777	0.444885	1  	0.198379	0.5	0.750936	0.806072	0.0598494            
30 	376  	589      	2971    	0.171499	0.429816	1  	0.193912	0.5	0.756016	0.806524	0.0589664            
31 	371  	552      	2971    	0.171499	0.415143	1  	0.197615	0.5	0.759847	0.812053	0.0581101            
32 	375  	552      	2971    	0.169031	0.40887 	1  	0.203722	0.5	0.760889	0.812053	0.0600784            
33 	366  	527      	2971    	0.169031	0.398337	1  	0.200374	0.5	0.764098	0.812053	0.0578884            
34 	383  	562      	2971    	0.169031	0.389896	1  	0.200919	0.5	0.766841	0.812053	0.055687             
35 	383  	580      	2971    	0.166667	0.393795	1  	0.210199	0.5	0.766194	0.812053	0.0594992            
36 	382  	549      	2971    	0.169031	0.393626	1  	0.213715	0.5	0.766141	0.812053	0.06165              
37 	388  	586      	2971    	0.166667	0.383477	1  	0.201765	0.5	0.769414	0.815283	0.0594852            
38 	363  	543      	2971    	0.166667	0.414816	1  	0.214925	0.5	0.762782	0.815689	0.0648811            
39 	376  	535      	2971    	0.166667	0.435316	1  	0.217087	0.5	0.75889 	0.815689	0.0692861            
40 	382  	553      	2971    	0.166667	0.445824	1  	0.22951 	0.5	0.7551  	0.816869	0.0760226            
41 	362  	553      	2971    	0.174078	0.446039	1  	0.216509	0.5	0.759357	0.816869	0.0690749            
42 	374  	546      	2971    	0.169031	0.42451 	1  	0.220604	0.5	0.763739	0.826864	0.0705501            
43 	369  	557      	2971    	0.166667	0.378002	1  	0.221369	0.5	0.773385	0.826864	0.0665423            
44 	380  	563      	2971    	0.162221	0.428391	1  	0.216937	0.5	0.764061	0.826864	0.0690292            
45 	377  	532      	2971    	0.160128	0.437473	1  	0.224914	0.5	0.761619	0.826864	0.0729922            
46 	366  	533      	2971    	0.160128	0.43267 	1  	0.230625	0.5	0.761943	0.826864	0.0781966            
47 	379  	541      	2971    	0.162221	0.419582	1  	0.225156	0.5	0.767077	0.826864	0.0747278            
48 	383  	588      	2971    	0.160128	0.401381	1  	0.215383	0.5	0.773083	0.827527	0.068973             
49 	369  	521      	2971    	0.160128	0.392924	1  	0.219985	0.5	0.775757	0.827527	0.0689549            
50 	364  	560      	2971    	0.156174	0.397646	1  	0.221358	0.5	0.774277	0.829967	0.0726095            
51 	377  	559      	2971    	0.156174	0.394106	1  	0.225   	0.5	0.774164	0.832356	0.0758013            
52 	382  	535      	2971    	0.160128	0.416896	1  	0.197499	0.5	0.772096	0.832502	0.0672794            
53 	357  	522      	2971    	0.160128	0.428727	1  	0.205416	0.5	0.769913	0.832502	0.0690729            
54 	384  	557      	2971    	0.158114	0.436356	1  	0.210054	0.5	0.768465	0.832502	0.0698069            
55 	368  	551      	2971    	0.158114	0.434004	1  	0.221877	0.5	0.767659	0.832502	0.0764186            
56 	395  	539      	2971    	0.158114	0.400671	1  	0.214422	0.5	0.775553	0.832502	0.0738704            
57 	366  	534      	2971    	0.160128	0.410745	1  	0.220833	0.5	0.773066	0.832502	0.0770323            
58 	352  	511      	2971    	0.156174	0.397895	1  	0.21623 	0.5	0.776005	0.836515	0.0777169            
59 	389  	553      	2971    	0.156174	0.405035	1  	0.221162	0.5	0.774711	0.836515	0.0791976            
60 	373  	521      	2971    	0.156174	0.409347	1  	0.231681	0.5	0.772584	0.836515	0.0841022            
61 	387  	527      	2971    	0.156174	0.416975	1  	0.236983	0.5	0.770224	0.836515	0.0875773            
62 	364  	535      	2971    	0.154303	0.429652	1  	0.24305 	0.5	0.766462	0.838479	0.091395             
63 	366  	513      	2971    	0.154303	0.445752	1  	0.240621	0.5	0.762554	0.838479	0.0920783            
64 	355  	525      	2971    	0.152499	0.428121	1  	0.257811	0.5	0.764183	0.838479	0.0991724            
65 	378  	551      	2971    	0.154303	0.456214	1  	0.277247	0.5	0.753833	0.839879	0.107974             
66 	360  	545      	2971    	0.152499	0.497984	1  	0.288353	0.5	0.739961	0.841574	0.114886             
67 	372  	551      	2971    	0.152499	0.437223	1  	0.269826	0.5	0.761063	0.841574	0.105271             
68 	372  	535      	2971    	0.152499	0.455929	1  	0.272579	0.5	0.756636	0.841574	0.10663              
69 	375  	504      	2971    	0.152499	0.421761	1  	0.255354	0.5	0.768481	0.841574	0.0988492            
70 	388  	515      	2971    	0.152499	0.420195	1  	0.239875	0.5	0.770562	0.841574	0.0931901            
71 	378  	540      	2971    	0.152499	0.411575	1  	0.237518	0.5	0.773275	0.841574	0.0920315            
72 	381  	551      	2971    	0.152499	0.393149	1  	0.240715	0.5	0.778196	0.841574	0.0908937            
73 	361  	534      	2971    	0.152499	0.386221	1  	0.225331	0.5	0.783082	0.841574	0.0825739            
74 	367  	505      	2971    	0.152499	0.414101	1  	0.229063	0.5	0.776025	0.841574	0.0863286            
75 	362  	476      	2971    	0.152499	0.410886	1  	0.223467	0.5	0.776775	0.841574	0.084073             
76 	370  	530      	2971    	0.150756	0.431067	1  	0.224676	0.5	0.771198	0.843797	0.0872639            
77 	352  	511      	2971    	0.150756	0.435274	1  	0.235855	0.5	0.769283	0.843797	0.0912711            
78 	369  	504      	2971    	0.152499	0.42102 	1  	0.222216	0.5	0.774895	0.843915	0.0854466            
79 	356  	492      	2971    	0.150756	0.3841  	1  	0.20769 	0.5	0.786708	0.844188	0.0771551            
