gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2985,2985,0.14002800840280097,0.25095610521754075,1.0,0.15130306594809143,0.5,0.6817600043142071,0.7519194524687522,0.04274027952464457
1,377,2745,2992,0.1386750490563073,0.31385274166947236,1.0,0.15784494316807002,0.5,0.6847054756048008,0.7519194524687522,0.04834513503306657
2,366,2049,3000,0.14002800840280097,0.33823354346991985,1.0,0.16532946818706867,0.5,0.6933355771510611,0.7519564801004449,0.04905699036921406
3,370,1645,3006,0.1386750490563073,0.36018885399320705,1.0,0.16976436376660423,0.5,0.6988154255929806,0.7683151675714542,0.04862531465670415
4,376,1455,3015,0.13736056394868904,0.37968097363144065,1.0,0.1724832091627656,0.5,0.7044334493118823,0.7711872686842112,0.04947271596502773
5,396,1247,3019,0.15075567228888181,0.39924261481514606,1.0,0.18313852476933434,0.5,0.7062895598874886,0.7740985408914751,0.05545369395911523
6,371,1097,3024,0.15075567228888181,0.40309099410345867,1.0,0.19436536704666316,0.5,0.7097927761851531,0.7751147766955372,0.060764781033584
7,361,961,3030,0.16222142113076254,0.39387140915251934,1.0,0.19082673582104498,0.5,0.7191833072736119,0.7759195491843837,0.05669937552915175
8,389,936,3033,0.16222142113076254,0.39167379115089146,1.0,0.16715235298452763,0.5,0.7283710971982189,0.7792177516590679,0.044120273400392214
9,364,894,3036,0.1643989873053573,0.414985857186056,1.0,0.17923346931066858,0.5,0.7266760367762868,0.780381593828296,0.049000459004940454
10,381,858,3038,0.17149858514250885,0.4296419805173462,1.0,0.17715370998617455,0.5,0.7275365562182379,0.7826096882962655,0.04950801611340035
11,360,830,3040,0.17149858514250885,0.4359509188326462,1.0,0.18018958574939936,0.5,0.7294246301534187,0.7884199857695323,0.0512349997297344
12,364,760,3043,0.1643989873053573,0.4365610583249404,1.0,0.18312925287418858,0.5,0.7321114110603376,0.7892114926832914,0.053057192013097026
13,366,761,3044,0.16666666666666666,0.4366038338058047,1.0,0.18468582265128827,0.5,0.7353714075468456,0.794454024026261,0.0520512527446219
14,373,743,3046,0.1690308509457033,0.41594532650659244,1.0,0.1741430832770018,0.5,0.7443250675279923,0.794454024026261,0.04631787294747879
15,383,744,3048,0.16666666666666666,0.43040939094395275,1.0,0.17951101476114384,0.5,0.7436604306193701,0.7952356753302574,0.04913930206456191
16,388,710,3050,0.16666666666666666,0.43243801664007697,1.0,0.1797163071946054,0.5,0.7454120970425708,0.7952356753302574,0.04838372855627035
17,356,657,3051,0.1690308509457033,0.4254270671862005,1.0,0.17564425217691626,0.5,0.7503831644427632,0.8035819982654641,0.046195557890176785
18,372,675,3051,0.1690308509457033,0.430623168613349,1.0,0.17884910847910693,0.5,0.7518744241377999,0.8051996735489237,0.047022303666752356
19,391,682,3051,0.18569533817705186,0.4293063969583594,1.0,0.18157588210078832,0.5,0.7540627258126437,0.8051996735489237,0.04937105942274526
20,372,663,3051,0.18257418583505536,0.43134406078260124,1.0,0.17866544574636473,0.5,0.757091696275372,0.8092528812521321,0.04766364544833363
21,361,702,3051,0.18257418583505536,0.43321076228257716,1.0,0.1739141384468941,0.5,0.7591953287317572,0.8092528812521321,0.045552275565438304
22,354,653,3052,0.18257418583505536,0.41939472443916476,1.0,0.17504126409658993,0.5,0.76417846398554,0.8161550392109819,0.0442049842496204
23,378,626,3053,0.18257418583505536,0.4246710338801023,1.0,0.17226709277720026,0.5,0.7651670672246225,0.8161550392109819,0.04580593871209396
24,363,638,3053,0.1767766952966369,0.40960888929074163,1.0,0.17460300978145638,0.5,0.770144910131098,0.8189124648562426,0.04498603037192124
25,386,625,3053,0.1767766952966369,0.41504599082139587,1.0,0.17263720821326753,0.5,0.7710294631195909,0.8219771053574104,0.04476064231973487
26,385,660,3053,0.18257418583505536,0.39271918247931425,1.0,0.17542254064453597,0.5,0.7770749947612788,0.8273317430636982,0.04596082982655505
27,375,632,3053,0.18257418583505536,0.37529405250400294,1.0,0.17778310741385012,0.5,0.7812402582202538,0.8273317430636982,0.04654599691510201
28,374,641,3053,0.18257418583505536,0.39028298296533637,1.0,0.1712378293519239,0.5,0.7796799284023176,0.8295380389519232,0.047257065692169115
29,376,602,3053,0.1767766952966369,0.3856219642947508,1.0,0.16804500259154073,0.5,0.7819429577750991,0.8295380389519232,0.046888118465768146
30,381,637,3053,0.1767766952966369,0.3838559562710591,1.0,0.17815525691419098,0.5,0.7826357164812093,0.8363838361245269,0.050190591029891665
31,384,635,3053,0.17407765595569785,0.38281784620611947,1.0,0.18280535712571344,0.5,0.7836990046242065,0.8363838361245269,0.05203703351295027
32,370,651,3053,0.17407765595569785,0.3879837710860138,1.0,0.18024162452753478,0.5,0.7841879501795416,0.8363838361245269,0.05057850260232387
33,368,654,3053,0.17149858514250885,0.41490771478595856,1.0,0.17970014734873296,0.5,0.7793825658275653,0.8368805912087508,0.052665129346059124
34,375,633,3053,0.17149858514250885,0.3988132263354446,1.0,0.18623319277543282,0.5,0.7839413009186145,0.8368805912087508,0.053432413588434695
35,363,603,3053,0.1796053020267749,0.41133026282101015,1.0,0.1863287366537143,0.5,0.7822510960334381,0.8435978007778822,0.05472220345445019
36,378,580,3053,0.1796053020267749,0.4275827189409743,1.0,0.19220476594104227,0.5,0.7781586776201832,0.8435978007778822,0.06024446664734645
37,356,552,3053,0.1767766952966369,0.4200130712312414,1.0,0.19854775181201834,0.5,0.7797378519092484,0.8435978007778822,0.06362370181645564
38,379,599,3053,0.17407765595569785,0.4239590766277827,1.0,0.20117541262335736,0.5,0.7788111485675902,0.8435978007778822,0.06803059159157693
39,373,567,3053,0.1767766952966369,0.41327208718081565,1.0,0.20455215359501688,0.5,0.7822259531975322,0.8435978007778822,0.06986241361681628
