gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2671,2671,0.14002800840280097,0.2502326508542531,1.0,0.1642588701988473,0.5,0.6793412458950039,0.7554349315791452,0.04323748210933168
1,353,2489,2676,0.13608276348795434,0.30105336240895764,1.0,0.14838988574810602,0.5,0.6857820493590439,0.7554349315791452,0.04536839477042936
2,359,1890,2678,0.1386750490563073,0.34575574837096384,1.0,0.15272121643186182,0.5,0.6884141360473126,0.7554349315791452,0.04894521108079845
3,352,1558,2681,0.1386750490563073,0.37885303370182705,1.0,0.16591053348642532,0.5,0.6903591043287128,0.7630511833123951,0.05355843168238183
4,389,1220,2684,0.13608276348795434,0.3841508775605031,1.0,0.1778213423224642,0.5,0.7025056211666709,0.7636424404257268,0.055557641235892345
5,378,1040,2684,0.15249857033260467,0.4068065904091163,1.0,0.17546086533556668,0.5,0.7035152031051639,0.7657735623315265,0.058024906169569256
6,369,896,2687,0.1767766952966369,0.4379324639476223,1.0,0.1932822270015649,0.5,0.6989184558824625,0.7746994274352664,0.06629029028825706
7,384,839,2688,0.19611613513818404,0.41178312662035405,1.0,0.18074624434631437,0.5,0.7147304175581546,0.7746994274352664,0.05756612149501249
8,368,776,2690,0.19611613513818404,0.4379212851582752,1.0,0.17594650340151832,0.5,0.7123695780100341,0.7746994274352664,0.057772427081835526
9,365,703,2691,0.21320071635561044,0.46633064620794423,1.0,0.1716584543845922,0.5,0.711201219926124,0.7808061200345904,0.0549648894729479
10,362,677,2691,0.21320071635561044,0.46051915656507547,1.0,0.1754042416993758,0.5,0.7175981227979052,0.7808061200345904,0.0544238039314061
11,368,645,2692,0.20851441405707477,0.48808824385811445,1.0,0.17934482366212368,0.5,0.7135134665123367,0.7827708385526758,0.059313597948220075
12,374,622,2693,0.20851441405707477,0.48038710410221575,1.0,0.17954824614810172,0.5,0.7193385877120106,0.7842755386661263,0.05837599650147674
13,369,651,2694,0.20851441405707477,0.47149460712097563,1.0,0.18403066739658624,0.5,0.7245206870325175,0.7842755386661263,0.059871162232371516
14,367,607,2694,0.22941573387056177,0.49391596878387073,1.0,0.18545392339248215,0.5,0.7221318137231273,0.7842755386661263,0.06302700681935344
15,356,593,2694,0.22360679774997896,0.4711090953037418,1.0,0.1968533783744042,0.5,0.7296648944152392,0.7872234413891234,0.06861635906555485
16,379,599,2694,0.22360679774997896,0.48318155568982146,1.0,0.20299616542826676,0.5,0.7281789131966098,0.7899660637828528,0.07064891806008249
17,374,566,2694,0.21821789023599236,0.4873873424782461,1.0,0.2110402271630599,0.5,0.7287118168584914,0.7899660637828528,0.07535673290528436
18,355,579,2694,0.21320071635561044,0.4625228256212291,1.0,0.18890305886182293,0.5,0.7411251665940933,0.7899660637828528,0.06207009281540415
19,376,584,2695,0.21320071635561044,0.4578058650875859,1.0,0.19686966504145073,0.5,0.7419938074867405,0.7931328953225082,0.0676972333274031
20,352,531,2695,0.18569533817705186,0.4968835159452126,1.0,0.19971612300825117,0.5,0.7333325164748962,0.7952119614644128,0.07315352069700717
