gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,3101,3101,0.14002800840280097,0.24920652544383773,1.0,0.15821362189627003,0.5,0.6722219711653038,0.7558361023000701,0.04414774536718882
1,383,2859,3106,0.1336306209562122,0.31060471613041823,1.0,0.17587508111249386,0.5,0.6763136966987107,0.7558361023000701,0.0525141448315399
2,372,2146,3112,0.1336306209562122,0.36434654997410587,1.0,0.19018800361604782,0.5,0.67538088135339,0.7637381488862527,0.060539281176017104
3,365,1714,3117,0.1336306209562122,0.38791558972743767,1.0,0.19793416907172526,0.5,0.6812709464669254,0.7637381488862527,0.06044295178887209
4,388,1338,3121,0.14433756729740643,0.40460423184421784,1.0,0.19258648628092254,0.5,0.6865920472375718,0.7637381488862527,0.060674862219018286
5,378,1210,3123,0.14285714285714285,0.3904893542623123,1.0,0.1771470216764275,0.5,0.7006230469823012,0.7699224631592841,0.05286085843743378
6,368,1001,3123,0.1386750490563073,0.4219068014922576,1.0,0.1966760340075953,0.5,0.6977907251244428,0.7699224631592841,0.058854662754736005
7,358,949,3125,0.1414213562373095,0.4013841099417782,1.0,0.19093936457941768,0.5,0.7099624836982876,0.7699224631592841,0.054203154540102196
8,391,874,3130,0.14285714285714285,0.42411147868610044,1.0,0.19605560736921293,0.5,0.707950968533007,0.7735496428101237,0.058284101232477396
9,380,827,3132,0.1414213562373095,0.42642548727978624,1.0,0.18847884753669528,0.5,0.7119649786157232,0.7735496428101237,0.05542395589286204
10,361,733,3134,0.1767766952966369,0.40580146362155584,1.0,0.18106462193962966,0.5,0.7220792698622238,0.7735496428101237,0.052049244922961056
11,375,704,3138,0.17407765595569785,0.3930997287204096,1.0,0.18621395057152001,0.5,0.7285585324082376,0.7767550942437115,0.0521288299580436
12,369,664,3138,0.17407765595569785,0.4132739660035958,1.0,0.1936015649034216,0.5,0.7257745508915534,0.7904773005118848,0.05587716942471438
13,361,668,3139,0.17407765595569785,0.4149327434955526,1.0,0.19326247568522675,0.5,0.7283508542641042,0.7904773005118848,0.05661641732262023
14,382,662,3141,0.1796053020267749,0.4294154913048656,1.0,0.19189625431217638,0.5,0.7284872775789163,0.7904773005118848,0.05414445768937207
15,380,661,3143,0.17407765595569785,0.4426048163673954,1.0,0.19058020025551367,0.5,0.729843144672553,0.7904773005118848,0.05516436167685697
16,374,637,3144,0.17407765595569785,0.43485292990422836,1.0,0.20117262005787245,0.5,0.7313185341712266,0.7904773005118848,0.06014024315466222
17,373,644,3147,0.17407765595569785,0.4250491252685878,1.0,0.20215815993070374,0.5,0.7371927664367145,0.7904773005118848,0.05920914429691474
18,366,621,3148,0.19245008972987526,0.4443698776832214,1.0,0.19255104787962327,0.5,0.7376784507350891,0.7924204662143489,0.057283587821813316
19,381,608,3148,0.2041241452319315,0.43310585796910067,1.0,0.1896897486590189,0.5,0.7445215226948574,0.8029894048072591,0.05420603481364714
20,368,615,3148,0.2041241452319315,0.448837290728721,1.0,0.19825917190665493,0.5,0.7424783366484264,0.8029894048072591,0.05859006628488791
21,356,610,3149,0.19611613513818404,0.44044313688952347,1.0,0.19514836053787454,0.5,0.7468949704709587,0.8029894048072591,0.05876127282162875
22,377,574,3149,0.19611613513818404,0.45203606264304846,1.0,0.19276223464647282,0.5,0.7461457273202217,0.8029894048072591,0.05893405454683244
23,369,564,3151,0.19611613513818404,0.4621494683796403,1.0,0.19468901642206937,0.5,0.7456270742962394,0.8029894048072591,0.05966473622431649
24,351,561,3151,0.19245008972987526,0.47824725368829796,1.0,0.21121506616654553,0.5,0.7418248913256408,0.8031228622632876,0.06596676006153857
25,382,596,3151,0.19611613513818404,0.46336693445721916,1.0,0.21765838376357544,0.5,0.7460131332889016,0.8031228622632876,0.06572945332600368
26,356,554,3151,0.20851441405707477,0.4568253714056897,1.0,0.23055481664964145,0.5,0.7464829699016888,0.8116442471291224,0.07250665895578531
27,371,548,3151,0.2,0.4849001294604852,1.0,0.21663621443711376,0.5,0.7428642217123907,0.8116442471291224,0.07095118665126329
28,356,523,3151,0.19611613513818404,0.49317884828853,1.0,0.21807141941489958,0.5,0.7419399172345622,0.8116442471291224,0.07459339180685766
29,384,550,3151,0.19245008972987526,0.45328733149653255,1.0,0.22336590033719764,0.5,0.7513250087518716,0.8116442471291224,0.07328620558585472
30,387,545,3151,0.19245008972987526,0.46301304254858044,1.0,0.22211677209342445,0.5,0.7501955238982362,0.8116442471291224,0.07469666406992437
31,362,520,3151,0.1889822365046136,0.47201100681793884,1.0,0.2236395039482571,0.5,0.7485984726185504,0.8124339504249463,0.07719266886000536
32,374,540,3151,0.21320071635561044,0.478339461246014,1.0,0.23435262562677814,0.5,0.7454139081745934,0.8124339504249463,0.08409326852904225
33,363,523,3151,0.21320071635561044,0.5002588313177605,1.0,0.23740494438837945,0.5,0.7401131310455581,0.8124339504249463,0.08705655587224478
34,361,487,3151,0.21320071635561044,0.5111559330420387,1.0,0.23921052127288178,0.5,0.7357886913552883,0.8138544860553926,0.09181378294808916
35,375,483,3152,0.21320071635561044,0.5654555620925745,1.0,0.22812193408382742,0.5,0.7216532057481617,0.8138544860553926,0.09601496100163712
36,349,494,3152,0.21320071635561044,0.5421272576267707,1.0,0.24379977551384266,0.5,0.7266000882296085,0.8138544860553926,0.09927661923105119
37,359,491,3152,0.21320071635561044,0.5011288775223124,1.0,0.2422443369193715,0.5,0.7367130833576024,0.8164991416619767,0.09758485328849345
38,350,454,3152,0.20851441405707477,0.4913482163447822,1.0,0.2437475444170194,0.5,0.7401368769306528,0.8167014719557794,0.09676054002397982
39,352,484,3152,0.2041241452319315,0.5121686580440935,1.0,0.23709500561783578,0.5,0.734735435977099,0.8167014719557794,0.09746971628640486
40,340,471,3152,0.20851441405707477,0.5233512942525055,1.0,0.24491901863816157,0.5,0.7309700470285135,0.8172090309506981,0.10023108897416483
41,382,523,3152,0.2041241452319315,0.5003909057446243,1.0,0.25215552367516963,0.5,0.7383390366583403,0.8183357605895653,0.09794523231836044
42,350,483,3153,0.20851441405707477,0.47591535166474896,1.0,0.22714803964023175,0.5,0.74911005275566,0.8190735940315692,0.08826472822380638
43,367,521,3154,0.20851441405707477,0.486259212747464,1.0,0.2465686051136092,0.5,0.7441447971232485,0.8190735940315692,0.09590579735421983
44,342,478,3154,0.20851441405707477,0.48594918622705513,1.0,0.23767432110079656,0.5,0.7462496175126299,0.8190735940315692,0.09378305553598333
45,348,471,3154,0.20851441405707477,0.49059966112601294,1.0,0.2313628436941268,0.5,0.7469457141529183,0.8190735940315692,0.09220343665777633
46,345,484,3154,0.21320071635561044,0.47017625048037553,1.0,0.2340115673714813,0.5,0.7540122972064242,0.8201395176174593,0.089742895785495
47,363,516,3154,0.21320071635561044,0.5084722498515977,1.0,0.2452564929763743,0.5,0.7420691481051371,0.8201395176174593,0.09844822654226638
48,345,487,3154,0.20851441405707477,0.5232458944634457,1.0,0.2450462783812634,0.5,0.7384685429271216,0.8211116091929082,0.10015541194796844
49,374,500,3154,0.20851441405707477,0.515747032204647,1.0,0.24129053146156262,0.5,0.7414212830958418,0.8211116091929082,0.09807811778312094
50,368,515,3154,0.20851441405707477,0.4465891969093423,1.0,0.23581956414302316,0.5,0.7608739602732856,0.8211116091929082,0.0893250604031422
51,345,474,3154,0.20851441405707477,0.4466692548964207,1.0,0.23651091863183263,0.5,0.7606083800429965,0.8213628515676182,0.0901042614555661
52,365,508,3154,0.20851441405707477,0.42242590609509306,1.0,0.22742424733553174,0.5,0.7676867969338498,0.8214783176116237,0.08511364810611151
53,359,489,3154,0.20851441405707477,0.4564071845292287,1.0,0.22740029827840377,0.5,0.7593181239659781,0.821532238386007,0.08836720672515173
54,372,514,3154,0.2,0.44631318956872146,1.0,0.2200898755462643,0.5,0.76266107221113,0.8218516696561929,0.08527439025690464
55,364,521,3154,0.20851441405707477,0.45824221046191904,1.0,0.21850022455412935,0.5,0.7599668517007329,0.8229959203508811,0.08540087101231164
56,361,493,3154,0.20851441405707477,0.4655446170596058,1.0,0.2366207887748667,0.5,0.7562496068296051,0.8229959203508811,0.09158870049853038
57,361,475,3154,0.20851441405707477,0.4763376083612304,1.0,0.23344677239365347,0.5,0.7539717852594229,0.8229959203508811,0.09168249799337777
58,369,499,3154,0.21320071635561044,0.49194901884594283,1.0,0.21885746300445985,0.5,0.7508904948228983,0.8252351676882009,0.08971870399045383
59,348,499,3154,0.2041241452319315,0.4744755488586675,1.0,0.21247765384912143,0.5,0.756519636148533,0.8260637104036329,0.0859330207868295
60,392,511,3154,0.2041241452319315,0.44698285206737726,1.0,0.2202959993340264,0.5,0.7635671167121931,0.8260637104036329,0.08579931754896575
61,363,523,3154,0.2041241452319315,0.4521882711685277,1.0,0.22355645453909015,0.5,0.7622039864824396,0.8260637104036329,0.0875260731553786
62,355,477,3154,0.2041241452319315,0.4326791062547684,1.0,0.21230297328948583,0.5,0.7685550645983616,0.8260637104036329,0.08197500135954233
63,388,520,3154,0.2,0.471337105700675,1.0,0.21621977793018454,0.5,0.7580259554860703,0.8263226597556326,0.0872290961440543
64,361,480,3154,0.19245008972987526,0.4603675589555719,1.0,0.2210660503867207,0.5,0.7609019935615504,0.826989402709926,0.08721462173949952
65,353,478,3154,0.2,0.5228197954810159,1.0,0.21149269655917805,0.5,0.7442006621153179,0.8329702136479655,0.09175111803849523
66,354,466,3154,0.2,0.5207013232297286,1.0,0.2111392297993439,0.5,0.7449720635929336,0.8329702136479655,0.09182149463377277
67,368,465,3154,0.2,0.48833905221712026,1.0,0.22198260164732964,0.5,0.7531095262662291,0.8329702136479655,0.09186064383432277
68,368,474,3154,0.2,0.49098104587610736,1.0,0.22942447308904967,0.5,0.7516548027483215,0.8329702136479655,0.0943896549229574
69,356,470,3154,0.2,0.5042257520912966,1.0,0.22417030778536753,0.5,0.7484666513639289,0.8329702136479655,0.09462784240040319
70,359,448,3154,0.2,0.4156578652255683,1.0,0.21996696326505305,0.5,0.7736196942475623,0.8329702136479655,0.08420733791933348
71,377,528,3154,0.2,0.4126182016487477,1.0,0.21820426721316882,0.5,0.7746038583671204,0.8329702136479655,0.08334147646795009
72,373,519,3154,0.2,0.41204801227067395,1.0,0.2153104549055592,0.5,0.7750862918146295,0.8329702136479655,0.0822656625307095
73,378,545,3154,0.2,0.4106995683717763,1.0,0.2031792768787994,0.5,0.7767100759368221,0.8329702136479655,0.07766137270369707
74,376,503,3154,0.2,0.40286284131651945,1.0,0.20052035092021797,0.5,0.7789855316841543,0.8329702136479655,0.07588653125156154
75,377,515,3154,0.21320071635561044,0.42132094181163937,1.0,0.20787914096731352,0.5,0.7735796560958687,0.8331058241082383,0.08034464452976361
