gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,4019,4019,0.2,0.7747068370759934,0.8921958218719448,0.11040202448790636,0.0,0.5590085207903639,0.621770239515421,0.05524339316179116,0.14002800840280097,0.25774593030296244,1.0,0.12089408636334789
1,363,3153,4154,0.2,0.7493182914222767,0.8977718919293217,0.12496279156393704,0.0,0.5535415413988969,0.621770239515421,0.06433633792955586,0.13483997249264842,0.3143235748527625,1.0,0.13671185312917727
2,381,1858,4302,0.2,0.7475915698822618,0.9015024340656609,0.14209821931739844,0.0,0.554198147684652,0.6325062398618395,0.07234705950897372,0.13483997249264842,0.33266095709790866,1.0,0.1544479411012515
3,358,1460,4409,0.2,0.7644020738960148,0.9015024340656609,0.11283881633856731,0.0,0.5631104630488211,0.6325062398618395,0.06831124353292477,0.13608276348795434,0.34175403227887186,1.0,0.1406867400170129
4,379,1185,4523,0.2,0.775188355841581,0.9050544811939016,0.10389848810386935,0.0,0.5732093531179975,0.6325062398618395,0.06923877147643756,0.13483997249264842,0.3346056140857154,1.0,0.14096595502148138
5,351,1066,4639,0.2,0.7599783222010954,0.9069412736467317,0.13012593063294287,0.0,0.5681273379355967,0.6325062398618395,0.0867487594192529,0.1336306209562122,0.3693929371000995,1.0,0.16022576228904925
6,376,980,4736,0.2,0.7467135484977191,0.9069412736467317,0.14364734296172402,0.0,0.5724616156457989,0.6339693527750625,0.07727857326748198,0.14002800840280097,0.3959892856480721,1.0,0.15999537587324253
7,387,905,4844,0.2,0.7602430968701371,0.9069412736467317,0.1301586619290628,0.0,0.579183575095002,0.6353550390129904,0.07712260384721996,0.1414213562373095,0.3899714617240786,1.0,0.1529296233337836
8,355,812,4907,0.2,0.7622489260740732,0.9069412736467317,0.12500215597305886,0.0,0.5821442923349602,0.6353550390129904,0.07638428712238907,0.15075567228888181,0.4036682122610191,1.0,0.1446446094076452
9,356,775,4999,0.2,0.7723049815852316,0.9106449773504355,0.11456716488431458,0.0,0.586725469292861,0.6390349973163757,0.07486211415828606,0.15075567228888181,0.40277125757774496,1.0,0.13988002443954098
10,398,819,5071,0.2,0.7663278462340345,0.9112622613010528,0.12211115863186515,0.0,0.5863541713520745,0.6407372736719829,0.08022754417929794,0.1643989873053573,0.4164177418799635,1.0,0.14620943363447514
11,394,743,5148,0.2,0.7672527263914237,0.9112622613010528,0.13033295652318358,0.0,0.5845215430351952,0.6407372736719829,0.08884761690294506,0.1643989873053573,0.4264701820791248,1.0,0.1575909414101604
12,375,689,5194,0.2,0.7674616870834243,0.9106449773504355,0.12497111966398339,0.0,0.5858939169369082,0.6407372736719829,0.08492009444150207,0.1643989873053573,0.4369068229170036,1.0,0.15283502829864493
13,376,702,5244,0.2,0.7687681457127872,0.9106449773504355,0.12688455667580822,0.0,0.5862487930788043,0.6414455456112159,0.08139509822977042,0.1643989873053573,0.4499228103430581,1.0,0.1525885591400542
14,364,651,5308,0.2,0.7817869434734795,0.9106449773504355,0.12411788004126917,0.0,0.588279385405823,0.6414455456112159,0.08549752550965548,0.16666666666666666,0.4429579670979979,1.0,0.15019167065312694
15,382,684,5360,0.2,0.7799598013272953,0.9106449773504355,0.13456470885794136,0.0,0.5858528820202753,0.6457854986891546,0.09340880821929752,0.16012815380508713,0.4446748090437625,1.0,0.1656319800654206
16,372,646,5407,0.2,0.7893565394744001,0.9112622613010528,0.12951664469579638,0.0,0.5898823234547058,0.6478223325852468,0.09354584322460133,0.16666666666666666,0.4369001569919739,1.0,0.16632748511585393
17,380,655,5447,0.2,0.7929153993956818,0.9147606315640223,0.12696316524844695,0.0,0.5922381899560587,0.6484490009253541,0.08550258021512143,0.16666666666666666,0.4429703042076206,1.0,0.16073158522211373
18,375,658,5478,0.2,0.79196947350273,0.9151363578445123,0.1305542183945692,0.0,0.593804883704016,0.6484561686697514,0.09379439163262451,0.19611613513818404,0.44970770388839776,1.0,0.15657812734578577
19,387,657,5513,0.2,0.7997850738039233,0.917365219605269,0.13071688679449253,0.0,0.596209011641935,0.6487008543947779,0.09417852755528613,0.19611613513818404,0.44279894707593154,1.0,0.16077267048487157
20,369,616,5545,0.2,0.7978097630421946,0.917365219605269,0.13322673684830477,0.0,0.5948128386653384,0.6487008543947779,0.10097209090017613,0.19611613513818404,0.45281358227234764,1.0,0.155347531691623
21,350,582,5578,0.2,0.7983606833802153,0.9216743130880403,0.13920042973417182,0.0,0.595018916410364,0.6511053837711378,0.10503485669138293,0.19245008972987526,0.449634554445576,1.0,0.16044858546746224
22,392,605,5609,0.2,0.805719122765986,0.9216743130880403,0.1314468609410972,0.0,0.5985016678077937,0.6511053837711378,0.09824049180954547,0.19245008972987526,0.4487117515062548,1.0,0.15377203504949713
23,363,555,5635,0.2,0.7976564628099875,0.9216743130880403,0.13621924417605366,0.0,0.5969407329238596,0.6511053837711378,0.09830395225237837,0.19245008972987526,0.4617428182298125,1.0,0.15718843549327935
24,385,598,5662,0.2,0.7965526444276277,0.9216743130880403,0.13998084504616745,0.0,0.5958054446178523,0.6511053837711378,0.10513301741795908,0.19245008972987526,0.4656659373091791,1.0,0.16016479905863115
25,388,601,5686,0.2,0.7896673162297502,0.9266044825246358,0.14731824709253227,0.0,0.5959896785872921,0.6512734616628817,0.10601122734047755,0.18569533817705186,0.46917633551608995,1.0,0.16988968261304072
26,378,578,5703,0.2,0.7891979633409856,0.9266044825246358,0.15425998755099607,0.0,0.5924558909805954,0.6512734616628817,0.11205289977149317,0.1889822365046136,0.4729254837793179,1.0,0.17121484190961192
27,363,549,5722,0.2,0.7931772068104377,0.9266044825246358,0.16216846695478637,0.0,0.5899008214395476,0.6512734616628817,0.12370489827365698,0.1889822365046136,0.46812974898616777,1.0,0.17745962674956559
28,378,555,5733,0.2,0.7997301492282802,0.9266044825246358,0.15716610730374306,0.0,0.5924384590108009,0.6512734616628817,0.12103468046220052,0.1889822365046136,0.4643483687312929,1.0,0.1748354201150586
29,374,532,5746,0.2,0.7796901459732812,0.9422687531634374,0.16486402490808616,0.0,0.5877974064415252,0.6522218525205492,0.12977112030123586,0.1889822365046136,0.48926020989072544,1.0,0.17442714209783153
30,381,558,5769,0.2,0.783986722477417,0.9422687531634374,0.15602668289344326,0.0,0.5912230587179577,0.6522218525205492,0.12110618593923227,0.19245008972987526,0.49517298276326027,1.0,0.16192681252279942
31,359,514,5781,0.2,0.7891529272498297,0.9422687531634374,0.159133265501976,0.0,0.5914348718358408,0.6522218525205492,0.12951222238769924,0.19245008972987526,0.4876595693959369,1.0,0.16576469992097287
32,360,548,5790,0.2,0.7928620687332377,0.9422687531634374,0.15757660045142835,0.0,0.5927752904210526,0.6511053837711378,0.12676673443755918,0.1889822365046136,0.4861982837024797,1.0,0.1611069333361484
33,377,557,5807,0.2,0.7928209749829066,0.9422687531634374,0.16191046543660384,0.0,0.5914677488542555,0.6511053837711378,0.12944603946355052,0.1889822365046136,0.4848533947210944,1.0,0.16620826915479803
34,377,530,5816,0.2,0.7833739100758236,0.9422687531634374,0.17377257403122176,0.0,0.5918086504711736,0.6511053837711378,0.1268643931243631,0.19245008972987526,0.48638407278672074,1.0,0.17153741176184223
35,385,531,5823,0.2,0.7866575494426579,0.9459992952997768,0.17899140373662165,0.0,0.5898960199333096,0.6511053837711378,0.1326062607345139,0.19245008972987526,0.4874884354547743,1.0,0.17362475225113486
36,366,529,5826,0.2,0.788605392628958,0.9459992952997768,0.17785882172591222,0.0,0.5912182402835017,0.6511053837711378,0.13278964578370075,0.19245008972987526,0.4862122176126159,1.0,0.17343892283049608
37,371,508,5832,0.2,0.7938683893195521,0.9459992952997768,0.1711448782396778,0.0,0.5936287322066706,0.6511053837711378,0.1272354230943226,0.1889822365046136,0.4862858912668852,1.0,0.1644861090925897
38,349,499,5833,0.2,0.8055413404660678,0.950828953098573,0.16929093214172064,0.0,0.5940271534256133,0.6511053837711378,0.13586796325465036,0.2581988897471611,0.47235361044259516,1.0,0.17239753823848428
39,354,478,5835,0.2,0.8000996474379131,0.950828953098573,0.17856456471586907,0.0,0.5899942312403358,0.6511053837711378,0.1436101643679768,0.2581988897471611,0.4724126384379321,1.0,0.181272872702087
40,362,493,5838,0.2,0.7884269489895488,0.950828953098573,0.18599079043891167,0.0,0.5878240558728922,0.6509977944480383,0.15121130728981586,0.2581988897471611,0.4785056581932091,1.0,0.18737454283858304
41,365,503,5839,0.2,0.785675895177726,0.950828953098573,0.18737820861047338,0.0,0.5837069788638287,0.6509977944480383,0.15284143450586213,0.2581988897471611,0.4924229949128627,1.0,0.18693193388236448
42,359,511,5841,0.2,0.779165678178576,0.950828953098573,0.19174488589247457,0.0,0.5794164401355877,0.6508444562183251,0.15677603811037794,0.2581988897471611,0.5040313602921911,1.0,0.18825853694027372
43,362,517,5850,0.2,0.7737227245802123,0.950828953098573,0.19056252056429174,0.0,0.5844611003071215,0.6509977944480383,0.14292561312686577,0.2581988897471611,0.5092400265632568,1.0,0.1793128400989532
44,387,520,5856,0.2,0.770942378791915,0.950828953098573,0.1953778615286422,0.0,0.5842710722417037,0.6509977944480383,0.1427423100399224,0.2581988897471611,0.5122679961767426,1.0,0.1767700814878649
45,370,497,5861,0.2,0.777797856387653,0.950828953098573,0.1903800107294909,0.0,0.5880464344520264,0.6509977944480383,0.14087379124146493,0.25,0.5027030125289723,1.0,0.17566560317267269
46,375,507,5866,0.2,0.7782737936071538,0.950828953098573,0.19129404885536988,0.0,0.5886012394099057,0.6509977944480383,0.14092321700835647,0.2581988897471611,0.5004890918623881,1.0,0.17594516382326
47,359,523,5871,0.2,0.7787754078699848,0.950828953098573,0.18708678121343802,0.0,0.5908483419779472,0.6509977944480383,0.13565611884312548,0.2581988897471611,0.49849842930714705,1.0,0.17242201891969605
48,377,520,5873,0.2,0.7727302366798822,0.950828953098573,0.1910186651387869,0.0,0.5881673327673625,0.6509977944480383,0.13792007115488172,0.2581988897471611,0.5051664342981799,1.0,0.17437199203765677
49,371,553,5878,0.2,0.7763312906212455,0.950828953098573,0.1887602099793321,0.0,0.5903714333407208,0.6509977944480383,0.13560724737845406,0.2581988897471611,0.4991179687713852,1.0,0.1741544150977334
50,353,519,5881,0.2,0.7776525565049696,0.950828953098573,0.1864003644213228,0.0,0.5917936512261762,0.6509977944480383,0.1329894658740115,0.2581988897471611,0.4978847851206001,1.0,0.17167598989759367
51,367,510,5883,0.2,0.7795449575425182,0.950828953098573,0.18217854270264852,0.0,0.5936854155521458,0.6509977944480383,0.1303873699179158,0.24253562503633297,0.49295098934719817,1.0,0.1715183852012063
