gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,0,133,133,0.5,0.881278782193025,0.951704199603311,0.07659374433238678,0.1889822365046136,0.32103905440579195,1.0,0.12998840065359746
1,370,345,365,0.5,0.8816741456313829,0.9517844104254399,0.07637685672189821,0.18569533817705186,0.3208927407237128,1.0,0.13011705152240596
2,383,356,583,0.5,0.8811087654089665,0.9539933567702833,0.0774311384106208,0.18569533817705186,0.32215697726002557,1.0,0.13112537459430187
3,395,348,775,0.5,0.8826463156679738,0.9544465850100138,0.07632888340748847,0.18569533817705186,0.32043609207538,1.0,0.1304646730769566
4,365,350,949,0.5,0.8829441336368543,0.9544465850100138,0.07643715861899383,0.18569533817705186,0.32033081068301417,1.0,0.1305510721636922
5,374,351,1095,0.5,0.8834498966696894,0.9556492469948116,0.07656946238756976,0.18569533817705186,0.32007029159859285,1.0,0.1307240253368524
6,376,357,1229,0.5,0.8842949058277674,0.9556492469948116,0.07659066628125316,0.18569533817705186,0.31908213775133154,1.0,0.1311687596465348
7,382,388,1373,0.5,0.8846639198816558,0.9556492469948116,0.07639032612661148,0.18569533817705186,0.31912666220930885,1.0,0.1307697761061556
8,395,384,1500,0.5,0.8848092049207933,0.9556492469948116,0.0763527479703683,0.18569533817705186,0.3195343576343925,1.0,0.13100547675179208
9,383,358,1612,0.5,0.8860246607473875,0.9556492469948116,0.07629243346692981,0.18569533817705186,0.3181441770107438,1.0,0.13118970284957387
10,382,370,1713,0.5,0.8867302169125615,0.9556492469948116,0.07624942660329062,0.18569533817705186,0.31729726631846433,1.0,0.13100986339248108
11,380,368,1797,0.5,0.8873162951847973,0.9556492469948116,0.07588056833519236,0.18569533817705186,0.31677593511390895,1.0,0.13026558370270414
12,379,377,1875,0.5,0.8864349695892461,0.9556492469948116,0.07654515155581063,0.18569533817705186,0.3187062737328445,1.0,0.1312487783234703
13,394,381,1951,0.5,0.8867302608050825,0.9556492469948116,0.07611694012662816,0.18569533817705186,0.3186207261673808,1.0,0.13054520498070704
14,372,373,2015,0.5,0.8861241451482891,0.9556492469948116,0.07639788768818545,0.18569533817705186,0.31993856429752066,1.0,0.13085831107781026
15,361,369,2072,0.5,0.8865909248934087,0.9556492469948116,0.07650122961974631,0.18569533817705186,0.319614092988739,1.0,0.131040525707931
16,392,390,2128,0.5,0.8867374194613642,0.9556492469948116,0.0765361812792097,0.18569533817705186,0.3197308075373251,1.0,0.13092734892257085
17,362,386,2182,0.5,0.8869466527984243,0.9558025257523495,0.07642215739511633,0.18569533817705186,0.3198543096246351,1.0,0.1307954676995837
