gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5061,5061,0.2,0.7538930730586934,0.8784680660655757,0.11996545145765326,0.14002800840280097,0.2533043347476632,1.0,0.15046579076132333
1,363,3887,5123,0.2,0.7437717673171793,0.8784680660655757,0.12762483226432136,0.14002800840280097,0.2904827020693625,1.0,0.14306539730977483
2,357,2821,5185,0.2,0.7310064319459438,0.8784680660655757,0.15370429561258261,0.12803687993289598,0.3182183847752207,1.0,0.15644191600467558
3,389,2218,5253,0.2,0.7417040883609541,0.8784680660655757,0.14142870964635823,0.13018891098082386,0.3294161125575557,1.0,0.15602212746276817
4,389,1803,5306,0.2,0.755138471836882,0.8839206770295451,0.1434974764990862,0.13018891098082386,0.3261219817782566,1.0,0.1598596043473953
5,382,1533,5361,0.2,0.7509045982662343,0.8891429600514977,0.15422487261754125,0.12909944487358055,0.34251410657873205,1.0,0.16785552280291463
6,366,1379,5402,0.2,0.7721024744686236,0.8910370462668155,0.13512618966329792,0.12909944487358055,0.33447440623615615,1.0,0.1581946051818985
7,368,1329,5440,0.2,0.7762629510350075,0.8927531193322172,0.13498099328740662,0.12909944487358055,0.33614057702842637,1.0,0.1694323402541913
8,381,1260,5473,0.2,0.7853016569204572,0.8930629578395581,0.11370235117374905,0.1414213562373095,0.34245186826085494,1.0,0.15361943235489184
9,366,1056,5510,0.2,0.7723621654097605,0.8930629578395581,0.13619240394806392,0.1414213562373095,0.3616881012590426,1.0,0.17354519327836904
10,362,1025,5552,0.2,0.7688997820624777,0.8958777959466152,0.1434504273487645,0.1414213562373095,0.3719705363317993,1.0,0.18245306785651327
11,396,1048,5578,0.2,0.7689676828439361,0.8958777959466152,0.1534354060675874,0.1414213562373095,0.3777452883934807,1.0,0.18743538554011926
12,374,931,5598,0.2,0.7720122021921834,0.8958777959466152,0.1527570771479471,0.1414213562373095,0.38115043368700896,1.0,0.18500137531446664
13,378,937,5612,0.2,0.771668593231777,0.9022132526718737,0.15550209572736703,0.13736056394868904,0.38845709064103084,1.0,0.18936159166985905
14,382,892,5631,0.2,0.7823823488874638,0.9022132526718737,0.1454340603531507,0.13736056394868904,0.3854125755327897,1.0,0.1808829173492122
15,351,922,5658,0.2,0.780878561648955,0.9022132526718737,0.14018755320280107,0.14744195615489714,0.4040312670887459,1.0,0.17304792496111737
