gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5082,5082,0.2,0.7500427602533059,0.8794412542156594,0.11858806906722216,0.14002800840280097,0.25224807164038376,1.0,0.14507655643038095
1,366,4082,5132,0.2,0.7322979789093963,0.8794412542156594,0.136670906304321,0.1270001270001905,0.29887897429255916,1.0,0.1508967743601201
2,383,2822,5190,0.2,0.7401528896359841,0.8794412542156594,0.1307054381747886,0.1386750490563073,0.3173136174615029,1.0,0.1496501223133125
3,365,2099,5247,0.2,0.7502809170618241,0.8801096831039408,0.13951180973820487,0.13736056394868904,0.320696524587334,1.0,0.15869522305055364
4,373,1991,5293,0.2,0.747662694649295,0.8801096831039408,0.145217895203849,0.1386750490563073,0.33872385887132783,1.0,0.1587812904810788
5,390,1545,5330,0.2,0.7431856967758786,0.8850198326478287,0.16452113247204878,0.13608276348795434,0.3500649440831087,1.0,0.17426227552025786
6,375,1376,5375,0.2,0.7512959439697374,0.8850198326478287,0.16322459174098658,0.1270001270001905,0.3537420293399619,1.0,0.17600443739615151
7,380,1264,5425,0.2,0.7807724490947123,0.8868998065607308,0.13049752242457607,0.1270001270001905,0.3367419746140225,1.0,0.16277828234859476
8,357,1173,5471,0.2,0.7684761873739483,0.9042561703075785,0.14383384898117155,0.13608276348795434,0.3592792235475608,1.0,0.1681519849108489
9,368,1059,5504,0.2,0.7642253305343167,0.9042561703075785,0.1558450855611188,0.13130643285972254,0.36874550534237155,1.0,0.18346124719069026
10,385,1082,5536,0.2,0.7734946540762739,0.9042561703075785,0.15372861070197125,0.13608276348795434,0.3642687589203606,1.0,0.18614627026992522
11,376,992,5560,0.2,0.7807046019845132,0.9042561703075785,0.14218166445662325,0.13483997249264842,0.36464889180127896,1.0,0.17535958503711746
12,381,898,5583,0.2,0.7759201654491039,0.9042561703075785,0.1544485559784089,0.1386750490563073,0.3702283573657587,1.0,0.18362052153892827
13,382,896,5608,0.2,0.7832037573334634,0.9042561703075785,0.14452190972358253,0.1386750490563073,0.37200112365754506,1.0,0.17512134821745343
14,382,890,5631,0.2,0.7777182857696011,0.9073962669259361,0.14507504388925016,0.15249857033260467,0.3912635974772866,1.0,0.17355291612693977
15,369,829,5651,0.2,0.7879951632881331,0.9073962669259361,0.14014596938558677,0.15249857033260467,0.382733187681645,1.0,0.17092455710364696
16,377,786,5676,0.2,0.7903412971053354,0.9073962669259361,0.14782554485484026,0.1543033499620919,0.38095568747288944,1.0,0.17695078325486577
17,371,788,5698,0.2,0.7779429467680474,0.9073962669259361,0.15698962440715966,0.1543033499620919,0.40409809813328024,1.0,0.1837534115806083
18,382,777,5711,0.2,0.7752700458361332,0.9073962669259361,0.1594014537213114,0.1543033499620919,0.4139053218397208,1.0,0.18882312599599085
19,388,764,5730,0.2,0.7663416849730921,0.9073962669259361,0.16525889527920656,0.1543033499620919,0.43045588087627,1.0,0.1933089269810256
20,375,774,5742,0.2,0.7905926608486504,0.9073962669259361,0.15585289776160594,0.17149858514250885,0.40684069022203023,1.0,0.18620487986887796
21,360,710,5749,0.2,0.8022894268116295,0.9080791219133741,0.15262566640533146,0.17407765595569785,0.3921553536423778,1.0,0.1876948486875588
22,378,700,5761,0.2,0.8030981191193037,0.9167092030504664,0.146074573073645,0.17407765595569785,0.4027195326239248,1.0,0.17982917757538872
23,363,655,5769,0.2,0.7918303786562507,0.9167092030504664,0.1467894405432244,0.1796053020267749,0.4269105086799184,1.0,0.18078204073485615
24,370,672,5782,0.2,0.8010239336404149,0.9167092030504664,0.14993099646841704,0.1796053020267749,0.4136637828741737,1.0,0.1876840050101502
25,386,681,5792,0.2,0.8006942249204329,0.9167092030504664,0.1584975703054742,0.1796053020267749,0.41402851265573887,1.0,0.1930181099583234
26,389,636,5798,0.2,0.794514362553662,0.9167092030504664,0.16712836295348815,0.1796053020267749,0.42941385031718454,1.0,0.19763744050818943
27,372,618,5810,0.2,0.7710589907100632,0.9202880650585274,0.175156557216075,0.18257418583505536,0.4636078011767509,1.0,0.20234635497481135
28,376,598,5816,0.2,0.7813886587307812,0.9202880650585274,0.1673206628545532,0.18257418583505536,0.4572045692278202,1.0,0.19785795972242576
29,364,601,5822,0.2,0.801769926470467,0.9202880650585274,0.15940092769684183,0.18257418583505536,0.422846277703428,1.0,0.1972278821603501
30,385,622,5829,0.2,0.8049165157048992,0.9202880650585274,0.15068419392697288,0.18257418583505536,0.4255690307657683,1.0,0.19043930085527602
31,365,575,5836,0.2,0.80287675977801,0.9202880650585274,0.16274863302487186,0.18257418583505536,0.41957529225347706,1.0,0.20145640757604102
32,389,605,5840,0.2,0.796075170339846,0.9202880650585274,0.16907485079329462,0.1767766952966369,0.4278204451606292,1.0,0.2070835748066419
33,363,598,5844,0.2,0.7735392586798601,0.9202880650585274,0.17864282247883218,0.1543033499620919,0.46116462389244034,1.0,0.2100498037222896
34,365,584,5849,0.2,0.7955698822853863,0.9202880650585274,0.17052649421565655,0.1767766952966369,0.44486103221307643,1.0,0.19683591836714978
35,362,571,5851,0.2,0.7905921486220309,0.9202880650585274,0.17226467208790083,0.1767766952966369,0.4687945058368478,1.0,0.18660258080816666
36,381,553,5853,0.2,0.7890325878160818,0.9202880650585274,0.1715847781965204,0.1767766952966369,0.4703682854199712,1.0,0.19061087268059593
37,364,521,5855,0.2,0.7972165386453411,0.9202880650585274,0.1730398938840956,0.1767766952966369,0.46542860387334806,1.0,0.19406052700672402
38,376,538,5860,0.2,0.8112722533472673,0.9202880650585274,0.16218347753182366,0.1767766952966369,0.44996817377318304,1.0,0.18464403895550294
39,354,540,5864,0.2,0.8088514958746067,0.9202880650585274,0.16756988098205927,0.1767766952966369,0.45178303599242514,1.0,0.1922485950883455
40,358,539,5866,0.2,0.8120148952712307,0.9202880650585274,0.17276350487239742,0.1767766952966369,0.44778733932491627,1.0,0.19884344616536923
41,376,579,5868,0.2,0.786863727911287,0.9217211478605684,0.19245824888340596,0.1767766952966369,0.48302323762341837,1.0,0.20837743407361203
42,376,549,5871,0.2,0.7961170441358554,0.9217211478605684,0.19500384978188479,0.1796053020267749,0.47224852695713126,1.0,0.21395919551319692
43,365,545,5872,0.2,0.8062927632562896,0.9217991312308678,0.19594761179205733,0.1767766952966369,0.4586669655935097,1.0,0.21715504989928305
44,380,544,5875,0.2,0.8000594130355881,0.922890144724982,0.20416271547926512,0.1767766952966369,0.4827952257659176,1.0,0.21489201193071908
45,353,522,5878,0.2,0.7801834331148338,0.922890144724982,0.21289204953515908,0.1767766952966369,0.5122380401226119,1.0,0.2194757900235851
46,361,523,5878,0.2,0.7550063078206887,0.922890144724982,0.2310266710370326,0.1767766952966369,0.5438323368617687,1.0,0.22768789369206974
47,364,544,5881,0.2,0.7059886411603814,0.9242789011292867,0.24103303032708864,0.24253562503633297,0.6226574388680338,1.0,0.19991653604773635
48,356,507,5881,0.2,0.6716545126840153,0.9242789011292867,0.25850068571620327,0.24253562503633297,0.6576097727160323,1.0,0.20535602136738504
49,350,537,5883,0.2,0.6996876711376975,0.9242789011292867,0.2615293655478178,0.3535533905932738,0.624351799572421,1.0,0.2180302990940948
50,355,489,5884,0.2,0.7224909918961829,0.9242789011292867,0.2544050369617339,0.3535533905932738,0.599103457464149,1.0,0.21681965210796048
51,356,476,5885,0.2,0.7323901709392651,0.9242789011292867,0.25024433930130724,0.3535533905932738,0.5885983735655745,1.0,0.21491316600356225
52,355,485,5887,0.2,0.7258063895489565,0.9242789011292867,0.25643573298219313,0.3535533905932738,0.5881538612484092,1.0,0.2231832202122315
53,344,484,5887,0.2,0.7332014399013419,0.9242789011292867,0.25272723114142215,0.3535533905932738,0.5816723352169411,1.0,0.21998411017386
54,362,486,5887,0.2,0.7332014399013419,0.9242789011292867,0.25272723114142215,0.3535533905932738,0.5816723352169411,1.0,0.21998411017386002
55,344,470,5889,0.2,0.7349723654586662,0.9242789011292867,0.2517115571946985,0.3535533905932738,0.5806853905630744,1.0,0.2188382769817109
56,364,480,5889,0.2,0.7438269932452882,0.9242789011292867,0.24637957713727646,0.3535533905932738,0.5757506672937418,1.0,0.21294807676174352
57,357,506,5889,0.2,0.732180707959933,0.9242789011292867,0.25211847688577727,0.3535533905932738,0.590329305554948,1.0,0.21551571935412808
58,358,514,5889,0.2,0.7321807079599327,0.9242789011292867,0.25211847688577727,0.3535533905932738,0.590329305554948,1.0,0.21551571935412808
59,354,500,5891,0.2,0.7360808692260569,0.9242789011292867,0.2503213889492011,0.3535533905932738,0.5862287501886322,1.0,0.2146761571583452
60,347,444,5891,0.2,0.7528284370328446,0.9242789011292867,0.24292683735705883,0.3535533905932738,0.5670254881856572,1.0,0.21181461016924777
61,351,459,5893,0.2,0.7728496337183983,0.9242789011292867,0.23101132724586868,0.3535533905932738,0.5468143977034351,1.0,0.20328543195512525
62,361,496,5893,0.2,0.7564276543492511,0.9242789011292867,0.2405758142990042,0.3535533905932738,0.5654836921178935,1.0,0.20911856661018044
63,372,493,5893,0.2,0.7560176273035536,0.9242789011292867,0.24056001169513855,0.3535533905932738,0.5658199750701943,1.0,0.20924500017271372
64,374,505,5894,0.2,0.7564908446675368,0.9242789011292867,0.2406114348834712,0.3535533905932738,0.5652222580887489,1.0,0.20926740448551298
65,365,473,5895,0.2,0.7585691456710986,0.9242789011292867,0.23954490890228072,0.3535533905932738,0.5629019673365446,1.0,0.20870563441199752
66,357,483,5896,0.2,0.7744098604330845,0.9256220828366633,0.2299577512109599,0.31622776601683794,0.5455678680144813,1.0,0.2027454102813024
67,367,501,5897,0.2,0.7748986440644434,0.9256220828366633,0.22998548805300048,0.31622776601683794,0.5448499569799703,1.0,0.20286155400472058
68,368,515,5897,0.2,0.7879549660285974,0.9256220828366633,0.2244940262814956,0.31622776601683794,0.5244823904932903,1.0,0.2049428100611905
69,377,477,5897,0.2,0.7899676621499434,0.9256220828366633,0.22329401252840758,0.31622776601683794,0.5211528070771385,1.0,0.20518224015644956
70,364,521,5897,0.2,0.7917319407731496,0.9256220828366633,0.2217067427601919,0.31622776601683794,0.5197424105055064,1.0,0.2038410166165264
71,377,550,5897,0.2,0.7901103889346991,0.9256220828366633,0.22313793211422006,0.31622776601683794,0.5215087265658335,1.0,0.20467763392703264
72,372,482,5897,0.2,0.791176709115905,0.9256220828366633,0.22171323775742519,0.31622776601683794,0.5204460058604992,1.0,0.20400222392122513
73,354,486,5897,0.2,0.7911268696401152,0.9256220828366633,0.2216858090308974,0.31622776601683794,0.5206300469093932,1.0,0.2038593632125068
74,358,522,5897,0.2,0.7902705718411493,0.9256220828366633,0.22322008266068297,0.31622776601683794,0.5209538616880538,1.0,0.2049911210433022
75,369,477,5897,0.2,0.7769454632685606,0.9256220828366633,0.23124181807567026,0.31622776601683794,0.5377602744440181,1.0,0.20964160254016537
76,364,502,5897,0.2,0.7770355031835163,0.9256220828366633,0.23128719830608188,0.31622776601683794,0.5374265273098869,1.0,0.2097989153606197
77,353,478,5897,0.2,0.7885193309728702,0.9256220828366633,0.2248403555721028,0.31622776601683794,0.5238366241296046,1.0,0.20569267593860774
78,370,502,5897,0.2,0.790915440730872,0.9256220828366633,0.22353314947001127,0.31622776601683794,0.5208170617546594,1.0,0.20489734385437197
