gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5065,5065,0.2,0.7529278126006146,0.8654852574687742,0.11045299137857598,0.14002800840280097,0.24780300139484276,1.0,0.13915017051906572
1,376,4018,5136,0.2,0.7377604053392347,0.8654852574687742,0.12246447477040494,0.1386750490563073,0.2946655288995033,1.0,0.13746247596595373
2,368,2639,5193,0.2,0.7374131555190016,0.8654852574687742,0.13580226117020192,0.13608276348795434,0.3132999897482402,1.0,0.14775329591772715
3,348,2127,5252,0.2,0.7402373267602138,0.8654852574687742,0.13998938565639163,0.13483997249264842,0.3267592473376961,1.0,0.1560608169888508
4,367,1957,5310,0.2,0.7386292948734708,0.8730549555475948,0.1510446792678825,0.13483997249264842,0.3398835108214118,1.0,0.16393228250135225
5,358,1723,5356,0.2,0.7491368890075951,0.8730549555475948,0.15208026718258055,0.13245323570650439,0.3325919932075894,1.0,0.17059407914944383
6,373,1510,5403,0.2,0.7658864259003713,0.8730549555475948,0.13544927189271697,0.13245323570650439,0.3273594053517456,1.0,0.16186068098214912
7,396,1426,5456,0.2,0.766918338857646,0.8746278007535487,0.14128506131048435,0.1336306209562122,0.3319280902359751,1.0,0.16867151770344466
8,351,1189,5488,0.2,0.7633475534395707,0.8799605349032698,0.14453089142285172,0.1336306209562122,0.35070059513306584,1.0,0.16975875429516502
9,358,1079,5526,0.2,0.7766938702621452,0.8840842912851994,0.13344800987901337,0.14907119849998599,0.3444339813720487,1.0,0.1643212788388345
10,370,1072,5562,0.2,0.7831776071376335,0.8870620972321438,0.12819918113141784,0.15249857033260467,0.3422951636098941,1.0,0.15825729981936273
11,379,980,5590,0.2,0.7744030325897945,0.8870620972321438,0.13925926289461935,0.15249857033260467,0.35651382603725396,1.0,0.16944827215884709
12,360,918,5610,0.2,0.7592510767993702,0.8926589173194918,0.1517337232408806,0.1543033499620919,0.3814717177583867,1.0,0.17817373091328864
13,379,894,5623,0.2,0.7625781736299386,0.8926589173194918,0.15699843675120853,0.15075567228888181,0.37992178196802023,1.0,0.18586789675762658
14,378,921,5649,0.2,0.7754451435155449,0.8933273462077731,0.15015547544551933,0.1543033499620919,0.3739888272954897,1.0,0.17822391765555626
15,374,880,5668,0.2,0.7736115931901275,0.8933273462077731,0.14886405815531292,0.1543033499620919,0.3882106223611098,1.0,0.17500241301245167
16,374,846,5683,0.2,0.7746284794985699,0.8965104855954517,0.1572244404039071,0.1543033499620919,0.3868117719044816,1.0,0.18132429044820536
17,367,852,5704,0.2,0.7721430937140599,0.8965104855954517,0.16491664546129683,0.15249857033260467,0.3946590698984415,1.0,0.1887931175647032
18,382,803,5712,0.2,0.7748546431901628,0.8965104855954517,0.16077176684765257,0.15249857033260467,0.4030802626541732,1.0,0.18899252302950215
19,389,808,5726,0.2,0.8000372252475814,0.8965104855954517,0.1316881977176836,0.15249857033260467,0.38132376829693476,1.0,0.1720128812412023
