gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5073,5073,0.2,0.7517328319181927,0.8581407240926822,0.1098587074760719,0.14002800840280097,0.25043137399880816,1.0,0.1422251675580091
1,382,4124,5142,0.2,0.7478405907544559,0.8581407240926822,0.12400048309700432,0.13736056394868904,0.28491480320078005,1.0,0.14875384502487118
2,365,2800,5201,0.2,0.7406258111014348,0.8860719121561127,0.1359489094611977,0.1336306209562122,0.3117896538982866,1.0,0.15358361570133222
3,373,2208,5266,0.2,0.7488177796402903,0.8860719121561127,0.13505054678008452,0.13608276348795434,0.3216616621386854,1.0,0.1553170224698556
4,377,1824,5319,0.2,0.7300381759269101,0.8860719121561127,0.16118498771244946,0.13608276348795434,0.35432116327278124,1.0,0.16733458790166894
5,369,1515,5365,0.2,0.7573837453930465,0.8860719121561127,0.1441999494554625,0.13736056394868904,0.3338914789192024,1.0,0.16670525796555755
6,368,1406,5403,0.2,0.7528255863479844,0.8860719121561127,0.1460925746760669,0.12909944487358055,0.3536724445298987,1.0,0.16605258522791008
7,375,1273,5449,0.2,0.7492449719686545,0.8860719121561127,0.1555332065366515,0.12909944487358055,0.3606145085725332,1.0,0.17516378461710183
8,377,1158,5492,0.2,0.7812128676449119,0.8860719121561127,0.11933639285055862,0.1386750490563073,0.3413542080594681,1.0,0.15125828577399442
9,378,1121,5528,0.2,0.7729545782817268,0.8860719121561127,0.13530852505786292,0.13608276348795434,0.35409205718124,1.0,0.16498062165382912
10,367,1077,5554,0.2,0.7707430169883306,0.8860719121561127,0.14273749874666808,0.13608276348795434,0.3589826785149619,1.0,0.17229072331219267
11,378,1091,5580,0.2,0.7723416724005231,0.8860719121561127,0.14063205839124132,0.13245323570650439,0.36551067908158175,1.0,0.17149522354662944
12,369,971,5613,0.2,0.7757806867870399,0.8885196321923938,0.13448832639880554,0.13245323570650439,0.37495116537630435,1.0,0.16726505201557093
13,368,969,5637,0.2,0.7845545574409346,0.8885196321923938,0.12532633752728725,0.13245323570650439,0.3748090123949767,1.0,0.16533867080386222
14,366,907,5654,0.2,0.7797325474331869,0.8885196321923938,0.12857328516153016,0.13245323570650439,0.39245470838395907,1.0,0.1635859866152284
15,388,889,5674,0.2,0.7853974626120911,0.8897737288371232,0.1320554423462138,0.13245323570650439,0.3871681794658832,1.0,0.16963481041834944
16,378,886,5694,0.2,0.786614352978932,0.8897737288371232,0.13883791155690756,0.13245323570650439,0.38603255809287296,1.0,0.17585599618061623
17,376,869,5713,0.2,0.7801104485800981,0.89350235987764,0.14228545479627852,0.13245323570650439,0.40838864715758955,1.0,0.17417413938768986
18,377,807,5725,0.2,0.7835405870175767,0.89350235987764,0.14873677220577555,0.13245323570650439,0.40335775404937046,1.0,0.18133681245207944
19,357,778,5742,0.2,0.8011904672281517,0.8989216707152161,0.13541757685966535,0.13245323570650439,0.3946479693730081,1.0,0.17381035517316065
20,378,796,5758,0.2,0.8103255710666221,0.8989216707152161,0.12603772810536262,0.14002800840280097,0.38719338580288326,1.0,0.17005234977679626
21,386,812,5772,0.2,0.7948550113337681,0.8989216707152161,0.13962495811115266,0.1543033499620919,0.4201061866531757,1.0,0.17743311179054275
22,368,695,5782,0.2,0.7938598663884128,0.8989216707152161,0.14375552441792802,0.1796053020267749,0.4179817322064766,1.0,0.18595259860854993
23,352,652,5786,0.2,0.7941162935281645,0.8989216707152161,0.14358488998077143,0.1796053020267749,0.4325222735211319,1.0,0.17944494249358406
24,383,701,5796,0.2,0.8150040750011803,0.9017337898409098,0.13380626334340595,0.1796053020267749,0.41340695161632346,1.0,0.17174861215304685
25,364,626,5804,0.2,0.8072732141272221,0.9017337898409098,0.1478447047224325,0.18569533817705186,0.41937547748431425,1.0,0.18614119360473874
26,359,624,5808,0.2,0.8042334526526551,0.9017337898409098,0.1449803110969502,0.18569533817705186,0.4380551663896878,1.0,0.1817784607085416
27,376,608,5815,0.2,0.7898036002030824,0.9017337898409098,0.15859658695390227,0.18569533817705186,0.4642950945656886,1.0,0.1892464958377069
28,398,627,5823,0.2,0.7908995421790385,0.9017337898409098,0.16204397850950072,0.18569533817705186,0.4621695445450789,1.0,0.19405012746825132
