gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5052,5052,0.2,0.7671300548992562,0.8688132348919879,0.11215517469678456,0.14002800840280097,0.2472166609232056,1.0,0.1437392798384224
1,387,3957,5107,0.2,0.7448610911265476,0.8688132348919879,0.134842140622376,0.13130643285972254,0.2999099939795692,1.0,0.15482430404819153
2,389,2916,5173,0.2,0.7308913460127556,0.8688132348919879,0.15145318076849237,0.14002800840280097,0.33225319982981066,1.0,0.16586289053860712
3,357,1971,5220,0.2,0.7433298121874984,0.8700191861230582,0.14524005448509922,0.14002800840280097,0.3367349499865214,1.0,0.16503510530124238
4,362,1765,5283,0.2,0.7497913529372834,0.8848613339796227,0.14728121495451862,0.14002800840280097,0.34422639557657236,1.0,0.1670505404326695
5,359,1450,5332,0.2,0.7488564576048153,0.8848613339796227,0.15212783831231558,0.1386750490563073,0.3558384217924632,1.0,0.1675846145606131
6,387,1386,5372,0.2,0.7551345044499511,0.8848613339796227,0.1587562350231969,0.1386750490563073,0.3557383249537949,1.0,0.1718343715542997
7,393,1273,5431,0.2,0.7435884932722561,0.8985757730563805,0.17010840426824145,0.1386750490563073,0.3814053416489511,1.0,0.17535582081537499
8,365,1148,5470,0.2,0.7540234464975433,0.8985757730563805,0.1615100509542803,0.14586499149789456,0.3795299226055256,1.0,0.17044414638737096
9,359,1107,5505,0.2,0.7612935382145599,0.8987904922938723,0.1602266854902855,0.16222142113076254,0.38055864825411084,1.0,0.16911920332781885
10,383,1019,5531,0.2,0.7719747676809214,0.8987904922938723,0.1529531805299684,0.16012815380508713,0.37754889176798107,1.0,0.1659586188097208
11,365,886,5552,0.2,0.7759437518268152,0.9017009489664671,0.15406379465463782,0.1643989873053573,0.3768760558470865,1.0,0.17131610964023572
12,362,826,5573,0.2,0.7716509478477085,0.9106343432544856,0.16001610127127824,0.17407765595569785,0.38759361992756863,1.0,0.17964879083460528
13,353,803,5599,0.2,0.7879533815600773,0.9139179942799632,0.1473851776611132,0.17149858514250885,0.3772481978244538,1.0,0.17614708323832876
14,353,804,5622,0.2,0.7890373583916441,0.9139179942799632,0.14284731235777695,0.17407765595569785,0.3860789390006471,1.0,0.17281830179889074
15,374,794,5645,0.2,0.7968770004406732,0.9139179942799632,0.1394874535511817,0.15811388300841897,0.3821925156960217,1.0,0.1690989957748127
16,364,772,5662,0.2,0.7903849673451997,0.9139179942799632,0.1498526815434497,0.17149858514250885,0.39507389452740715,1.0,0.17163142223956845
17,381,761,5676,0.2,0.79272524981882,0.9139179942799632,0.15164024605283266,0.17149858514250885,0.3957729798708657,1.0,0.17179251027339956
18,390,768,5693,0.2,0.7998957640262312,0.9139179942799632,0.14653135817574484,0.17149858514250885,0.3929219083504253,1.0,0.17038271247576897
19,357,777,5713,0.2,0.7991307030962767,0.9139179942799632,0.15619569604364558,0.17149858514250885,0.3943813710670775,1.0,0.17744679456152823
