gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5102,5102,0.2,0.763959837888248,0.871838600585791,0.13380072471839533,0.14002800840280097,0.24731102782099165,1.0,0.14762490193002528
1,370,3953,5160,0.2,0.7404809802117548,0.8823354814217967,0.1485982781975921,0.125,0.2946070230514256,1.0,0.14223199741216175
2,339,2556,5212,0.2,0.7390747270675768,0.8823354814217967,0.15349251072643305,0.12403473458920845,0.3181870760770034,1.0,0.15280919845419202
3,374,2016,5281,0.2,0.7507005390321769,0.8866833075087532,0.15147830635296547,0.12403473458920845,0.32528859422775647,1.0,0.1609619927137361
4,402,1822,5336,0.2,0.7367232109747619,0.8866833075087532,0.17130994344029404,0.12403473458920845,0.34898574470878696,1.0,0.1722623764107639
5,373,1454,5377,0.2,0.7527896939677523,0.8866833075087532,0.15148810752114253,0.12309149097933274,0.34860505242687306,1.0,0.16249106096808355
6,376,1352,5413,0.2,0.7561994148953215,0.8871309912088765,0.1589793807832642,0.12309149097933274,0.35290975243481465,1.0,0.17091915252274667
7,377,1174,5456,0.2,0.7480217453651404,0.8876105612040922,0.1707098459073539,0.12309149097933274,0.36980119572172726,1.0,0.17580362568426833
8,379,1124,5490,0.2,0.7696844477662979,0.8907162231527828,0.15127214284401855,0.1386750490563073,0.35555178245916125,1.0,0.16539706384163852
9,388,1042,5523,0.2,0.7726088832370744,0.8925489881195403,0.15155767929673805,0.13736056394868904,0.36011160602971176,1.0,0.16665100933070162
10,366,962,5543,0.2,0.7750168637120902,0.89304002468969,0.1473208250009848,0.13608276348795434,0.3655429509192271,1.0,0.16612166233197365
11,373,931,5566,0.2,0.7733501627064866,0.9014438067347961,0.1556844815099175,0.13736056394868904,0.3689925917661407,1.0,0.17159950657869869
12,353,893,5598,0.2,0.7676891204904494,0.9017721779396022,0.1631104526723138,0.13245323570650439,0.3802001688533471,1.0,0.17362682860961823
13,381,849,5617,0.2,0.7840221148787493,0.9048547995741728,0.15171364340772314,0.13245323570650439,0.36983040307300347,1.0,0.17059416446058792
14,372,896,5639,0.2,0.7789165411213619,0.9073334667826247,0.15038187581784943,0.13245323570650439,0.3851713700676079,1.0,0.16603966505940848
15,369,888,5657,0.2,0.7895605153535582,0.9073334667826247,0.14561735390794972,0.14285714285714285,0.37585639621053624,1.0,0.16399021518313198
16,383,852,5676,0.2,0.7823077886684505,0.9081172142171013,0.15428270350129344,0.1414213562373095,0.3864869703886039,1.0,0.17331118853897326
17,377,799,5692,0.2,0.7905532221819429,0.9084321246600282,0.15512884228810023,0.14002800840280097,0.37771289707188455,1.0,0.1756003676724457
18,372,807,5710,0.2,0.7916562769245102,0.9126056044782036,0.15124788090770885,0.13736056394868904,0.38361369103882964,1.0,0.17534727126648364
19,397,815,5721,0.2,0.7871595010037156,0.9126056044782036,0.15275170322706924,0.1414213562373095,0.39617921095329844,1.0,0.17528251944173615
20,368,777,5728,0.2,0.793187489653706,0.9163342355187204,0.14470325318002214,0.14002800840280097,0.4001494018972701,1.0,0.1692730048358864
21,371,769,5740,0.2,0.78485908521953,0.9163342355187204,0.15470911008416866,0.1414213562373095,0.41078898703456446,1.0,0.17479893563673402
22,387,732,5752,0.2,0.7868228579203467,0.9163342355187204,0.15258778353695246,0.1386750490563073,0.41291725144163444,1.0,0.17267893029848533
23,398,714,5760,0.2,0.7846271595673096,0.9188225894436648,0.1499879609806895,0.19245008972987526,0.42455723885181146,1.0,0.16715717046895737
24,380,649,5771,0.2,0.787672451501764,0.9194284308924769,0.15414693357251819,0.18569533817705186,0.42061001722649244,1.0,0.175478054797658
25,364,639,5782,0.2,0.7951652976544032,0.9194284308924769,0.1612711948243743,0.1889822365046136,0.4116751818790073,1.0,0.18281786694024016
26,375,661,5790,0.2,0.816242589753715,0.9219167848174212,0.15055275070202048,0.1889822365046136,0.39124680002646106,1.0,0.1781801924858928
