gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5166,5166,0.1993827160493827,0.7594984709748062,0.8798676072718845,0.136176771266796,0.14002800840280097,0.24457720063424296,1.0,0.15452360788041938
1,379,4194,5234,0.1993827160493827,0.723893223454741,0.8804686868858163,0.1615099966410847,0.13245323570650439,0.30421489970087195,1.0,0.166762935342701
2,376,2670,5287,0.2,0.726269592114706,0.8823554793386463,0.15182807403710033,0.13130643285972254,0.3281499639168273,1.0,0.16185312800932852
3,392,1990,5346,0.2,0.7425767825535822,0.8823554793386463,0.14904605653455014,0.12909944487358055,0.32971788814420094,1.0,0.16528586099956924
4,369,1753,5397,0.2,0.7588495949033591,0.8823554793386463,0.14451958659303024,0.12909944487358055,0.3226676526973796,1.0,0.16247895709085472
5,397,1617,5431,0.2,0.7550126325287456,0.8845992853604887,0.1494125150454522,0.12909944487358055,0.34110404736558714,1.0,0.16703085019258643
6,386,1364,5465,0.2,0.7606134479978577,0.8885900978784331,0.14846534184291335,0.12909944487358055,0.34435864140290806,1.0,0.16843693504409812
7,362,1218,5491,0.2,0.7473243320598326,0.8929379239653896,0.16377156319456418,0.12909944487358055,0.36775063023811216,1.0,0.17859760129711108
8,384,1128,5523,0.2,0.7531326539288333,0.9060755899332442,0.16247866818420983,0.12909944487358055,0.3706677109180697,1.0,0.17711797657127756
9,371,1080,5547,0.2,0.7763234633613588,0.9060755899332442,0.13979486489201562,0.12909944487358055,0.3565222207037035,1.0,0.1612741934159092
10,389,988,5570,0.2,0.7856910154254452,0.9060755899332442,0.1453379170018582,0.12909944487358055,0.34458395306285244,1.0,0.16887306883210498
11,378,1012,5586,0.2,0.7864559974534697,0.9065986861768766,0.14166079652228816,0.14433756729740643,0.3541254335256153,1.0,0.16760177149739655
12,373,937,5610,0.2,0.7856327352567034,0.9065986861768766,0.14529466517159464,0.13608276348795434,0.3627414927023806,1.0,0.17146991053797833
13,373,926,5628,0.2,0.7910890014006859,0.9065986861768766,0.1478777615675411,0.13608276348795434,0.3624493981956656,1.0,0.16959337651913398
14,376,896,5651,0.2,0.7945457829273653,0.9114283439756727,0.15023697335529923,0.1336306209562122,0.36129370561241975,1.0,0.1736059109551901
15,384,872,5664,0.2,0.7940379313374207,0.9114283439756727,0.155023364321273,0.13608276348795434,0.36658557130197383,1.0,0.1764944033804075
16,369,823,5679,0.2,0.79204448599161,0.9114283439756727,0.1557381203179715,0.13608276348795434,0.3751362740923256,1.0,0.17839180605479749
17,377,848,5702,0.2,0.7981360896015028,0.9114283439756727,0.15967264018527963,0.14433756729740643,0.3697722309528275,1.0,0.1836561525017135
