
OPTIMIZING ON FOLD NUMBER 6
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5891
Features active in total: 5891
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 103
Generations completed = 209
Generations completed = 315
Generations completed = 422
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  
   	     	         	        	--------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     
0  	500  	5209     	5209    	0.198762	0.768833	0.887468	0.12628 	0.140028	0.236312	1  	0.135473
1  	399  	4308     	5279    	0.198762	0.740566	0.887468	0.145542	0.140028	0.288493	1  	0.147669
2  	388  	2846     	5330    	0.198762	0.745178	0.889282	0.146385	0.137361	0.306904	1  	0.153554
3  	378  	2195     	5381    	0.198762	0.738862	0.889282	0.157818	0.137361	0.32832 	1  	0.15895 
4  	383  	1894     	5421    	0.2     	0.748824	0.889282	0.16034 	0.137361	0.32964 	1  	0.16618 
5  	383  	1707     	5457    	0.2     	0.755818	0.89674 	0.161759	0.13484 	0.332185	1  	0.168168
6  	376  	1430     	5486    	0.2     	0.787953	0.89674 	0.139783	0.13484 	0.304224	1  	0.161609
7  	369  	1356     	5518    	0.2     	0.790014	0.904344	0.138206	0.130189	0.311451	1  	0.163468
8  	369  	1254     	5543    	0.2     	0.785968	0.904344	0.146674	0.128037	0.323023	1  	0.173263
9  	365  	1105     	5569    	0.2     	0.78452 	0.904344	0.158177	0.133631	0.327017	1  	0.182249
10 	380  	1107     	5606    	0.2     	0.783515	0.904344	0.154482	0.133631	0.338323	1  	0.179157
11 	359  	1035     	5631    	0.2     	0.78408 	0.90667 	0.159117	0.133631	0.340975	1  	0.184505
12 	363  	1001     	5654    	0.2     	0.783105	0.90667 	0.153395	0.137361	0.354405	1  	0.179618
13 	382  	986      	5669    	0.2     	0.793547	0.910387	0.147341	0.13484 	0.346929	1  	0.176101
14 	379  	1011     	5687    	0.2     	0.79111 	0.910387	0.143322	0.13484 	0.361971	1  	0.167351
15 	391  	916      	5705    	0.2     	0.786719	0.910387	0.153523	0.13484 	0.366951	1  	0.177672
16 	382  	915      	5721    	0.2     	0.795333	0.911018	0.151449	0.133631	0.363088	1  	0.175571
17 	379  	893      	5736    	0.2     	0.788211	0.911018	0.154822	0.138675	0.37785 	1  	0.177035
18 	374  	810      	5748    	0.2     	0.788981	0.911018	0.152048	0.150756	0.386155	1  	0.174194
19 	368  	745      	5761    	0.2     	0.791776	0.924113	0.16157 	0.150756	0.384071	1  	0.180001
20 	354  	739      	5770    	0.2     	0.804369	0.924113	0.14771 	0.150756	0.374764	1  	0.175087
21 	369  	688      	5781    	0.2     	0.810471	0.924113	0.145597	0.147442	0.367885	1  	0.177721
22 	369  	719      	5790    	0.2     	0.810796	0.924113	0.147123	0.149071	0.370107	1  	0.178266
23 	364  	732      	5798    	0.2     	0.807746	0.924113	0.142584	0.150756	0.385722	1  	0.171296
24 	362  	698      	5807    	0.2     	0.818581	0.924113	0.130619	0.150756	0.378217	1  	0.166676
25 	385  	745      	5815    	0.2     	0.821288	0.924113	0.13458 	0.147442	0.369815	1  	0.174476
26 	373  	728      	5819    	0.2     	0.826478	0.924113	0.130912	0.174078	0.364624	1  	0.172357
27 	381  	700      	5824    	0.2     	0.823451	0.93094 	0.130531	0.164399	0.373146	1  	0.172533
28 	372  	678      	5827    	0.2     	0.811687	0.93094 	0.139593	0.162221	0.389848	1  	0.18403 
29 	369  	694      	5830    	0.2     	0.805303	0.93094 	0.141632	0.160128	0.403892	1  	0.183783
30 	374  	667      	5833    	0.2     	0.820616	0.93094 	0.142377	0.160128	0.380129	1  	0.182715
31 	377  	595      	5838    	0.2     	0.825521	0.93094 	0.145456	0.158114	0.37198 	1  	0.183952
32 	364  	650      	5850    	0.2     	0.812151	0.93094 	0.155785	0.162221	0.396242	1  	0.188788
33 	377  	652      	5855    	0.2     	0.80863 	0.93094 	0.161243	0.162221	0.40047 	1  	0.194726
34 	364  	630      	5859    	0.2     	0.803511	0.93094 	0.170438	0.162221	0.40259 	1  	0.208424
35 	351  	617      	5860    	0.2     	0.806706	0.934647	0.170018	0.164399	0.405811	1  	0.205705
36 	366  	550      	5860    	0.2     	0.816512	0.934647	0.163225	0.164399	0.395471	1  	0.19921 
37 	376  	607      	5864    	0.2     	0.824846	0.934647	0.151704	0.166667	0.39273 	1  	0.189184
38 	355  	573      	5866    	0.2     	0.826704	0.934647	0.163026	0.169031	0.381586	1  	0.201764
39 	377  	599      	5867    	0.2     	0.835493	0.935313	0.156525	0.169031	0.37607 	1  	0.190519
40 	363  	572      	5868    	0.2     	0.829992	0.935313	0.165709	0.169031	0.386323	1  	0.196644
