gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5172,5172,0.1956656346749226,0.7714330654039584,0.8827850521446132,0.13025488892260823,0.14002800840280097,0.24364787823817033,1.0,0.14098097529349476
1,378,4045,5239,0.1956656346749226,0.7465637405324703,0.8853678896154635,0.15089150475682442,0.1386750490563073,0.29662383884267907,1.0,0.14810582202967248
2,378,2837,5284,0.1956656346749226,0.7464720380549295,0.8853678896154635,0.16404660779556945,0.13608276348795434,0.3172877141795963,1.0,0.1587698428565142
3,387,2215,5339,0.2,0.7411929569389125,0.8938796466331507,0.17361408497675349,0.1336306209562122,0.33493826501427193,1.0,0.16647098564727913
4,372,1757,5394,0.2,0.75207121177759,0.8959268186615714,0.16324216541774822,0.1336306209562122,0.340363045949812,1.0,0.16682656119159156
5,386,1621,5429,0.2,0.762071911420591,0.8959268186615714,0.16289040621862322,0.13483997249264842,0.340000074395944,1.0,0.16553733155866823
6,366,1340,5468,0.2,0.7640052720525276,0.8959268186615714,0.16175625187740883,0.13483997249264842,0.3485775037115012,1.0,0.1628012386987462
7,374,1212,5507,0.2,0.7434597861166453,0.8959268186615714,0.18514801670742317,0.13483997249264842,0.37424218870103027,1.0,0.17451780665387243
8,375,1077,5536,0.2,0.7480060785058892,0.8959268186615714,0.17972900654740295,0.13483997249264842,0.38227871981875866,1.0,0.17035117554385418
9,388,1025,5556,0.2,0.7376928874981028,0.9009883233408736,0.1844449862967094,0.1336306209562122,0.40371234384520827,1.0,0.17413961164619463
10,378,877,5590,0.2,0.7568286151363234,0.9009883233408736,0.17110319479699304,0.13245323570650439,0.39424080261006783,1.0,0.1704215851048871
11,375,779,5617,0.2,0.7607332005675527,0.9028574822193782,0.1785055360208124,0.13245323570650439,0.3936713066860111,1.0,0.17640005800508674
12,365,779,5644,0.2,0.7748172396479692,0.9028574822193782,0.17020363733783841,0.13245323570650439,0.3868144845098775,1.0,0.16755440917511905
13,379,771,5667,0.2,0.7698197518307163,0.9057311435318622,0.16866154305320796,0.13245323570650439,0.39980265503206114,1.0,0.1672120143417219
