gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,422,422,0.2,0.8225194516779502,0.935121148585193,0.14695774910499154,0.14002800840280097,0.25357571101741005,1.0,0.1689849525520769
1,540,655,663,0.2,0.8232372222734259,0.935121148585193,0.1254380980989358,0.13483997249264842,0.2730087926668681,1.0,0.13709717389165824
2,552,670,858,0.2,0.8326261511573355,0.9369903074636976,0.11505379535603712,0.1336306209562122,0.2768772512199208,1.0,0.13622953285578376
3,552,684,1053,0.2,0.8410730425799016,0.9369903074636976,0.108671292162668,0.14002800840280097,0.27777664736900226,1.0,0.1357387298382916
4,553,743,1272,0.2,0.8439957317388731,0.9369903074636976,0.10772086196054181,0.14002800840280097,0.2820824908315022,1.0,0.13775456793996224
5,543,750,1464,0.2,0.8522656247538317,0.9413381335506543,0.1026816839753168,0.1386750490563073,0.27972248564618585,1.0,0.13396647990995458
6,554,780,1658,0.2,0.8571894111529487,0.9413381335506543,0.10035184098354603,0.13483997249264842,0.2787562220403473,1.0,0.1347979006479854
7,545,768,1809,0.2,0.861707023709434,0.9443272107622407,0.09738105065197192,0.13483997249264842,0.27931347975177234,1.0,0.1346958672646512
8,567,795,1979,0.2,0.8622838941666091,0.9443272107622407,0.09873074067686965,0.13483997249264842,0.28274370972343277,1.0,0.13762010855162435
9,544,800,2139,0.2,0.869525031173772,0.9443272107622407,0.09217779874403599,0.13483997249264842,0.27824824747998106,1.0,0.13585807525350999
10,550,774,2290,0.2,0.8696955160189682,0.9443272107622407,0.09349310762058097,0.13130643285972254,0.28292036727749603,1.0,0.13819055134039562
11,545,787,2432,0.2,0.871702883730743,0.9443272107622407,0.09219295381563125,0.13736056394868904,0.28540331672780217,1.0,0.13653939088624112
12,553,811,2585,0.2,0.8737177119795557,0.9443272107622407,0.09202289649225401,0.13608276348795434,0.28503028085413207,1.0,0.13719472181860565
13,551,810,2731,0.2,0.8737591442661657,0.9443272107622407,0.09182120373372185,0.14002800840280097,0.289516087857646,1.0,0.13698646625515232
14,552,824,2880,0.2,0.8741970383467598,0.9443272107622407,0.09067484915759116,0.1386750490563073,0.2949945017852163,1.0,0.13507850106040906
15,548,823,2999,0.2,0.8759648890484889,0.9443272107622407,0.08920569627686407,0.1386750490563073,0.29765348262719865,1.0,0.13391209994188324
16,557,823,3119,0.2,0.872860259395373,0.9443272107622407,0.09252815329202883,0.1386750490563073,0.30642802467940083,1.0,0.13681446613315587
17,547,820,3239,0.2,0.8741888458330231,0.9443272107622407,0.09174599142735358,0.1386750490563073,0.3091545481587875,1.0,0.13504775723111223
18,545,827,3347,0.2,0.8736848433848586,0.9443272107622407,0.09331851459395989,0.14002800840280097,0.31326760000745724,1.0,0.1358150429031408
19,549,840,3441,0.2,0.8746986762511426,0.9443272107622407,0.09280409775530259,0.14002800840280097,0.3140303852112429,1.0,0.13574153641719142
20,545,800,3528,0.2,0.8761625970966227,0.9443272107622407,0.09204316220965601,0.1414213562373095,0.3146748547320368,1.0,0.1352631795621808
21,549,807,3624,0.2,0.8750199633222385,0.9443272107622407,0.09460273774271132,0.1414213562373095,0.3179186668435808,1.0,0.1367057212437654
22,550,813,3723,0.2,0.8763837539783225,0.9443272107622407,0.09333061853377403,0.1414213562373095,0.317660571853316,1.0,0.1369576022982816
23,551,809,3805,0.2,0.8782088924857069,0.9443272107622407,0.09329750270803792,0.14433756729740643,0.3167981049728554,1.0,0.13698161526121477
24,544,792,3889,0.2,0.878291446420643,0.9443272107622407,0.09269648307884974,0.14433756729740643,0.3212836412798954,1.0,0.1341693463767103
