gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,425,425,0.2,0.8538545472711662,0.9506875948243124,0.13472413100978942,0.14002800840280097,0.2429157475841931,1.0,0.1476629820082022
1,546,636,641,0.2,0.848165753501874,0.9506875948243124,0.12429094102303777,0.13130643285972254,0.26723284299198186,1.0,0.12055660005525234
2,547,671,840,0.2,0.8547190570690524,0.9506875948243124,0.12678595460134356,0.13736056394868904,0.27401360779429224,1.0,0.1293774317899641
3,562,704,1047,0.2,0.8575629694723513,0.9506875948243124,0.12706280303337386,0.13736056394868904,0.27978645161284826,1.0,0.13748950490027814
4,546,775,1270,0.2,0.86100708902014,0.9525451799636313,0.12033129685341878,0.1336306209562122,0.28453666047814713,1.0,0.13670861962683553
5,536,779,1475,0.2,0.8703444690366355,0.9575122010970276,0.1122679615418928,0.1336306209562122,0.2792602309765296,1.0,0.13533158986473953
6,549,766,1652,0.2,0.8741247882726135,0.9575122010970276,0.10710541555523927,0.1336306209562122,0.28131452453642136,1.0,0.13400072519361864
7,553,773,1822,0.2,0.8743258110337122,0.9575122010970276,0.10807573745430532,0.13245323570650439,0.286350810208236,1.0,0.1359614854449484
8,554,810,2006,0.2,0.877978835635223,0.9575122010970276,0.10552995653359906,0.13245323570650439,0.2887113533391522,1.0,0.13417992295420195
9,578,794,2172,0.2,0.8783347975844934,0.9575122010970276,0.10588680770233552,0.13130643285972254,0.29326227814525097,1.0,0.1356840728780076
10,559,819,2336,0.2,0.8811558417506383,0.9575122010970276,0.103869651795048,0.12598815766974242,0.2929973821663759,1.0,0.1361948340662732
11,559,813,2484,0.2,0.8832655531756964,0.9575122010970276,0.10202606767215015,0.13245323570650439,0.29392476519968636,1.0,0.13647519846980408
12,568,821,2637,0.2,0.8825634222496584,0.9575122010970276,0.10390154364103645,0.13245323570650439,0.2993306255094128,1.0,0.13778053921657785
13,559,852,2791,0.2,0.8888026877310106,0.9592185874459368,0.09960583021093058,0.13245323570650439,0.2917185561955511,1.0,0.1384514808951657
14,556,837,2913,0.2,0.8920427388119294,0.9592185874459368,0.09742524301947202,0.13245323570650439,0.2901967538176452,1.0,0.13937134801131862
15,571,837,3034,0.2,0.8935815890864177,0.9593716732590398,0.09625814215368052,0.13245323570650439,0.2900757807194602,1.0,0.13951631898538697
16,571,871,3167,0.2,0.8964760002874602,0.9606216370911047,0.09377771680064956,0.13245323570650439,0.2886022535548968,1.0,0.13755812662118536
17,569,865,3282,0.2,0.8971358430824007,0.9606216370911047,0.09377003043418056,0.13245323570650439,0.2909493779517195,1.0,0.13903412699379594
18,566,850,3379,0.2,0.8993556669816721,0.9612408321375444,0.09339895255894382,0.12803687993289598,0.28699536112104523,1.0,0.14180151858054935
19,587,822,3485,0.2,0.9001555948049773,0.9612408321375444,0.09238130959755567,0.12803687993289598,0.28887658982014,1.0,0.1406302099245392
20,574,873,3575,0.2,0.9012812026511509,0.9612408321375444,0.09182699738439074,0.12803687993289598,0.29072212260012736,1.0,0.13979818009954448
21,564,858,3668,0.2,0.9001841031812176,0.9612408321375444,0.09302472679943512,0.12803687993289598,0.2957511707369823,1.0,0.1407306862917863
22,570,867,3736,0.2,0.8989659141065216,0.9612408321375444,0.09451638563370503,0.13018891098082386,0.3044786124178052,1.0,0.13904409318988584
23,565,878,3822,0.2,0.8972819345281619,0.9624907959696095,0.09608345791709208,0.13245323570650439,0.3117579844581509,1.0,0.13894216995251527
24,566,850,3912,0.2,0.8984385510986614,0.9624907959696095,0.09564873426488643,0.13245323570650439,0.31242380331158015,1.0,0.13841220681852448
25,563,859,3987,0.2,0.8998105843933961,0.9624907959696095,0.09536542576000992,0.13245323570650439,0.311139933274649,1.0,0.13944440978842765
26,555,860,4081,0.2,0.9002955924906847,0.9624907959696095,0.09496572426876441,0.13130643285972254,0.31197885617624566,1.0,0.13910772124825502
27,554,858,4158,0.2,0.901402864526454,0.9625004826861019,0.09477311591092698,0.12803687993289598,0.3125377714313714,1.0,0.13867935821705416
28,561,892,4238,0.2,0.9022764687972161,0.9637407598016745,0.09484600493298087,0.12803687993289598,0.3118988760971803,1.0,0.13893217145911904
29,546,849,4305,0.2,0.9039894093577036,0.9637407598016745,0.09511887593325798,0.12803687993289598,0.3079898610189351,1.0,0.14226659403931494
30,549,833,4366,0.2,0.9075901698184221,0.9637407598016745,0.09194421766554892,0.12803687993289598,0.30143940730363544,1.0,0.14266708341859335
31,560,861,4431,0.2,0.9084308156784914,0.9637407598016745,0.09194767794456653,0.12803687993289598,0.29905134047521664,1.0,0.14313601874269516
32,560,865,4487,0.2,0.9091175455303928,0.9668483087730584,0.09141626835076602,0.12803687993289598,0.3000415177521851,1.0,0.14277871954391716
33,560,884,4565,0.2,0.9093120421608482,0.9668483087730584,0.09140431351327405,0.13018891098082386,0.30413699986643006,1.0,0.14015128615920652
34,578,868,4631,0.2,0.9078952045272707,0.9668483087730584,0.09320096801010096,0.13018891098082386,0.31074465688692876,1.0,0.13942738698171958
35,583,819,4690,0.2,0.9061039698511613,0.9668483087730584,0.09500741830528685,0.13018891098082386,0.3161781388864538,1.0,0.1402498902219753
36,572,818,4729,0.2,0.9084974752952889,0.9668483087730584,0.09269546317453554,0.12803687993289598,0.31348496551090227,1.0,0.13789746331923608
37,588,844,4772,0.2,0.907192624758555,0.9668483087730584,0.09389254003625497,0.13130643285972254,0.3174487412955641,1.0,0.1393833224517585
38,559,836,4819,0.2,0.906852410287043,0.9668483087730584,0.09579820359738012,0.13018891098082386,0.31744666512825553,1.0,0.14150214096091984
39,561,837,4865,0.2,0.9061032756716952,0.9668483087730584,0.09632075391225706,0.12909944487358055,0.3188350990518317,1.0,0.14350080907232496
40,552,834,4893,0.2,0.9080654337028341,0.9668483087730584,0.09522301016939747,0.12803687993289598,0.312725673062511,1.0,0.14543560631161281
41,549,845,4936,0.2,0.9115129730092595,0.9668483087730584,0.0917597488012697,0.13130643285972254,0.3073364559671389,1.0,0.1431497248756352
42,575,833,4978,0.2,0.9093146107969428,0.9668483087730584,0.09389083986468877,0.13130643285972254,0.3136317862566067,1.0,0.1431327675595091
43,556,859,5031,0.2,0.909644640896997,0.9668483087730584,0.0936858487681191,0.13245323570650439,0.3160870900883657,1.0,0.14120050400258918
44,569,832,5065,0.2,0.9078796788595758,0.9668483087730584,0.0954959780895077,0.13245323570650439,0.32143365390123463,1.0,0.14121774930042555
45,570,830,5099,0.2,0.9058002267172979,0.9668483087730584,0.09747150829287425,0.13130643285972254,0.3280731457739505,1.0,0.14009714340729265
46,564,793,5138,0.2,0.9060489232099688,0.9668483087730584,0.09742672685420277,0.13018891098082386,0.3281003247311959,1.0,0.1400059402991675
47,553,805,5167,0.2,0.9064679342188722,0.9668483087730584,0.09747703117250858,0.13736056394868904,0.32830207641536824,1.0,0.13940482062622406
48,551,840,5196,0.2,0.9047771609633164,0.9668483087730584,0.09885060806039532,0.13736056394868904,0.3350028763819613,1.0,0.13744092719540218
49,561,848,5234,0.2,0.9074137658618627,0.9679027730449157,0.09660763061564319,0.13736056394868904,0.3294986089302851,1.0,0.13909621579827658
50,554,819,5254,0.2,0.9081268666414667,0.9679027730449157,0.0967112465041687,0.14002800840280097,0.32633085907633075,1.0,0.14111795945930528
51,560,821,5284,0.2,0.9081692150411327,0.9679027730449157,0.09669726882228317,0.14586499149789456,0.3272535043779329,1.0,0.1403591386429806
52,563,810,5307,0.2,0.9082622943521937,0.9679027730449157,0.09654577225195234,0.14586499149789456,0.3276126044280303,1.0,0.14031884065025482
53,556,816,5338,0.2,0.90851953268849,0.9679027730449157,0.09659782817723322,0.14433756729740643,0.3266921350308164,1.0,0.14109872380943844
54,539,821,5359,0.2,0.9099130506579406,0.9679027730449157,0.09691942528809078,0.14433756729740643,0.32205527844304865,1.0,0.14295177977722892
55,554,834,5382,0.2,0.9111539273335548,0.9679027730449157,0.09476559402274673,0.14433756729740643,0.32393937523028327,1.0,0.13875046981055766
56,554,860,5408,0.2,0.9091303624292935,0.9679027730449157,0.09667146568806839,0.14433756729740643,0.3283544325339344,1.0,0.139402965789188
57,549,857,5433,0.2,0.9090428508019316,0.9699577447671357,0.09653553287220357,0.14285714285714285,0.32972873711824696,1.0,0.13808474572466908
58,550,855,5459,0.2,0.9092174443674476,0.9699577447671357,0.09646978440483946,0.14285714285714285,0.330428076982991,1.0,0.13768228848510128
59,555,880,5487,0.2,0.908146698187433,0.9699577447671357,0.09825958532960534,0.14285714285714285,0.3340394312684283,1.0,0.13757334738386218
60,555,871,5506,0.2,0.9075388522194816,0.9699577447671357,0.09873372751158277,0.14285714285714285,0.3354177646474612,1.0,0.1378042369017555
61,556,883,5525,0.2,0.9055919291832445,0.9699577447671357,0.10094848577891986,0.14285714285714285,0.3394069513324038,1.0,0.13794400273517513
62,546,842,5540,0.2,0.9054604620489326,0.9699577447671357,0.10062791453367004,0.1414213562373095,0.34122653889853655,1.0,0.13671615636788342
63,555,838,5553,0.2,0.9048511289181256,0.9699577447671357,0.10073956351377905,0.1414213562373095,0.3436316960998048,1.0,0.13649242004556167
64,550,811,5568,0.2,0.9060775816937444,0.971196134860015,0.10047377014546142,0.1414213562373095,0.3419912566470431,1.0,0.135951425036015
65,556,837,5579,0.2,0.9068008999638689,0.971196134860015,0.09995248614892248,0.1414213562373095,0.34057435075177306,1.0,0.13580915864787274
66,564,840,5596,0.2,0.906403981496524,0.971196134860015,0.09945076858096728,0.1414213562373095,0.34098830692298326,1.0,0.13767262890489115
67,565,825,5602,0.2,0.9088079237930365,0.971196134860015,0.09755447178906763,0.14002800840280097,0.3326187933413334,1.0,0.14054158605691816
68,558,831,5616,0.2,0.9094109348540896,0.971196134860015,0.09778265255333186,0.14002800840280097,0.33035878766524274,1.0,0.14188183310162727
69,551,861,5630,0.2,0.9097992618966267,0.971196134860015,0.09786727500969442,0.14002800840280097,0.32891330969739374,1.0,0.1427248928656884
70,556,837,5638,0.2,0.911501212042315,0.971196134860015,0.09594920072121332,0.14002800840280097,0.33013237203529,1.0,0.1375977085707928
71,566,821,5649,0.2,0.9076683197811135,0.971196134860015,0.09977787235767326,0.14002800840280097,0.3393456483232103,1.0,0.13841216307676113
72,543,819,5657,0.2,0.9102697873466721,0.9722833261624846,0.09803101446984912,0.14002800840280097,0.3357765809971827,1.0,0.13725360560887748
73,572,810,5664,0.2,0.9058898921010176,0.9722833261624846,0.10255350723712935,0.14002800840280097,0.3451726859860905,1.0,0.13722706945754012
74,552,820,5675,0.2,0.9047087162789625,0.9722833261624846,0.1031583529461043,0.14002800840280097,0.3484003918806038,1.0,0.13832853864024044
75,540,808,5684,0.2,0.9046305665223647,0.9722833261624846,0.10279086386093716,0.14002800840280097,0.3511073854923735,1.0,0.13649277190393208
76,540,837,5695,0.2,0.9048681553257042,0.9722833261624846,0.10272347675424384,0.14002800840280097,0.3526301904251229,1.0,0.1355807786338501
77,543,805,5702,0.2,0.9038311015003956,0.9722833261624846,0.10450792915414311,0.13736056394868904,0.3548164584065123,1.0,0.13608358005104942
78,545,800,5710,0.2,0.9034844488736979,0.9722833261624846,0.10442081022300455,0.13736056394868904,0.357773993736344,1.0,0.13442375074835694
79,560,788,5718,0.2,0.901323999844951,0.9722833261624846,0.1058371451396864,0.13736056394868904,0.3621463711818748,1.0,0.13462141249026827
80,537,811,5727,0.2,0.9017066497902799,0.9722833261624846,0.10564690348583373,0.13736056394868904,0.3602501511272622,1.0,0.135988566406142
81,536,777,5735,0.2,0.9045228945556761,0.9722833261624846,0.10251286151104914,0.14002800840280097,0.3578208348149429,1.0,0.13426886286047357
82,544,781,5742,0.2,0.9012212022554125,0.9722833261624846,0.10617801635990602,0.14002800840280097,0.3626885436764821,1.0,0.13678026512246008
83,531,794,5745,0.2,0.9032276176822416,0.9722833261624846,0.10442612599176927,0.14002800840280097,0.36010757931004983,1.0,0.13578226932307078
84,534,828,5749,0.2,0.9037329056879396,0.9722833261624846,0.1041360536522822,0.14002800840280097,0.3587993957298376,1.0,0.13655167835119064
85,539,774,5755,0.2,0.9036642987506242,0.9722833261624846,0.10409157760284003,0.14002800840280097,0.35938978139552913,1.0,0.13622378087928375
86,523,794,5760,0.2,0.9054629019143385,0.9722833261624846,0.10239472588408943,0.14433756729740643,0.35811654660224473,1.0,0.1343080252026795
87,534,794,5763,0.2,0.9044523553521988,0.9722833261624846,0.10380171112062775,0.14433756729740643,0.3594849580295211,1.0,0.13518980056100804
