gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,442,442,0.2,0.8223679107490341,0.9369672671495778,0.12236826287939027,0.14002800840280097,0.24426083252795633,1.0,0.14056246549586837
1,534,661,667,0.2,0.8136889487812445,0.9369672671495778,0.12776052422155773,0.13245323570650439,0.2720693727406712,1.0,0.13128071834043215
2,544,686,870,0.2,0.8173604031947372,0.9369672671495778,0.12284885584629669,0.13736056394868904,0.2841150718618913,1.0,0.13662130835501507
3,546,728,1083,0.2,0.8285538571644834,0.9375864621960174,0.1129556271176349,0.12598815766974242,0.28397927181501664,1.0,0.13722017523592964
4,539,778,1304,0.2,0.8401231316099357,0.9375864621960174,0.10624903386737566,0.12598815766974242,0.27772640251028474,1.0,0.13581663373123906
5,546,770,1480,0.2,0.842801786797354,0.9375864621960174,0.10651396122342015,0.12598815766974242,0.28117267905966137,1.0,0.1400077127983019
6,536,779,1656,0.2,0.8528500136694017,0.9375864621960174,0.09970696323791553,0.12598815766974242,0.27435149986932184,1.0,0.1386940985796256
7,538,788,1816,0.2,0.8574095441115382,0.9375864621960174,0.09796747052666674,0.12598815766974242,0.27195682095677687,1.0,0.13866795521105574
8,558,822,1998,0.2,0.8581572332453982,0.9382305845792702,0.0976693416779528,0.12598815766974242,0.2768505337021676,1.0,0.13931159161220424
9,556,810,2161,0.2,0.8586579640270368,0.9382305845792702,0.09725064905806914,0.12598815766974242,0.2816823214915308,1.0,0.1387108045959441
10,547,826,2324,0.2,0.8611965040028291,0.9419495289032946,0.09619659194722435,0.125,0.2829989912149724,1.0,0.13765926722497276
11,549,814,2453,0.2,0.8634108037721638,0.9469262367531833,0.09529156398302178,0.125,0.28439272368329466,1.0,0.13718742395516853
12,553,849,2612,0.2,0.8658696452247698,0.9469262367531833,0.09351827906263918,0.125,0.28446540120117253,1.0,0.13726958239497608
13,555,857,2756,0.2,0.8681585029653772,0.9469262367531833,0.09284969783999138,0.125,0.28396790200184113,1.0,0.13743908024528928
14,539,853,2875,0.2,0.8696724938913478,0.9469262367531833,0.0917285083159127,0.125,0.2846554169099458,1.0,0.13714470954634142
15,544,859,2983,0.2,0.8717741461416542,0.9469262367531833,0.09130554673128388,0.12598815766974242,0.28540347358173,1.0,0.1364943118765647
16,551,872,3116,0.2,0.8701222438718933,0.9469262367531833,0.09326709258810141,0.12598815766974242,0.2913345878916726,1.0,0.13751003805262182
17,540,864,3230,0.2,0.8717002037495822,0.9469262367531833,0.09119841022736658,0.12598815766974242,0.2930811210642011,1.0,0.13652553686440025
18,535,871,3333,0.2,0.8734332865994259,0.9469262367531833,0.09093488276198497,0.12598815766974242,0.2927715546402403,1.0,0.13655190475232923
19,532,880,3442,0.2,0.8749744374580829,0.9542188392819282,0.08949709172197598,0.1270001270001905,0.2927583806201567,1.0,0.13672196248193885
20,534,841,3549,0.2,0.8758157277311468,0.9542188392819282,0.08959350770612909,0.1270001270001905,0.29280466581814435,1.0,0.13643897761267698
21,551,833,3649,0.2,0.8739975311746742,0.9542188392819282,0.09151198263391534,0.1336306209562122,0.2976527609196653,1.0,0.13825907521749584
22,536,831,3754,0.2,0.8772271844021103,0.9542188392819282,0.0882003413112197,0.13245323570650439,0.2942733919823731,1.0,0.13591404323781317
23,539,865,3862,0.2,0.8780483157119708,0.9542188392819282,0.08824570214225344,0.13245323570650439,0.29494750240355694,1.0,0.1349632438487458
24,547,854,3943,0.2,0.8789231051188026,0.9542188392819282,0.08841796458767708,0.13130643285972254,0.29452094769909504,1.0,0.1356750599852676
25,530,881,4039,0.2,0.8804542449377323,0.9542188392819282,0.08788349677705526,0.13130643285972254,0.2930798350289266,1.0,0.13651338032607363
26,525,841,4105,0.2,0.8816115984287892,0.9542188392819282,0.08818314434016201,0.13130643285972254,0.2918062303245222,1.0,0.1375768382254451
27,534,869,4178,0.2,0.8820144682909176,0.9542188392819282,0.08810429977900977,0.13130643285972254,0.2933590663372269,1.0,0.13685373474802418
28,532,867,4244,0.2,0.8836212764431977,0.9542188392819282,0.08770529116159052,0.12909944487358055,0.2914420861807821,1.0,0.13804097195463172
29,534,843,4317,0.2,0.8841782763630888,0.9542188392819282,0.08740370278300197,0.12909944487358055,0.29118650152461123,1.0,0.13814229482982426
30,541,839,4372,0.2,0.8844057804551244,0.9542188392819282,0.08738256138483015,0.13130643285972254,0.2923290319017752,1.0,0.1372808063762414
31,555,863,4437,0.2,0.883960313421434,0.9542188392819282,0.08901953150801603,0.13130643285972254,0.29353258172202445,1.0,0.1383780931661809
32,527,891,4494,0.2,0.8854381275638674,0.9542188392819282,0.08714362653544726,0.13130643285972254,0.29411262103996044,1.0,0.135918241447231
