gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5062,5062,0.0,0.5543975043964229,0.6187798269718254,0.07452550556619465,0.14002800840280097,0.24534756868068705,1.0,0.14394243246862243
1,365,3937,5131,0.0,0.5499643051296792,0.6187798269718254,0.06985249385422604,0.1270001270001905,0.299579175748892,1.0,0.1486309416931656
2,337,2580,5168,0.0,0.5441019804032261,0.6196056421515386,0.07958426591728407,0.12598815766974242,0.34331784310311514,1.0,0.17127499477740266
3,371,2095,5225,0.0,0.5511704010963496,0.6196056421515386,0.0812984378449811,0.125,0.34989289325376977,1.0,0.17805024724897475
4,380,1704,5281,0.0,0.5551171139071579,0.6200996624855797,0.08368145153781759,0.12598815766974242,0.3617457960096614,1.0,0.18247339207751756
5,364,1296,5319,0.0,0.5649135955206106,0.6257782391049982,0.07447187711045372,0.13483997249264842,0.35918203239686036,1.0,0.1793601204506339
6,366,1153,5373,0.0,0.5651312549384895,0.6257782391049982,0.08032444213277982,0.13483997249264842,0.37049559009907984,1.0,0.18589768049201558
7,388,1080,5409,0.0,0.5613076225983011,0.633405603276225,0.08498173549395971,0.1336306209562122,0.40450896621530286,1.0,0.1804729134455024
8,377,1002,5458,0.0,0.5641721101597127,0.6340163093353797,0.09158246340808136,0.1336306209562122,0.40209843994218286,1.0,0.19213447206858114
9,390,989,5500,0.0,0.5759252513657482,0.6353583033948454,0.07681217627620285,0.1414213562373095,0.3981629695731639,1.0,0.17530040324541196
10,376,877,5532,0.0,0.5786558720646435,0.6353583033948454,0.07468423394479734,0.14586499149789456,0.4104493691198336,1.0,0.16884043732171738
11,373,815,5562,0.0,0.5748097037432096,0.6353583033948454,0.08462795909865427,0.14586499149789456,0.43623581392600924,1.0,0.17156773667773564
12,367,793,5587,0.0,0.5774299921361794,0.6354433855603334,0.08829856751553965,0.16666666666666666,0.4489891433379858,1.0,0.17303824861540554
13,388,764,5611,0.0,0.5783127985178421,0.6354433855603334,0.08692703215946193,0.16666666666666666,0.4584566211561443,1.0,0.17964673414879986
14,368,735,5633,0.0,0.5798249842741756,0.6354433855603334,0.08890878413050168,0.16666666666666666,0.47498202704383474,1.0,0.17683531184670132
15,364,695,5652,0.0,0.5837387208394713,0.6354433855603334,0.08070611535630111,0.2041241452319315,0.4869623370190193,1.0,0.16638610472900608
16,374,681,5673,0.0,0.5899815671256813,0.6354433855603334,0.086351749089022,0.20851441405707477,0.475500752198437,1.0,0.16246637780964124
17,360,587,5691,0.0,0.5870175690506496,0.6354433855603334,0.10015933061104251,0.22360679774997896,0.49355350942710163,1.0,0.15839686034396003
18,377,548,5705,0.0,0.5863630060192273,0.6354433855603334,0.11285021304447669,0.25,0.4912018385913479,1.0,0.16674953672839293
19,381,582,5723,0.0,0.576458517438278,0.6362406380713564,0.12911491175882603,0.25,0.5256145762037517,1.0,0.1644454025508881
20,357,547,5736,0.0,0.5737850470119662,0.6362406380713564,0.13183795563150505,0.24253562503633297,0.5368590059417666,1.0,0.16738343829424265
21,368,556,5743,0.0,0.5752559230779994,0.6362522263564356,0.1267408170099262,0.23570226039551584,0.5414469305823499,1.0,0.16898239185719713
22,368,582,5756,0.0,0.5742271792646518,0.6364479600594933,0.13138752430837086,0.23570226039551584,0.5556262535954595,1.0,0.15925725038088448
23,370,553,5768,0.0,0.5713477558793556,0.6364479600594933,0.1500720239850426,0.2581988897471611,0.5608350898801838,1.0,0.1591162160593774
24,350,494,5775,0.0,0.5659930375739293,0.6364479600594933,0.1584509906352585,0.2581988897471611,0.5745679601090102,1.0,0.16199072638736828
25,341,491,5786,0.0,0.5705997623486726,0.6364479600594933,0.1548977346005244,0.30151134457776363,0.5648629348139159,1.0,0.16411838175045554
26,355,502,5796,0.0,0.5656469220731433,0.6367041997494401,0.16926786697858404,0.3333333333333333,0.5576477154765871,1.0,0.17581459397754626
27,341,480,5803,0.0,0.5498662279297526,0.6367041997494401,0.19318503573503182,0.3333333333333333,0.5748138661600773,1.0,0.18197148799937793
28,370,519,5810,0.0,0.5309431694231287,0.6367041997494401,0.2156576291468431,0.3333333333333333,0.5922092347702835,1.0,0.19296796353594037
29,350,486,5816,0.0,0.5228331349780854,0.6367041997494401,0.22594706147206695,0.3779644730092272,0.5924764195688998,1.0,0.20184925272649804
30,349,502,5817,0.0,0.5329144017119338,0.6367041997494401,0.217968812656802,0.3779644730092272,0.5738642871743602,1.0,0.20203434149658478
31,342,456,5822,0.0,0.5316765357470314,0.6367041997494401,0.2192305102858122,0.3779644730092272,0.5747701542708903,1.0,0.20287512755008835
32,365,495,5824,0.0,0.5189577150954924,0.6367041997494401,0.22935872731001603,0.3779644730092272,0.5902683614088993,1.0,0.2098240183165653
33,350,497,5826,0.0,0.5317009011400642,0.6369033963743576,0.21924196676908608,0.3333333333333333,0.5744417997979256,1.0,0.20321803814098863
34,363,506,5831,0.0,0.5329736251725856,0.6370999199915537,0.21799528786662398,0.30151134457776363,0.5718964499586836,1.0,0.20409506815452727
35,345,487,5837,0.0,0.515597522356344,0.6375351383868777,0.23120294300787123,0.3779644730092272,0.6058768995694574,1.0,0.20074585139876713
36,354,483,5844,0.0,0.5154657358525156,0.6375351383868777,0.23115382952896635,0.3779644730092272,0.6063966859408306,1.0,0.20067080895260264
37,357,564,5848,0.0,0.5154657358525156,0.6375351383868777,0.2311538295289664,0.3779644730092272,0.6063966859408306,1.0,0.20067080895260264
38,355,482,5848,0.0,0.4772956449649791,0.6375351383868777,0.2516923061833791,0.3779644730092272,0.6725694465110135,1.0,0.18966852438841447
39,354,515,5851,0.0,0.45953780522484433,0.6375351383868777,0.26216831224375503,0.3779644730092272,0.687896513123381,1.0,0.19465061886151439
40,354,479,5853,0.0,0.49582146081745326,0.6375351383868777,0.24446544222586739,0.3779644730092272,0.6277567673153333,1.0,0.2108317161111532
41,362,493,5853,0.0,0.49151455707755987,0.6375351383868777,0.24696837225668172,0.3779644730092272,0.633167911636245,1.0,0.21184746412253466
42,361,510,5854,0.0,0.49155387130623474,0.6375351383868777,0.24699010023185083,0.3779644730092272,0.6326480047740657,1.0,0.21227638578079214
43,353,490,5858,0.0,0.49152636440806885,0.6375351383868777,0.24697527308708245,0.3779644730092272,0.6323787318680799,1.0,0.21268576520071622
44,337,473,5858,0.0,0.491660846192201,0.6375351383868777,0.24703557957386207,0.3779644730092272,0.6317810148866347,1.0,0.21289475756871631
45,344,454,5861,0.0,0.49292708777860617,0.6375351383868777,0.24613316571624047,0.3779644730092272,0.6307810148866347,1.0,0.21233638366991128
46,337,496,5862,0.0,0.49156152282605997,0.6378840098172566,0.2469945647807941,0.3535533905932738,0.6319837374962824,1.0,0.21300879328426936
47,348,477,5863,0.0,0.514765477495866,0.6383842252935867,0.23255563173086272,0.3333333333333333,0.5899481377341603,1.0,0.21883549200660732
48,366,513,5866,0.0,0.5176348429742207,0.6409383865941889,0.23048224298453046,0.3333333333333333,0.5921981317389691,1.0,0.21079729540248285
49,373,519,5869,0.0,0.5334672208340928,0.6409383865941889,0.21820727768800624,0.3333333333333333,0.5727297141563704,1.0,0.20241527700159423
50,365,510,5869,0.0,0.516079036057693,0.6409383865941889,0.23145337699881266,0.3333333333333333,0.6005732031828227,1.0,0.20623207531459603
51,360,489,5869,0.0,0.4913516694117337,0.6409383865941889,0.24685388972526343,0.3333333333333333,0.645155190815725,1.0,0.1982407196771863
52,364,515,5872,0.0,0.4913814930300088,0.6409383865941889,0.2468701144233604,0.3333333333333333,0.6450004902773457,1.0,0.19832373546784623
53,352,471,5873,0.0,0.49262610734946666,0.6409383865941889,0.24595715133426885,0.3333333333333333,0.6439716873966527,1.0,0.19788482089196335
54,335,476,5873,0.0,0.4970210990386927,0.6409383865941889,0.2434748141383226,0.3333333333333333,0.636563125911601,1.0,0.1994458737876552
55,345,492,5874,0.0,0.526552494933913,0.6409383865941889,0.2241515282482546,0.3333333333333333,0.5827101727296969,1.0,0.20659860014398382
56,345,513,5876,0.0,0.4926383290432923,0.6423319644865388,0.24596446314183656,0.3333333333333333,0.6439716873966527,1.0,0.19788482089196335
57,362,514,5876,0.0,0.4914019110751623,0.6423319644865388,0.24688223400427164,0.3333333333333333,0.6448169868582735,1.0,0.19850018463539812
58,353,525,5877,0.0,0.4914019110751623,0.6423319644865388,0.24688223400427162,0.3333333333333333,0.6448169868582734,1.0,0.19850018463539812
59,352,512,5878,0.0,0.4926606591177062,0.6423319644865388,0.24597617046591022,0.3333333333333333,0.6440043072680869,1.0,0.19773649653369899
60,349,487,5879,0.0,0.4939766483140809,0.6423319644865388,0.24509394650208144,0.3333333333333333,0.6421098800770869,1.0,0.19824943484238658
61,366,494,5879,0.0,0.4974047563656775,0.6423319644865388,0.24367653786904506,0.3333333333333333,0.6327445487817905,1.0,0.20351916438665626
62,342,484,5879,0.0,0.51702485621791,0.6424633312000347,0.23193492115941297,0.31622776601683794,0.5925169204408567,1.0,0.2148086278768413
63,366,499,5880,0.0,0.5284241355300451,0.6424633312000347,0.22326137050471198,0.31622776601683794,0.5764255388081451,1.0,0.21107497679447293
64,364,493,5880,0.0,0.5189881930080597,0.6425965132153761,0.23117087183918303,0.31622776601683794,0.5835063344480454,1.0,0.21951904616060042
65,351,466,5881,0.0,0.5412227906274458,0.6428551595505769,0.21419983106154836,0.28867513459481287,0.5447637331538042,1.0,0.2158462830290893
66,350,468,5881,0.0,0.5497272671825995,0.6428551595505769,0.20617592794041262,0.28867513459481287,0.5366207887217858,1.0,0.20821242716488939
67,357,510,5881,0.0,0.5375987290852257,0.6428551595505769,0.21657327064667767,0.28867513459481287,0.5518073381103463,1.0,0.21619346425950622
68,348,506,5882,0.0,0.5215878728875116,0.6428551595505769,0.23070719115350077,0.31622776601683794,0.5703003411472248,1.0,0.22475467457764225
69,344,505,5882,0.0,0.4974431644298091,0.6428551595505769,0.24539633789167264,0.3535533905932738,0.61736524195282,1.0,0.2185028406265451
70,336,497,5882,0.0,0.5205576628343213,0.6428551595505769,0.23017738475270838,0.3535533905932738,0.5947089714548134,1.0,0.2064318202555387
71,350,469,5882,0.0,0.5298960404008828,0.6428551595505769,0.2239505441519488,0.3535533905932738,0.5709849195819572,1.0,0.21315662180544542
72,326,447,5882,0.0,0.5180871761801434,0.6428551595505769,0.2325015138864229,0.3535533905932738,0.5904110531557613,1.0,0.21540775890672856
73,340,480,5882,0.0,0.5195760003889349,0.6428551595505769,0.23148754519478085,0.3535533905932738,0.588453933936755,1.0,0.21476025617966946
74,381,525,5882,0.0,0.5354940839240078,0.6429107784091777,0.21916728857318682,0.3333333333333333,0.5696050558369504,1.0,0.20564860856872946
75,358,481,5882,0.0,0.5354998575369393,0.6429107784091777,0.2191700801768286,0.3333333333333333,0.5694552259226894,1.0,0.20579335363295292
76,363,479,5882,0.0,0.5193164087396853,0.6429107784091777,0.23135517432752084,0.3333333333333333,0.5942863865354155,1.0,0.21047159892318482
77,355,491,5882,0.0,0.5178379604096043,0.6429107784091777,0.2323715569936046,0.3333333333333333,0.5965982952373079,1.0,0.21068820977687805
78,339,485,5882,0.0,0.5193325275564038,0.6429107784091777,0.23136366419195387,0.3333333333333333,0.5940443010695194,1.0,0.21067413364969217
79,352,474,5882,0.0,0.5357709343195329,0.6429107784091777,0.21930016944484818,0.3333333333333333,0.5648905401960189,1.0,0.20958449781420854
80,360,499,5882,0.0,0.5416713485807102,0.6429535153657719,0.21439746291718711,0.31622776601683794,0.5562809258903865,1.0,0.20660507853066304
81,360,465,5882,0.0,0.5477768498978137,0.6429535153657719,0.2092774927601495,0.31622776601683794,0.5463352732979899,1.0,0.20352720876080985
82,363,497,5882,0.0,0.5489076932267033,0.6434839721942451,0.2078349776591442,0.31622776601683794,0.5459183792492364,1.0,0.2025632082995753
83,349,491,5882,0.0,0.5475956072150705,0.6434839721942451,0.2092240993373227,0.31622776601683794,0.5471786525966156,1.0,0.20352129856098355
84,357,527,5882,0.0,0.5188238964356277,0.6434839721942451,0.23111252917819747,0.31622776601683794,0.6035559413249144,1.0,0.20110110457882907
85,356,497,5882,0.0,0.5342248307291124,0.6434839721942451,0.22044781280584494,0.31622776601683794,0.5676542411957798,1.0,0.21060478802286955
86,360,495,5882,0.0,0.5358164535619703,0.6434839721942451,0.21929574116818037,0.3333333333333333,0.5680728046301549,1.0,0.2062602449325366
87,343,492,5882,0.0,0.5477566897018573,0.6434839721942451,0.2092711831251392,0.3333333333333333,0.5468024671596168,1.0,0.20331752086111204
