gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5104,5104,0.0,0.5569688929211701,0.6307684448077749,0.07917836208853643,0.14002800840280097,0.24665898359035945,1.0,0.1467414005474504
1,389,4140,5165,0.0,0.5501475806220572,0.6307684448077749,0.08711339126142699,0.12216944435630522,0.2985124584796568,1.0,0.15724789133521394
2,383,2829,5225,0.0,0.5566690822995141,0.6347950002105572,0.08462562751476829,0.12216944435630522,0.3167401145751425,1.0,0.1623230676772794
3,380,2220,5268,0.0,0.5611239009306975,0.6379677104141668,0.08869130083795451,0.12216944435630522,0.3269648822476761,1.0,0.16590797226820664
4,376,1784,5328,0.0,0.5702296779154458,0.6391227378461404,0.07779805828676425,0.12216944435630522,0.33293570201180284,1.0,0.16655769663761832
5,391,1607,5387,0.0,0.5677497729076042,0.6391227378461404,0.0847627955958666,0.12909944487358055,0.36242962540606677,1.0,0.17503036459340135
6,367,1438,5434,0.0,0.5718911646041077,0.6448849269551535,0.08916028858649666,0.12126781251816648,0.3676517166315637,1.0,0.17952298024849894
7,371,1219,5463,0.0,0.5766253370370352,0.6448849269551535,0.08464790468737382,0.11952286093343936,0.374092935681352,1.0,0.18395218775805858
8,387,1155,5490,0.0,0.5837488648713663,0.6462994803005315,0.0733484609820796,0.11952286093343936,0.3787568610450438,1.0,0.17056633734405846
9,385,969,5513,0.0,0.5850947586541643,0.6462994803005315,0.07244752940306887,0.11867816581938534,0.387276520467042,1.0,0.17854568919014727
10,372,1037,5548,0.0,0.5927695057500314,0.6462994803005315,0.06705718309406594,0.13608276348795434,0.3871066410232163,1.0,0.16568801745957473
11,369,937,5567,0.0,0.5915583406573148,0.6557621120355401,0.0697113871680525,0.13608276348795434,0.4074437503670258,1.0,0.16556759846569735
12,377,843,5588,0.0,0.5919371070551066,0.6557621120355401,0.07099967337273597,0.13483997249264842,0.4173203472950904,1.0,0.16494224127742532
13,372,853,5614,0.0,0.5924047009518842,0.6569554998785494,0.07797443428496946,0.1767766952966369,0.4310924754415904,1.0,0.1616448920839015
14,393,795,5640,0.0,0.5930875760528639,0.6569554998785494,0.07957351290487555,0.1767766952966369,0.4375317711932022,1.0,0.16849325765732678
15,386,752,5655,0.0,0.5947428952513051,0.6569554998785494,0.08259739206014313,0.1767766952966369,0.4375544857278622,1.0,0.175355241599993
16,373,728,5672,0.0,0.6012735200451707,0.6580860861864855,0.07530349925583454,0.17149858514250885,0.4367885777523379,1.0,0.17369287814675105
17,376,737,5690,0.0,0.6058351000776768,0.6594460665665085,0.08170457500279647,0.17149858514250885,0.4313832411992297,1.0,0.16991146619719383
18,370,681,5704,0.0,0.6004465693018202,0.6594460665665085,0.09436910871231867,0.16666666666666666,0.449733379671101,1.0,0.18065253714840107
19,370,670,5718,0.0,0.608382782762106,0.6594460665665085,0.08539607949379305,0.16222142113076254,0.4417142066720988,1.0,0.1733337422673183
20,355,644,5741,0.0,0.6150455599899891,0.6594460826169832,0.07087570459209286,0.16666666666666666,0.43535354693462874,1.0,0.16413809612936378
21,355,642,5750,0.0,0.6135466825043158,0.6600553479218121,0.07116739483300016,0.1643989873053573,0.45148016690535564,1.0,0.16252331484870305
22,378,675,5774,0.0,0.6105864832234981,0.6600553479218121,0.08184235133210595,0.1767766952966369,0.46426275808583617,1.0,0.16504199826281007
23,370,659,5787,0.0,0.608700478530134,0.6600553479218121,0.08704703879621349,0.1796053020267749,0.47535940133653365,1.0,0.16469114446509261
24,360,610,5796,0.0,0.6074099248546584,0.6606766772493369,0.08701045075771516,0.19611613513818404,0.49502103394463554,1.0,0.15269810293490482
25,376,591,5803,0.0,0.6078194777764315,0.6606766772493369,0.0819017341043751,0.1889822365046136,0.5081010520358125,1.0,0.1456519409457617
26,366,556,5810,0.0,0.6091725578271953,0.6606766772493369,0.090568343684376,0.18569533817705186,0.49819485190813795,1.0,0.15740333924166294
27,373,596,5816,0.0,0.6097473206471495,0.661281551248678,0.09260619567676351,0.1796053020267749,0.5071121587785333,1.0,0.15024259863103478
28,352,575,5823,0.0,0.604813537951127,0.661281551248678,0.1077110738788843,0.19611613513818404,0.5043596816227073,1.0,0.1700125220115326
29,364,557,5827,0.0,0.6016364871262763,0.661281551248678,0.11741231082824044,0.19611613513818404,0.5085897091130858,1.0,0.1730330745684999
30,377,569,5834,0.0,0.5959530290948887,0.661281551248678,0.13106136312422506,0.2041241452319315,0.5188445030301864,1.0,0.17812152472197948
31,356,513,5840,0.0,0.5949680068948073,0.661281551248678,0.1416180350089883,0.23570226039551584,0.5224024613584601,1.0,0.1735144385040939
32,374,538,5841,0.0,0.5872384636667116,0.661281551248678,0.15802164421095613,0.24253562503633297,0.5245358702208828,1.0,0.1854930036498337
33,357,550,5848,0.0,0.5806855007449572,0.661281551248678,0.16623253899415266,0.2672612419124244,0.5336082558510943,1.0,0.18860273790779525
34,351,521,5849,0.0,0.5590074861345602,0.661281551248678,0.1887725816003416,0.28867513459481287,0.5730662309622654,1.0,0.1917572749766255
35,359,502,5852,0.0,0.5521881217302889,0.661281551248678,0.205401678847066,0.28867513459481287,0.5643688086645731,1.0,0.20823132924459092
36,347,470,5857,0.0,0.5775505222376087,0.661281551248678,0.1808460998028628,0.30151134457776363,0.5405346592535897,1.0,0.18619022192403736
37,372,499,5860,0.0,0.5881944880039292,0.661281551248678,0.16781781976431842,0.3333333333333333,0.5336026217097658,1.0,0.17477873779104186
38,354,471,5861,0.0,0.5732447703687488,0.661281551248678,0.18423562130149918,0.3535533905932738,0.5531481845443105,1.0,0.1863328824394414
39,377,518,5864,0.0,0.5802594435332658,0.661281551248678,0.17291633331677436,0.3535533905932738,0.5512147581675169,1.0,0.17842006319288906
40,354,500,5867,0.0,0.5844045760503037,0.661281551248678,0.17137470208245234,0.3535533905932738,0.5441711577093188,1.0,0.17490579416241608
41,375,509,5869,0.0,0.5732393292383057,0.661281551248678,0.18834771891892457,0.3535533905932738,0.5553541129842583,1.0,0.18385009331114116
42,356,502,5869,0.0,0.5532504268762398,0.661281551248678,0.21297783820331878,0.3779644730092272,0.5749302558910837,1.0,0.194723151224804
43,350,478,5871,0.0,0.5225043997458814,0.661281551248678,0.23740589309285223,0.3779644730092272,0.6105022605808645,1.0,0.20656219936524334
44,353,500,5871,0.0,0.5040391944591813,0.661281551248678,0.25118534024227107,0.3779644730092272,0.6283551513254303,1.0,0.21257669538743737
45,355,489,5873,0.0,0.5149903760342752,0.661281551248678,0.24528455119025677,0.3779644730092272,0.6132563473119504,1.0,0.21237317807886846
46,337,473,5873,0.0,0.5326283855195363,0.661281551248678,0.23481167408951525,0.3779644730092272,0.5892736446459527,1.0,0.20899851973036798
47,330,463,5876,0.0,0.5464240693622405,0.6618432250601318,0.2246154707967151,0.3333333333333333,0.5736808919915386,1.0,0.20210341342824548
