gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5145,5145,0.0,0.5579438830844932,0.6303762152080414,0.07555423240163008,0.14002800840280097,0.24196487481523124,1.0,0.14620171972449159
1,373,4216,5208,0.0,0.5561610551095441,0.6303762152080414,0.06753007213708007,0.13245323570650439,0.2904053707339996,1.0,0.145597874684681
2,368,2716,5257,0.0,0.5559660929402708,0.6334325177810204,0.07151833866746213,0.13018891098082386,0.3230354761986888,1.0,0.15900201151187277
3,374,2166,5302,0.0,0.5607514717888251,0.6334325177810204,0.0755490770082881,0.12803687993289598,0.34038452390793106,1.0,0.16730615932130238
4,384,1896,5353,0.0,0.5654755638686504,0.6356834678764502,0.07477190942456823,0.12598815766974242,0.3531640234031062,1.0,0.17309348721004209
5,360,1446,5394,0.0,0.5645111527861693,0.6421769377496086,0.08832579563343224,0.1270001270001905,0.3707238525597845,1.0,0.18303832004979353
6,389,1277,5441,0.0,0.574374042206591,0.6421769377496086,0.07983471205227514,0.125,0.3678458883313208,1.0,0.17178436963785268
7,387,1110,5482,0.0,0.5777464581628339,0.6421769377496086,0.09320086738020719,0.125,0.35648340019160857,1.0,0.18472968187982725
8,372,1027,5515,0.0,0.5847670134202467,0.642973143631987,0.08151117994152467,0.12403473458920845,0.35408055612448613,1.0,0.1770614731694077
9,374,1038,5555,0.0,0.5808139738727021,0.6491352482709879,0.08400900231397251,0.13018891098082386,0.3814757059627616,1.0,0.182749068361043
10,360,912,5584,0.0,0.5849425326546734,0.6491352482709879,0.0756641457251241,0.13018891098082386,0.38805252849189265,1.0,0.17811200509133024
11,352,919,5603,0.0,0.5930362321143443,0.6491352482709879,0.08106721778659325,0.12803687993289598,0.37133910284150207,1.0,0.17875209326380623
12,374,934,5629,0.0,0.5890645500509897,0.6491352482709879,0.08875510252191487,0.12126781251816648,0.39425728962520007,1.0,0.18292871972847197
13,385,862,5649,0.0,0.5890308290348947,0.6492693870515954,0.10071466728877726,0.125,0.39510764453157626,1.0,0.19436327191214187
