gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1098,1098,0.18645291112396375,0.5633655547522654,0.7585688982070561,0.12327444369967415,0.14002800840280097,0.2591576242583185,1.0,0.1583183715820958
1,509,1285,1336,0.2,0.5815755055909003,0.7608132109118951,0.12402262497858364,0.1270001270001905,0.2737054451727513,1.0,0.14232344570835362
2,500,1311,1559,0.2,0.5993052190572586,0.7608132109118951,0.11576209734911502,0.1270001270001905,0.2787379299571608,1.0,0.1402284103471652
3,500,1325,1771,0.2,0.6157758258627336,0.7646690042413726,0.11439459997095114,0.12803687993289598,0.28036685448494963,1.0,0.14240035640763027
4,500,1358,2012,0.2,0.6295403583477925,0.7756339165220745,0.11206848651367801,0.1336306209562122,0.2791542232494196,1.0,0.1427246727036342
5,500,1413,2255,0.2,0.6435052701465201,0.7756339165220745,0.10954654975495833,0.1336306209562122,0.27656796115842497,1.0,0.14327702729621936
6,500,1445,2480,0.2,0.6524049310776943,0.8022170811644497,0.10875485848089712,0.1336306209562122,0.27730447168982003,1.0,0.14328919893408712
7,500,1383,2672,0.2,0.6612158244168113,0.8022170811644497,0.10728272419558849,0.12216944435630522,0.27865251019842174,1.0,0.14349513013801093
8,500,1395,2883,0.2,0.6765823621553885,0.8119188596491227,0.10171557997027247,0.12216944435630522,0.2727765503925933,1.0,0.14287808455815745
9,500,1395,3084,0.2,0.6865349274628879,0.8119188596491227,0.1003621009492068,0.12803687993289598,0.27187353627925687,1.0,0.1436878045117086
10,500,1404,3287,0.2,0.6948440343647581,0.816234335839599,0.10026535826622471,0.1270001270001905,0.27349261859797597,1.0,0.14488689047164413
11,500,1403,3469,0.2,0.7033659005687296,0.816234335839599,0.09984693354809832,0.1270001270001905,0.2751196516005852,1.0,0.1466228643725588
12,500,1433,3687,0.2,0.7113163049450549,0.816234335839599,0.09646080743872378,0.1270001270001905,0.2756353380277343,1.0,0.14479252570105455
13,500,1429,3874,0.2,0.7195698758916521,0.816234335839599,0.09510347577769175,0.1270001270001905,0.2733525786356213,1.0,0.14493183686452576
14,500,1399,4053,0.2,0.7270523983034509,0.816234335839599,0.0921583319900993,0.13245323570650439,0.2703187752225735,1.0,0.14239640946121096
15,500,1435,4241,0.2,0.7350119789859264,0.816234335839599,0.08840702831908381,0.12598815766974242,0.26609741971537915,1.0,0.14271344782225676
16,500,1396,4426,0.2,0.7388013924233661,0.816234335839599,0.08838996955736424,0.12598815766974242,0.2675180874021548,1.0,0.1440919924367967
17,500,1399,4593,0.2,0.7425522660015423,0.8282398303450934,0.08930537973868694,0.12598815766974242,0.26912469135331274,1.0,0.14329990556224909
18,500,1412,4773,0.2,0.7462018409003277,0.8312395170618855,0.08941188712670133,0.12598815766974242,0.2712126041082072,1.0,0.1424587793008096
19,500,1421,4950,0.2,0.745977438789281,0.8312395170618855,0.09133322480004921,0.13245323570650439,0.2796041997043389,1.0,0.1430685439620001
20,500,1400,5120,0.2,0.7529931925968767,0.8312395170618855,0.08766558864024213,0.13245323570650439,0.27453726520889016,1.0,0.14132799011076866
21,500,1385,5289,0.2,0.7566273195006747,0.8312395170618855,0.0872295813357174,0.1336306209562122,0.274368785275739,1.0,0.1408450130480636
22,500,1394,5496,0.2,0.7598940387025256,0.836475925390399,0.08750190427461142,0.1336306209562122,0.274780469699465,1.0,0.1404882548651503
23,500,1394,5659,0.2,0.7644116203971466,0.836475925390399,0.08557673248966381,0.1336306209562122,0.2709529452451022,1.0,0.13845142648732772
24,500,1386,5818,0.2,0.7665059268363216,0.836475925390399,0.08482939602506157,0.125,0.2723651868329732,1.0,0.13795908221541786
25,500,1420,5989,0.2,0.7680286822826297,0.836475925390399,0.08531996046118374,0.125,0.2729900943596116,1.0,0.138212471368194
26,500,1376,6138,0.2,0.7668022901002506,0.8424283063427801,0.0874407085584462,0.125,0.2810891973823259,1.0,0.1391498814810767
27,500,1420,6302,0.2,0.7693342763157895,0.8424283063427801,0.08774482662652712,0.125,0.2788083994594663,1.0,0.13994781163713432
28,500,1412,6472,0.2,0.7725850657894737,0.8424283063427801,0.08758444852840198,0.125,0.2749421898896965,1.0,0.1401134665088052
29,500,1382,6628,0.2,0.7758801270001927,0.8484098467322152,0.08553715044374417,0.125,0.2720545154214675,1.0,0.1383347307127385
30,500,1414,6774,0.2,0.7745177641218431,0.8484098467322152,0.08872165943579616,0.13130643285972254,0.276895202432809,1.0,0.13978050903941558
31,500,1392,6961,0.2,0.7754898404665511,0.8519566946211683,0.08863270579396108,0.12598815766974242,0.27882767715091883,1.0,0.138690762911523
32,500,1358,7109,0.2,0.7791339709851552,0.8538912184306922,0.08625418827117805,0.125,0.2756457454390675,1.0,0.13675671745541526
33,500,1442,7263,0.2,0.780461409533449,0.85924486697513,0.08662811654202633,0.125,0.2754273001726673,1.0,0.13700818055587846
34,500,1446,7419,0.2,0.781987775448236,0.85924486697513,0.0870946411484395,0.125,0.2744210740209344,1.0,0.1370702997338651
35,500,1421,7574,0.2,0.785530684403316,0.85924486697513,0.087186036939596,0.12403473458920845,0.27057666950387194,1.0,0.13731223850160995
36,500,1489,7717,0.2,0.7884181680161944,0.8629216069018699,0.08570099034816528,0.12403473458920845,0.26768447655382566,1.0,0.13622290136787552
37,500,1385,7859,0.2,0.790607992818585,0.864510434740698,0.08635752788739294,0.12403473458920845,0.26712925283683214,1.0,0.1360731742710958
38,500,1413,8002,0.2,0.794242404087141,0.864510434740698,0.08492160971718139,0.12309149097933274,0.2637019346049112,1.0,0.13541353900895978
39,500,1399,8127,0.2,0.7932906959706959,0.8658686379410063,0.08819458173566821,0.125,0.26863484234090823,1.0,0.13564787719458382
40,500,1419,8252,0.2,0.7950907232022364,0.8658686379410063,0.08789999379558315,0.125,0.26819443717598734,1.0,0.13625297946864856
41,500,1402,8387,0.2,0.7967704701657992,0.8658686379410063,0.08809449303522406,0.13130643285972254,0.26747403103994954,1.0,0.13585493946558694
42,500,1407,8514,0.2,0.7982053207538077,0.8662480721033352,0.08815183006343667,0.13130643285972254,0.26787277832726136,1.0,0.13627199274650498
43,500,1436,8639,0.2,0.8008122758820128,0.8662480721033352,0.08791513778958088,0.13130643285972254,0.2653477274464697,1.0,0.13535391858359666
44,500,1430,8774,0.2,0.7995341777520726,0.8662480721033352,0.08865626199655825,0.13245323570650439,0.270960391908227,1.0,0.1350730923699335
45,500,1397,8911,0.2,0.8005391801619435,0.8736404713707346,0.08877028382980437,0.13245323570650439,0.2716395338284644,1.0,0.13470877335869352
46,500,1391,9026,0.2,0.802242355166763,0.8736404713707346,0.08873908135474141,0.13245323570650439,0.27058926129330574,1.0,0.13496952293160622
47,500,1344,9138,0.2,0.8037030583670716,0.8736404713707346,0.08906817555022248,0.13130643285972254,0.26970850909267413,1.0,0.13533552487850342
48,500,1368,9254,0.2,0.8050535000963949,0.8736404713707346,0.08948272909896847,0.13130643285972254,0.26862697067445657,1.0,0.13587029262032843
49,500,1435,9393,0.2,0.8053286798727588,0.8736404713707346,0.08960313841863174,0.13130643285972254,0.2696250328658554,1.0,0.1355002653811554
50,500,1402,9513,0.2,0.8058624946982842,0.8736404713707346,0.08976571709485347,0.13130643285972254,0.270674293913787,1.0,0.13494829300096484
51,500,1392,9618,0.2,0.8068338676016965,0.8745333285135917,0.09000673550303223,0.13130643285972254,0.27096835544436876,1.0,0.13518975338232125
52,500,1340,9733,0.2,0.8086343768074031,0.8745333285135917,0.09043129572742353,0.13018891098082386,0.26937752459049363,1.0,0.13585291218018514
53,500,1396,9862,0.2,0.8126884024966262,0.8745333285135917,0.08780495474202978,0.13018891098082386,0.26351141533762296,1.0,0.13398753814185305
54,500,1402,9968,0.2,0.8135785813090419,0.8745333285135917,0.08761828519778256,0.13018891098082386,0.26378200105613464,1.0,0.13410003796559736
