
OPTIMIZING ON FOLD NUMBER 6
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5891
Features active in total: 5891
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 49
Generations completed = 105
Generations completed = 163
Generations completed = 220
Generations completed = 272
Generations completed = 315
Generations completed = 346
Generations completed = 376
Generations completed = 407
Generations completed = 443
Generations completed = 493
   	     	         	        	           type svm balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std     	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	4145     	4145    	0.2	0.775387	0.88547 	0.119476	0  	0.5516  	0.624471	0.067681 	0.140028	0.258555	1  	0.14644 
1  	392  	3377     	4303    	0.2	0.756673	0.89123 	0.123369	0  	0.549631	0.624471	0.0660165	0.132453	0.313392	1  	0.152752
2  	384  	2007     	4436    	0.2	0.759707	0.89123 	0.131391	0  	0.55525 	0.624471	0.0655524	0.132453	0.32645 	1  	0.161124
3  	383  	1649     	4569    	0.2	0.745207	0.89123 	0.149452	0  	0.551112	0.624471	0.0815156	0.13484 	0.358271	1  	0.188874
4  	374  	1377     	4687    	0.2	0.759989	0.894934	0.144268	0  	0.556469	0.625782	0.0808523	0.140028	0.356513	1  	0.180103
5  	394  	1294     	4797    	0.2	0.761408	0.893721	0.151058	0  	0.559129	0.631293	0.0852325	0.140028	0.360043	1  	0.182261
6  	361  	1138     	4878    	0.2	0.778105	0.906751	0.119642	0  	0.567792	0.633433	0.0810094	0.140028	0.354091	1  	0.16666 
7  	377  	989      	4973    	0.2	0.777643	0.906751	0.120452	0  	0.569825	0.633433	0.0774578	0.145865	0.36788 	1  	0.161348
8  	378  	978      	5045    	0.2	0.754886	0.906751	0.136218	0  	0.56598 	0.634187	0.0807751	0.160128	0.404864	1  	0.172789
9  	387  	844      	5116    	0.2	0.768451	0.907838	0.133528	0  	0.570454	0.634187	0.0846324	0.160128	0.392619	1  	0.172015
10 	372  	840      	5186    	0.2	0.775498	0.907838	0.12634 	0  	0.572923	0.634946	0.0827784	0.158114	0.400569	1  	0.16382 
11 	383  	807      	5236    	0.2	0.785559	0.907838	0.118846	0  	0.575071	0.635073	0.0873385	0.158114	0.393608	1  	0.157318
12 	353  	750      	5292    	0.2	0.793778	0.907838	0.12811 	0  	0.575158	0.636017	0.101668 	0.158114	0.385068	1  	0.164624
13 	374  	748      	5345    	0.2	0.802973	0.907838	0.122163	0  	0.580067	0.636903	0.0983733	0.154303	0.383174	1  	0.1582  
14 	389  	766      	5395    	0.2	0.814388	0.906751	0.116602	0  	0.587318	0.637019	0.0953725	0.150756	0.375315	1  	0.156063
15 	382  	750      	5424    	0.2	0.801384	0.909216	0.120932	0  	0.583478	0.637332	0.0917591	0.154303	0.41596 	1  	0.161767
16 	368  	702      	5456    	0.2	0.796273	0.909216	0.127108	0  	0.586476	0.642651	0.0892259	0.154303	0.423789	1  	0.172756
17 	385  	756      	5500    	0.2	0.795119	0.909216	0.131937	0  	0.585966	0.642651	0.0933009	0.154303	0.427793	1  	0.175019
18 	364  	701      	5528    	0.2	0.797396	0.907217	0.134198	0  	0.584195	0.642651	0.0968246	0.188982	0.435701	1  	0.174058
19 	361  	638      	5559    	0.2	0.799631	0.913399	0.129494	0  	0.5876  	0.642651	0.100043 	0.19245 	0.446429	1  	0.167498
20 	366  	614      	5583    	0.2	0.806649	0.913399	0.139528	0  	0.584123	0.644374	0.112531 	0.19245 	0.439331	1  	0.177839
21 	366  	591      	5604    	0.2	0.810601	0.913399	0.135496	0  	0.589046	0.644374	0.106427 	0.19245 	0.438792	1  	0.172966
22 	377  	619      	5629    	0.2	0.800519	0.918341	0.139889	0  	0.588169	0.644374	0.110003 	0.204124	0.459174	1  	0.171037
23 	368  	629      	5654    	0.2	0.7908  	0.918341	0.15259 	0  	0.584406	0.644374	0.119196 	0.208514	0.471083	1  	0.176494
24 	362  	554      	5681    	0.2	0.799034	0.918341	0.150991	0  	0.588012	0.644374	0.119766 	0.185695	0.454548	1  	0.17854 
25 	367  	600      	5699    	0.2	0.80646 	0.918341	0.155356	0  	0.586439	0.644374	0.128196 	0.176777	0.442998	1  	0.182715
26 	360  	558      	5713    	0.2	0.818347	0.915887	0.150195	0  	0.589214	0.644715	0.130952 	0.171499	0.432556	1  	0.179201
27 	361  	590      	5735    	0.2	0.814934	0.920841	0.15316 	0  	0.586924	0.644715	0.133348 	0.171499	0.444349	1  	0.181692
28 	358  	568      	5745    	0.2	0.814006	0.92082 	0.15643 	0  	0.588913	0.644715	0.136769 	0.171499	0.432939	1  	0.185827
29 	375  	569      	5760    	0.2	0.807658	0.921426	0.157981	0  	0.586563	0.644715	0.139056 	0.171499	0.44909 	1  	0.18208 
30 	378  	581      	5776    	0.2	0.811364	0.921426	0.153078	0  	0.589888	0.644374	0.134142 	0.171499	0.44613 	1  	0.176987
31 	360  	542      	5791    	0.2	0.806904	0.921426	0.162378	0  	0.585935	0.645169	0.141787 	0.169031	0.442987	1  	0.194462
32 	376  	586      	5805    	0.2	0.810526	0.922526	0.165539	0  	0.586774	0.645169	0.14444  	0.169031	0.438364	1  	0.193398
33 	360  	583      	5815    	0.2	0.811837	0.922526	0.162296	0  	0.588228	0.645169	0.13968  	0.169031	0.440988	1  	0.19075 
34 	374  	593      	5820    	0.2	0.809884	0.924418	0.164398	0  	0.585409	0.645169	0.136947 	0.166667	0.43605 	1  	0.197689
