gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,4004,4004,0.2,0.8006198798598152,0.9149418204898165,0.12119777713846482,0.0,0.554934288679311,0.6255220186878648,0.06294325762701547,0.14002800840280097,0.26347577153605156,1.0,0.1341461959463277
1,353,3199,4144,0.2,0.781483148693716,0.9149418204898165,0.13345408640290046,0.0,0.5544097122124252,0.626693069841245,0.06871679040853182,0.1270001270001905,0.3061496010051384,1.0,0.1555819879802579
2,349,1977,4270,0.2,0.7812892665844722,0.9149418204898165,0.1274845321653086,0.0,0.5578394576435541,0.62706637738443,0.07022096363443919,0.1270001270001905,0.3278673761669918,1.0,0.16007052557374532
3,383,1675,4404,0.2,0.7747641283424521,0.9208429471125792,0.13644388932373971,0.0,0.5585002448488231,0.62706637738443,0.07623621132313003,0.12598815766974242,0.3506296728834072,1.0,0.1720971219316454
4,390,1339,4531,0.2,0.7585109835412256,0.9208429471125792,0.15411639561927765,0.0,0.5504040229712487,0.626693069841245,0.08837484030486993,0.12403473458920845,0.3808611362704584,1.0,0.18667966715278655
5,364,1121,4638,0.2,0.76784168832162,0.9208429471125792,0.15529534783498403,0.0,0.5572242664096846,0.6307298772411367,0.08593565906317517,0.12403473458920845,0.37178711200165987,1.0,0.1902213737688018
6,370,1088,4745,0.2,0.7877605748445629,0.9191365607636699,0.1357216843552992,0.0,0.567559799971145,0.6334175534548027,0.07775607848169046,0.12309149097933274,0.35964617456248127,1.0,0.16989460629700284
7,380,1042,4842,0.2,0.7769179561510818,0.9195929832805142,0.13682359155362112,0.0,0.5666245654687861,0.6416137256970103,0.07784861768362229,0.12403473458920845,0.38600917035824117,1.0,0.17371017959038185
8,373,961,4925,0.2,0.7865428813238057,0.9195929832805142,0.13761182612150033,0.0,0.5688768219311676,0.6416137256970103,0.08579913189368936,0.12403473458920845,0.3793629277620764,1.0,0.17732166916924116
9,375,947,5001,0.2,0.7906726705771346,0.9197806831469227,0.1365357812087109,0.0,0.5750160609793573,0.6416137256970103,0.0781842072911885,0.1386750490563073,0.3789020897160529,1.0,0.1672156801417342
10,363,808,5073,0.2,0.7709220250511597,0.9202121783269537,0.16677880357752725,0.0,0.5683123965801478,0.6416137256970103,0.08479407496305992,0.1414213562373095,0.3997300923143987,1.0,0.18612582013344883
11,355,828,5145,0.2,0.7764150413262358,0.9219282513923555,0.17127750239383974,0.0,0.5732380247004801,0.6416137256970103,0.08321580604533538,0.14002800840280097,0.3931292478594634,1.0,0.1934997737732531
12,356,793,5197,0.2,0.7772205106452876,0.9227121059910838,0.167344975389939,0.0,0.5742109853011023,0.6416137256970103,0.08261131065715176,0.14002800840280097,0.402155139284159,1.0,0.1891899416760799
13,374,760,5250,0.2,0.7768444950573946,0.923321614321031,0.16208204336338256,0.0,0.5812657532958727,0.6416137256970103,0.08699730675537849,0.14002800840280097,0.4096788498082734,1.0,0.18007275899052466
14,370,783,5306,0.2,0.7851645534299899,0.929364253017711,0.14673052067159084,0.0,0.5842656504018068,0.6416137256970103,0.08550753251979193,0.1414213562373095,0.41636606349080796,1.0,0.17341117166271502
15,378,741,5359,0.2,0.7898021058835186,0.929364253017711,0.14994569696127452,0.0,0.585904411396694,0.6416137256970103,0.09059071333070624,0.1414213562373095,0.4188054988729951,1.0,0.17524983091114188
16,377,743,5407,0.2,0.8089455048453341,0.929364253017711,0.14643963723370806,0.0,0.5864104196736084,0.6458701606023043,0.09622912872421019,0.1414213562373095,0.4022583624881756,1.0,0.17853565269668073
17,358,708,5442,0.2,0.8013431518863439,0.929364253017711,0.1570232886543435,0.0,0.58262561267782,0.6458701606023043,0.10935316163285952,0.1414213562373095,0.4157250213540135,1.0,0.18778953301344628
