gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1089,1089,0.18471476561368724,0.4591246402773155,0.7679898904651988,0.12354330573224864,0.14002800840280097,0.25893860090983206,1.0,0.1485010956131339
1,507,1306,1358,0.18471476561368724,0.49371859029515136,0.7679898904651988,0.12427797608801619,0.13018891098082386,0.2726354487483715,1.0,0.13792281935098843
2,500,1354,1603,0.18694690847083012,0.5162149046863228,0.7679898904651988,0.12446043624961545,0.13018891098082386,0.2774620369582757,1.0,0.14079277123146847
3,500,1351,1819,0.18694690847083012,0.5374927054035696,0.7679898904651988,0.12253180961710969,0.13018891098082386,0.275278701028711,1.0,0.1403576700544252
4,500,1381,2064,0.18694690847083012,0.5549043901154068,0.7679898904651988,0.12004874976891625,0.1336306209562122,0.27069822487592715,1.0,0.13870055634237233
5,500,1401,2304,0.18694690847083012,0.5661966768808003,0.7679898904651988,0.1201356101294685,0.12126781251816648,0.2723928073133951,1.0,0.13777172263974888
6,500,1412,2528,0.18694690847083012,0.5784557566810031,0.7679898904651988,0.12119699000879366,0.1203858530857692,0.27347607724954903,1.0,0.1379504178035882
7,500,1389,2732,0.18694690847083012,0.5920392206524241,0.7771196399309868,0.12124028361360724,0.12126781251816648,0.2712778334595803,1.0,0.13824254045359863
8,500,1424,2954,0.18694690847083012,0.6004904686783502,0.7771196399309868,0.1223245441932024,0.12216944435630522,0.27384311272225537,1.0,0.137937118146286
9,500,1409,3157,0.18694690847083012,0.6140681855537378,0.7771196399309868,0.12398460777566853,0.12216944435630522,0.27206070683449163,1.0,0.13850983956205762
10,500,1366,3352,0.18694690847083012,0.6263123168400373,0.7771196399309868,0.12095469881621754,0.12216944435630522,0.2691376170514267,1.0,0.1352862166058141
11,500,1373,3538,0.18694690847083012,0.6359804127765621,0.7771196399309868,0.11976749954403834,0.125,0.2686664865553112,1.0,0.13534422382193292
12,500,1403,3748,0.18694690847083012,0.6416291356546926,0.7771196399309868,0.11975117872225002,0.13483997249264842,0.2706531452910906,1.0,0.13452171747660446
