gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1102,1102,0.18894208421629607,0.46296860018640645,0.6844402283927415,0.11809322466859144,0.14002800840280097,0.25175420459816383,1.0,0.15782376525944852
1,510,1342,1383,0.18894208421629607,0.4884979067049483,0.6844402283927415,0.11974951982709257,0.13483997249264842,0.2721820741620678,1.0,0.13738702920597357
2,500,1345,1620,0.18894208421629607,0.519132159550931,0.6932293060815198,0.11323877705089781,0.1270001270001905,0.26945884968703626,1.0,0.1377896903277118
3,500,1377,1850,0.19145758892117204,0.535270142999618,0.7009104577904055,0.11186655412581242,0.12403473458920845,0.273561151221374,1.0,0.13856842174513395
4,500,1416,2073,0.19145758892117204,0.5450290076012418,0.7109811315488352,0.1125417447233239,0.125,0.277305482978726,1.0,0.13956021143089709
5,500,1428,2316,0.19145758892117204,0.5585822340175138,0.7109811315488352,0.10886374412065769,0.11624763874381928,0.2745957920688129,1.0,0.1371661605226024
6,500,1439,2541,0.19145758892117204,0.5744381561360247,0.7379320315260511,0.1065671837593339,0.11624763874381928,0.2683720684016696,1.0,0.13628962814750104
7,500,1423,2725,0.19145758892117204,0.5833151083662189,0.7380908517871012,0.10544790951911706,0.11624763874381928,0.26911373880708256,1.0,0.13560730960575296
8,500,1475,2947,0.19145758892117204,0.5914103604799001,0.7450450355248888,0.10555608887691789,0.11624763874381928,0.2686963776808553,1.0,0.13605045956122097
9,500,1486,3146,0.19145758892117204,0.596266804350532,0.7517884565775204,0.1076017154769044,0.11867816581938534,0.2724576474395452,1.0,0.13670296683545424
10,500,1429,3343,0.19145758892117204,0.6029837313731102,0.7517884565775204,0.10707116161023729,0.12403473458920845,0.2742435127514441,1.0,0.13481605095391017
11,500,1440,3534,0.19145758892117204,0.612369770291514,0.7517884565775204,0.10774021488585886,0.12309149097933274,0.2722913485550097,1.0,0.13566156777931387
12,500,1484,3711,0.19145758892117204,0.618689079485839,0.7517884565775204,0.11030926236033713,0.12309149097933274,0.2732280995602856,1.0,0.13696085777511335
13,500,1420,3917,0.19145758892117204,0.6234596293720542,0.7536759879058412,0.10986864100710278,0.12309149097933274,0.2742496245945421,1.0,0.13548899901521205
14,500,1431,4093,0.19145758892117204,0.6296501974498426,0.7536759879058412,0.11106634899797561,0.12216944435630522,0.2740120280186296,1.0,0.1383212988932164
