
OPTIMIZING ON FOLD NUMBER 6
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5890
Features active in total: 5890
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 18
Generations completed = 40
Generations completed = 61
Generations completed = 80
Generations completed = 100
Generations completed = 122
Generations completed = 142
Generations completed = 164
Generations completed = 184
Generations completed = 202
Generations completed = 219
Generations completed = 239
Generations completed = 258
Generations completed = 278
Generations completed = 298
Generations completed = 325
Generations completed = 355
Generations completed = 385
Generations completed = 442
   	     	         	        	           type svm balanced accuracy           	                 root separation                 	                 root leanness                  
   	     	         	        	------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std     	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	3808     	3808    	0.2	0.776496	0.891616	0.109297	0  	0.548757	0.627052	0.0644874	0.140028	0.279623	1  	0.12908 
1  	367  	2927     	3955    	0.2	0.751009	0.891616	0.142812	0  	0.546204	0.627052	0.0803049	0.132453	0.329769	1  	0.158958
2  	364  	1722     	4100    	0.2	0.765515	0.891616	0.130501	0  	0.55741 	0.627052	0.070328 	0.132453	0.335616	1  	0.153565
3  	390  	1567     	4260    	0.2	0.757932	0.896573	0.148589	0  	0.557536	0.627052	0.0838118	0.130189	0.359456	1  	0.174097
4  	386  	1171     	4394    	0.2	0.76025 	0.897179	0.142462	0  	0.558518	0.633358	0.0860973	0.132453	0.381318	1  	0.16983 
5  	371  	974      	4513    	0.2	0.760549	0.897179	0.129949	0  	0.56101 	0.637907	0.087288 	0.129099	0.403478	1  	0.160567
6  	352  	934      	4626    	0.2	0.787219	0.891616	0.11083 	0  	0.574367	0.637907	0.0711971	0.129099	0.379079	1  	0.145787
7  	365  	926      	4731    	0.2	0.773595	0.899027	0.133328	0  	0.57371 	0.638785	0.0778107	0.129099	0.401389	1  	0.163733
8  	379  	868      	4833    	0.2	0.77599 	0.899027	0.136008	0  	0.573652	0.638785	0.0815128	0.129099	0.405621	1  	0.168612
9  	389  	817      	4911    	0.2	0.806487	0.90403 	0.114569	0  	0.581107	0.638785	0.083666 	0.129099	0.37537 	1  	0.15794 
