gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,0,88,88,0.5,0.7858007975375263,0.8420629376039978,0.05071291132515934,0.21320071635561044,0.37514856177346484,1.0,0.1353948390090168
1,373,158,162,0.5,0.7879259663526922,0.8420629376039978,0.0504454846525404,0.21821789023599236,0.3717483913683746,1.0,0.13446613427100876
2,391,175,190,0.5,0.7884852649309985,0.8420629376039978,0.05076431874433894,0.21821789023599236,0.37332165918837834,1.0,0.133967129327023
3,377,162,192,0.5,0.7906235634184148,0.8420629376039978,0.05041228626179207,0.20851441405707477,0.36862325144792485,1.0,0.133969452848738
4,380,168,193,0.5,0.7920427300330368,0.8420629376039978,0.05008687154796698,0.20851441405707477,0.3665012933487891,1.0,0.13348743492659043
5,392,163,194,0.5,0.7933179801696858,0.8420629376039978,0.05050233271109911,0.20851441405707477,0.3652138599035962,1.0,0.13344296094447977
6,377,169,194,0.5,0.7939805603650503,0.8420629376039978,0.05092588667878873,0.20851441405707477,0.3665115447208667,1.0,0.1329710376371436
7,379,177,194,0.5,0.7947590282100608,0.8431205422662291,0.051322544188972495,0.20851441405707477,0.3657893082727248,1.0,0.13359375716442007
8,366,161,194,0.5,0.7957683327283066,0.8431205422662291,0.05144520898886424,0.2041241452319315,0.3643892036853682,1.0,0.133322920616256
9,383,177,194,0.5,0.7968061099165274,0.8435159211195451,0.05100839608640916,0.2041241452319315,0.36287281559702605,1.0,0.13262473122588542
10,372,164,194,0.5,0.7983793597279281,0.8435159211195451,0.050331804607876535,0.2041241452319315,0.35903270596268116,1.0,0.13226244141207621
11,375,161,194,0.5,0.7986806759665326,0.8435159211195451,0.05047778392838193,0.2041241452319315,0.35925694775070965,1.0,0.13206642767185034
12,366,170,194,0.5,0.7982056592371405,0.8435159211195451,0.05149248496533378,0.2041241452319315,0.3622196608272152,1.0,0.13257035549134796
13,393,175,194,0.5,0.7988976382515273,0.8435159211195451,0.05172822580612461,0.2041241452319315,0.3616221394925334,1.0,0.13270212189596076
14,351,171,194,0.5,0.8000489697266182,0.8435159211195451,0.051190832322659585,0.2041241452319315,0.35929227145605347,1.0,0.13209418036678167
15,410,176,194,0.5,0.8013586767603263,0.8455269388839038,0.05065587434770652,0.2041241452319315,0.35601398606980345,1.0,0.13172003408853208
16,394,168,194,0.5,0.8009791113971771,0.8455269388839038,0.05173933164085658,0.2041241452319315,0.35822198695941254,1.0,0.13277575771852446
17,373,172,194,0.5,0.8025055222667783,0.8459289538315465,0.051192774675231555,0.2,0.3545791107828752,1.0,0.13235879519962654
18,401,169,194,0.5,0.8031377509616838,0.8459289538315465,0.05138731500656346,0.2,0.3532709303326086,1.0,0.13279787404691504
19,371,170,194,0.5,0.804075657459673,0.8459289538315465,0.050843124768700614,0.2,0.3513892858362012,1.0,0.13199797412808545
20,381,176,194,0.5,0.804140592835535,0.8459289538315465,0.05178938229421991,0.2,0.3513065168386154,1.0,0.13288531906961354
21,400,167,194,0.5,0.8049905484254075,0.8459289538315465,0.05101849787140912,0.2,0.35035776461512935,1.0,0.13199318072500238
22,376,173,194,0.5,0.8052515148192897,0.8459289538315465,0.05117132757144214,0.2,0.3501252441725476,1.0,0.13220229469675804
23,393,183,194,0.5,0.8040927223474261,0.8459289538315465,0.052141612426251746,0.20851441405707477,0.35504404686833185,1.0,0.13194024422888542
