gen,evals,gen_feats,explored,expression_subtype naive Bayes balanced accuracy_min,expression_subtype naive Bayes balanced accuracy_avg,expression_subtype naive Bayes balanced accuracy_max,expression_subtype naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8938,8938,0.14285714285714285,0.45741475613766286,0.6658906656234074,0.1173196605577598,0.0196078431372549,0.08703229059135731,1.0,0.13964546064665742
1,365,5475,9142,0.14285714285714285,0.48972361371512824,0.6791788135428727,0.12868046398824917,0.014705882352941176,0.11009252382921175,1.0,0.15782676487950675
2,369,3484,9347,0.14285714285714285,0.509637046381828,0.6916588680760049,0.13857517144626244,0.014492753623188406,0.12494129937582063,1.0,0.18153649480699532
3,351,2310,9535,0.14285714285714285,0.5315365902282411,0.7297742368632605,0.14088294114826114,0.014925373134328358,0.13264132330690573,1.0,0.2066714268313438
4,349,1905,9730,0.14285714285714285,0.533800345902238,0.7297742368632605,0.15351473687733302,0.014492753623188406,0.15807424341320842,1.0,0.248211451402469
5,360,1678,9902,0.14285714285714285,0.518700636456309,0.734382531794136,0.167322003255613,0.014285714285714285,0.1949853445964303,1.0,0.27731362123778786
6,375,1455,10086,0.14285714285714285,0.5007661612425223,0.7421835098025066,0.19045780869729617,0.013888888888888888,0.2523231311594043,1.0,0.3310254260617584
7,340,1108,10258,0.14285714285714285,0.4798023539342058,0.7421835098025066,0.2116683426208102,0.014285714285714285,0.31635491893466383,1.0,0.37852336989800245
8,346,1034,10443,0.14285714285714285,0.4509494718962875,0.7421835098025066,0.23783105427142615,0.01639344262295082,0.40565764282936084,1.0,0.4334985929487993
9,327,871,10621,0.14285714285714285,0.36045215062351654,0.7457371872410491,0.2473303067986768,0.016666666666666666,0.589145399030235,1.0,0.45172433926265976
10,349,807,10790,0.14285714285714285,0.2556409865312637,0.7629208258668129,0.21282489308457586,0.02,0.7945213343576274,1.0,0.38162636843972714
11,308,715,10959,0.14285714285714285,0.18027573890239254,0.7629208258668129,0.1338399332091323,0.02040816326530612,0.9323641713619966,1.0,0.23820754182061735
12,309,653,11143,0.14285714285714285,0.18134005900203082,0.7629208258668129,0.1356276188512323,0.02040816326530612,0.9305591598680227,1.0,0.24107284048870636
13,322,650,11308,0.14285714285714285,0.18434282583635817,0.7629208258668129,0.13985496627340543,0.02040816326530612,0.9249251918296117,1.0,0.2499341209840251
14,288,570,11453,0.14285714285714285,0.18498742276066754,0.7629208258668129,0.1399519665268118,0.02040816326530612,0.9232740332819014,1.0,0.2517749386443363
15,305,565,11605,0.14285714285714285,0.18996645870009582,0.7629208258668129,0.1477847995813026,0.02040816326530612,0.9146240294730742,1.0,0.26421493113074235
16,324,612,11750,0.14285714285714285,0.18489751066387353,0.7629208258668129,0.14023991362919325,0.02040816326530612,0.9238478795421406,1.0,0.2505039536990045
17,307,574,11898,0.14285714285714285,0.1851570741932342,0.7629208258668129,0.14105829206984002,0.02040816326530612,0.9237588685531296,1.0,0.25081899137274405
18,304,542,12028,0.14285714285714285,0.18514752634293216,0.7629208258668129,0.14103832813423905,0.02040816326530612,0.9238010862470032,1.0,0.2506728636250915
19,308,595,12157,0.14285714285714285,0.18797033122065862,0.7629208258668129,0.14602774907953692,0.02040816326530612,0.9192858922311079,1.0,0.25830253055931773
20,310,565,12293,0.14285714285714285,0.18894387832370568,0.7629208258668129,0.14794917649454647,0.02040816326530612,0.9179496147093466,1.0,0.26004604329097153
21,322,576,12419,0.14285714285714285,0.1895388431311942,0.7629208258668129,0.14914581657734782,0.02040816326530612,0.9170979837343759,1.0,0.26209941320772645
22,322,572,12544,0.14285714285714285,0.17697902113476582,0.7657758140159187,0.1272425850230819,0.02,0.9387475276013549,1.0,0.2255956809333962
23,299,541,12681,0.14285714285714285,0.17537372158269074,0.7657758140159187,0.12325090460868163,0.02,0.9411688194673836,1.0,0.22010970830256593
24,290,516,12799,0.14285714285714285,0.17309841086299643,0.7657758140159187,0.1207156766697561,0.02,0.9462651918673621,1.0,0.21136381292216147
25,297,505,12911,0.14285714285714285,0.17679602706137434,0.7657758140159187,0.12683981046091924,0.02,0.9393554218987685,1.0,0.22336636349482478
26,305,516,13024,0.14285714285714285,0.17926043539359676,0.7657758140159187,0.13176998605635834,0.02,0.9353783156716624,1.0,0.23082389484418445
27,296,521,13130,0.14285714285714285,0.17928086346042085,0.7657758140159187,0.13181979118939188,0.02,0.9353783156716624,1.0,0.23082389484418445
28,310,518,13233,0.14285714285714285,0.17797149733590384,0.7657758140159187,0.13065486414324617,0.02,0.9384597693057476,1.0,0.226389034906328
29,301,540,13331,0.14285714285714285,0.17807706595281758,0.7657758140159187,0.13107482590935973,0.02,0.9383968322428106,1.0,0.22663277979972898
30,302,511,13406,0.14285714285714285,0.18130408650689536,0.7657758140159187,0.1369780658517233,0.02,0.9331168939355039,1.0,0.2354694763163049
31,311,556,13517,0.14285714285714285,0.18107141965392226,0.7657758140159187,0.13627550432750396,0.02,0.9334461868647967,1.0,0.23438677718707265
32,309,541,13612,0.14285714285714285,0.17930379857022824,0.7657758140159187,0.13404670514310768,0.02,0.9370007412319982,1.0,0.22857476017576828
33,313,566,13719,0.14285714285714285,0.18181393518508998,0.7657758140159187,0.1389736541643284,0.02,0.9330594824907394,1.0,0.2357745385568009
34,317,571,13810,0.14285714285714285,0.18520598112188832,0.7657758140159187,0.14478938831983962,0.02,0.9274280722343292,1.0,0.2451355985940134
35,302,519,13911,0.14285714285714285,0.18909917631788706,0.7657758140159187,0.15009547800540143,0.02,0.9203869891344225,1.0,0.25540177124236535
36,311,561,14014,0.14285714285714285,0.19109693403673414,0.7657758140159187,0.15277927712658335,0.02,0.9168036558010892,1.0,0.26049658370180595
37,326,529,14101,0.14285714285714285,0.18329235805040917,0.7657758140159187,0.1402759847676618,0.02,0.9300004531867102,1.0,0.2396655805491094
38,327,559,14198,0.14285714285714285,0.17952413212928486,0.7657758140159187,0.13487512819715136,0.02,0.9370448976311545,1.0,0.2284010646587855
39,300,537,14290,0.14285714285714285,0.18153033581682324,0.7657758140159187,0.13805938996602674,0.02,0.9335115642978212,1.0,0.23418110572914896
40,303,534,14376,0.14285714285714285,0.1871877909931602,0.7703302412458679,0.14769619612923035,0.0196078431372549,0.924178002206318,1.0,0.2494716897551318
