gen,evals,gen_feats,explored,expression_subtype naive Bayes balanced accuracy_min,expression_subtype naive Bayes balanced accuracy_avg,expression_subtype naive Bayes balanced accuracy_max,expression_subtype naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8813,8813,0.13824534508639136,0.46648099749384636,0.7137789389369458,0.12373552941300198,0.0196078431372549,0.09461981673895524,1.0,0.15781082703006558
1,358,5341,9028,0.14285714285714285,0.49171326547257665,0.7137789389369458,0.1296073451131021,0.016129032258064516,0.11750780185904723,1.0,0.1687460623677014
2,354,3281,9250,0.14285714285714285,0.5075849202259453,0.7137789389369458,0.13349596248354986,0.017241379310344827,0.13226647408794093,1.0,0.19344848713548593
3,360,2217,9429,0.14285714285714285,0.5287675594378399,0.727541514389662,0.14696809874323177,0.013888888888888888,0.1488935367733842,1.0,0.22581523399351344
4,331,1819,9626,0.14285714285714285,0.5382034167155814,0.7356472919119386,0.16583307803667968,0.013888888888888888,0.17588989372913086,1.0,0.268089588083821
5,350,1438,9814,0.14285714285714285,0.5400359437692802,0.7433185739577028,0.18894592193314722,0.013888888888888888,0.21803902852453705,1.0,0.3249303326236486
6,364,1302,9997,0.14285714285714285,0.5145751942519677,0.7433185739577028,0.2110225488770791,0.0136986301369863,0.2830718922356193,1.0,0.37318412599433304
7,356,1216,10195,0.14285714285714285,0.46491793982138635,0.7476085958202185,0.2384259553488806,0.0136986301369863,0.3933802988108526,1.0,0.4238848162028083
8,332,929,10364,0.14285714285714285,0.36002896921045574,0.7624811555667278,0.24410118853377855,0.0136986301369863,0.5922227114509144,1.0,0.43813647466703215
9,320,740,10519,0.14285714285714285,0.2240301794303853,0.7624811555667278,0.18285535126274693,0.02,0.8512191352317264,1.0,0.3225300345296907
10,317,621,10699,0.14285714285714285,0.17254119210729693,0.7688047987834944,0.12391698334727967,0.0196078431372549,0.9495031210436031,1.0,0.2088692727804237
11,302,589,10871,0.14285714285714285,0.17761669317124398,0.7688047987834944,0.13356506567637985,0.0196078431372549,0.9410729659046244,1.0,0.22400012951683565
12,305,620,11048,0.14285714285714285,0.16769526718202296,0.7721410917694502,0.11145737736934079,0.022222222222222223,0.9574020426636389,1.0,0.18822564194030247
13,311,572,11210,0.14285714285714285,0.16582909664262957,0.7721410917694502,0.10800605438627349,0.022222222222222223,0.9608445138875054,1.0,0.1810117264012231
14,313,544,11373,0.14285714285714285,0.17011801392726233,0.7721410917694502,0.11741857754125096,0.022222222222222223,0.9537007017827177,1.0,0.1964227206547027
15,289,526,11526,0.14285714285714285,0.17261438127843143,0.7721410917694502,0.12324131999163591,0.022222222222222223,0.9498354436674595,1.0,0.20479361898598716
16,314,596,11688,0.14285714285714285,0.1704306969993749,0.7721410917694502,0.11887248899849501,0.022222222222222223,0.9536920057014499,1.0,0.19647056750374428
17,297,567,11845,0.14285714285714285,0.16895202057710043,0.7721410917694502,0.11475482903783553,0.022222222222222223,0.9560227225933109,1.0,0.19026040067467215
18,300,491,11972,0.14285714285714285,0.16676715164453118,0.779224263066138,0.1098851631783628,0.024390243902439025,0.9597429716508601,1.0,0.181771436465293
19,312,527,12119,0.14285714285714285,0.16949273465793285,0.779224263066138,0.11680966370991869,0.024390243902439025,0.9556708427993196,1.0,0.19155218917890934
20,301,502,12253,0.14285714285714285,0.16961460850586657,0.7911669515634482,0.11739213257514668,0.027777777777777776,0.9556220623115146,1.0,0.19176815677329617
