gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
72,500,749,4807,0.356424940338839,0.7058541925049636,0.7660931670664293,0.06607676590804668,0.1336306209562122,0.25595742533142957,1.0,0.126495995089055
73,500,767,4814,0.356424940338839,0.7060080173997104,0.7667325234329883,0.06608986363287266,0.1336306209562122,0.2563766479542237,1.0,0.12616582428315237
74,500,721,4821,0.356424940338839,0.7062820349533399,0.7667325234329883,0.06621460876448035,0.1336306209562122,0.25638130453371794,1.0,0.12615048569132428
75,500,772,4828,0.356424940338839,0.7064845707705143,0.7692628992828929,0.06623560005766285,0.1336306209562122,0.2566234887964484,1.0,0.1259641894778255
76,500,758,4834,0.356424940338839,0.7072839673944289,0.7692628992828929,0.06665213001734004,0.1336306209562122,0.25557231432616756,1.0,0.12657282501828865
77,500,766,4840,0.356424940338839,0.7073042741301936,0.7692628992828929,0.06663330051827797,0.13245323570650439,0.2561076486630691,1.0,0.12628295655734173
78,500,778,4850,0.356424940338839,0.7077634157386601,0.7692628992828929,0.06682677300058451,0.13245323570650439,0.25563126511862905,1.0,0.12648131918416303
79,500,727,4855,0.356424940338839,0.7078124601875694,0.7697905220220813,0.06681865317529308,0.13245323570650439,0.25615383964702504,1.0,0.126216704563411
80,500,732,4857,0.356424940338839,0.7080149236174021,0.7697905220220813,0.06689993068044515,0.13245323570650439,0.25628801875222335,1.0,0.12615977729135364
81,500,734,4862,0.356424940338839,0.7081624764649368,0.7697905220220813,0.0669671982768329,0.13245323570650439,0.2563706596362616,1.0,0.12614097165655788
82,500,725,4866,0.356424940338839,0.7084553373817785,0.7707723094864362,0.06709901049932306,0.13608276348795434,0.2562662786341966,1.0,0.1262209125150009
83,500,737,4869,0.356424940338839,0.7061632479560143,0.7707723094864362,0.06908003991956323,0.13608276348795434,0.26052906196230624,1.0,0.12905947974574633
84,500,718,4873,0.356424940338839,0.7076915018943888,0.7707723094864362,0.06876409326866342,0.13608276348795434,0.25831386352340824,1.0,0.12871240146903457
85,500,723,4880,0.356424940338839,0.7095564303754643,0.7707723094864362,0.0674489511536247,0.13608276348795434,0.25541630157794604,1.0,0.12682553056025345
86,500,758,4882,0.356424940338839,0.7098022618778079,0.7707723094864362,0.06739870268761669,0.13736056394868904,0.2555426921002377,1.0,0.12673278542850994
87,500,765,4889,0.356424940338839,0.7101395741525722,0.7707723094864362,0.06750769256730203,0.1414213562373095,0.2556352645322964,1.0,0.12658788085816533
88,500,730,4896,0.356424940338839,0.7102583981641419,0.7707723094864362,0.06752979146109235,0.1414213562373095,0.2560527191461715,1.0,0.12631176780653167
89,500,677,4898,0.356424940338839,0.7105556269506226,0.7707723094864362,0.06766503687030825,0.1414213562373095,0.25613229055700903,1.0,0.12625591328943883
90,500,732,4901,0.356424940338839,0.7110714294584407,0.7716318027161068,0.06783228496046982,0.1414213562373095,0.2556574651379602,1.0,0.12651890277910444
91,500,720,4903,0.356424940338839,0.7114490067964427,0.7716318027161068,0.06792211658839709,0.1414213562373095,0.2553819084900259,1.0,0.1264933930211511
92,500,751,4906,0.356424940338839,0.711383859792578,0.7716318027161068,0.06797755697091504,0.14285714285714285,0.2559955959789091,1.0,0.12630421543946185
93,500,726,4909,0.356424940338839,0.7116781759211356,0.7716318027161068,0.06813351567917779,0.1414213562373095,0.2559696993823394,1.0,0.12633294771718648
94,500,741,4909,0.356424940338839,0.7120072034622349,0.7723464270807421,0.06829179283805262,0.1414213562373095,0.2557069539777727,1.0,0.1265068895010341
95,500,714,4909,0.356424940338839,0.7123535137032239,0.7723464270807421,0.06847417731685852,0.1414213562373095,0.25546083908405304,1.0,0.12664159074156903
96,500,723,4909,0.356424940338839,0.7122911388535044,0.7723464270807421,0.06840665227162888,0.1414213562373095,0.2561075265301818,1.0,0.12622283218670913
97,500,749,4910,0.356424940338839,0.7125002614912676,0.7723464270807421,0.06850907122252593,0.1414213562373095,0.25614375911075205,1.0,0.12622010565259048
98,500,723,4910,0.356424940338839,0.712558869359605,0.7723464270807421,0.06855659841603357,0.1414213562373095,0.25634353824484957,1.0,0.12612146331987215
99,500,735,4911,0.356424940338839,0.7127333806308227,0.7723464270807421,0.06857933019433975,0.1414213562373095,0.2565096682134631,1.0,0.12599941775315665
100,500,745,4911,0.356424940338839,0.7129136372702778,0.7723464270807421,0.06868473230680111,0.1414213562373095,0.2564545822610207,1.0,0.12603343146531196
101,500,725,4911,0.356424940338839,0.7129855966019177,0.7723464270807421,0.06868098643257692,0.1414213562373095,0.25676535326087446,1.0,0.12579889654555795
102,500,696,4913,0.356424940338839,0.7132808307763991,0.7723464270807421,0.06879022041448632,0.1414213562373095,0.2565722910421241,1.0,0.12593379190290577
103,500,709,4915,0.356424940338839,0.7134246521124692,0.7723464270807421,0.06884185299522644,0.1414213562373095,0.2566025130137161,1.0,0.12592619465283134
104,500,723,4917,0.356424940338839,0.7136375101529809,0.7723464270807421,0.06893591668170385,0.1414213562373095,0.25644710329655324,1.0,0.12604587061970915
105,500,744,4919,0.356424940338839,0.7138667012710576,0.7723598588099083,0.06904513035424575,0.1414213562373095,0.25646077925273103,1.0,0.12602881365661067
106,500,721,4919,0.356424940338839,0.7139466005560955,0.7723598588099083,0.06906251136892777,0.1414213562373095,0.25658192935570373,1.0,0.12593236682790993
107,500,745,4922,0.356424940338839,0.7140704580877711,0.7723598588099083,0.0691129176159136,0.1414213562373095,0.2566821151206358,1.0,0.1258663194556041
108,500,726,4922,0.356424940338839,0.714245806492874,0.7723598588099083,0.06919179629103374,0.1414213562373095,0.2566158302881566,1.0,0.12592067794126455
109,500,744,4923,0.356424940338839,0.7144420490256045,0.7726029897034081,0.06930087607080639,0.1414213562373095,0.2564751508026243,1.0,0.12602969863299293
110,500,760,4923,0.356424940338839,0.714607147170157,0.772884977429757,0.06917671207691664,0.1414213562373095,0.2565943394531818,1.0,0.12594477048781602
111,500,746,4925,0.356424940338839,0.7147289522222136,0.772884977429757,0.06923531726635067,0.1414213562373095,0.2565771438898641,1.0,0.12595761094137087
112,500,761,4926,0.356424940338839,0.712477213503342,0.7736308046315311,0.07118966450822367,0.14285714285714285,0.2606411648498869,1.0,0.12837586339902934
113,500,713,4926,0.356424940338839,0.7132333062734313,0.7736308046315311,0.07027179938672896,0.14285714285714285,0.25971507728484666,1.0,0.12705156818181226
114,500,740,4926,0.356424940338839,0.7124018874878504,0.7737675817657448,0.07152344859898059,0.14285714285714285,0.26130469051375005,1.0,0.1287525953561094
115,500,742,4928,0.356424940338839,0.7113189725130253,0.7737675817657448,0.07118210781729038,0.14285714285714285,0.26349188962144215,1.0,0.1279730850189388
116,500,704,4929,0.356424940338839,0.7117472335547119,0.7754784041618703,0.07114674862348418,0.14285714285714285,0.26312812031331445,1.0,0.12813256110774196
117,500,720,4929,0.356424940338839,0.71269569476451,0.7754784041618703,0.07142944082537846,0.14285714285714285,0.2618364735727087,1.0,0.12865469028232585
118,500,737,4929,0.356424940338839,0.7144130966003979,0.7761563869264925,0.07067705165975406,0.14285714285714285,0.2590900009422252,1.0,0.1272874060771955
119,500,737,4929,0.356424940338839,0.7150429491059055,0.7761563869264925,0.0700231572834908,0.14285714285714285,0.25829241624445565,1.0,0.12610633920749456
120,500,725,4929,0.356424940338839,0.7160976077185053,0.7761563869264925,0.06986368277966803,0.14285714285714285,0.25667895339675517,1.0,0.12597966035466954
121,500,756,4932,0.356424940338839,0.7133626708591737,0.7761563869264925,0.07188868469349852,0.1414213562373095,0.2612985439763548,1.0,0.12825069874426706
122,500,729,4932,0.356424940338839,0.7152147420933419,0.7761563869264925,0.0704577838882344,0.1414213562373095,0.2585279430532399,1.0,0.1265132241472487
123,500,725,4933,0.356424940338839,0.7152735683405095,0.7761563869264925,0.07137528188656118,0.14002800840280097,0.25875174804255796,1.0,0.1283557267398599
124,500,755,4933,0.356424940338839,0.7162780538364714,0.7761563869264925,0.07015639397956697,0.1386750490563073,0.25717950862618777,1.0,0.12614657107937643
125,500,735,4935,0.356424940338839,0.7169271730808986,0.7771734154394079,0.07024218284756983,0.1386750490563073,0.2562964442495539,1.0,0.12629011641424828
126,500,735,4936,0.356424940338839,0.7149693280305924,0.7771734154394079,0.07227191448482996,0.1386750490563073,0.2595931764048184,1.0,0.12889869410099036
127,500,725,4937,0.356424940338839,0.7167079839733705,0.7771734154394079,0.07045941244115672,0.1386750490563073,0.25689256448073094,1.0,0.12642769832029216
128,500,721,4937,0.356424940338839,0.7155973981440606,0.7771734154394079,0.07103608440767153,0.1386750490563073,0.25899221062100364,1.0,0.12702572507004417
129,500,689,4939,0.356424940338839,0.7140586565726633,0.7771734154394079,0.07251999268245524,0.1386750490563073,0.2618672776018801,1.0,0.12877700545639045
130,500,718,4939,0.356424940338839,0.7143674778015257,0.7773237654974066,0.07255970342377387,0.1386750490563073,0.2615975719471188,1.0,0.12886411748735907
131,500,716,4940,0.356424940338839,0.7144281039380694,0.7773237654974066,0.07239055524611361,0.14002800840280097,0.26178269555760536,1.0,0.1285523776232508
132,500,734,4940,0.356424940338839,0.7142569264933429,0.7773237654974066,0.07224112952260946,0.14002800840280097,0.26235055674753854,1.0,0.1285129792396116
133,500,692,4940,0.356424940338839,0.7140605018714916,0.7773237654974066,0.07218839587547553,0.14002800840280097,0.2627990125318271,1.0,0.1283885381305602
134,500,693,4940,0.356424940338839,0.7156807978971212,0.7773237654974066,0.07189849264657112,0.14002800840280097,0.2601943782239892,1.0,0.12802883304221138
135,500,708,4940,0.356424940338839,0.7163726869995811,0.7775128706203033,0.0722801541144236,0.14002800840280097,0.2590664862136963,1.0,0.12833613700192978
136,500,717,4941,0.356424940338839,0.7180628426248084,0.7775128706203033,0.0707675091955494,0.1386750490563073,0.25635239338891536,1.0,0.1262430543646162
137,500,744,4941,0.356424940338839,0.7183315383598156,0.7775128706203033,0.07091993581912544,0.1386750490563073,0.25586412591373714,1.0,0.12657730311598844
138,500,711,4941,0.356424940338839,0.7184565793299539,0.7775128706203033,0.07097537310688519,0.1386750490563073,0.2558222827220601,1.0,0.12660912995153234
139,500,726,4941,0.356424940338839,0.7187993904434439,0.7775128706203033,0.07103748962695706,0.1386750490563073,0.255248421441368,1.0,0.12676287912819126
140,500,711,4941,0.356424940338839,0.719298099209534,0.7775128706203033,0.07126717038980541,0.1386750490563073,0.2544388177052348,1.0,0.1271766640386631
141,500,711,4941,0.356424940338839,0.720142959277315,0.7802870049502146,0.071095106916016,0.1386750490563073,0.2531458037744938,1.0,0.12697089844381762
142,500,705,4941,0.356424940338839,0.7194522969975848,0.7802870049502146,0.0711731139033815,0.1386750490563073,0.25461661503387356,1.0,0.12683136751404697
143,500,734,4941,0.356424940338839,0.7192827288426088,0.7802870049502146,0.07138083682143512,0.1386750490563073,0.25490353595633597,1.0,0.12713520254926017
144,500,712,4941,0.356424940338839,0.7199703404915208,0.7802870049502146,0.0714879566375786,0.1386750490563073,0.25393065016745264,1.0,0.12728142383269408
145,500,740,4941,0.356424940338839,0.7199098700522206,0.7802870049502146,0.07163479767365966,0.1386750490563073,0.254170928613245,1.0,0.1274123106409464
146,500,716,4942,0.356424940338839,0.7201639598156553,0.7802870049502146,0.07152494236545713,0.1386750490563073,0.25385318178483024,1.0,0.12721661042337146
147,500,707,4942,0.356424940338839,0.719764792704912,0.7812032550344452,0.07156334011369954,0.13736056394868904,0.2547389150808402,1.0,0.12717898327218713
148,500,702,4942,0.356424940338839,0.7201444401025858,0.7812032550344452,0.07164536851737961,0.13608276348795434,0.2542259667339717,1.0,0.1273179013391375
149,500,725,4942,0.356424940338839,0.7215321718002012,0.7812032550344452,0.07143087906840419,0.13608276348795434,0.2518564546970834,1.0,0.12718871902355272
150,500,706,4942,0.356424940338839,0.7229346825939912,0.7812032550344452,0.07039566909838957,0.13608276348795434,0.24947701257830743,1.0,0.12520809618271925
151,500,723,4942,0.356424940338839,0.7207492750932397,0.7812458048814472,0.07224399839549901,0.13608276348795434,0.2532558500760564,1.0,0.12776935738444267
152,500,742,4942,0.356424940338839,0.7215281674233169,0.7812458048814472,0.07209995086868055,0.13608276348795434,0.25208191509860733,1.0,0.12791179721941479
153,500,732,4942,0.356424940338839,0.7211229859838144,0.7812458048814472,0.07201687498748363,0.13608276348795434,0.252965241044947,1.0,0.12762134701609615
154,500,697,4942,0.356424940338839,0.721826129877405,0.7812458048814472,0.07194815445602255,0.13608276348795434,0.2518458139639896,1.0,0.12759894597436233
155,500,710,4942,0.356424940338839,0.7211962273272225,0.7812458048814472,0.0720633719667484,0.13608276348795434,0.25308780410612497,1.0,0.1275950788283792
156,500,739,4942,0.356424940338839,0.7210938865077741,0.7821254856980585,0.07189470579990091,0.13608276348795434,0.25342570325646113,1.0,0.1271833147506314
157,500,701,4942,0.356424940338839,0.7199977688825447,0.7821254856980585,0.0718184162393176,0.13608276348795434,0.25543094459331556,1.0,0.12678499671340518
158,500,714,4942,0.356424940338839,0.7199455210577103,0.7821254856980585,0.07184063033144174,0.13608276348795434,0.25557555513572894,1.0,0.12677860115629738
159,500,736,4942,0.356424940338839,0.7199244867402029,0.7821254856980585,0.0717943217899559,0.13608276348795434,0.2558304336733077,1.0,0.12662279985669123
160,500,760,4942,0.356424940338839,0.7203471730735684,0.7823316313940715,0.07197691974769474,0.13608276348795434,0.2551872739064564,1.0,0.12694141685419366
161,500,710,4942,0.356424940338839,0.7206301457310369,0.7847449558665774,0.07190589844920568,0.13608276348795434,0.25496242422623877,1.0,0.12670946150895754
162,500,711,4943,0.356424940338839,0.7202714898336243,0.7847449558665774,0.07197840537733559,0.13608276348795434,0.2557619998646539,1.0,0.12661901553989363
163,500,711,4943,0.356424940338839,0.7203853276764112,0.7847449558665774,0.07199188891199006,0.13736056394868904,0.2558012667192566,1.0,0.1265671577704597
164,500,715,4943,0.356424940338839,0.7208356257448983,0.7847449558665774,0.07219613090592981,0.13736056394868904,0.255071519115152,1.0,0.12694022943948097
165,500,722,4943,0.356424940338839,0.7212751823745389,0.7847449558665774,0.07223364690527954,0.13736056394868904,0.254516489173823,1.0,0.12697405447291343
166,500,712,4943,0.356424940338839,0.7207493256010198,0.7847449558665774,0.07217709055516969,0.13736056394868904,0.25544187108559435,1.0,0.12677287364477724
167,500,715,4943,0.356424940338839,0.7207090816178552,0.7847449558665774,0.07214416547391717,0.13736056394868904,0.25565578719351456,1.0,0.12667125182644678
168,500,734,4943,0.356424940338839,0.721360193896755,0.7847449558665774,0.0723040504045997,0.1386750490563073,0.2546000859418329,1.0,0.12699658683354662
169,500,711,4943,0.356424940338839,0.7213604139146955,0.7847449558665774,0.07248685038356593,0.1386750490563073,0.2546588212807687,1.0,0.12721028482981336
170,500,741,4943,0.356424940338839,0.7217474994502833,0.7847449558665774,0.07261641656785371,0.1386750490563073,0.25404072473322625,1.0,0.12745840341518772
171,500,736,4943,0.356424940338839,0.7219738473107677,0.7847449558665774,0.07275954949102707,0.1386750490563073,0.25373620785150075,1.0,0.12766249329548335
172,500,718,4943,0.356424940338839,0.7215962661961258,0.7847449558665774,0.07256719125320425,0.1386750490563073,0.25457145332308007,1.0,0.12719249671860378
173,500,719,4943,0.356424940338839,0.722037721525539,0.7847449558665774,0.07243666378438784,0.1386750490563073,0.2539693050770478,1.0,0.12704272698414917
174,500,719,4943,0.356424940338839,0.7217118434451256,0.7847449558665774,0.07244453120593945,0.1386750490563073,0.25456057070913635,1.0,0.12693891374853858
175,500,752,4943,0.356424940338839,0.7212524666859604,0.7847449558665774,0.07242621270330106,0.1386750490563073,0.255535652271223,1.0,0.12671446448026172
176,500,722,4943,0.356424940338839,0.7216491246118709,0.7867907593674387,0.07263046248008843,0.1386750490563073,0.25493600721653903,1.0,0.12706027203533543
177,500,740,4943,0.356424940338839,0.7216788969774349,0.7868861613982086,0.0726032707062801,0.13483997249264842,0.2550325966236153,1.0,0.12694531180194818
178,500,728,4943,0.356424940338839,0.7218553428095991,0.7868861613982086,0.07272116931285434,0.13483997249264842,0.2547622306950543,1.0,0.1271503287360084
179,500,736,4944,0.356424940338839,0.7214817654725811,0.7868861613982086,0.07259332097010773,0.13483997249264842,0.25552225576388155,1.0,0.12680048011563133
180,500,723,4944,0.356424940338839,0.7217326438708954,0.7868861613982086,0.07269505742453099,0.13483997249264842,0.25527428474339997,1.0,0.1269223479038815
181,500,745,4944,0.356424940338839,0.7225293946854291,0.7868861613982086,0.07282828834586799,0.1336306209562122,0.25391989290324296,1.0,0.12725497849500045
182,500,718,4944,0.356424940338839,0.7225244403549268,0.7868861613982086,0.07308760222858625,0.1336306209562122,0.2539539304009424,1.0,0.1276085126131054
