gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,161,161,0.3468244195854968,0.603948085161838,0.7170882608334853,0.08214630702913243,0.14002800840280097,0.2532190505336268,1.0,0.17002786944578321
1,514,382,382,0.3468244195854968,0.612700639139093,0.7263006793439127,0.07844142428930133,0.14002800840280097,0.26122871952824217,1.0,0.13245642294953672
2,500,442,604,0.3468244195854968,0.616385049099279,0.7263006793439127,0.07688826759481916,0.13483997249264842,0.26783136374431704,1.0,0.1338876857308453
3,500,507,868,0.3468244195854968,0.6213378892642109,0.7263006793439127,0.07461651910885152,0.1386750490563073,0.26990089816991836,1.0,0.13307849383393885
4,500,469,1073,0.3468244195854968,0.6277747332361078,0.730033973831666,0.07305077742963718,0.1386750490563073,0.268413942261103,1.0,0.13261890540768623
5,500,480,1269,0.3468244195854968,0.6322089511088939,0.730033973831666,0.07136911541789033,0.1386750490563073,0.26792336306970677,1.0,0.13051828105321314
6,500,533,1477,0.3468244195854968,0.6350965495816808,0.730033973831666,0.07225977547381211,0.14285714285714285,0.27042594433045963,1.0,0.132829990972939
7,500,501,1663,0.3468244195854968,0.6404797349702658,0.730033973831666,0.07121715664031938,0.14002800840280097,0.26692482406568807,1.0,0.1314337916728568
8,500,529,1842,0.3468244195854968,0.6435581438533383,0.7304260720778982,0.0709646431024947,0.14002800840280097,0.2668316946332311,1.0,0.13154739244816163
9,500,515,1999,0.3468244195854968,0.6487105527695729,0.7365706286368147,0.06999955291747931,0.1414213562373095,0.26511415583681053,1.0,0.1319566476125149
10,500,529,2160,0.3468244195854968,0.6544986864698149,0.7365706286368147,0.06812946951497549,0.1414213562373095,0.2595053334084356,1.0,0.12907553772519342
11,500,535,2331,0.3468244195854968,0.6559953497588455,0.7374691548218667,0.06795216323715744,0.1386750490563073,0.2603232779581696,1.0,0.12890360775991908
12,500,541,2496,0.3468244195854968,0.6555874989661201,0.739021059340723,0.06837346154682056,0.1386750490563073,0.26417275425407194,1.0,0.13069207810142822
13,500,555,2650,0.3468244195854968,0.6562581928779937,0.7390770383924385,0.06856687625788091,0.13608276348795434,0.26617409011994203,1.0,0.13153517108990123
14,500,553,2793,0.3468244195854968,0.6569520332379367,0.741069487068966,0.06796351923629382,0.13608276348795434,0.2678811398517399,1.0,0.13068373906564315
15,500,532,2934,0.3468244195854968,0.6582266002899005,0.741069487068966,0.06762690155024971,0.13608276348795434,0.2687187604923468,1.0,0.13019424917773254
16,500,571,3090,0.3468244195854968,0.660256030821068,0.745638838932727,0.06767072092630111,0.12909944487358055,0.2682360273765097,1.0,0.1303516414860669
17,500,532,3222,0.3468244195854968,0.66232014393085,0.7474181464926151,0.06663660997841557,0.13483997249264842,0.26757349101866823,1.0,0.1284363551575139
18,500,573,3361,0.3468244195854968,0.663995449222571,0.7474181464926151,0.06660302641974096,0.13483997249264842,0.26802083536285337,1.0,0.1282844267695197
19,500,549,3477,0.3468244195854968,0.6637905009716923,0.7474181464926151,0.06653355464967742,0.13483997249264842,0.27113039732497246,1.0,0.12846556226997302
20,500,538,3597,0.3468244195854968,0.6651618864579671,0.7474181464926151,0.06651947981832396,0.13483997249264842,0.2715103351315715,1.0,0.1283768948592501
21,500,578,3727,0.3468244195854968,0.6667617753724873,0.7474181464926151,0.066700248987336,0.13130643285972254,0.27169179013788325,1.0,0.1284050730604126
22,500,575,3850,0.3468244195854968,0.6671161982892623,0.7475992821871461,0.06813366667939748,0.13130643285972254,0.2741469291643702,1.0,0.13059461303343012
23,500,568,3961,0.3468244195854968,0.6703307517170198,0.7497969919496458,0.06680313281846784,0.13130643285972254,0.2710300182835847,1.0,0.12888971650365164
24,500,531,4050,0.3468244195854968,0.6718640861178187,0.7497969919496458,0.06644246305793639,0.13018891098082386,0.27073953853117866,1.0,0.12890544623383096
25,500,564,4157,0.3468244195854968,0.6736354328986256,0.7497969919496458,0.06647232518693565,0.13018891098082386,0.270135024092025,1.0,0.1292566247065559
26,500,557,4263,0.3468244195854968,0.6755917908729017,0.7497969919496458,0.06595489960923753,0.13018891098082386,0.26861666428217984,1.0,0.12831830418387868
27,500,585,4376,0.3468244195854968,0.67720098719539,0.7497969919496458,0.0669264816821235,0.13018891098082386,0.2680495285456582,1.0,0.12984384190135762
28,500,558,4476,0.3468244195854968,0.6771621666474643,0.7497969919496458,0.06685755432691301,0.13483997249264842,0.2698256547915542,1.0,0.12974194964034663
29,500,586,4581,0.3468244195854968,0.6781831624425481,0.7509521357898001,0.06675729529314792,0.13483997249264842,0.27005659176014046,1.0,0.1297073860510982
30,500,566,4669,0.3468244195854968,0.6798812969308138,0.7511679861117128,0.0667280990177846,0.13483997249264842,0.26891036399781776,1.0,0.12981331498273263
31,500,561,4757,0.3468244195854968,0.6800157658906171,0.7511679861117128,0.06636322998912446,0.13483997249264842,0.2704467289350864,1.0,0.12937735050963411
32,500,564,4842,0.3468244195854968,0.6814764953219015,0.7511679861117128,0.0668208386998135,0.13483997249264842,0.26940796518498566,1.0,0.12991117535424415
33,500,563,4902,0.3468244195854968,0.6832908181433011,0.7511679861117128,0.06592153528108137,0.1414213562373095,0.26745139014168356,1.0,0.12833188556396574
34,500,555,4962,0.3468244195854968,0.6846634475043006,0.7520559964414838,0.06616989083362561,0.1414213562373095,0.26634325517592633,1.0,0.12863331261378763
35,500,565,5023,0.3468244195854968,0.6841399010668631,0.7520559964414838,0.06707946854173083,0.1414213562373095,0.26835052895215433,1.0,0.129852913008513
36,500,577,5094,0.3468244195854968,0.6874207261393279,0.7529809449139743,0.06581035129920343,0.14002800840280097,0.26355547983315414,1.0,0.12776740086003519
37,500,590,5152,0.3468244195854968,0.688180194609901,0.7529809449139743,0.06594974685988057,0.14002800840280097,0.2632008669940118,1.0,0.12801150666080677
38,500,594,5216,0.3468244195854968,0.6890904140603693,0.7529809449139743,0.06610776834478752,0.1386750490563073,0.2627908831113697,1.0,0.1283088708760508
39,500,580,5272,0.3468244195854968,0.6901653361200111,0.7531008466880328,0.06643787819072847,0.1386750490563073,0.26196355570662033,1.0,0.12878368160199463
40,500,574,5337,0.3468244195854968,0.6911536385618424,0.7531008466880328,0.06657493221357469,0.14002800840280097,0.261690568510096,1.0,0.1287817950767755
41,500,575,5388,0.3468244195854968,0.6915296532599962,0.7531008466880328,0.06663701168775119,0.14002800840280097,0.2619028182850404,1.0,0.12876622990510916
42,500,580,5432,0.3468244195854968,0.6928591766174518,0.7540322015361625,0.06577597868646601,0.14002800840280097,0.26087769403890354,1.0,0.12728134115775908
43,500,562,5487,0.3468244195854968,0.6930734570550978,0.7540322015361625,0.06664198731067433,0.14002800840280097,0.26150663691073983,1.0,0.1287479870042962
44,500,560,5538,0.3468244195854968,0.6946785461477423,0.7540322015361625,0.06648612170682204,0.14002800840280097,0.25943070736532003,1.0,0.12838392731214837
45,500,556,5589,0.3468244195854968,0.6932667943770118,0.7540322015361625,0.06651762164851824,0.1386750490563073,0.26318031567570743,1.0,0.12811094317852406
46,500,590,5646,0.3468244195854968,0.693705251301559,0.7596426369787102,0.06659962384781747,0.1386750490563073,0.26321491307254097,1.0,0.12814203461635762
47,500,529,5691,0.3468244195854968,0.6940294315628194,0.7596426369787102,0.06658247159640525,0.1386750490563073,0.2635749938741202,1.0,0.12796898617139008
48,500,579,5747,0.3468244195854968,0.6945098087387118,0.7596426369787102,0.06661528684427272,0.1386750490563073,0.2637257285149813,1.0,0.12797360927922316
49,500,575,5787,0.3468244195854968,0.6950764598545134,0.7596426369787102,0.06672308681936197,0.1386750490563073,0.26375034030757444,1.0,0.12797160366159932
50,500,588,5828,0.3468244195854968,0.6953220892301695,0.7596426369787102,0.06668917606719407,0.13736056394868904,0.2641671133712734,1.0,0.1277114351904116
51,500,544,5871,0.3468244195854968,0.6964006483652677,0.7596426369787102,0.06691286506911381,0.13736056394868904,0.26314970125291165,1.0,0.12825069512213977
52,500,562,5902,0.3468244195854968,0.6969717637112385,0.7621286478655226,0.0669399823100955,0.13736056394868904,0.26330709765210025,1.0,0.1281652621985575
53,500,556,5936,0.3468244195854968,0.6974759429942353,0.7621286478655226,0.06713039234972878,0.13736056394868904,0.26314635739074244,1.0,0.12836411284256644
54,500,571,5972,0.3468244195854968,0.6987438936907234,0.7621286478655226,0.06736643476155722,0.13736056394868904,0.26186398820297413,1.0,0.1287478892233864
55,500,573,6009,0.3468244195854968,0.6986608135340646,0.762639056756647,0.06741100190865607,0.13736056394868904,0.26281646023997923,1.0,0.12849408641699717
