gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,333,333,0.3110223949374671,0.49148830622387923,0.6676706861225413,0.07327867613785467,0.14002800840280097,0.2456269277462957,1.0,0.14299541106645927
1,505,565,567,0.3110223949374671,0.5309348556111942,0.6727305766538032,0.06431808582588533,0.14002800840280097,0.2702778599751007,1.0,0.13339170853017449
2,500,602,772,0.32879089784181725,0.5426850440020465,0.6727305766538032,0.0642412892971808,0.13736056394868904,0.2824404406825902,1.0,0.1434314429226745
3,500,642,989,0.32879089784181725,0.5547767368826874,0.6757327751334107,0.06098487161388446,0.13736056394868904,0.28005589491731053,1.0,0.14037736671624607
4,500,682,1210,0.32879089784181725,0.5656791694149974,0.6757327751334107,0.061344410811763485,0.13608276348795434,0.27518595040824867,1.0,0.13988955642489878
5,500,705,1399,0.32879089784181725,0.5753096457367745,0.6757327751334107,0.05979206600177752,0.13608276348795434,0.27275617871914565,1.0,0.14017267970439667
6,500,690,1565,0.32879089784181725,0.5805993836434289,0.6757327751334107,0.0582496268277209,0.12909944487358055,0.27171227634214484,1.0,0.1374117895625099
7,500,685,1706,0.32879089784181725,0.5850164566797453,0.6792385035325624,0.059038237979596404,0.13608276348795434,0.2728212235702064,1.0,0.1356293245373652
8,500,693,1851,0.32879089784181725,0.5904382546691117,0.6812435171818564,0.05976023489512076,0.13608276348795434,0.2712291570692464,1.0,0.1366090365454765
9,500,729,2004,0.32879089784181725,0.5939433968928732,0.6813586776257109,0.06090173552456518,0.13608276348795434,0.27182485630026815,1.0,0.1379093496115041
10,500,698,2110,0.32879089784181725,0.5973680931659099,0.6823730880579325,0.061040833959601026,0.13608276348795434,0.27224152690007625,1.0,0.1372269884138077
11,500,715,2223,0.32879089784181725,0.6017918556055742,0.6844046943891723,0.060028595843562155,0.13608276348795434,0.26988766295851657,1.0,0.13497321233499854
12,500,707,2322,0.32879089784181725,0.6049802309800704,0.6844046943891723,0.06021096837720632,0.13608276348795434,0.26840875314797963,1.0,0.13534492032886627
13,500,719,2425,0.32879089784181725,0.6091747780528379,0.6844046943891723,0.05893406431785371,0.1336306209562122,0.2651880084842669,1.0,0.1327720401649761
14,500,702,2521,0.32879089784181725,0.6110824116991469,0.6844046943891723,0.05900762331236679,0.1336306209562122,0.265364849208055,1.0,0.13260553293585603
15,500,705,2611,0.32879089784181725,0.6101030072159058,0.6862465449728029,0.05960819706362144,0.13608276348795434,0.27211868070597584,1.0,0.134236504667344
16,500,717,2703,0.32879089784181725,0.6130102559890731,0.697892516394792,0.05972331443227527,0.13608276348795434,0.2712951732241434,1.0,0.1340613676507025
17,500,733,2783,0.32879089784181725,0.6142038631606672,0.7017992871370807,0.05964356571806863,0.13736056394868904,0.2730754482678256,1.0,0.13314366358274163
18,500,734,2858,0.32879089784181725,0.6157747532025251,0.7035778731511658,0.05975261162695534,0.1386750490563073,0.27386279356072607,1.0,0.13284517520049358
19,500,746,2930,0.32879089784181725,0.6182003335423095,0.7035778731511658,0.060757917928435344,0.1386750490563073,0.27338413210535173,1.0,0.13305637466176237
20,500,749,3004,0.32879089784181725,0.6213480237871608,0.7035778731511658,0.06081185963789727,0.13736056394868904,0.2718623041544125,1.0,0.1321163650298333
21,500,722,3066,0.32879089784181725,0.6259536234222376,0.705240281693093,0.0608825706560873,0.12909944487358055,0.26822029128315844,1.0,0.13110192628810027
22,500,731,3127,0.32879089784181725,0.6257778848790174,0.705240281693093,0.06283507090463523,0.12909944487358055,0.273352248969762,1.0,0.13354390960000792
23,500,720,3181,0.32879089784181725,0.6277463804993618,0.7064705421672949,0.06265119204202944,0.12909944487358055,0.27391620259141836,1.0,0.13319971248109502
24,500,722,3235,0.32879089784181725,0.6301100860369918,0.7064705421672949,0.06251057999660498,0.12909944487358055,0.27304409805244745,1.0,0.13298967849862117
25,500,730,3283,0.32879089784181725,0.6345371605775885,0.7064705421672949,0.061496879677646145,0.12909944487358055,0.26774521202057017,1.0,0.1309717119873534
26,500,707,3325,0.32879089784181725,0.6333806703333871,0.706988871382728,0.06271021393656734,0.12909944487358055,0.2727336978825268,1.0,0.13302050300937307
27,500,765,3382,0.32879089784181725,0.6343486603110771,0.706988871382728,0.06267638423439285,0.12909944487358055,0.27349152074565825,1.0,0.13268135064710382
28,500,720,3421,0.32879089784181725,0.6363483081497027,0.7086241696200927,0.0632002144045983,0.12909944487358055,0.2723467784117901,1.0,0.13313549787573722
29,500,770,3475,0.32879089784181725,0.6387818021216438,0.7086241696200927,0.06198182276444819,0.12909944487358055,0.26963384912191873,1.0,0.13057817656275242
30,500,709,3512,0.32879089784181725,0.6397774569698076,0.7096826966356725,0.06217714041520915,0.14744195615489714,0.26965889830982026,1.0,0.13031793179442902
31,500,716,3546,0.32879089784181725,0.6411130755718325,0.7096826966356725,0.06218362979652288,0.14586499149789456,0.2692252332323234,1.0,0.13012956747268248
32,500,730,3584,0.32879089784181725,0.6426802765695736,0.7096826966356725,0.06218072136232363,0.14586499149789456,0.26870649571746225,1.0,0.13038460469682553
33,500,732,3622,0.32879089784181725,0.6432262898419585,0.710126544190452,0.0622306222295696,0.14586499149789456,0.2692217386070601,1.0,0.13021734739594792
34,500,704,3642,0.32879089784181725,0.6417836051765221,0.7124529859294279,0.06427159135812686,0.14586499149789456,0.27392928775155867,1.0,0.13265594068230305
35,500,699,3662,0.32879089784181725,0.6454827955401177,0.7142432605149535,0.06265946957266619,0.14586499149789456,0.26947960970462054,1.0,0.1303329237851735
36,500,736,3688,0.32879089784181725,0.6465207471144977,0.7146395187140747,0.06260993436407958,0.14433756729740643,0.2698230762271667,1.0,0.13021020509759762
37,500,737,3717,0.32879089784181725,0.6476935209232532,0.7166716730731147,0.06274068847365556,0.14285714285714285,0.2694274009026361,1.0,0.13034538294273068
38,500,707,3741,0.32879089784181725,0.6494465279807371,0.7166716730731147,0.06317196940528075,0.1414213562373095,0.26790559864551117,1.0,0.13086499729594164
39,500,727,3761,0.32879089784181725,0.6504992077620284,0.7182128731721915,0.0630009852658731,0.1414213562373095,0.26765453778604986,1.0,0.13027183942488607
40,500,714,3781,0.32879089784181725,0.6522654228673518,0.7184288376717619,0.0627171369848781,0.1414213562373095,0.2659560572545575,1.0,0.12993132070419114
41,500,703,3796,0.32879089784181725,0.6524826362107886,0.7184288376717619,0.06341448767212846,0.1414213562373095,0.26703055737195164,1.0,0.1309509935249592
42,500,705,3809,0.32879089784181725,0.6547895472039559,0.7198685066668952,0.06249197965594119,0.1414213562373095,0.2643898398249188,1.0,0.12856546814295194
43,500,728,3822,0.32879089784181725,0.6544518671500649,0.7289552739281355,0.0638498127209039,0.1414213562373095,0.26682241687919145,1.0,0.1305482235218571
44,500,716,3843,0.32879089784181725,0.6547351975353346,0.7289552739281355,0.06450929978847669,0.14285714285714285,0.26825878616059173,1.0,0.13104890633281002
45,500,722,3850,0.32879089784181725,0.654889204991332,0.7289552739281355,0.06437994791434733,0.14285714285714285,0.2693525696454717,1.0,0.13034414739666567
46,500,735,3856,0.32879089784181725,0.6556270369835311,0.7289552739281355,0.06462840358335106,0.14285714285714285,0.2691643153177126,1.0,0.13057320054914326
47,500,710,3866,0.32879089784181725,0.6563496431226622,0.7289552739281355,0.06473058601183374,0.1414213562373095,0.26913128812110165,1.0,0.13055958967295359
48,500,721,3880,0.32879089784181725,0.6578002951492036,0.7289552739281355,0.06442129301250606,0.1414213562373095,0.26778293453442925,1.0,0.1297835339645151
49,500,729,3896,0.32879089784181725,0.6573096909264404,0.7289552739281355,0.06484704263965639,0.1414213562373095,0.27008271212613677,1.0,0.13006052206073998
50,500,715,3915,0.32879089784181725,0.6583931905732411,0.7309480651372157,0.06497212949787817,0.1414213562373095,0.2695935472824386,1.0,0.13024891324053217
51,500,746,3922,0.32879089784181725,0.6590179979287284,0.7309480651372157,0.06493740031502104,0.1414213562373095,0.26937998706453037,1.0,0.12989994771403188
52,500,754,3933,0.32879089784181725,0.661289000019472,0.7309480651372157,0.0644906584360379,0.1414213562373095,0.266229851623442,1.0,0.1288529241800683
53,500,719,3943,0.32879089784181725,0.6621517082653191,0.7309480651372157,0.06440065788427886,0.1414213562373095,0.26595712124521326,1.0,0.12828315744394506
54,500,712,3946,0.32879089784181725,0.6632577972682411,0.7309960883176119,0.0646654754938023,0.1414213562373095,0.26525887727246866,1.0,0.12839063683230834
55,500,738,3957,0.32879089784181725,0.6650747795069112,0.7309960883176119,0.06463101677144069,0.1414213562373095,0.2632195458474439,1.0,0.12837540129929775
56,500,753,3967,0.32879089784181725,0.664043800333002,0.7315261314336542,0.06617248347162175,0.1414213562373095,0.2661860658019295,1.0,0.13029807193319673
57,500,725,3975,0.32879089784181725,0.664203706135849,0.7318004442951013,0.06678217814030739,0.1414213562373095,0.26734964667724975,1.0,0.13065916443269962
58,500,701,3982,0.32879089784181725,0.6653185663082911,0.7318004442951013,0.06663793012597188,0.14285714285714285,0.2668498062303421,1.0,0.13014801291761557
59,500,742,3990,0.32879089784181725,0.6668955664360644,0.7359479280474349,0.06649479358624112,0.14002800840280097,0.2651005439048297,1.0,0.12974723227482257
60,500,696,3995,0.32879089784181725,0.6681756168351992,0.7359479280474349,0.06573726718119097,0.14002800840280097,0.26356441912347045,1.0,0.1281117090791134
61,500,681,3999,0.32879089784181725,0.6689966579575417,0.7359479280474349,0.06591149496726237,0.14002800840280097,0.26317723881618393,1.0,0.12817424579870765
62,500,735,4004,0.32879089784181725,0.6693470986180006,0.7359479280474349,0.06605610064075891,0.14002800840280097,0.2637050952459574,1.0,0.12802031264996286
63,500,694,4010,0.32879089784181725,0.6700737710219916,0.7373514417085676,0.06616673743274143,0.14002800840280097,0.2636748666125356,1.0,0.1278331883991213
64,500,720,4017,0.32879089784181725,0.67031954104654,0.7373514417085676,0.0663642913729765,0.14002800840280097,0.2640037921052414,1.0,0.1278071569163916
65,500,700,4020,0.32879089784181725,0.6711652062391726,0.7373514417085676,0.06677763221913206,0.14002800840280097,0.26342415791905377,1.0,0.12814761909231884
66,500,710,4024,0.32879089784181725,0.6715422022887214,0.7373514417085676,0.0669861103395407,0.1386750490563073,0.2633301229520565,1.0,0.12827213335238727
67,500,730,4029,0.32879089784181725,0.672067570309372,0.7373514417085676,0.06716592179423847,0.1386750490563073,0.26324927880938676,1.0,0.12834333685812366
68,500,710,4033,0.32879089784181725,0.6725455269139785,0.7380451460233199,0.06724909573648558,0.1386750490563073,0.26333090832997225,1.0,0.12830976881576167
69,500,716,4039,0.32879089784181725,0.6730431986841879,0.7380451460233199,0.06736898057072895,0.1386750490563073,0.2631435238417429,1.0,0.12848469822417596
70,500,745,4041,0.32879089784181725,0.6734086924239857,0.7380451460233199,0.06753534326995085,0.1386750490563073,0.26302174530261835,1.0,0.12857561734907635
71,500,682,4045,0.32879089784181725,0.6746278289203473,0.7380451460233199,0.06793876558468756,0.1386750490563073,0.2616576647921942,1.0,0.12917434139704295
