gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,396,396,0.2,0.8070039203189429,0.9349312269579867,0.14526204259128497,0.0,0.5547995009772908,0.625054832457278,0.09677160421746904,0.14002800840280097,0.27740173871734514,1.0,0.16329428310712601
1,694,627,631,0.2,0.7887185251368596,0.9349312269579867,0.12113130932273419,0.0,0.5630627165015828,0.6256903385615882,0.04534763203855381,0.1386750490563073,0.3216328959108288,1.0,0.1295571997427973
2,723,680,877,0.2,0.8091596222787962,0.9342602661420983,0.10866673129423511,0.0,0.5709980933393812,0.625054832457278,0.04225334748818028,0.13736056394868904,0.3183447897162989,1.0,0.13361373539978572
3,736,675,1083,0.2,0.8170157451510054,0.9342602661420983,0.11031848950704227,0.0,0.5744624128369726,0.6262706874396069,0.041086094983780755,0.1386750490563073,0.31932790053895105,1.0,0.13844223500370187
4,721,692,1273,0.2,0.7909358467719808,0.941077228031524,0.1268864748620262,0.0,0.5690851124263088,0.6257916456540777,0.04400630131716561,0.1386750490563073,0.3626047005731194,1.0,0.1510735333423075
5,729,711,1464,0.2,0.8133390709874777,0.9386349306616903,0.11209216987728277,0.0,0.5774247053932559,0.6266135763485402,0.04160597818009214,0.1386750490563073,0.3459641843845558,1.0,0.14566515836067728
6,737,753,1668,0.2,0.8342290754789995,0.9392522146123078,0.09323683995535018,0.0,0.5822958893244095,0.6266135763485402,0.038186533258413716,0.1386750490563073,0.33151710282825403,1.0,0.13478395821011752
7,738,747,1852,0.2,0.8250069487869947,0.9385812537964193,0.10795308909089744,0.0,0.5786482423803,0.6266135763485402,0.0398232822561357,0.1386750490563073,0.3500254153646302,1.0,0.14953811017771784
8,738,725,2007,0.2,0.824446277300951,0.9416945119821414,0.09506530861373541,0.0,0.5833522723382424,0.6257916456540777,0.038465514012738684,0.1386750490563073,0.3573181648423986,1.0,0.1366729637534295
9,734,730,2173,0.2,0.8243303291482337,0.9416945119821414,0.1006565755052451,0.0,0.5826083260903615,0.6257916456540777,0.03934170202570904,0.1386750490563073,0.3635875426027076,1.0,0.1425312446793545
10,717,733,2318,0.2,0.817713823924337,0.9423117959327586,0.10476777208025413,0.0,0.5824463377249893,0.6257916456540777,0.039752575546028325,0.1386750490563073,0.3747483108281161,1.0,0.1437391385454094
11,717,765,2471,0.2,0.8064149179054859,0.9423117959327586,0.11567498605109175,0.0,0.5826244337806794,0.6257916456540777,0.04179740776186883,0.1386750490563073,0.3863070923508417,1.0,0.15279191673195913
12,717,750,2617,0.2,0.8197444404875716,0.9422955915960729,0.10708334041336731,0.0,0.5857051702505228,0.633895150065529,0.03964525710716521,0.1386750490563073,0.3730855986605428,1.0,0.15344312141671987
13,723,777,2784,0.2,0.8094934080617046,0.9460691765017334,0.10892149321116341,0.0,0.5836279421925238,0.633895150065529,0.04041126490950643,0.1386750490563073,0.3946243857938367,1.0,0.14743009140898183
14,724,751,2908,0.2,0.802421893118739,0.9460691765017334,0.11863068753338489,0.0,0.5843578864062778,0.633895150065529,0.043325662001437365,0.14002800840280097,0.3989738178778244,1.0,0.16499116890339854
15,705,784,3037,0.2,0.8051306371719475,0.9460691765017334,0.12055220235591248,0.0,0.5824584366718855,0.633895150065529,0.04305446740715471,0.1386750490563073,0.3965054143871606,1.0,0.16351409482774665
16,690,754,3157,0.2,0.7947320509061121,0.9460691765017334,0.1196728336180923,0.0,0.5816047014594128,0.633895150065529,0.0424949660363613,0.13736056394868904,0.41700728205256893,1.0,0.15840444535463027
17,694,761,3272,0.2,0.8003940051726692,0.9460691765017334,0.11845330635706898,0.0,0.5841209667267038,0.633895150065529,0.04219833583413833,0.13608276348795434,0.4132539592602534,1.0,0.15589328813294723
