gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,398,398,0.2,0.8466396144215769,0.9552897031568073,0.1407137251849297,0.0,0.5728785799272244,0.6385600328468086,0.09320075385295978,0.14002800840280097,0.26379199722594465,1.0,0.15373839911040557
1,652,620,627,0.2,0.8422966027655244,0.9576889577573198,0.10655664609686963,0.0,0.5822042506744856,0.6385600328468086,0.04234370045975699,0.12909944487358055,0.2944077645556417,1.0,0.11773728373459333
2,727,653,832,0.2,0.846295455036852,0.9576889577573198,0.09720547141039494,0.0,0.5913873645033281,0.645133747075824,0.04042782169637775,0.1386750490563073,0.3028057667667979,1.0,0.12229528201079742
3,737,690,1048,0.2,0.8419682661147772,0.958306241707937,0.10581820025170308,0.0,0.59262108402531,0.646361665652631,0.043607907575913506,0.14002800840280097,0.31672280017022647,1.0,0.13596234635303586
4,743,702,1255,0.2,0.8579928368352837,0.9620717244452546,0.08920609937254381,0.0,0.5960738895416188,0.645133747075824,0.03799199149790852,0.12909944487358055,0.3063035725953331,1.0,0.12608346905187914
5,716,711,1431,0.2,0.8545974161148832,0.9639316784654494,0.08746663880019251,0.0,0.5987272645410067,0.645133747075824,0.03698940225284311,0.13018891098082386,0.3206602415629138,1.0,0.12750548166936893
6,726,756,1632,0.2,0.8521680036657602,0.9682364617830845,0.08493498292243495,0.0,0.5979573234659563,0.645133747075824,0.03564557010928606,0.1414213562373095,0.3366170517869225,1.0,0.12552845736695586
7,757,741,1804,0.2,0.8470632031074641,0.9706974954172111,0.0885404883877448,0.0,0.6018533147092753,0.6457531875478516,0.036651592531081384,0.1414213562373095,0.3429394048506322,1.0,0.13208661528045687
8,718,771,1978,0.2,0.8398339233549007,0.9706974954172111,0.10371353599510187,0.0,0.6009637146402574,0.6467988177016368,0.04004819873953355,0.14285714285714285,0.3551926828685622,1.0,0.14309200737073904
9,731,748,2125,0.2,0.8307187042324644,0.9706974954172111,0.11011025385058047,0.0,0.6004448968923024,0.6467988177016368,0.04136483943370703,0.14002800840280097,0.37598672131289207,1.0,0.14645877411961827
10,722,788,2287,0.2,0.8437120826411749,0.9706974954172111,0.10315383826724656,0.0,0.6038631262521542,0.6467988177016368,0.0399791040882333,0.14002800840280097,0.3605399275051979,1.0,0.14656775213106518
11,727,751,2422,0.2,0.8652129340047771,0.9706974954172111,0.09163149049868183,0.0,0.6078921873434647,0.6465331446302358,0.03711497487857896,0.1386750490563073,0.3378260731734816,1.0,0.13563782271340397
12,735,790,2573,0.2,0.8622696271612947,0.9706974954172111,0.09552810682640418,0.0,0.6085471499186665,0.6465331446302358,0.038434366083581625,0.14002800840280097,0.3487389202601397,1.0,0.14029183941138554
13,739,787,2723,0.2,0.8622201064728552,0.9706974954172111,0.09826581459759223,0.0,0.6075511629443201,0.6465331446302358,0.038890470680560715,0.1414213562373095,0.35200297958126875,1.0,0.1440175610697706
14,722,740,2844,0.2,0.8490220075854196,0.9706974954172111,0.10933558901152195,0.0,0.6078502854226379,0.6465331446302358,0.04121954627208529,0.14002800840280097,0.37805264213604794,1.0,0.14433198666975985
15,733,757,2976,0.2,0.8423968740468469,0.9706974954172111,0.1142086654715316,0.0,0.608337096637705,0.6467932519000458,0.041761398509394,0.1414213562373095,0.3924056432159768,1.0,0.14804709459072082
16,744,779,3096,0.2,0.8391457144122266,0.9706974954172111,0.12255203650559585,0.0,0.6043727213361261,0.6467932519000458,0.042811733815366564,0.14002800840280097,0.4008688610674558,1.0,0.15297521439209516
17,744,746,3188,0.2,0.8442740530178574,0.9701232542359148,0.12322488079032685,0.0,0.6031187944711489,0.6467932519000458,0.043973627917728395,0.14002800840280097,0.3849585088975008,1.0,0.16324432877568903
18,722,731,3293,0.2,0.8509168198895043,0.9701232542359148,0.11041367848919117,0.0,0.6083228177876573,0.6463482870360904,0.0415967445712057,0.14002800840280097,0.38952301131787753,1.0,0.1492598898061055
19,717,749,3400,0.2,0.8311199105134349,0.9744710803228713,0.1240312663260618,0.0,0.6028911611241626,0.6463482870360904,0.04449894148022409,0.14002800840280097,0.42034178869810684,1.0,0.15613125666493682
20,724,739,3502,0.2,0.84532501612779,0.9744710803228713,0.11529683994430664,0.0,0.6089134983347999,0.6463482870360904,0.04293679788312932,0.14002800840280097,0.40416126592532775,1.0,0.15079273503545426
21,728,730,3596,0.2,0.8608293147755993,0.9744710803228713,0.11178428024605755,0.0,0.6080074804815704,0.6465331446302358,0.041949417023758956,0.14002800840280097,0.37583667880444893,1.0,0.15573513633110123
22,727,741,3698,0.2,0.851850274095884,0.9744710803228713,0.11683231865261098,0.0,0.6088126162875367,0.6465331446302358,0.04280113528409627,0.13736056394868904,0.3948149372389787,1.0,0.1557999100461884
23,719,743,3792,0.2,0.8641556942580829,0.9744710803228713,0.10486318085741957,0.0,0.6126891376290499,0.6465331446302358,0.04139967785468052,0.1386750490563073,0.38551837101722514,1.0,0.14505978867125596
24,724,747,3859,0.2,0.8482901518850378,0.9763578727757016,0.1259384922999707,0.0,0.6090200522828461,0.6465331446302358,0.045365306282003644,0.1386750490563073,0.39654225714278124,1.0,0.16376119355994473
25,722,721,3940,0.2,0.861138353238995,0.9763578727757016,0.10772979554880512,0.0,0.6103916453938569,0.6468695009455874,0.04195296506400369,0.13736056394868904,0.38978262067444897,1.0,0.1541759121674946
26,712,764,4022,0.2,0.851597932109953,0.9763578727757016,0.12067338512496108,0.0,0.6097062207043583,0.6468695009455874,0.04461463729755091,0.13736056394868904,0.39574538971899637,1.0,0.16116712218398294
27,710,771,4100,0.2,0.8502691098472671,0.9763578727757016,0.1157253183607101,0.0,0.6092954222393915,0.6468695009455874,0.0429230036090746,0.13736056394868904,0.4048691485044752,1.0,0.15594813045086256
28,718,745,4185,0.2,0.8569114940563293,0.9763578727757016,0.11376704881920517,0.0,0.6074529966598362,0.646685313482778,0.04164284541251935,0.1386750490563073,0.3912187023322884,1.0,0.15747871032073585
29,705,756,4252,0.2,0.854143736329063,0.9763578727757016,0.11347688371586352,0.0,0.6109337293602934,0.6478064198490037,0.042869776352921045,0.1386750490563073,0.3952396298993603,1.0,0.15682028046272414
30,719,748,4310,0.2,0.8534246333945471,0.9763578727757016,0.10870317519767292,0.0,0.6115711970619099,0.6478064198490037,0.04244633219058162,0.1386750490563073,0.3963022441456467,1.0,0.15418531175290934
31,706,772,4379,0.2,0.8503223635626648,0.9763578727757016,0.11082253899362167,0.0,0.610073298851153,0.6478064198490037,0.04350172667492206,0.13736056394868904,0.40043625968983076,1.0,0.15426822409660132
32,703,776,4445,0.2,0.8418711791504829,0.9763578727757016,0.11731178034184078,0.0,0.6077030992680437,0.6478064198490037,0.044708270245490074,0.1386750490563073,0.4136032049496287,1.0,0.15557865970271068
33,727,783,4502,0.2,0.8396452065428778,0.9763578727757016,0.11787051351607658,0.0,0.6108768564699822,0.6512526984229716,0.04456423828263745,0.1386750490563073,0.42031701838354424,1.0,0.1535097142009423
34,709,781,4573,0.2,0.8436309569249634,0.9763578727757016,0.1211234510794231,0.0,0.6080270618291942,0.6512526984229716,0.045022915475903105,0.13736056394868904,0.4128877049252914,1.0,0.15980422844271558
35,710,772,4619,0.2,0.8448399004705145,0.9763578727757016,0.11741233994007086,0.0,0.608911316866401,0.6512526984229716,0.044654231309403346,0.13736056394868904,0.4103330090427,1.0,0.15806459363775643
36,713,718,4653,0.2,0.8311998478488154,0.9763578727757016,0.1267021691854871,0.0,0.6037762907245423,0.6512526984229716,0.04565710388889105,0.13736056394868904,0.4240697787300709,1.0,0.16716107221384488
37,705,751,4691,0.2,0.8498267120011248,0.9763578727757016,0.10971822796339725,0.0,0.6098717169860581,0.6512526984229716,0.042058543205252666,0.13736056394868904,0.40573794175090944,1.0,0.1518479792253454
38,700,754,4740,0.2,0.8518890329379051,0.9763578727757016,0.1058894762603417,0.0,0.609942209400148,0.6512526984229716,0.04084893132312995,0.13736056394868904,0.4023000573039956,1.0,0.15678290617805946
