gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,390,390,0.2,0.8163697889045088,0.9380465515939965,0.1306820614644485,0.0,0.5686597165131673,0.636446898535957,0.080582042915866,0.14002800840280097,0.271705741359848,1.0,0.14566088314757536
1,670,619,620,0.2,0.8164091041410636,0.9380465515939965,0.11607499297855127,0.0,0.5761930640739363,0.636446898535957,0.04382172007791546,0.14002800840280097,0.30323399667312145,1.0,0.13583498912407635
2,744,634,817,0.2,0.8178458310919995,0.9399157104725011,0.11272836517679717,0.0,0.5795290837885505,0.636446898535957,0.04296975482045751,0.14002800840280097,0.31770135580009995,1.0,0.1414387297352314
3,743,680,1028,0.2,0.8299344558261007,0.9399157104725011,0.10024649736006748,0.0,0.5848970825119171,0.636446898535957,0.039145376569734484,0.1386750490563073,0.31240450471267944,1.0,0.14173444259986612
4,742,681,1237,0.2,0.8222194680996527,0.9399157104725011,0.09718242051767735,0.0,0.5841781190637049,0.636446898535957,0.03704099625489187,0.1386750490563073,0.3399834872353239,1.0,0.1368467815706293
5,734,689,1410,0.2,0.8206924993496163,0.9399253971889937,0.10318202199890426,0.0,0.5829120302962927,0.636446898535957,0.037095032094071154,0.14285714285714285,0.35518080823200776,1.0,0.14323310990955604
6,736,744,1624,0.2,0.813082456426953,0.9399253971889937,0.11740246228581476,0.0,0.5826371638068983,0.636446898535957,0.041219363282788045,0.1414213562373095,0.3658320234219234,1.0,0.15915698689166854
7,738,728,1807,0.2,0.8227893083012724,0.942394377680953,0.10158026113301637,0.0,0.5867589386894502,0.636446898535957,0.037610383846937254,0.1414213562373095,0.3615992631857167,1.0,0.14991102425676053
8,719,732,1977,0.2,0.8209894007254008,0.9399253971889937,0.09799805090501194,0.0,0.5876633034928782,0.636446898535957,0.03644037965552265,0.14002800840280097,0.3683409945112021,1.0,0.14710713296753253
9,714,725,2135,0.2,0.8195885568612051,0.9399582313838577,0.0939504117704516,0.0,0.5897518515026591,0.636446898535957,0.03747193720719051,0.14002800840280097,0.38090082427921734,1.0,0.1421577910023345
10,727,739,2297,0.2,0.8035216901944047,0.9399582313838577,0.10792001217716073,0.0,0.5857937359114528,0.6347801464331411,0.03957869513523525,0.1386750490563073,0.40631331669332316,1.0,0.14567198741607057
11,721,715,2417,0.2,0.8225980707190506,0.9405774264302973,0.0900290962751592,0.0,0.5906651620056725,0.6347801464331411,0.03529104040258994,0.1386750490563073,0.38696360050771994,1.0,0.136977036662177
12,706,722,2555,0.2,0.8263502731472122,0.9399582313838577,0.09022656407740752,0.0,0.5939284887678707,0.6347801464331411,0.03651004196386675,0.13483997249264842,0.37809928102989454,1.0,0.14459785632162497
13,712,751,2697,0.2,0.8183330261273392,0.9399582313838577,0.09728581775864568,0.0,0.5921171744938706,0.6364641247267486,0.03759121543445275,0.13483997249264842,0.39088082952356423,1.0,0.14712909043920075
14,711,716,2817,0.2,0.8199026770129602,0.9399582313838577,0.10259044307202876,0.0,0.5924664166902426,0.6364641247267486,0.03813676483702898,0.13483997249264842,0.3927956100005747,1.0,0.1524182272731678
15,724,739,2942,0.2,0.8319164783681865,0.9425765236435334,0.09949390511759339,0.0,0.5952234477779611,0.6394610835758424,0.03805155358570101,0.13736056394868904,0.37084829819033166,1.0,0.15448992031873338
16,735,762,3080,0.2,0.8331122035504279,0.9425765236435334,0.09440406682078752,0.0,0.5976796248092694,0.6394610835758424,0.0377660425137378,0.13483997249264842,0.3701258973591674,1.0,0.15708965685672735
17,752,744,3204,0.2,0.8335090966134523,0.9425765236435334,0.09658246657468329,0.0,0.5978617868652054,0.6394610835758424,0.037792565828232115,0.1336306209562122,0.3706188249446897,1.0,0.1548479864855432
