gen,evals,gen_feats,explored,type logistic classifier (max_iter=100) balanced accuracy_min,type logistic classifier (max_iter=100) balanced accuracy_avg,type logistic classifier (max_iter=100) balanced accuracy_max,type logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,434,434,0.25,0.7500320311997944,0.9569637234110918,0.15608214740588636,0.0196078431372549,0.0984089272124939,1.0,0.16779762301834517
1,123,526,566,0.25,0.7762904657477026,0.9613496883233725,0.14219656313165316,0.015625,0.08246948770704901,1.0,0.1090820212887208
2,132,556,705,0.25,0.782484295675085,0.9701256345993188,0.14401635793615042,0.014084507042253521,0.08735798241129057,1.0,0.1121913885726851
3,133,510,823,0.25,0.7920569854122484,0.9701256345993188,0.14421920849636521,0.015384615384615385,0.08939755316372862,1.0,0.11855555064006691
4,136,504,942,0.25,0.7944303266178266,0.9701256345993188,0.14901467708473365,0.015384615384615385,0.09265818654561402,1.0,0.12221560596082917
5,132,504,1067,0.25,0.7972410593792173,0.9701256345993188,0.1516613802734507,0.015384615384615385,0.09554378592319442,1.0,0.12597626588221603
6,117,503,1188,0.25,0.8108280316175054,0.9780621425358267,0.13932227325067986,0.015384615384615385,0.08877785179311552,1.0,0.12060099148016444
7,120,464,1293,0.25,0.8172808222479274,0.9780621425358267,0.14117229894767624,0.015384615384615385,0.0892095767982462,1.0,0.12181234252746005
8,134,485,1414,0.25,0.8230159935094145,0.9780621425358267,0.13769767384287443,0.015151515151515152,0.08803801926969046,1.0,0.12062853111499926
9,112,427,1517,0.25,0.8303078609986505,0.9780621425358267,0.13797423101644263,0.015151515151515152,0.08610690940177651,1.0,0.12094520520745536
10,130,462,1624,0.25,0.8334067942291626,0.9780621425358267,0.13548725050492144,0.015151515151515152,0.08697857504413378,1.0,0.1211905958701838
11,127,484,1734,0.25,0.8353423221515327,0.9780621425358267,0.13596679452981755,0.015151515151515152,0.08803312744485428,1.0,0.12140474366582572
12,132,470,1838,0.25,0.8366555611785875,0.982869834843519,0.13643532793752453,0.015151515151515152,0.08850318891885553,1.0,0.1214240950467049
13,123,434,1934,0.25,0.84224828899171,0.982869834843519,0.13697095463991202,0.012987012987012988,0.08763371294723063,1.0,0.12176321126968516
14,132,423,2042,0.25,0.851502775367907,0.982869834843519,0.1368111262501123,0.012987012987012988,0.08407220069502187,1.0,0.12196387623862807
15,126,434,2147,0.25,0.8593893387314441,0.982869834843519,0.1273526297335855,0.015151515151515152,0.07922528690873383,1.0,0.11650192089202525
16,142,479,2274,0.25,0.8607077790630422,0.9864163614163615,0.12760277607326836,0.013888888888888888,0.07926417083888827,1.0,0.11646553820874539
17,123,435,2378,0.25,0.8517271945890367,0.9880952380952381,0.13044495355379515,0.014925373134328358,0.08484404573643889,1.0,0.1177833586373125
18,119,415,2480,0.25,0.8478563596491228,0.9880952380952381,0.13592281792206984,0.014925373134328358,0.0890194772882242,1.0,0.12128774392883113
19,120,424,2585,0.25,0.8512707449714029,0.9880952380952381,0.13647557486576609,0.014925373134328358,0.08864672975616339,1.0,0.12157002301467178
20,121,395,2683,0.25,0.8528472423044792,0.9880952380952381,0.13452465470492747,0.014925373134328358,0.08857413698917989,1.0,0.1214667593893947
21,120,400,2771,0.25,0.8551044478182637,0.9880952380952381,0.134760030052791,0.014925373134328358,0.08891696089768368,1.0,0.12148462022003247
22,147,433,2872,0.25,0.8601884920634921,0.9880952380952381,0.1334791782550336,0.014925373134328358,0.08729805165409417,1.0,0.12171896630402589
23,127,430,2978,0.25,0.8616897813443866,0.9880952380952381,0.13222936789364226,0.014925373134328358,0.08664456183542821,1.0,0.12135644883205082
24,145,421,3083,0.25,0.8623050414497783,0.9880952380952381,0.13136547191814568,0.014925373134328358,0.08712634228048209,1.0,0.12106623314120656
25,133,437,3181,0.25,0.8629327123899492,0.9880952380952381,0.12934383149343373,0.014925373134328358,0.08850051290800266,1.0,0.12085114063888598
26,132,426,3290,0.25,0.8648124317203263,0.9880952380952381,0.1302719504169753,0.014925373134328358,0.08859578449546358,1.0,0.12106470057663778
27,135,404,3384,0.25,0.8679672337896023,0.9880952380952381,0.1311326287548603,0.014925373134328358,0.08769551795659704,1.0,0.12138343540315595
28,132,409,3493,0.25,0.8659913405308143,0.9880952380952381,0.1293941178750747,0.015625,0.08949525899366441,1.0,0.1207730496722589
29,129,400,3585,0.25,0.867071183567894,0.9880952380952381,0.12965464543369065,0.015625,0.08953544199481243,1.0,0.12077016652022211
30,125,369,3667,0.25,0.8686467571171518,0.9880952380952381,0.12940591690012043,0.015625,0.0893870362834235,1.0,0.12081324121023579
31,130,409,3761,0.25,0.8712696002827581,0.9880952380952381,0.13018534784864896,0.015625,0.08843936868940583,1.0,0.1210678890789533
32,143,431,3861,0.25,0.8708359841912474,0.9880952380952381,0.13076667443612067,0.015625,0.08947793360590098,1.0,0.12122905805166681
33,132,411,3958,0.25,0.881208590386222,0.9880952380952381,0.12057892575502775,0.015625,0.08186608076135676,1.0,0.11565227987051198
34,124,396,4042,0.25,0.8841454798856114,0.9916457811194653,0.11767520245787344,0.015625,0.0814831037853837,1.0,0.11565539104893309
35,136,399,4136,0.25,0.8772988761969026,0.9916457811194653,0.124459771945648,0.015625,0.08773080816482652,1.0,0.12105870990572301
36,143,426,4235,0.25,0.8756504241372663,0.9916457811194653,0.12516702298727372,0.015625,0.08987687686297004,1.0,0.12102814470819336
37,125,386,4319,0.25,0.8782251100507679,0.9916457811194653,0.12458952724357837,0.015625,0.08893193254439799,1.0,0.12117509812951559
38,145,437,4430,0.25,0.8855102499839341,0.9916457811194653,0.12269728302013852,0.015625,0.08469166412850061,1.0,0.12055552237400481
39,140,403,4527,0.25,0.8812624309170363,0.9916457811194653,0.12239473627081378,0.015625,0.0891134000778273,1.0,0.12108471831322286
40,117,376,4605,0.25,0.881301792140608,0.9916457811194653,0.1222363886278987,0.016129032258064516,0.08930207661111378,1.0,0.12098056824552311
41,138,416,4708,0.25,0.88252389788574,0.9916457811194653,0.12140731742665194,0.016666666666666666,0.08911443568218559,1.0,0.12100304198134314
42,136,408,4806,0.25,0.8804514893001735,0.9916457811194653,0.12102248721107722,0.016666666666666666,0.09074364898989756,1.0,0.12073484929461335
43,130,388,4886,0.25,0.8809363954758692,0.9916457811194653,0.12149116947530826,0.016666666666666666,0.09111803019955865,1.0,0.12069625625980505
44,122,364,4976,0.25,0.884736842105263,0.996031746031746,0.12185387096666399,0.018867924528301886,0.09011964009249851,1.0,0.12110495051269166
45,128,374,5045,0.25,0.8830359351905404,0.996031746031746,0.11982159542829962,0.018867924528301886,0.09135751075171339,1.0,0.1206401557390732
46,138,358,5133,0.25,0.8848039570079044,0.996031746031746,0.1201291388623899,0.018867924528301886,0.09105510035570873,1.0,0.12074686633875226
47,126,333,5212,0.25,0.8885028677462888,0.996031746031746,0.1209922485976411,0.018518518518518517,0.08931931019165833,1.0,0.12123105590230997
48,131,340,5292,0.25,0.8905222792558319,0.996031746031746,0.12143189371499043,0.018518518518518517,0.08879338998824661,1.0,0.12146216321883622
49,130,374,5369,0.25,0.8923533794421951,0.996031746031746,0.12100106064812051,0.018518518518518517,0.08774637341393023,1.0,0.12143843989853169
50,136,366,5468,0.25,0.8932622220615641,0.996031746031746,0.12141128095938758,0.018518518518518517,0.08754649008292695,1.0,0.1215344265265593
51,144,359,5555,0.25,0.8890294646873594,0.996031746031746,0.1204199314536143,0.018518518518518517,0.0899668868252866,1.0,0.12090167070499172
52,143,388,5641,0.25,0.8910601021785232,0.996031746031746,0.12043829557304969,0.018518518518518517,0.08902504045930573,1.0,0.12100819383337852
53,116,355,5712,0.25,0.8978871457489879,0.996031746031746,0.11775409600777809,0.018518518518518517,0.08434096365485734,1.0,0.1192986280420507
54,130,386,5791,0.25,0.8993336707152497,0.996031746031746,0.11268651875505978,0.018518518518518517,0.08299712874827599,1.0,0.11552208393182078
55,132,337,5862,0.25,0.9015647692950324,0.996031746031746,0.1127184302501739,0.018518518518518517,0.08184706546950547,1.0,0.11563677309199653
56,136,381,5947,0.25,0.9017078754578755,1.0,0.11200356055708928,0.018518518518518517,0.08221412858639292,1.0,0.1155116274926948
57,127,354,6010,0.25,0.9020922297731508,1.0,0.11206644440175505,0.018518518518518517,0.08211208678237453,1.0,0.11552155386107611
58,135,335,6091,0.25,0.9022321830216566,1.0,0.11223816987070064,0.018518518518518517,0.0821839041778127,1.0,0.1155126324906851
59,126,355,6156,0.25,0.9020514427093375,1.0,0.11211936870519118,0.018518518518518517,0.08263675849209978,1.0,0.11541155996606496
60,134,373,6235,0.25,0.9022475258659469,1.0,0.11153910568539133,0.018518518518518517,0.08289301925674426,1.0,0.11541315187304561
61,131,360,6302,0.25,0.9050669140800719,1.0,0.11240900013667104,0.018518518518518517,0.08206935764517345,1.0,0.11573986107659145
62,130,355,6366,0.25,0.90486934483645,1.0,0.11186735263126135,0.01818181818181818,0.0821340631606295,1.0,0.11556168552013722
63,142,374,6434,0.25,0.9038760964912279,1.0,0.11177661901966501,0.01818181818181818,0.0827871192935718,1.0,0.11542881996381002
64,124,356,6488,0.25,0.9043796390013494,1.0,0.11152039267169744,0.01818181818181818,0.08275850555153096,1.0,0.11544323688047421
65,138,405,6566,0.25,0.9045206164449585,1.0,0.11158677774810205,0.01818181818181818,0.08279957082559147,1.0,0.11542282242889257
66,124,374,6632,0.25,0.9051735709465973,1.0,0.11191878777759665,0.01818181818181818,0.08263205264271122,1.0,0.1155173233131028
67,131,367,6707,0.25,0.9061179591607222,1.0,0.11240502014719962,0.01818181818181818,0.08228173860489717,1.0,0.11567585550635763
68,137,369,6778,0.25,0.906663112107191,1.0,0.11273098408016491,0.01818181818181818,0.08217781969520123,1.0,0.11572964320436006
69,137,331,6838,0.25,0.9075216285907075,1.0,0.11289255995921603,0.01818181818181818,0.08197137539424144,1.0,0.115840080170586
70,132,364,6922,0.25,0.9071435600218496,1.0,0.1129330658608295,0.01818181818181818,0.08228636075214961,1.0,0.11577930818009971
71,126,350,6975,0.25,0.9088776227427543,1.0,0.1133975202990829,0.01818181818181818,0.08163735855296092,1.0,0.11599606987889784
72,134,347,7039,0.25,0.9112142134181609,1.0,0.11371358297182989,0.01818181818181818,0.08062547134143441,1.0,0.11629553922251858
73,148,382,7111,0.25,0.9123518130261552,1.0,0.1137398604985794,0.01818181818181818,0.07969930809835941,1.0,0.11633256411260291
74,125,347,7162,0.25,0.9124624260972944,1.0,0.11402426198656981,0.01818181818181818,0.07982066982001222,1.0,0.11638084659821595
75,127,339,7218,0.25,0.9121281770130455,1.0,0.11394865218582713,0.01818181818181818,0.08014729594589469,1.0,0.11628157437401186
76,132,374,7283,0.25,0.9153809604138552,1.0,0.11389826823366904,0.01818181818181818,0.07802415287045275,1.0,0.1163312704174562
77,136,372,7357,0.25,0.9216833550221708,1.0,0.1060037149652596,0.018518518518518517,0.07229828406743816,1.0,0.11000012824037723
78,121,324,7398,0.25,0.9236660561660561,1.0,0.10565483558033825,0.018518518518518517,0.07149811939633137,1.0,0.11008688707633396
79,138,354,7448,0.25,0.9231008008804062,1.0,0.10538899443197439,0.018518518518518517,0.07181288643784836,1.0,0.10996268916152122
80,127,356,7507,0.25,0.9230725250626567,1.0,0.1053617475763643,0.018518518518518517,0.07185917744842509,1.0,0.10994315744166593
81,135,349,7576,0.25,0.9231059218559219,1.0,0.10532552821787336,0.01818181818181818,0.07188754357088258,1.0,0.10993074403092916
82,134,362,7635,0.25,0.9225606684981684,1.0,0.1052786635016375,0.01818181818181818,0.0722929214893436,1.0,0.10988414220477402
83,135,362,7694,0.25,0.9238329798856114,1.0,0.10530623612025825,0.01818181818181818,0.07173006292768204,1.0,0.10995145458305337
84,142,358,7748,0.25,0.9242811154488787,1.0,0.10536941152036054,0.01818181818181818,0.07163254921724266,1.0,0.10998833418963963
85,121,333,7805,0.25,0.9237326489300175,1.0,0.10517684300261956,0.01818181818181818,0.07194071687604969,1.0,0.10988172905516014
86,125,338,7844,0.25,0.9246214896214897,1.0,0.10530369663174759,0.01818181818181818,0.0715624049578475,1.0,0.10996093659741557
87,136,351,7901,0.25,0.9244303868645974,1.0,0.10512055725764877,0.018518518518518517,0.07166196528261903,1.0,0.10991890567129803
88,140,371,7948,0.25,0.9247186274982329,1.0,0.10510008208599618,0.018518518518518517,0.0716123039406272,1.0,0.1099082586204642
89,134,347,8007,0.25,0.9239435728744939,1.0,0.10468425970789057,0.018518518518518517,0.07204483914761019,1.0,0.10979602395662699
90,118,326,8048,0.25,0.923579019664546,1.0,0.10443712783654657,0.018518518518518517,0.07231133033823851,1.0,0.10969575601001125
91,121,335,8092,0.25,0.924088807756571,1.0,0.10452950335461912,0.018518518518518517,0.07216483139942151,1.0,0.10973242476566865
92,142,353,8141,0.25,0.9246111673414305,1.0,0.1046563521808608,0.018518518518518517,0.07201175216048063,1.0,0.10978812965330394
