gen,evals,gen_feats,explored,type logistic classifier (max_iter=100) balanced accuracy_min,type logistic classifier (max_iter=100) balanced accuracy_avg,type logistic classifier (max_iter=100) balanced accuracy_max,type logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,372,372,0.24731182795698925,0.7760235885285338,0.9446017375300699,0.14261988391305705,0.0196078431372549,0.0800653008362574,1.0,0.14075127491539433
1,124,472,509,0.24731182795698925,0.7741330947067404,0.9446017375300699,0.14891619575174214,0.018518518518518517,0.08397714137490585,1.0,0.11553674785296923
2,128,503,646,0.24731182795698925,0.7810220865456143,0.9486979996908482,0.14975577994041256,0.017857142857142856,0.08836719644486574,1.0,0.1214312721762268
3,138,510,782,0.24731182795698925,0.7818570471529046,0.9532869726303992,0.15355428514474403,0.015151515151515152,0.09228022042605795,1.0,0.12458545227494518
4,120,495,914,0.24731182795698925,0.7823837465220416,0.9532869726303992,0.15162387339815697,0.017543859649122806,0.09530376214755112,1.0,0.12475307709752784
5,139,490,1042,0.24731182795698925,0.7867930189041533,0.9532869726303992,0.14790403279325995,0.017857142857142856,0.09724698041559388,1.0,0.124638770565894
6,121,466,1168,0.24731182795698925,0.7919478106976204,0.9532869726303992,0.147662934933945,0.014492753623188406,0.09803979951374801,1.0,0.12466171973928689
7,127,468,1290,0.24731182795698925,0.7983302176622322,0.965825133563265,0.1475418041294265,0.014285714285714285,0.09736958030240615,1.0,0.1249262076579837
8,147,510,1438,0.24731182795698925,0.8072971779627858,0.9662604821802936,0.14637549179212042,0.014285714285714285,0.09696192500354109,1.0,0.1254430346411595
9,120,447,1549,0.24731182795698925,0.8197459912906123,0.9662604821802936,0.14210427392869468,0.014285714285714285,0.09190726578886842,1.0,0.12417408501644228
10,126,452,1647,0.24731182795698925,0.8279942867286902,0.9743856814383289,0.13698119537511713,0.014084507042253521,0.08901442652782754,1.0,0.12081548598392701
11,132,469,1772,0.24731182795698925,0.8318342049362858,0.9833782569631626,0.13656785858704257,0.014285714285714285,0.08946563969110363,1.0,0.12045125181695057
12,130,438,1893,0.24731182795698925,0.8378454107855355,0.9833782569631626,0.13538185118038937,0.015625,0.08854926580927346,1.0,0.12065242190526236
13,135,427,2003,0.24731182795698925,0.8383132565767226,0.9833782569631626,0.13601831116828197,0.015625,0.08989274083626814,1.0,0.12070126494326053
14,127,418,2102,0.24731182795698925,0.8449988346423983,0.9873465109314166,0.13494855785149618,0.015384615384615385,0.08849800378210503,1.0,0.12086207877039574
15,139,421,2219,0.24731182795698925,0.8509313924393047,0.9873465109314166,0.13616617025592612,0.014925373134328358,0.08765031136305634,1.0,0.121310203807124
16,137,448,2347,0.24731182795698925,0.8496608386710335,0.9919994879672299,0.1357471173013173,0.014705882352941176,0.08889370374286992,1.0,0.1208490637565442
17,119,397,2449,0.24731182795698925,0.853748433107266,0.996031746031746,0.1366131906958718,0.015384615384615385,0.08813062677259724,1.0,0.1210582925243596
18,134,395,2540,0.24731182795698925,0.8565533733781604,0.996031746031746,0.1376065316189635,0.015151515151515152,0.08832397396846225,1.0,0.12124296978598993
19,124,394,2651,0.24731182795698925,0.8606821779990146,0.996031746031746,0.13806898963342615,0.017857142857142856,0.08732332011802132,1.0,0.12150363920086443
20,140,432,2778,0.24731182795698925,0.8701175667695563,0.996031746031746,0.13523646967341985,0.017543859649122806,0.08231465029868788,1.0,0.11958576443750128
21,140,424,2889,0.24731182795698925,0.8728552453772136,0.996031746031746,0.12985203102080586,0.017543859649122806,0.08106241257986245,1.0,0.11584506190965897
22,131,393,2991,0.24731182795698925,0.8690229276560493,0.996031746031746,0.1364067597044032,0.017543859649122806,0.08478652723256895,1.0,0.11815329938468133
23,150,407,3096,0.24731182795698925,0.8697763056835638,0.996031746031746,0.13577825077073596,0.017543859649122806,0.08516579742686992,1.0,0.1181934488299948
24,113,381,3185,0.24731182795698925,0.8694324300906202,0.996031746031746,0.13899451366341234,0.017241379310344827,0.08633981797105994,1.0,0.12156310085963039
25,140,384,3287,0.24731182795698925,0.8770572154353726,0.996031746031746,0.13028978349891668,0.017241379310344827,0.08095592017452864,1.0,0.11585308821487227
26,131,380,3390,0.24731182795698925,0.8790677637331055,0.996031746031746,0.13044303307262142,0.017241379310344827,0.08034755826780153,1.0,0.11596793499305905
27,132,372,3486,0.24731182795698925,0.87844422646823,0.996031746031746,0.13013738678830425,0.01694915254237288,0.08068990087068734,1.0,0.11582537343456682
28,126,366,3575,0.24731182795698925,0.8792500546450067,0.996031746031746,0.13086639276786152,0.016666666666666666,0.08089657029067729,1.0,0.11583288075034946
29,128,376,3677,0.24731182795698925,0.8836436037566782,0.996031746031746,0.1315143253323343,0.016666666666666666,0.0799870008026048,1.0,0.11618654838656418
30,128,389,3773,0.24731182795698925,0.8827163338453662,0.996031746031746,0.13135645501094184,0.01694915254237288,0.08048547644614278,1.0,0.11603173555189998
31,140,409,3886,0.24731182795698925,0.8832658135403685,0.996031746031746,0.1310417084705272,0.017241379310344827,0.08050655773895549,1.0,0.11601678593564371
32,130,362,3977,0.24731182795698925,0.8824694742727686,0.996031746031746,0.1309851430808132,0.017241379310344827,0.0811625317040679,1.0,0.11583784573711466
33,125,371,4067,0.24731182795698925,0.8823023873527908,0.996031746031746,0.1307404839719431,0.017241379310344827,0.08163007605180889,1.0,0.11574035946183713
34,127,384,4159,0.24731182795698925,0.8830201314016172,0.996031746031746,0.13098141461063223,0.017241379310344827,0.08172647813628618,1.0,0.11573496016829446
35,128,378,4250,0.24731182795698925,0.8853079064984687,0.996031746031746,0.1312134381706614,0.017241379310344827,0.0809361623104444,1.0,0.1157804372571821
36,136,378,4344,0.24731182795698925,0.8879441250277753,0.996031746031746,0.13173494359578183,0.017241379310344827,0.08015364694342363,1.0,0.11600121085755359
37,138,414,4460,0.24731182795698925,0.8906164877571032,0.996031746031746,0.13136180748647977,0.017543859649122806,0.07924338148057401,1.0,0.11600089359001348
38,141,384,4561,0.24731182795698925,0.8917158471727096,0.996031746031746,0.13154654584744352,0.017543859649122806,0.07917532676151914,1.0,0.1160792234458916
39,138,365,4658,0.24731182795698925,0.8922635290168006,0.996031746031746,0.13023155811028997,0.017543859649122806,0.0798570129044336,1.0,0.11608652131729126
40,126,372,4749,0.24731182795698925,0.8925892208044712,0.996031746031746,0.13033092297543378,0.017543859649122806,0.07995581363658814,1.0,0.11604356767683893
41,124,333,4826,0.24731182795698925,0.8905949150556957,1.0,0.1295097271751022,0.017543859649122806,0.08093707453752894,1.0,0.11568404518258
42,141,359,4905,0.24731182795698925,0.89319701819407,1.0,0.12776710626413745,0.01694915254237288,0.08033560879042546,1.0,0.11583262075716229
43,132,352,4991,0.24731182795698925,0.893659088521288,1.0,0.12802197693093914,0.01694915254237288,0.08058515777676696,1.0,0.11583927227751263
44,128,359,5084,0.24731182795698925,0.8939034845399917,1.0,0.12389158831893868,0.01694915254237288,0.0810125064486923,1.0,0.11565087682193644
45,148,373,5178,0.24731182795698925,0.8933889142490026,1.0,0.12437908823374591,0.017241379310344827,0.08184257994957898,1.0,0.11572118310822806
46,119,350,5259,0.24731182795698925,0.894671263489165,1.0,0.12471584557584643,0.017241379310344827,0.08191074093410369,1.0,0.11584034563937488
47,123,344,5327,0.24731182795698925,0.8947834970872097,1.0,0.12418188554704547,0.017241379310344827,0.08198193866573447,1.0,0.11566742043166717
48,125,354,5405,0.24731182795698925,0.8999101421736273,1.0,0.1244673183572508,0.017241379310344827,0.08010271601593436,1.0,0.11609246112889929
49,136,398,5511,0.24731182795698925,0.8999785299466713,1.0,0.12434126709004825,0.017241379310344827,0.08068521187662583,1.0,0.11601260936903553
50,133,378,5589,0.24731182795698925,0.904979787385638,1.0,0.12496780078881348,0.017241379310344827,0.0788837743352906,1.0,0.11644589225989702
51,135,357,5680,0.24731182795698925,0.9019691962172373,1.0,0.12297619995384511,0.017241379310344827,0.08026873440049745,1.0,0.11589422494198318
52,131,359,5758,0.24731182795698925,0.900873121540156,1.0,0.12285647289158348,0.017241379310344827,0.08103759869833305,1.0,0.11575715368765914
53,130,337,5819,0.24731182795698925,0.9030300278840488,1.0,0.12307393077400373,0.017241379310344827,0.08047307652470012,1.0,0.11595997211322877
54,130,358,5899,0.24731182795698925,0.9016983215227661,1.0,0.12244377346323414,0.017241379310344827,0.08129733464097753,1.0,0.11569223413597748
55,140,380,5979,0.24731182795698925,0.9018301201465573,1.0,0.12178066631955815,0.017241379310344827,0.08149925852098189,1.0,0.11555987545336999
56,125,335,6028,0.24731182795698925,0.9040574808108474,1.0,0.1216287724138831,0.017241379310344827,0.0806832655576777,1.0,0.11562049786047172
57,129,379,6115,0.24731182795698925,0.9007065705035311,1.0,0.1291370835510548,0.017241379310344827,0.08318020249754943,1.0,0.11921043277422062
58,131,346,6192,0.24731182795698925,0.8944904594648775,1.0,0.13289946517193804,0.016666666666666666,0.08780641948192906,1.0,0.12114049102233027
59,139,355,6274,0.24731182795698925,0.9044677063105624,1.0,0.12133052383569876,0.017241379310344827,0.08150874368799212,1.0,0.11561587813125446
60,131,342,6346,0.24731182795698925,0.9036787486474607,1.0,0.12089062967177315,0.017241379310344827,0.08192020123969451,1.0,0.11545100161692048
61,124,365,6433,0.24731182795698925,0.9041515079606605,1.0,0.12082199384388531,0.017241379310344827,0.08194494452461033,1.0,0.11544386541507817
62,121,353,6503,0.24731182795698925,0.9039247598638767,1.0,0.12060929249018296,0.017241379310344827,0.08212148324585668,1.0,0.11536879379122905
63,132,368,6580,0.24731182795698925,0.9038861566385532,1.0,0.12012988565364308,0.017241379310344827,0.08232793194205827,1.0,0.11528413690858406
64,135,381,6659,0.24731182795698925,0.9041976935580481,1.0,0.12055922179202863,0.017241379310344827,0.08235462754024386,1.0,0.11535830171074336
65,137,367,6732,0.24731182795698925,0.9039296492334,1.0,0.120040606154669,0.017241379310344827,0.08255614344306857,1.0,0.11524914083963748
66,130,367,6800,0.24731182795698925,0.9036035815726169,1.0,0.11990065950451906,0.017241379310344827,0.0828444384813636,1.0,0.11516770836635877
67,115,340,6854,0.24731182795698925,0.9039148814958119,1.0,0.11995398936877034,0.017241379310344827,0.08288285070361226,1.0,0.1151661639708622
68,140,372,6930,0.24731182795698925,0.9042658775444647,1.0,0.11981165400920334,0.017241379310344827,0.08285881898287834,1.0,0.11518303027235596
69,143,369,6997,0.24731182795698925,0.9060693937242172,1.0,0.11961246866291927,0.017241379310344827,0.08238370829565535,1.0,0.11537402373330073
70,134,369,7061,0.24731182795698925,0.9069402690828816,1.0,0.11913138587228474,0.017241379310344827,0.08232862451892449,1.0,0.11543349073193238
71,142,370,7135,0.24731182795698925,0.9069377723193152,1.0,0.11900369381945936,0.017241379310344827,0.08241312497479042,1.0,0.11539690319627317
72,120,364,7205,0.24731182795698925,0.9076665661319305,1.0,0.11903993637862514,0.017241379310344827,0.08214533417319243,1.0,0.11543502524965002
