gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1102,1102,0.1428859605053841,0.4890995944137099,0.6415758129878864,0.10543787079027514,0.14002800840280097,0.25175420459816383,1.0,0.15782376525944852
1,510,1339,1383,0.1428859605053841,0.5115082680401568,0.6665862394070332,0.09824205127315663,0.13608276348795434,0.25839933733894216,1.0,0.13755780657519484
2,500,1332,1614,0.1969876910662461,0.5277224127282415,0.6665862394070332,0.09172565437207003,0.12803687993289598,0.261828225083387,1.0,0.1382010322761701
3,500,1375,1842,0.1969876910662461,0.5374820671975863,0.6665862394070332,0.08929011936173475,0.12803687993289598,0.26538458407128435,1.0,0.13767983909805695
4,500,1394,2091,0.1969876910662461,0.5502472369490954,0.6665862394070332,0.08459397157608799,0.12803687993289598,0.26414791161587603,1.0,0.13756815446779513
5,500,1427,2320,0.1969876910662461,0.559762099519535,0.6665862394070332,0.08370569668170792,0.12598815766974242,0.26506322907111085,1.0,0.13953670836531343
6,500,1431,2527,0.1969876910662461,0.5695676794109383,0.6665862394070332,0.08140200801297068,0.125,0.2645822801832797,1.0,0.14250708520739444
7,500,1465,2733,0.1969876910662461,0.5794594214232822,0.6665862394070332,0.07879843225055706,0.125,0.26133713754120735,1.0,0.14141935095752886
8,500,1457,2950,0.1969876910662461,0.5880865438928049,0.6924003280640871,0.07807301515988196,0.12309149097933274,0.2593611226251243,1.0,0.14187214390694078
9,500,1465,3137,0.1969876910662461,0.5941808167807865,0.7306966349902922,0.07860639526286609,0.12309149097933274,0.2594968298676115,1.0,0.14244937717542877
10,500,1474,3338,0.1969876910662461,0.601600016696194,0.7306966349902922,0.07842865147022735,0.11952286093343936,0.25538505631614783,1.0,0.14334683532890177
11,500,1485,3529,0.1969876910662461,0.6107846874733276,0.7306966349902922,0.07515289127760345,0.11952286093343936,0.24848475937073095,1.0,0.13996759666966355
12,500,1504,3701,0.1969876910662461,0.61637960664454,0.7306966349902922,0.07536554494610159,0.11867816581938534,0.2464770354754931,1.0,0.13970239369294513
13,500,1502,3891,0.1969876910662461,0.6213385456361348,0.7306966349902922,0.07587333613087324,0.11470786693528089,0.2454895862996644,1.0,0.14020214135056855
14,500,1451,4063,0.1969876910662461,0.6253078969193386,0.7306966349902922,0.0757508641600827,0.1111111111111111,0.24674222391344397,1.0,0.1403577115103083
15,500,1495,4254,0.1969876910662461,0.6270706492143001,0.7306966349902922,0.0743131723234058,0.1111111111111111,0.25058443108382594,1.0,0.1391721478653826
16,500,1492,4431,0.1969876910662461,0.6297561955767705,0.7306966349902922,0.07436986660148343,0.11322770341445958,0.2520539440577158,1.0,0.13876527934038535
17,500,1489,4619,0.1969876910662461,0.6318840649139392,0.7306966349902922,0.07463757857409759,0.11322770341445958,0.25612671330675474,1.0,0.13815359306498595
