gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1065,1065,0.15749164595811443,0.4773215591611007,0.6652270250116175,0.10517126793825066,0.14002800840280097,0.25588569118129456,1.0,0.15222798263943055
1,507,1262,1314,0.15749164595811443,0.502051739950899,0.6652270250116175,0.108157830138354,0.13018891098082386,0.26466698500113467,1.0,0.1455351023984101
2,500,1302,1549,0.19889081725831761,0.5254459727021301,0.6652270250116175,0.09652657105150676,0.13018891098082386,0.26057638643760306,1.0,0.1446893056921394
3,500,1331,1786,0.19889081725831761,0.5379799515276289,0.6652270250116175,0.08955629395378024,0.13018891098082386,0.26063931747975383,1.0,0.14262312268035873
4,500,1322,2019,0.19889081725831761,0.5495535997158328,0.6761103433792691,0.08655415927260615,0.125,0.25885735465837695,1.0,0.14320235578900306
5,500,1370,2269,0.19889081725831761,0.5589792782789084,0.6761103433792691,0.08411302259189037,0.125,0.25900522491337163,1.0,0.1446974078629308
6,500,1382,2493,0.19889081725831761,0.5700104792991805,0.6947702476375421,0.08237728221079545,0.12403473458920845,0.25740234935076894,1.0,0.147610787577515
7,500,1395,2687,0.19889081725831761,0.5760584780037422,0.6947702476375421,0.07949371455745949,0.12598815766974242,0.2583811855375325,1.0,0.1457290396313004
8,500,1381,2898,0.19889081725831761,0.5827328543825123,0.6947702476375421,0.07747916917963121,0.1203858530857692,0.2603665269387127,1.0,0.14651868453105765
9,500,1398,3104,0.19889081725831761,0.5937791823574817,0.7014186139634708,0.07535971166743148,0.1203858530857692,0.2549501395532126,1.0,0.1476920303440337
10,500,1440,3315,0.19889081725831761,0.5999346516794571,0.7014186139634708,0.07325620869604939,0.1203858530857692,0.25419355837773594,1.0,0.14716188539048905
11,500,1395,3503,0.19889081725831761,0.6070287607482698,0.7338196132475022,0.07328931043349142,0.11952286093343936,0.2559039602058787,1.0,0.1485185157185508
12,500,1450,3714,0.19889081725831761,0.6122472809926912,0.7338196132475022,0.07669092104600224,0.11785113019775792,0.25752344597390453,1.0,0.15206648963391162
13,500,1422,3886,0.19889081725831761,0.6218443481486428,0.7338196132475022,0.07304557611345672,0.11547005383792516,0.24974221082692735,1.0,0.1495298523400463
14,500,1440,4067,0.19889081725831761,0.6266723250367588,0.7338196132475022,0.0741580381689589,0.11470786693528089,0.25060438448861466,1.0,0.15151314705507313
15,500,1414,4260,0.19889081725831761,0.6340222391542609,0.7341524306517633,0.07147691400477534,0.11470786693528089,0.2465321864711967,1.0,0.15035931740872102
16,500,1464,4440,0.19889081725831761,0.641147955639661,0.7341524306517633,0.07026882663117481,0.11396057645963795,0.24056609414923097,1.0,0.14913573844074124
17,500,1457,4612,0.19889081725831761,0.6473594153388802,0.7371269908810373,0.07025256073195289,0.11322770341445958,0.23631480402516303,1.0,0.1483396547528679
18,500,1503,4795,0.19889081725831761,0.651562429670417,0.7371269908810373,0.07025206047100054,0.11470786693528089,0.2357354860314566,1.0,0.1482077582202431
19,500,1462,4977,0.19889081725831761,0.6564518083874027,0.7456683528881378,0.07062858441449697,0.11396057645963795,0.23527007718621568,1.0,0.1490915345786581
20,500,1435,5141,0.19889081725831761,0.6606315957579161,0.7456683528881378,0.07118842773770627,0.10660035817780522,0.23535587035040645,1.0,0.1493134035603401
21,500,1473,5332,0.19889081725831761,0.6640759479624505,0.7505768152744704,0.07126762590925585,0.105999788000636,0.2341386192555824,1.0,0.14847941082936966
22,500,1457,5491,0.19889081725831761,0.6678323352734561,0.754256535571143,0.07139290202333033,0.105999788000636,0.23342744458205358,1.0,0.14793633881390691
23,500,1476,5684,0.19889081725831761,0.6710399361389043,0.7566772641446624,0.07262984954964069,0.105999788000636,0.23511180409769736,1.0,0.1487228149528812
24,500,1452,5842,0.19889081725831761,0.6758887778199396,0.7629017451502003,0.07146285760534163,0.10259783520851541,0.23343871053178322,1.0,0.14771544415442858
25,500,1429,5999,0.19889081725831761,0.6803238419393621,0.7665522543386463,0.07090292001572056,0.10259783520851541,0.23025276149157062,1.0,0.14567600925931737
26,500,1410,6141,0.19889081725831761,0.6861894867448074,0.7765587743035014,0.06937220423549148,0.10259783520851541,0.22575266739585595,1.0,0.14429898051480383
27,500,1435,6305,0.19889081725831761,0.6895429888955923,0.7765587743035014,0.06972622155555175,0.105999788000636,0.2250864453165097,1.0,0.14449881088233216
28,500,1449,6464,0.19889081725831761,0.6937515641084501,0.7765587743035014,0.06974026535467569,0.105999788000636,0.2220718627312881,1.0,0.1433316769943644
29,500,1464,6622,0.19889081725831761,0.695912286468498,0.7832242590048282,0.07014662709239079,0.105999788000636,0.22196610596718439,1.0,0.14295116399804203
30,500,1425,6780,0.19889081725831761,0.6980396196075518,0.7832242590048282,0.07306900987689217,0.105999788000636,0.22343010302364644,1.0,0.1461230099836225
31,500,1444,6934,0.19889081725831761,0.6986932632548546,0.7832242590048282,0.07302941771868675,0.105999788000636,0.22512627870737947,1.0,0.14580464106864743
32,500,1455,7083,0.19889081725831761,0.7003429915072092,0.7888512704638899,0.07285318122266532,0.10783277320343841,0.22550589040505015,1.0,0.14579589589949654
33,500,1474,7248,0.19889081725831761,0.7043688890757802,0.7888512704638899,0.07167684135877012,0.10783277320343841,0.22170563538676907,1.0,0.1429233439818416
