gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1089,1089,0.19167053473911086,0.5136319538540105,0.6835289467918438,0.10836655114929292,0.14002800840280097,0.25893860090983206,1.0,0.1485010956131339
1,507,1316,1365,0.19167053473911086,0.533079117558108,0.6835289467918438,0.11088299838632107,0.13608276348795434,0.27124697546473375,1.0,0.13193736694260522
2,500,1321,1603,0.19167053473911086,0.5517474066598044,0.6835289467918438,0.10545159261416734,0.12403473458920845,0.27679750485236204,1.0,0.1354743967847679
3,500,1326,1818,0.2,0.5690715330262139,0.6835289467918438,0.10074042984319755,0.13736056394868904,0.2751624265207016,1.0,0.13803026645294425
4,500,1336,2052,0.2,0.5811272965807726,0.686409160971465,0.09455481880614976,0.13736056394868904,0.27710666410437385,1.0,0.13804195593505966
5,500,1368,2296,0.2,0.5911929188110642,0.690671022476065,0.0914313631639852,0.13736056394868904,0.2784896024675884,1.0,0.13694130685340536
6,500,1377,2502,0.2,0.5996216533321634,0.690671022476065,0.08681878063740665,0.1336306209562122,0.27874971227066725,1.0,0.1369087992049072
7,500,1375,2704,0.2,0.6048394419224167,0.690671022476065,0.08514980217384188,0.1336306209562122,0.281777869976989,1.0,0.13596989471490586
8,500,1433,2940,0.2,0.6082525115080748,0.6917768414311621,0.08522239924494086,0.13736056394868904,0.28599658560930336,1.0,0.13772041653794329
9,500,1423,3141,0.2,0.6143552472354611,0.6953702076632788,0.08426887293466777,0.1386750490563073,0.28567624169373657,1.0,0.13855061875681676
10,500,1404,3335,0.2,0.6211381552349963,0.703563307510386,0.08104238393345484,0.13018891098082386,0.2829795209011265,1.0,0.13848925486651975
11,500,1413,3512,0.2,0.6201682214164007,0.703563307510386,0.08214551002080037,0.13245323570650439,0.29300780020236544,1.0,0.1390667364681588
12,500,1424,3687,0.2,0.6265644679831094,0.7098927640100244,0.08081697515588461,0.13245323570650439,0.2910986220295903,1.0,0.1391903729781154
13,500,1460,3896,0.2,0.6319439347252007,0.7198188524693384,0.07936886627254663,0.13483997249264842,0.2901457194997574,1.0,0.13954901997114014
14,500,1430,4068,0.2,0.6375149878308741,0.7198188524693384,0.07620048191159406,0.13483997249264842,0.28663009641186127,1.0,0.13846826826177797
15,500,1439,4267,0.2,0.6418131772947233,0.7209382063208453,0.07558279416395583,0.13483997249264842,0.28607004059951113,1.0,0.13871886744515102
16,500,1418,4448,0.2,0.6464631041171081,0.7370648672753896,0.07355522619698865,0.13483997249264842,0.2847313803989342,1.0,0.13928844441249175
17,500,1411,4634,0.2,0.6515800928634885,0.7370648672753896,0.07014962031414408,0.14002800840280097,0.280806673491339,1.0,0.13744783305698385
18,500,1454,4848,0.2,0.6542791258935832,0.7370648672753896,0.06923567024083586,0.14002800840280097,0.28102732686347015,1.0,0.13750709855865795
19,500,1410,5013,0.2,0.6552896406681523,0.7370648672753896,0.07196271938660354,0.13483997249264842,0.2836189610100565,1.0,0.14032507166585168
20,500,1432,5179,0.2,0.6600981302673418,0.7370648672753896,0.06961159774444606,0.13483997249264842,0.27936788512255384,1.0,0.13873592525332773
21,500,1440,5335,0.2,0.662957744464348,0.7370648672753896,0.07007727667230061,0.13483997249264842,0.2803375395158146,1.0,0.13796202761765433
22,500,1457,5493,0.2,0.6631224771288955,0.7370648672753896,0.07228951853784552,0.13483997249264842,0.28718584849329065,1.0,0.1394309699387077
23,500,1418,5668,0.2,0.6662050288680574,0.7370648672753896,0.07255890678069084,0.13483997249264842,0.2860850799363346,1.0,0.13993779454835922
24,500,1410,5825,0.2,0.6680274225817111,0.7370648672753896,0.07250574376963136,0.13483997249264842,0.2867923020703529,1.0,0.14007476577640796
25,500,1429,5996,0.2,0.668309056967042,0.7370648672753896,0.07568060945726465,0.1336306209562122,0.29011835866502006,1.0,0.14231681709653576
26,500,1424,6172,0.2,0.6717964766886214,0.7447995832526086,0.07352063880547464,0.13245323570650439,0.28838078911282183,1.0,0.13968849063847386
27,500,1428,6331,0.2,0.6741285691431165,0.7447995832526086,0.0735793707764975,0.13245323570650439,0.2875868353223039,1.0,0.1397790818974699
28,500,1429,6486,0.2,0.6774781438222676,0.7447995832526086,0.07203940449339166,0.13245323570650439,0.2842945174405582,1.0,0.13878443945007263
29,500,1441,6650,0.2,0.6793445512681501,0.7447995832526086,0.07317842160782284,0.13245323570650439,0.28325182052935066,1.0,0.1396087558106383
30,500,1419,6799,0.2,0.6803040188596483,0.7447995832526086,0.07382698717109777,0.1336306209562122,0.2847972699089075,1.0,0.1404002440119812
31,500,1448,6956,0.2,0.6835951478795064,0.7453515052888503,0.0718452012920068,0.1336306209562122,0.28137947965423904,1.0,0.13742714368580147
32,500,1431,7098,0.2,0.6836278662544026,0.7453515052888503,0.07444031593056505,0.1336306209562122,0.2847518258736086,1.0,0.13962891501152147
33,500,1434,7258,0.2,0.6841745393201105,0.7453515052888503,0.07401443915084273,0.13018891098082386,0.28816278803071543,1.0,0.137852991680111
34,500,1439,7416,0.2,0.6852104667195683,0.746243201575609,0.07434161328940647,0.13018891098082386,0.2893184016557162,1.0,0.13769610469590968
35,500,1424,7548,0.2,0.6850517746586696,0.746243201575609,0.07619474906804004,0.13130643285972254,0.2932420060606982,1.0,0.1390982228191757
36,500,1416,7697,0.2,0.6876123705681645,0.746243201575609,0.07498367148067624,0.13130643285972254,0.29189860579334,1.0,0.13887100535910302
37,500,1421,7840,0.2,0.6887575708046242,0.746243201575609,0.07515342854092753,0.13736056394868904,0.29369238023603966,1.0,0.13847572562255783
38,500,1389,7971,0.2,0.6924125911502181,0.746243201575609,0.0726814108280618,0.1386750490563073,0.28959919335938733,1.0,0.13650846342285658
39,500,1415,8116,0.2,0.6911015472048675,0.746243201575609,0.07465481281647558,0.1386750490563073,0.29481467731850536,1.0,0.13798795251576887
40,500,1396,8234,0.2,0.6919505949362401,0.746243201575609,0.07468006598881526,0.1386750490563073,0.2951544853146675,1.0,0.13791982818842857
41,500,1353,8348,0.2,0.6949548328704123,0.746243201575609,0.07275717219735284,0.1386750490563073,0.2915314684424156,1.0,0.13584402773133672
42,500,1386,8475,0.2,0.6957039365774029,0.746243201575609,0.07254693210083418,0.13736056394868904,0.2918037521065163,1.0,0.13532098052173594
43,500,1433,8622,0.2,0.6969621967763316,0.746243201575609,0.07274943681032148,0.13736056394868904,0.29038303556552075,1.0,0.13597269202382892
44,500,1382,8759,0.2,0.6976403634182508,0.746243201575609,0.07334378362120386,0.13736056394868904,0.29144274502543566,1.0,0.13626907939599633
45,500,1440,8882,0.2,0.6992218993107382,0.746243201575609,0.07268264105326543,0.14285714285714285,0.2903440040656534,1.0,0.13575979805308414
46,500,1342,9008,0.2,0.6982025052399577,0.7465822838948296,0.07412224155792457,0.14285714285714285,0.2944105351036017,1.0,0.13633791624942473
47,500,1363,9133,0.2,0.6978055780523098,0.7494134823830885,0.07453402702579091,0.14285714285714285,0.29650800387498866,1.0,0.13669277338802394
48,500,1368,9261,0.2,0.6991860571613573,0.7494134823830885,0.07438940954000806,0.14285714285714285,0.29470999892961935,1.0,0.13662376684097782
49,500,1462,9405,0.2,0.6992389545750689,0.7494134823830885,0.07424181854733758,0.14285714285714285,0.29615576357201223,1.0,0.13684252106129285
50,500,1327,9520,0.2,0.6996838709234492,0.7494134823830885,0.07384342364598429,0.14285714285714285,0.2972014345408492,1.0,0.13661037347253915
51,500,1425,9655,0.2,0.7002321860194524,0.7494134823830885,0.0738830030462737,0.14285714285714285,0.2970414645030457,1.0,0.13677566337894081
52,500,1418,9749,0.2,0.7015159445172525,0.7494134823830885,0.07391273758348042,0.14285714285714285,0.2955820094748964,1.0,0.1371331489943842
53,500,1425,9854,0.2,0.7034620823611938,0.7494134823830885,0.0721144995191882,0.14285714285714285,0.29254724778483754,1.0,0.135123274062664
54,500,1363,9976,0.2,0.7037212716194153,0.7494134823830885,0.0720928632767278,0.14285714285714285,0.2932312802080337,1.0,0.13497049946995013
55,500,1361,10082,0.2,0.7043854313392458,0.7494134823830885,0.07210111231065955,0.14285714285714285,0.29302104610736196,1.0,0.1352721972803947
