gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,5128,5128,0.14002800840280097,0.2487000384621487,1.0,0.14085343484126567,0.4907502167695513,0.6631383924312362,0.7494202922153819,0.04592657939836125,0.25,0.7376615215232503,0.862073858946454,0.11833929676033111,0.0,0.5458170408179912,0.6100227933135067,0.07388431737170481
1,363,4035,5185,0.1336306209562122,0.28428412186479673,1.0,0.15869086209283093,0.4907502167695513,0.6636568281028534,0.7494202922153819,0.051891626796821,0.25,0.7262283669048121,0.8665492448004632,0.1312929982820586,0.0,0.5419723978115737,0.6100227933135067,0.08974417399594443
2,371,3228,5229,0.13245323570650439,0.3076696750154272,1.0,0.17509995381830137,0.46391583861689073,0.6642990679603002,0.7494202922153819,0.05514816878170993,0.25,0.7218541170883102,0.8665492448004632,0.14270248529766583,0.0,0.5374269585232453,0.6103135308282519,0.10269133835788928
3,376,2433,5280,0.13245323570650439,0.3103750627644925,1.0,0.1823920817460169,0.46391583861689073,0.6694082086675962,0.7494202922153819,0.055998189121243845,0.25,0.7304559902930128,0.8665492448004632,0.1427319241648845,0.0,0.5401119496565095,0.6156685701155384,0.10816804591624263
4,392,2134,5324,0.13736056394868904,0.32991823732153797,1.0,0.18884304759091705,0.46391583861689073,0.6675936250123294,0.7504509019443795,0.06107890090586259,0.25,0.7208417884273005,0.8729996164952748,0.1499141306903739,0.0,0.5373890372166181,0.6183712416319904,0.11147163683039042
5,367,1758,5359,0.13736056394868904,0.348070085163101,1.0,0.20452969283699032,0.4879253582162743,0.6672574314984754,0.7533513072512665,0.064231673277719,0.25,0.7137825553605579,0.8746037964428032,0.15618776931607722,0.0,0.5304638766470616,0.6183712416319904,0.13261980756063732
6,380,1564,5400,0.13736056394868904,0.37813579570267675,1.0,0.23321294747887697,0.4936367626847642,0.666859511511186,0.7533513072512665,0.07158744932692328,0.25,0.6930934621333529,0.8782855052992226,0.17663964991320602,0.0,0.5125750495885171,0.6183712416319904,0.16007472843443615
7,375,1401,5431,0.13736056394868904,0.38229293055376834,1.0,0.24636067013825882,0.4936367626847642,0.6702005953181362,0.7533513072512665,0.07637118951020641,0.25,0.6968501677515702,0.8799823867200695,0.18498283100123952,0.0,0.5047528169919406,0.6183712416319904,0.1770952860309172
8,383,1289,5469,0.13736056394868904,0.3891913026824626,1.0,0.2705613747126489,0.46220488623256556,0.6680697773362523,0.7586090035322041,0.08138364482471278,0.25,0.6962289853379287,0.8800385790514988,0.20256744519960102,0.0,0.4944371913767935,0.6183712416319904,0.19894634527659089
9,367,1201,5503,0.13736056394868904,0.4459741752317726,1.0,0.2892001774750795,0.46220488623256556,0.6547550656930954,0.7586090035322041,0.08761043070966254,0.25,0.6603140033829689,0.8800385790514988,0.22101778290332244,0.0,0.465816986669009,0.6183831180875687,0.22248630128083624
10,367,1168,5531,0.13736056394868904,0.4649300012523758,1.0,0.3178781240270692,0.4829997314208645,0.6518566236907988,0.7586090035322041,0.09377650227026081,0.25,0.6511736266848175,0.8800385790514988,0.24179162373496366,0.0,0.4412294050189522,0.6183831180875687,0.24606668115329627
