gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,5165,5165,0.14002800840280097,0.24703548303323916,1.0,0.1446994805015568,0.4514584985519882,0.6452270583044304,0.71028698868576,0.041452397940292554,0.25,0.7587644890290867,0.8813566314212878,0.12051095781776378,0.0,0.5500382972117702,0.6181167138450296,0.07767801133292224
1,368,4179,5204,0.13018891098082386,0.27366199827054094,1.0,0.15925874979465202,0.4484354835158842,0.6498794267353678,0.7128885987072403,0.04600447166718624,0.25,0.7539820265439717,0.8821282363595595,0.12973487041793386,0.0,0.5485802696067605,0.6181167138450296,0.09006680531381323
2,376,3129,5253,0.13018891098082386,0.2971005235806763,1.0,0.1672197082586109,0.477532208198219,0.6507168403577125,0.7334211790261014,0.047848785723224964,0.25,0.7486245919242583,0.8821282363595595,0.1373481128808572,0.0,0.5488792859403355,0.6199640372401517,0.09711659099793854
3,380,2588,5301,0.13018891098082386,0.292562793002214,1.0,0.16304819052416208,0.4965665861904194,0.6577613401148303,0.7334211790261014,0.044964970541944815,0.25,0.7662168836031705,0.8828998412978311,0.12611746349190486,0.0,0.5544565001341586,0.6199640372401517,0.10228335305145163
4,374,2118,5346,0.1336306209562122,0.3071346458659878,1.0,0.16975136449044087,0.4965665861904194,0.6615578861587053,0.7334211790261014,0.046722840020572386,0.25,0.7619721195774037,0.8913629773310605,0.13293706776846542,0.0,0.5524265298118178,0.623203118279854,0.11075741380548143
5,360,1759,5386,0.13483997249264842,0.33026659916554013,1.0,0.19129910658344776,0.4965665861904194,0.6596677251955236,0.7334211790261014,0.05325076854046892,0.25,0.7506732744132483,0.8913629773310605,0.1499423685984615,0.0,0.5441300173955008,0.623203118279854,0.12892629102638203
6,362,1616,5422,0.13483997249264842,0.35513044877387345,1.0,0.20837038617948414,0.5,0.6572285945958113,0.7339710079333068,0.055353798720205974,0.24779417047094704,0.7361155404037436,0.8930409425472025,0.1666513810123573,0.0,0.5359449106552655,0.623203118279854,0.14270021394402466
7,363,1458,5465,0.13483997249264842,0.3743970200182108,1.0,0.22849939288400517,0.5,0.655467191702734,0.7379656614180936,0.05988294261220322,0.24779417047094704,0.7249700020245956,0.8930409425472025,0.18373488737021157,0.0,0.5272064896623826,0.632184405136853,0.1607461881258833
8,378,1421,5495,0.12803687993289598,0.3872328163729733,1.0,0.24001628252661192,0.5,0.6566504776352995,0.7399665423869548,0.0646946331549118,0.24779417047094704,0.7149813468894157,0.8930409425472025,0.1915335103636717,0.0,0.5201637328974144,0.6343996929837281,0.17278805331336225
9,367,1243,5519,0.12403473458920845,0.38349488554694583,1.0,0.26445839745225097,0.5,0.6577683429937877,0.7411531110957768,0.06981574258412496,0.25,0.7248735455566658,0.8946057862070618,0.20387881976550795,0.0,0.5122779079931609,0.635648196065614,0.1957400686693806
10,363,1234,5549,0.12403473458920845,0.36719439665907816,1.0,0.24556809951476227,0.5,0.6656973260488248,0.7411531110957768,0.06418992856565736,0.25,0.7405043043337229,0.8946057862070618,0.18984471224094,0.0,0.5304170005497585,0.635648196065614,0.17837540827816686
11,392,1260,5576,0.12403473458920845,0.4172477195969201,1.0,0.2728301493478141,0.5,0.6532772125081137,0.7444862045146309,0.07168072773346011,0.25,0.7058221572936599,0.8946057862070618,0.21458674831761632,0.0,0.5023244371719716,0.635648196065614,0.20653926593209226
12,371,1131,5603,0.14285714285714285,0.40074367031087377,1.0,0.2623942957631827,0.5,0.6609616278050096,0.7472484151496458,0.0707978831225845,0.25,0.725150806355053,0.8946057862070618,0.20002725086853934,0.0,0.5149127007070444,0.635648196065614,0.19801540423347846
