
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5837
Features active in total: 5837
Computing active features for outcome survival
Features selected for this outcome: 3421
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 80
PRCC T1: 160
PRCC T2: 68
ccRCC: 485
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 206
censored 1: 382
deceased 0: 103
deceased 1: 102
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 10
ChRCC censored 1: 55
ChRCC deceased 0: 7
ChRCC deceased 1: 8
PRCC T1 censored 0: 79
PRCC T1 censored 1: 65
PRCC T1 deceased 0: 7
PRCC T1 deceased 1: 9
PRCC T2 censored 0: 27
PRCC T2 censored 1: 27
PRCC T2 deceased 0: 10
PRCC T2 deceased 1: 4
ccRCC censored 0: 90
ccRCC censored 1: 235
ccRCC deceased 0: 79
ccRCC deceased 1: 81

RUNNING GENETIC ALGORITHM
Generations completed = 106
Generations completed = 219
Generations completed = 316
Generations completed = 402
Generations completed = 475
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	           type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	--------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std     	min	avg     	max     	std      
0  	500  	5221     	5221    	0.140028	0.260305	1  	0.172247	0.436476	0.660068	0.753066	0.0512964       	0.25    	0.751618	0.874613	0.14    	0  	0.536174	0.6104  	0.101027 
1  	371  	4110     	5263    	0.137361	0.283553	1  	0.190663	0.457823	0.664074	0.753066	0.055628        	0.25    	0.747453	0.874613	0.152087	0  	0.534938	0.6104  	0.115223 
2  	365  	3396     	5313    	0.131306	0.306591	1  	0.210643	0.457823	0.667373	0.753066	0.0598812       	0.248969	0.742683	0.876176	0.162268	0  	0.528446	0.6104  	0.13593  
3  	356  	2537     	5346    	0.138675	0.324329	1  	0.22454 	0.468628	0.666637	0.753066	0.062105        	0.25    	0.736078	0.876176	0.171262	0  	0.519862	0.6104  	0.153013 
4  	384  	2171     	5394    	0.125   	0.34571 	1  	0.244942	0.5     	0.663948	0.75657 	0.0677406       	0.25    	0.728938	0.883541	0.183195	0  	0.512789	0.613513	0.17206  
5  	376  	2061     	5441    	0.124035	0.378347	1  	0.266409	0.455071	0.65845 	0.75657 	0.0738732       	0.25    	0.707581	0.883541	0.199312	0  	0.499932	0.613885	0.189781 
6  	377  	1729     	5483    	0.124035	0.409389	1  	0.285265	0.455071	0.653933	0.75657 	0.0795739       	0.25    	0.68815 	0.883541	0.215928	0  	0.480629	0.619496	0.210174 
7  	379  	1623     	5520    	0.123091	0.363036	1  	0.276455	0.455071	0.668338	0.756873	0.0778658       	0.25    	0.729394	0.887685	0.204178	0  	0.502845	0.619496	0.201054 
8  	370  	1550     	5553    	0.123091	0.376087	1  	0.28182 	0.5     	0.667485	0.756873	0.0785821       	0.25    	0.724234	0.888216	0.209674	0  	0.496234	0.621815	0.209669 
9  	389  	1411     	5588    	0.122169	0.386954	1  	0.307587	0.48606 	0.668759	0.761363	0.086246        	0.25    	0.712512	0.888216	0.229821	0  	0.479233	0.621815	0.227565 
10 	374  	1415     	5613    	0.122169	0.329029	1  	0.247175	0.5     	0.687188	0.761363	0.0702335       	0.25    	0.761887	0.888216	0.182804	0  	0.529105	0.621815	0.177811 
11 	364  	1359     	5631    	0.129099	0.32775 	1  	0.229179	0.5     	0.689878	0.761363	0.0654981       	0.25    	0.765349	0.888216	0.170069	0  	0.540299	0.621815	0.159559 
12 	372  	1291     	5650    	0.127   	0.319433	1  	0.211243	0.5     	0.695774	0.761363	0.0608325       	0.25    	0.772026	0.891805	0.156812	0  	0.55181 	0.621815	0.138009 
13 	368  	1246     	5670    	0.124035	0.333341	1  	0.215986	0.5     	0.692007	0.764174	0.0623629       	0.25    	0.766252	0.891805	0.160768	0  	0.551131	0.623918	0.138326 
14 	371  	1298     	5696    	0.124035	0.345116	1  	0.204101	0.5     	0.689971	0.764174	0.0598603       	0.25    	0.762352	0.890774	0.152426	0  	0.55519 	0.623918	0.124546 
15 	390  	1261     	5712    	0.124035	0.352608	1  	0.204771	0.5     	0.688791	0.764174	0.059665        	0.25    	0.758145	0.892888	0.152687	0  	0.557032	0.623918	0.120101 
16 	377  	1218     	5730    	0.124035	0.362162	1  	0.20277 	0.5     	0.687177	0.764174	0.0595768       	0.25    	0.754166	0.892888	0.150973	0  	0.557503	0.623918	0.115054 
17 	371  	1096     	5744    	0.124035	0.367847	1  	0.19635 	0.5     	0.685055	0.764174	0.0595951       	0.25    	0.752395	0.890862	0.147355	0  	0.559792	0.623918	0.106771 
18 	368  	1117     	5755    	0.124035	0.381741	1  	0.197035	0.5     	0.683296	0.764174	0.0600446       	0.25    	0.746208	0.890862	0.145748	0  	0.558019	0.623918	0.106503 
19 	382  	1093     	5777    	0.124035	0.381673	1  	0.205199	0.5     	0.679879	0.766819	0.0621494       	0.25    	0.753811	0.890862	0.145447	0  	0.559863	0.623918	0.116844 
20 	377  	1088     	5785    	0.122169	0.389937	1  	0.200244	0.5     	0.680629	0.766819	0.0618386       	0.25    	0.749631	0.890862	0.13954 	0  	0.562073	0.623918	0.105271 
21 	369  	973      	5792    	0.120386	0.378131	1  	0.201188	0.5     	0.68315 	0.766819	0.0620524       	0.25    	0.755288	0.897611	0.14352 	0  	0.564425	0.624421	0.106126 
22 	362  	1031     	5809    	0.119523	0.380393	1  	0.203827	0.5     	0.684078	0.766819	0.0631846       	0.25    	0.753167	0.897611	0.146709	0  	0.563408	0.624421	0.103328 
23 	380  	1051     	5818    	0.119523	0.385821	1  	0.205955	0.5     	0.682995	0.767031	0.0658781       	0.25    	0.750901	0.893507	0.149884	0  	0.561817	0.624421	0.103815 
