
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 3105
Features active in total: 3105
Computing active features for outcome type
Features selected for this outcome: 5790
Features active in total: 5877
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 130
censored 1: 262
deceased 0: 69
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 6
censored 0 PRCC T1: 52
censored 0 PRCC T2: 16
censored 0 ccRCC: 56
censored 1 ChRCC: 38
censored 1 PRCC T1: 44
censored 1 PRCC T2: 20
censored 1 ccRCC: 160
deceased 0 ChRCC: 5
deceased 0 PRCC T2: 7
deceased 0 ccRCC: 53
deceased 1 ChRCC: 5
deceased 1 PRCC T1: 7
deceased 1 PRCC T2 + deceased 0 PRCC T1: 6
deceased 1 ccRCC: 54

RUNNING GENETIC ALGORITHM
Generations completed = 36
Generations completed = 82
Generations completed = 127
Generations completed = 170
Generations completed = 209
Generations completed = 249
Generations completed = 288
Generations completed = 325
Generations completed = 361
Generations completed = 396
Generations completed = 430
Generations completed = 463
Generations completed = 499
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	           type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	--------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std     	min	avg     	max     	std      
0  	500  	5176     	5176    	0.140028	0.249841	1  	0.147493	0.462536	0.677652	0.748211	0.0479221       	0.25    	0.759509	0.875399	0.12611 	0  	0.543641	0.604766	0.0826947
1  	360  	3992     	5222    	0.136083	0.283996	1  	0.165503	0.462536	0.677282	0.757731	0.0573175       	0.246904	0.742079	0.875399	0.148894	0  	0.538934	0.607646	0.0932037
2  	389  	3248     	5276    	0.131306	0.304047	1  	0.175995	0.4486  	0.675748	0.757731	0.0622723       	0.25    	0.735514	0.881078	0.154294	0  	0.539118	0.607811	0.0991384
3  	362  	2616     	5324    	0.132453	0.305347	1  	0.183978	0.4486  	0.683744	0.7632  	0.0584309       	0.25    	0.747881	0.890481	0.148212	0  	0.54283 	0.607811	0.108817 
4  	365  	2332     	5365    	0.132453	0.339895	1  	0.19961 	0.4486  	0.675904	0.769147	0.0660779       	0.25    	0.726651	0.890481	0.163577	0  	0.535658	0.613762	0.120269 
5  	382  	1831     	5404    	0.125988	0.366087	1  	0.21273 	0.4486  	0.675458	0.769147	0.0723517       	0.25    	0.712482	0.890481	0.171061	0  	0.528892	0.613762	0.133453 
6  	382  	1699     	5445    	0.125988	0.378371	1  	0.217537	0.4486  	0.675815	0.772817	0.0770652       	0.25    	0.713914	0.89051 	0.171837	0  	0.527158	0.613762	0.143388 
7  	382  	1522     	5480    	0.125988	0.411395	1  	0.240423	0.4486  	0.668522	0.772817	0.0846627       	0.25    	0.696505	0.894423	0.187881	0  	0.510617	0.61493 	0.1662   
8  	360  	1387     	5503    	0.137361	0.438148	1  	0.254475	0.4486  	0.667341	0.777649	0.0892957       	0.25    	0.683924	0.894423	0.201063	0  	0.497867	0.616593	0.18105  
9  	365  	1109     	5527    	0.137361	0.481732	1  	0.26879 	0.4486  	0.660363	0.780875	0.0930724       	0.25    	0.656766	0.894423	0.215412	0  	0.474505	0.616593	0.202321 
10 	372  	1138     	5557    	0.137361	0.531378	1  	0.281523	0.494481	0.651895	0.780926	0.0971141       	0.25    	0.623035	0.896037	0.23081 	0  	0.441481	0.616593	0.226941 
11 	388  	981      	5586    	0.137361	0.555658	1  	0.28649 	0.5     	0.6493  	0.78505 	0.0997035       	0.25    	0.601908	0.899285	0.234298	0  	0.424229	0.617504	0.23445  
12 	357  	906      	5609    	0.137361	0.535366	1  	0.283707	0.5     	0.658288	0.78505 	0.0970204       	0.25    	0.618746	0.899328	0.233504	0  	0.446248	0.617504	0.221042 
