gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2924,2924,0.14002800840280097,0.25141449734227067,1.0,0.14945750940493088,0.5,0.6802784388661645,0.7525058682884387,0.04155909086139035
1,388,2687,2929,0.14002800840280097,0.31626278054379825,1.0,0.1611504197728007,0.5,0.6868975033629156,0.7556796101952917,0.04618865665246141
2,346,1989,2933,0.14285714285714285,0.35242714038751594,1.0,0.17061732283677514,0.5,0.6884510295332836,0.7556796101952917,0.051981478554222915
3,386,1609,2937,0.14285714285714285,0.37335231468864116,1.0,0.181082788861169,0.5,0.6916624318716623,0.7609804460375322,0.05543213451378095
4,380,1360,2941,0.14285714285714285,0.38138144419121806,1.0,0.17417784171394082,0.5,0.6965865645483786,0.7609804460375322,0.05599440116373754
5,374,1223,2946,0.15075567228888181,0.41588816069240736,1.0,0.1709055814984397,0.5,0.6947626680499177,0.7725882207116314,0.058573566561606956
6,357,986,2949,0.17407765595569785,0.4092168457703714,1.0,0.1656250538050692,0.5,0.7049951088545602,0.7725882207116314,0.05464458895658888
7,382,916,2950,0.17407765595569785,0.4128468761158407,1.0,0.17004361937059448,0.5,0.7093168393646209,0.7725882207116314,0.054212692267404376
8,369,840,2953,0.17407765595569785,0.41745142401203805,1.0,0.17403137920719602,0.5,0.7142540609614919,0.7763625678531154,0.054987843335185645
9,365,839,2954,0.1767766952966369,0.4054490089416309,1.0,0.17202669116871128,0.5,0.7246268783510981,0.779876388294169,0.05004834265473073
10,380,868,2954,0.1796053020267749,0.4291100913168823,1.0,0.1630155812673733,0.5,0.7254086450651378,0.7820755975970689,0.04873593182700367
11,386,759,2955,0.17407765595569785,0.4432606802850491,1.0,0.16308354114032617,0.5,0.7261373022683717,0.7820755975970689,0.04997552989888555
12,370,763,2958,0.17407765595569785,0.43463963422154284,1.0,0.15979617230414156,0.5,0.7336966046298469,0.7820755975970689,0.04702284816287929
13,386,695,2959,0.1690308509457033,0.4464972790724489,1.0,0.17549985320225114,0.5,0.7328199450680947,0.7875236488874259,0.051814678137505454
14,383,741,2959,0.19245008972987526,0.46851976800555256,1.0,0.1764285310285292,0.5,0.7295004378941498,0.7889193457109406,0.05752482526771064
15,376,677,2959,0.1889822365046136,0.47296266693406347,1.0,0.18475917118989538,0.5,0.7311860673337244,0.7916554084094299,0.061213926603140574
16,370,649,2959,0.1889822365046136,0.46622072391313685,1.0,0.1852365434422699,0.5,0.7367285207480172,0.7978492913707512,0.06220210605980635
17,364,632,2960,0.19245008972987526,0.47558817810794235,1.0,0.18854232482650138,0.5,0.7367301003116993,0.7978492913707512,0.0640790482474232
18,370,622,2960,0.19245008972987526,0.4953601203000288,1.0,0.19155738648870513,0.5,0.7338612766288569,0.7978492913707512,0.06765935610731409
19,385,639,2960,0.18569533817705186,0.5018944771360262,1.0,0.19919449804775716,0.5,0.7336516389472619,0.7978492913707512,0.07130521907941226
20,389,635,2960,0.18257418583505536,0.5050654031413088,1.0,0.19624269111591114,0.5,0.7369937064135993,0.8039117126618937,0.07119664316304385
21,384,589,2960,0.1796053020267749,0.4999953408395594,1.0,0.17687646004984373,0.5,0.7451217174313451,0.8041293187247586,0.0587796379255422
22,379,572,2961,0.18569533817705186,0.49062445786049513,1.0,0.18474991643022887,0.5,0.7483211669505743,0.8052079257271733,0.06158629516380967
23,361,573,2961,0.22360679774997896,0.4820720990615672,1.0,0.18780637180228374,0.5,0.7525110677497119,0.8052079257271733,0.0593474356058913
24,375,555,2961,0.22360679774997896,0.48041747287269027,1.0,0.1806672277108159,0.5,0.7556727500466254,0.8070984688378481,0.05757637789185672
25,368,528,2961,0.22360679774997896,0.49298385452864923,1.0,0.18185582156535493,0.5,0.7534961580625151,0.8132595660191538,0.06118662664124142
26,355,516,2961,0.22360679774997896,0.5075631316762395,1.0,0.1874784867596829,0.5,0.750146685361523,0.8156906841185974,0.06609077687778768
27,374,504,2961,0.22360679774997896,0.49995357773980104,1.0,0.18925452186099745,0.5,0.7530024628203944,0.8156906841185974,0.06689543109135203
28,365,544,2961,0.21821789023599236,0.4838028925838558,1.0,0.1931841718210672,0.5,0.7574274477664205,0.8196067855648522,0.06924711899636225
29,380,507,2961,0.21821789023599236,0.47748023598841166,1.0,0.1993490990816225,0.5,0.759394622984946,0.8227153897580951,0.07292152349649726
30,383,552,2961,0.21821789023599236,0.5019469604681389,1.0,0.19858220133226412,0.5,0.7541383046005644,0.8227153897580951,0.07354114724763941
31,353,482,2961,0.21821789023599236,0.4992342297508801,1.0,0.20261524763446775,0.5,0.7549926871592602,0.8227153897580951,0.07775717564970722
32,355,495,2961,0.22360679774997896,0.48215334326714604,1.0,0.20763505165711119,0.5,0.7589611081238409,0.8227153897580951,0.08114202511235982
33,372,517,2961,0.22360679774997896,0.48752677013812046,1.0,0.21582145033146644,0.5,0.7565221693497449,0.8227153897580951,0.08608351978035274
34,371,523,2961,0.22360679774997896,0.5137782708074241,1.0,0.22868186924825806,0.5,0.7473860285481403,0.8250295615344568,0.09342934101715847
35,353,453,2961,0.22360679774997896,0.4818765558191296,1.0,0.24235207826863917,0.5,0.754277983161245,0.8250295615344568,0.0980597533690332
