gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2870,2870,0.14002800840280097,0.24779680907092697,1.0,0.13854333847419587,0.5,0.6623480419944947,0.7301047441475556,0.033765179313116664
1,377,2629,2877,0.1414213562373095,0.3088567345231418,1.0,0.14088151171090443,0.5,0.669508694481958,0.7301047441475556,0.03821262628962463
2,360,2008,2879,0.14002800840280097,0.34327450992898967,1.0,0.15269286133104834,0.5,0.6725917181320712,0.7339794500053433,0.043799691250360775
3,380,1600,2885,0.1386750490563073,0.37438917202812455,1.0,0.15481195093657457,0.5,0.6755443161417768,0.7340966089280737,0.04307242753463052
4,377,1327,2889,0.13736056394868904,0.3803412533131676,1.0,0.16719683939006497,0.5,0.6819035067649635,0.7428165173600924,0.04550279637507675
5,365,1073,2892,0.13608276348795434,0.39459084248228704,1.0,0.1725861892181231,0.5,0.683978429224084,0.742825395145397,0.048601190478014714
6,384,1029,2894,0.13608276348795434,0.3976884874884879,1.0,0.1811615233291646,0.5,0.6883865235918738,0.7446750235299175,0.05023862516077089
7,376,934,2895,0.13483997249264842,0.42177405226040243,1.0,0.19410398784791752,0.5,0.6861916477369779,0.7519645609012686,0.05444396399683854
8,357,850,2898,0.13608276348795434,0.41794904196337634,1.0,0.18831621159989057,0.5,0.6927361799379044,0.7519645609012686,0.05357410726875206
9,354,816,2900,0.14285714285714285,0.4167773059830218,1.0,0.1806620938149302,0.5,0.6999530300900852,0.7536932879202287,0.04902252113664136
10,391,852,2900,0.14586499149789456,0.4306751517705235,1.0,0.18587468259839984,0.5,0.7002205688531269,0.7690110647272302,0.05036856837838392
11,367,817,2900,0.14285714285714285,0.4121860247510072,1.0,0.1819509938341536,0.5,0.7099197385402893,0.7690110647272302,0.046814246855803966
12,374,785,2902,0.13608276348795434,0.42986479898110874,1.0,0.1832067263289604,0.5,0.709775045758955,0.7690110647272302,0.049840419809671306
13,404,783,2903,0.13608276348795434,0.4152124381940256,1.0,0.18392850023409402,0.5,0.7153931068509387,0.7690110647272302,0.04799394563126352
14,380,778,2903,0.1414213562373095,0.4257237628506138,1.0,0.17144009374163985,0.5,0.7178175024922306,0.7690110647272302,0.04429651895001468
15,374,705,2903,0.15249857033260467,0.4310347207397574,1.0,0.1800128399773241,0.5,0.7181023421941393,0.7731451635759538,0.046670242674814746
16,378,738,2903,0.14744195615489714,0.42403754822544076,1.0,0.18780230524211355,0.5,0.7209018588687713,0.7731451635759538,0.04856527695582797
17,364,666,2903,0.15249857033260467,0.42963248223181777,1.0,0.19176471909895587,0.5,0.7209220414503074,0.7798976359417535,0.05096755603866053
18,341,637,2903,0.17149858514250885,0.4356969509265096,1.0,0.18315623749700924,0.5,0.7231409596156793,0.7798976359417535,0.04991672044974139
19,385,638,2903,0.17407765595569785,0.42060091428873725,1.0,0.17032531018969643,0.5,0.7298738000721238,0.7798976359417535,0.04503889440666222
20,387,648,2905,0.1767766952966369,0.41881932759374224,1.0,0.17227843737577994,0.5,0.7317378520203776,0.7835728285531003,0.04745195351629947
21,366,640,2905,0.1767766952966369,0.43395441709004695,1.0,0.1791052475153839,0.5,0.7294859665357931,0.7835728285531003,0.05029495885613813
22,361,603,2905,0.18257418583505536,0.4418849338623697,1.0,0.17574691006518756,0.5,0.7314419945333323,0.7871579226889228,0.048959234025747735
