gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2971,2971,0.14002800840280097,0.24661497016736428,1.0,0.13349143111481218,0.5,0.6591305400124396,0.7320190765070739,0.03332748718560824
1,373,2743,2979,0.1270001270001905,0.30203027196696075,1.0,0.1401772502692327,0.5,0.6684599594122849,0.7320190765070739,0.03604320953383674
2,379,2040,2985,0.12598815766974242,0.33223089922569815,1.0,0.15048521990251557,0.5,0.6773087044298882,0.7358555142114688,0.03622660680276822
3,374,1670,2989,0.1270001270001905,0.345040938838656,1.0,0.15865231337198943,0.5,0.6830938051884725,0.7429159030100637,0.03991687087719476
4,376,1382,2994,0.1414213562373095,0.37309553033172926,1.0,0.17025519146875032,0.5,0.6835070645228798,0.7429159030100637,0.045996209911623606
5,360,1138,3000,0.1386750490563073,0.40030851447940596,1.0,0.1757331274100996,0.5,0.682852769299545,0.7429159030100637,0.05082822842020703
6,381,1069,3005,0.16012815380508713,0.42169865317423805,1.0,0.1783426960770951,0.5,0.6837488842100035,0.7593053659034023,0.0523618122647264
7,378,971,3011,0.15617376188860607,0.4147648151173207,1.0,0.17869883153397337,0.5,0.6913059910878399,0.7593053659034023,0.050212937820875526
8,383,893,3013,0.1543033499620919,0.4020564347355712,1.0,0.18300833909345554,0.5,0.6978893683236272,0.7593053659034023,0.05078612180847744
9,383,865,3016,0.1690308509457033,0.40991414674221055,1.0,0.18456347754343774,0.5,0.6999639814579208,0.7686567556701501,0.05262907474713326
10,383,814,3022,0.1690308509457033,0.4059223692180446,1.0,0.18196524374074088,0.5,0.7044846431822019,0.7686567556701501,0.05208101702157364
11,382,788,3024,0.16666666666666666,0.4130455537507725,1.0,0.185186152176275,0.5,0.7058663398970048,0.7740504531385302,0.05421220860280768
12,370,727,3025,0.16666666666666666,0.4318914585873292,1.0,0.18169466388082922,0.5,0.7062745425876048,0.7740504531385302,0.053074824664389814
13,395,707,3028,0.18257418583505536,0.4301321159011853,1.0,0.18807859651508213,0.5,0.7077634108257813,0.7740504531385302,0.057290137194604476
14,374,692,3028,0.18257418583505536,0.4516289316257072,1.0,0.19812824242433216,0.5,0.7045087059013053,0.7771928795603187,0.06353131187305873
15,374,711,3028,0.18257418583505536,0.4391183788762252,1.0,0.20290559397919547,0.5,0.7116650311865419,0.7771928795603187,0.06466339229136878
16,391,717,3029,0.18257418583505536,0.4481230168438641,1.0,0.21261089971568506,0.5,0.7116613366651384,0.7771928795603187,0.06983470633303486
17,367,710,3029,0.18257418583505536,0.47152774146921433,1.0,0.20184670351679754,0.5,0.71092263310412,0.7842460604900783,0.06791254377479576
18,358,615,3031,0.1889822365046136,0.45349103756183917,1.0,0.185603725372554,0.5,0.7233012868963844,0.7842460604900783,0.057334746594938514
19,376,614,3033,0.24253562503633297,0.49209863639104,1.0,0.1891617713664659,0.5,0.7165230347419462,0.7842460604900783,0.06232590925063945
20,389,638,3034,0.24253562503633297,0.4900726689230545,1.0,0.19618211271533628,0.5,0.7198602343481179,0.7842460604900783,0.06511415086171116
21,379,590,3034,0.24253562503633297,0.5029149186462724,1.0,0.21150506182010342,0.5,0.7182839572406452,0.7857367214364169,0.07167071350338015
22,362,524,3034,0.22941573387056177,0.5219348113424933,1.0,0.2236697974951368,0.5,0.7145510269252484,0.7868644103395561,0.07898009652748712
23,370,531,3034,0.22941573387056177,0.5103628677403055,1.0,0.23005328690843616,0.5,0.7180752342611868,0.7868644103395561,0.08290679954649818
24,358,531,3034,0.21821789023599236,0.5261142832178605,1.0,0.24389528453025763,0.5,0.7116045081601174,0.7888351978521225,0.09202608785950761
25,360,508,3034,0.21821789023599236,0.5230697422286887,1.0,0.230060829752974,0.5,0.7170180471919123,0.7888351978521225,0.08645748626189893
26,345,453,3035,0.21821789023599236,0.504780157767917,1.0,0.24463428215686617,0.5,0.721354534419351,0.7888351978521225,0.08894765412604504
27,353,484,3035,0.20851441405707477,0.5044674805339856,1.0,0.22361117220428306,0.5,0.7263652191910387,0.791353264689711,0.07914554126511225
28,354,498,3035,0.20851441405707477,0.49331521022437197,1.0,0.20997272553945556,0.5,0.7307653326693194,0.7921076088275897,0.0790718270762685
29,362,543,3035,0.2041241452319315,0.4941129061079316,1.0,0.22324702245938255,0.5,0.7273282825333668,0.7921076088275897,0.08691544470029143
30,354,498,3035,0.2041241452319315,0.484627720182688,1.0,0.22572531696818854,0.5,0.7291526210074804,0.7921076088275897,0.08930233742460535
31,372,492,3035,0.21821789023599236,0.532947690095263,1.0,0.22240577492433217,0.5,0.7166045365633306,0.7928999137513104,0.09369450409698293
32,342,494,3035,0.22360679774997896,0.5640665706579736,1.0,0.21580295968351998,0.5,0.711319227765826,0.7937388513783796,0.08994401073843224
33,355,484,3035,0.22360679774997896,0.6111407693240106,1.0,0.21928089451023108,0.5,0.6963199737079717,0.7937388513783796,0.0951514931452006
34,355,506,3035,0.21821789023599236,0.609356795427492,1.0,0.21728704734912968,0.5,0.6973390666236264,0.7947091253612042,0.0966261403298522
35,341,481,3035,0.21821789023599236,0.502591013256539,1.0,0.227733961793689,0.5,0.7284660371593791,0.7947091253612042,0.08856541301377202
36,366,482,3035,0.2672612419124244,0.5458757877815533,1.0,0.22344911920558816,0.5,0.7166806409883723,0.7987473760828876,0.09184982801374646
37,364,496,3035,0.2672612419124244,0.5464658684111662,1.0,0.22302873285384323,0.5,0.7166153816535287,0.7987473760828876,0.09181003705368652
38,355,471,3035,0.2672612419124244,0.5336444993238242,1.0,0.21267394844711243,0.5,0.7222557218589041,0.7987473760828876,0.08777025407791855
39,364,500,3035,0.2672612419124244,0.5915775391650802,1.0,0.21182016756474445,0.5,0.7044229696557968,0.7987473760828876,0.09346829434603511
40,352,501,3035,0.2672612419124244,0.6315340229204394,1.0,0.20638703489986043,0.5,0.6918950452874754,0.7987473760828876,0.09660922928187499
41,337,469,3035,0.2672612419124244,0.5807890700601002,1.0,0.22842239632194408,0.5,0.7069639504087072,0.7987473760828876,0.09663021676714169
42,348,461,3035,0.2581988897471611,0.5724875057116208,1.0,0.22967021986849143,0.5,0.7095587164994857,0.8002951249308458,0.0965664491668269
