gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2934,2934,0.14002800840280097,0.251587913466422,1.0,0.13646282046078723,0.5,0.6759361271152972,0.7464611872352078,0.03671960438678713
1,366,2687,2942,0.1414213562373095,0.3138638592655343,1.0,0.14092974395161767,0.5,0.6817616837837263,0.7464611872352078,0.04179650363616564
2,377,2001,2952,0.14285714285714285,0.3530403449743701,1.0,0.147735772695441,0.5,0.6840513588748298,0.7478534589516764,0.04623045369974997
3,362,1602,2960,0.14907119849998599,0.37710045158158534,1.0,0.16014211769685543,0.5,0.6863820049793753,0.7530279535936356,0.05347531308934431
4,376,1422,2963,0.14907119849998599,0.39722610926560664,1.0,0.16785066259371048,0.5,0.6908340915404668,0.7569097770396872,0.0544287695447514
5,378,1196,2967,0.16222142113076254,0.4139980220646316,1.0,0.17714446945883117,0.5,0.6926027645200183,0.7626001408762734,0.06048741120707431
6,360,1006,2973,0.1643989873053573,0.4127251234893217,1.0,0.17811264064131221,0.5,0.7020768416588262,0.7626001408762734,0.05491455753981001
7,368,910,2976,0.1690308509457033,0.44212756616499893,1.0,0.1885916793125508,0.5,0.6974455744026832,0.7626001408762734,0.06254356331729452
8,377,851,2978,0.1690308509457033,0.4327248871828417,1.0,0.17697645012125054,0.5,0.7104112118004451,0.7626001408762734,0.051803988604267874
9,364,774,2978,0.15617376188860607,0.4284480296211249,1.0,0.1829646712205025,0.5,0.7145505134307034,0.7631020447105645,0.05142048992759613
10,380,766,2980,0.15617376188860607,0.43132184683544983,1.0,0.19593179303918629,0.5,0.7148367714140295,0.7682786792844253,0.05733707232217406
11,386,756,2982,0.1543033499620919,0.4313569093477351,1.0,0.19734011199858312,0.5,0.7191857912583969,0.7682786792844253,0.057882521028827495
12,381,705,2983,0.15249857033260467,0.42450869085826315,1.0,0.20929968790841352,0.5,0.7230593330132666,0.7699255536524219,0.05878243263924804
13,374,726,2984,0.15249857033260467,0.4360505161734773,1.0,0.19880202453920068,0.5,0.7255347024990109,0.7729188451446567,0.05453155495531576
14,392,691,2984,0.1767766952966369,0.43544577598768147,1.0,0.21394069303012148,0.5,0.7257748177975883,0.7794535739671371,0.06108197459712451
15,387,684,2984,0.1796053020267749,0.4422148737083508,1.0,0.2032851169528708,0.5,0.7273945884705925,0.7794535739671371,0.05902844886469241
16,381,670,2984,0.1796053020267749,0.46086245222292666,1.0,0.2077845523283354,0.5,0.7266069545773569,0.7794535739671371,0.0630519213398297
