gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,2983,2983,0.14002800840280097,0.2476179308733664,1.0,0.13243037376895989,0.5,0.6676829443145021,0.7342231340375011,0.0354862032472664
1,379,2742,2995,0.12909944487358055,0.3131745877835388,1.0,0.13687935393203127,0.5,0.6714920439823504,0.7368623293469625,0.04017260624608786
2,379,1998,2998,0.1414213562373095,0.3380628313674325,1.0,0.14903159438553584,0.5,0.676831898994484,0.7373541200870927,0.044591524710899486
3,371,1605,3006,0.1386750490563073,0.3555887405034951,1.0,0.16202780229404368,0.5,0.6824347783237105,0.7478095273976368,0.04685542735760775
4,371,1384,3011,0.13736056394868904,0.3845506389591168,1.0,0.17074100115029006,0.5,0.6826542792135636,0.7478095273976368,0.05241215081927006
5,381,1196,3017,0.13608276348795434,0.39753538464946037,1.0,0.17281909362388437,0.5,0.6866775354696298,0.7494817621215618,0.05590161809396013
6,360,972,3023,0.13483997249264842,0.4281814384899616,1.0,0.18600180054802132,0.5,0.6844277796700281,0.7595290154172911,0.06183364817085304
7,375,924,3026,0.13608276348795434,0.4281013632682319,1.0,0.18314971402773242,0.5,0.6908515427002833,0.7626562465193891,0.061607847216861286
8,359,851,3030,0.13736056394868904,0.4312509428914676,1.0,0.17760071743873887,0.5,0.6977640484500014,0.7626562465193891,0.0583172992674615
9,372,835,3036,0.1690308509457033,0.4451746341172177,1.0,0.17899437185011183,0.5,0.6990720864240711,0.7626562465193891,0.05968446678365931
10,381,818,3040,0.1690308509457033,0.42748770277298537,1.0,0.1618740746049099,0.5,0.7106485629165624,0.7627756318489695,0.05258229482668651
11,394,796,3044,0.1643989873053573,0.429928200936312,1.0,0.1631848373288194,0.5,0.7134731276840894,0.7754082756399635,0.052727606582971785
12,382,753,3047,0.16012815380508713,0.418545213585467,1.0,0.1617114539795313,0.5,0.7216066006028559,0.7766747852620425,0.04928404068032122
13,382,777,3047,0.15249857033260467,0.4327793613571809,1.0,0.17056371585414978,0.5,0.7208926227410325,0.7911599842065632,0.05377672193664191
