inner_cv_RF_bal_acc,inner_cv_leanness,train_RF_bal_acc,train_leanness
0.8073992959617655,0.07142857142857142,0.9842844029935746,0.07142857142857142
0.7990286638799089,0.07692307692307693,0.9771390306796631,0.07692307692307693
0.7872403632827688,0.08333333333333333,0.9805985341391664,0.08333333333333333
0.7665361983402972,0.09090909090909091,0.9842615378021701,0.09090909090909091
0.7583573968582742,0.1,0.9793856458830889,0.1
0.7426444904999536,0.125,0.9808039410413519,0.125
0.7087205333201825,0.14285714285714285,0.9599818813488603,0.14285714285714285
0.690576766932734,0.16666666666666666,0.9422626114178617,0.16666666666666666
0.6462329095798057,0.2,0.9453724734362309,0.2
0.5886017218355118,0.25,0.9224753892677294,0.25
0.5340312032835084,0.3333333333333333,0.8983988410432101,0.3333333333333333
0.3845645919855484,0.5,0.7487742563407949,0.5
0.14285714285714285,1.0,0.14285714285714285,1.0
