gen,evals,gen_feats,explored,Pam50 logistic classifier (max_iter=100) balanced accuracy_min,Pam50 logistic classifier (max_iter=100) balanced accuracy_avg,Pam50 logistic classifier (max_iter=100) balanced accuracy_max,Pam50 logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,765,765,0.19985831907613344,0.6353249438081615,0.8319925223295457,0.16564595239375698,0.0196078431372549,0.09394667478943991,1.0,0.16787495390302767
1,142,840,942,0.19985831907613344,0.6361857070777472,0.8319925223295457,0.16902464114802712,0.018518518518518517,0.08718259961233522,1.0,0.11217194359755717
2,134,774,1097,0.19985831907613344,0.6406995145769767,0.8423512279951375,0.1822183068926766,0.01818181818181818,0.09543891735579406,1.0,0.11757830242344329
3,139,737,1269,0.19985831907613344,0.6526112346230039,0.8423512279951375,0.18417104050566385,0.017241379310344827,0.09962618007764659,1.0,0.1231658854911434
4,138,704,1440,0.19985831907613344,0.6624734347239587,0.8482718996651002,0.1843301734324883,0.01694915254237288,0.10225722647261506,1.0,0.12617295745145368
5,141,658,1620,0.2,0.6674736372938045,0.8508610879744272,0.18547801910218858,0.01694915254237288,0.10520113684030967,1.0,0.1291292888547433
6,136,649,1784,0.2,0.6921941821749792,0.8508610879744272,0.17373591116498832,0.01694915254237288,0.09723897900557688,1.0,0.1252186408700409
7,162,642,1955,0.2,0.7058522803474889,0.8744904508507567,0.1694911019290034,0.016129032258064516,0.09620448519769063,1.0,0.1258366987625282
8,138,543,2102,0.2,0.7052170684116151,0.8744904508507567,0.169142731312398,0.016129032258064516,0.09925740939557488,1.0,0.125449523536718
9,145,515,2258,0.2,0.7163624865256475,0.8744904508507567,0.16211377371759156,0.014285714285714285,0.09771319347917273,1.0,0.12450760963231156
10,147,526,2406,0.2,0.7285239043673787,0.8839366430528186,0.15777886564120458,0.014285714285714285,0.09635783851832468,1.0,0.1259357390715455
11,141,519,2553,0.2,0.7288405064256969,0.8855069343672402,0.1560091748326717,0.015151515151515152,0.09859470127177924,1.0,0.12552929663902274
12,143,540,2729,0.2,0.7355260786625131,0.8855069343672402,0.15516264237257496,0.0136986301369863,0.09784856263704267,1.0,0.1257708967331435
13,146,485,2887,0.2,0.7428415690596828,0.8855069343672402,0.15587934193185932,0.0136986301369863,0.0969146646838573,1.0,0.12646525005989084
14,149,515,3044,0.2,0.7464256800381308,0.8877369667836102,0.15307350934670227,0.013513513513513514,0.0982985563589882,1.0,0.12603928155926908
15,143,472,3181,0.2,0.7592445092608306,0.8877369667836102,0.14918704590244625,0.013513513513513514,0.0940977658114332,1.0,0.1265985122244589
16,136,458,3323,0.2,0.7611562268500882,0.8919210855328096,0.1494584802914831,0.013513513513513514,0.09479892796079714,1.0,0.1269507700860732
17,150,483,3485,0.2,0.7741405033195609,0.901485843379753,0.13953864413281059,0.013513513513513514,0.0888458640571919,1.0,0.12186990836246712
18,134,450,3619,0.2,0.7663605365757786,0.901485843379753,0.14765588451772482,0.013513513513513514,0.09715964416882054,1.0,0.12660104659789168
19,138,463,3764,0.2,0.7777747036291788,0.905102153991612,0.14556277306902987,0.0136986301369863,0.09176860498979515,1.0,0.12665858219769263
20,162,504,3928,0.2,0.7852698034238059,0.905102153991612,0.1379113985986517,0.013333333333333334,0.0885815351209968,1.0,0.12204627550470208
21,136,463,4060,0.2,0.7873597839060167,0.9057582608063226,0.13859200698609844,0.013157894736842105,0.08882647228455375,1.0,0.12211521236809098
22,149,476,4197,0.2,0.7895949034262302,0.9057582608063226,0.13858687580486886,0.01282051282051282,0.08917041323305164,1.0,0.12201465626367783
23,162,497,4345,0.2,0.7929242047101576,0.9057582608063226,0.13924949119500668,0.01282051282051282,0.08872612750028974,1.0,0.12233542872451626
24,151,461,4468,0.2,0.7960353131720942,0.908179077068535,0.13977952392051995,0.01282051282051282,0.08846764777931151,1.0,0.12246533973970425
25,137,459,4606,0.2,0.7926669645671063,0.908179077068535,0.1506062998955941,0.01282051282051282,0.09189056475681946,1.0,0.12763146000753847
26,154,478,4742,0.2,0.788190094088861,0.917037159775302,0.14733622295265753,0.013157894736842105,0.0973273901445274,1.0,0.12668018642174353
27,143,453,4880,0.2,0.7915112774811857,0.917037159775302,0.14812944267354075,0.012987012987012988,0.09575724984614217,1.0,0.127186227074512
28,146,445,5017,0.2,0.7941622874407345,0.917037159775302,0.1480566761804728,0.0125,0.09505221286850403,1.0,0.12753705900403167
29,143,459,5158,0.2,0.8059248106122919,0.917037159775302,0.1361363967695216,0.0125,0.08832668712757034,1.0,0.12234470278818323
30,141,472,5295,0.2,0.8058856004734314,0.917037159775302,0.1361751811071471,0.012195121951219513,0.08920297717941846,1.0,0.12197966298120061
31,146,491,5442,0.2,0.8079253191094676,0.917037159775302,0.13659316530737892,0.011904761904761904,0.08848296779674487,1.0,0.12226199376614962
