gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,586,586,0.25,0.7902501602376362,0.937742046130416,0.15715844056996747,0.0196078431372549,0.10403014044844493,1.0,0.19114649977298157
1,145,704,768,0.25,0.8003035737217036,0.937742046130416,0.13925119675285744,0.016666666666666666,0.0903467537947189,1.0,0.11375199516465594
2,151,715,949,0.25,0.8096045673076924,0.9410336763751712,0.13526969537038325,0.018867924528301886,0.0949568899731876,1.0,0.11538248747966652
3,156,672,1124,0.25,0.8182754292059422,0.9429868013751712,0.1385437125738484,0.01818181818181818,0.09668607585698358,1.0,0.12028625087394754
4,139,643,1295,0.25,0.8285855637999242,0.9429868013751712,0.13165044168636378,0.01818181818181818,0.0953728219113794,1.0,0.12193810848802343
5,146,632,1477,0.25,0.8326383195774908,0.9429868013751712,0.13001757678459439,0.017543859649122806,0.0959143604677404,1.0,0.12225877251873055
6,161,654,1678,0.25,0.8360086902868394,0.9501095755082547,0.12589838525733815,0.01639344262295082,0.09686578645641233,1.0,0.12205324861594079
7,149,599,1828,0.25,0.8412697793508039,0.9527872618682864,0.1254000018685768,0.016129032258064516,0.09666752862396179,1.0,0.12227948784281324
8,148,584,1983,0.25,0.8477393022369061,0.9527872618682864,0.12675245845882296,0.016129032258064516,0.09468279510776174,1.0,0.12535101738779197
9,140,570,2132,0.25,0.8544980108285722,0.9539557293544085,0.11573178943743538,0.015625,0.09051767727226964,1.0,0.1202341772593935
10,138,597,2282,0.25,0.8520941387663561,0.9539557293544085,0.11855126916436474,0.016129032258064516,0.09435260040605958,1.0,0.12154996088367913
11,143,574,2446,0.25,0.8573179178062594,0.9591707744575013,0.11563994587183705,0.015625,0.09048094070558119,1.0,0.12018578675583082
12,143,579,2610,0.25,0.8578974300305043,0.9591707744575013,0.1124523650108312,0.015384615384615385,0.09237019382388098,1.0,0.1203488064799257
13,149,599,2776,0.25,0.8621715818411615,0.9591707744575013,0.1108266881459125,0.013333333333333334,0.09091626178140341,1.0,0.12069405890433511
14,141,580,2916,0.25,0.8623955837775305,0.9591707744575013,0.1102427409790587,0.013157894736842105,0.09172801621809573,1.0,0.12065399172712622
15,158,616,3105,0.25,0.863782186080672,0.9617682293544085,0.11024077769884782,0.013333333333333334,0.09200801460622135,1.0,0.12056010843773185
16,152,554,3251,0.25,0.8664050354043508,0.9669231783036552,0.11061247317570584,0.014705882352941176,0.0917862656922523,1.0,0.12072237482858578
17,144,546,3414,0.25,0.8697958126160245,0.9669231783036552,0.11030185581089266,0.014492753623188406,0.09019327771095152,1.0,0.12126797788692326
18,152,546,3564,0.25,0.8721842020334691,0.9669231783036552,0.11074694164866654,0.014705882352941176,0.089468813799708,1.0,0.12148803996791066
19,149,538,3706,0.25,0.8788652477516041,0.9669231783036552,0.1091678718303291,0.013888888888888888,0.0835811934794684,1.0,0.11979425545868658
20,154,563,3863,0.25,0.8746125531403197,0.9669528884453176,0.11105470569110126,0.0136986301369863,0.0887211343753604,1.0,0.12155953286337913
21,140,538,4005,0.25,0.8753896972269033,0.9669528884453176,0.11088651284176618,0.0136986301369863,0.08918519841202395,1.0,0.1215085564697721
22,150,544,4156,0.25,0.878555124985356,0.9669528884453176,0.11131597850297918,0.0136986301369863,0.0869944284530546,1.0,0.12173664027969144
23,148,534,4292,0.25,0.8792576136814216,0.9669528884453176,0.11076932790364491,0.0136986301369863,0.0873354086464849,1.0,0.12184084421638926
24,145,547,4436,0.25,0.8777841311797095,0.9669528884453176,0.11055364546596014,0.014705882352941176,0.08878113403353856,1.0,0.12152772732485406
25,152,542,4579,0.25,0.8770273310774277,0.9682466735905847,0.10819499479256262,0.014705882352941176,0.09010037480828084,1.0,0.12135785167354764
26,148,533,4719,0.25,0.8822009118056556,0.9682466735905847,0.10788083092605032,0.014705882352941176,0.08472419083811479,1.0,0.12081567958522826
27,141,541,4868,0.25,0.8864156261546122,0.9682466735905847,0.10072671490852052,0.014705882352941176,0.08099806671464661,1.0,0.11587168828977476
28,154,551,5018,0.25,0.886151966388959,0.9695155078491097,0.10044452444826439,0.014705882352941176,0.08134238316731571,1.0,0.11571919046122509
29,156,552,5149,0.25,0.887276969909118,0.9701997985905847,0.09629112945178332,0.014705882352941176,0.08209543789972441,1.0,0.11577547610510407
30,133,503,5263,0.25,0.8862335025638021,0.9701997985905847,0.09507787571897448,0.014705882352941176,0.08304566096626109,1.0,0.11538870038102454
31,154,518,5386,0.25,0.8864650714338819,0.9701997985905847,0.0992308583863857,0.014492753623188406,0.08484518195027173,1.0,0.11929019549723653
32,156,546,5510,0.25,0.8865880159426592,0.9701997985905847,0.10346893426647838,0.014492753623188406,0.08646562080433377,1.0,0.12182587843611398
33,155,562,5659,0.25,0.889423041580681,0.971463507497657,0.10325747632384501,0.014492753623188406,0.08411183951458355,1.0,0.12175347133844519
34,128,508,5770,0.25,0.8889802216348408,0.971463507497657,0.1020613886581627,0.014492753623188406,0.08667358477507588,1.0,0.12215550595238008
35,143,510,5875,0.25,0.8922265567269395,0.9714686328491097,0.10167521576229496,0.014492753623188406,0.08437638155454173,1.0,0.12206833287068591
36,167,592,6027,0.25,0.8929411602612916,0.9721679335484104,0.10108372968543003,0.014492753623188406,0.08482990410661446,1.0,0.12210626196673467
37,165,535,6149,0.25,0.8937066861336151,0.9721679335484104,0.10089034827195695,0.014492753623188406,0.08467780250316052,1.0,0.12201922927908046
38,148,496,6260,0.25,0.8956821268293562,0.9721679335484104,0.10158701169540238,0.014492753623188406,0.08409048436691396,1.0,0.12239315781189496
39,151,585,6402,0.25,0.8975435436623621,0.9786064169400188,0.10166485167204233,0.014492753623188406,0.0830537886296299,1.0,0.1228298490838347
40,150,500,6539,0.25,0.8986757742096821,0.9818482017338332,0.10207770905043356,0.014285714285714285,0.08282282684669229,1.0,0.12292031890215395
41,140,503,6660,0.25,0.8987164449999099,0.9818482017338332,0.10233955354843645,0.014285714285714285,0.0833999546776464,1.0,0.12296721295263877
42,157,535,6796,0.25,0.9013453547700689,0.9818482017338332,0.1023235165877308,0.014084507042253521,0.08095966020034635,1.0,0.12276496047243525
43,156,503,6929,0.25,0.9059715007930214,0.9818482017338332,0.09577560421467955,0.0136986301369863,0.07643942145354768,1.0,0.11726476455415386
44,140,474,7032,0.25,0.9057058314390184,0.9818482017338332,0.09546942757729883,0.0136986301369863,0.07674558801193652,1.0,0.1170503031728256
45,144,502,7140,0.25,0.9060359066070849,0.9818482017338332,0.0951337044613049,0.0136986301369863,0.07680896220413022,1.0,0.11703518028853817
